spgist 1682058348 1 1000 1089 master uncached 503.435000 25680 25822 97427 97569
spgist 1682058360 1 1000 1089 master cached 30.476000 25680 25822 97427 97569
spgist 1682058360 2 1000 1051 master uncached 508.671000 19347 19489 2708 2850
spgist 1682058361 2 1000 1051 master cached 33.263000 19347 19489 2708 2850
spgist 1682058361 3 1000 1068 master uncached 509.441000 16478 16620 156 298
spgist 1682058362 3 1000 1068 master cached 29.860000 16478 16620 156 298
spgist 1682058362 4 1000 1069 master uncached 512.861000 21848 21990 88900 89042
spgist 1682058363 4 1000 1069 master cached 35.059000 21848 21990 88900 89042
spgist 1682058363 5 1000 1043 master uncached 517.767000 81408 81550 7165 7307
spgist 1682058364 5 1000 1043 master cached 30.217000 81408 81550 7165 7307
spgist 1682058364 6 1000 1040 master uncached 514.186000 43768 43910 88721 88863
spgist 1682058365 6 1000 1040 master cached 33.779000 43768 43910 88721 88863
spgist 1682058365 7 1000 1058 master uncached 493.345000 62124 62266 47011 47153
spgist 1682058366 7 1000 1058 master cached 30.920000 62124 62266 47011 47153
spgist 1682058366 8 1000 1043 master uncached 521.154000 1900 2042 98309 98451
spgist 1682058367 8 1000 1043 master cached 33.401000 1900 2042 98309 98451
spgist 1682058367 9 1000 1020 master uncached 512.295000 32756 32898 63784 63926
spgist 1682058368 9 1000 1020 master cached 32.535000 32756 32898 63784 63926
spgist 1682058368 10 1000 976 master uncached 494.570000 39903 40045 91945 92087
spgist 1682058369 10 1000 976 master cached 33.914000 39903 40045 91945 92087
spgist 1682058369 1 1000 983 patched uncached 404.684000 53097 53239 61074 61216
spgist 1682058370 1 1000 983 patched cached 29.312000 53097 53239 61074 61216
spgist 1682058370 2 1000 1068 patched uncached 420.382000 1420 1562 69120 69262
spgist 1682058371 2 1000 1068 patched cached 33.644000 1420 1562 69120 69262
spgist 1682058371 3 1000 1037 patched uncached 387.958000 49716 49858 6319 6461
spgist 1682058372 3 1000 1037 patched cached 30.124000 49716 49858 6319 6461
spgist 1682058372 4 1000 942 patched uncached 399.934000 90609 90751 52375 52517
spgist 1682058373 4 1000 942 patched cached 33.930000 90609 90751 52375 52517
spgist 1682058373 5 1000 1009 patched uncached 401.653000 51576 51718 50579 50721
spgist 1682058373 5 1000 1009 patched cached 31.281000 51576 51718 50579 50721
spgist 1682058373 6 1000 976 patched uncached 418.000000 74942 75084 5919 6061
spgist 1682058374 6 1000 976 patched cached 32.140000 74942 75084 5919 6061
spgist 1682058374 7 1000 1003 patched uncached 411.034000 35490 35632 9423 9565
spgist 1682058375 7 1000 1003 patched cached 31.661000 35490 35632 9423 9565
spgist 1682058375 8 1000 1083 patched uncached 411.192000 91876 92018 84452 84594
spgist 1682058376 8 1000 1083 patched cached 30.838000 91876 92018 84452 84594
spgist 1682058376 9 1000 1019 patched uncached 414.637000 11248 11390 56383 56525
spgist 1682058377 9 1000 1019 patched cached 29.617000 11248 11390 56383 56525
spgist 1682058377 10 1000 1033 patched uncached 408.326000 31387 31529 44788 44930
spgist 1682058378 10 1000 1033 patched cached 30.545000 31387 31529 44788 44930
spgist 1682058378 1 1000 955 bitmapscan uncached 420.659000 20399 20541 35556 35698
spgist 1682058379 1 1000 955 bitmapscan cached 29.887000 20399 20541 35556 35698
