hash 1682025897 1 1000 957 master uncached 163.148000 254858
hash 1682025908 1 1000 957 master cached 12.525000 254858
hash 1682025908 2 1000 1018 master uncached 148.026000 258027
hash 1682025908 2 1000 1018 master cached 12.156000 258027
hash 1682025908 3 1000 1006 master uncached 143.145000 138534
hash 1682025909 3 1000 1006 master cached 12.205000 138534
hash 1682025909 4 1000 1014 master uncached 143.877000 268621
hash 1682025910 4 1000 1014 master cached 12.657000 268621
hash 1682025910 5 1000 1038 master uncached 147.947000 127411
hash 1682025910 5 1000 1038 master cached 12.830000 127411
hash 1682025910 6 1000 954 master uncached 137.480000 167050
hash 1682025911 6 1000 954 master cached 12.725000 167050
hash 1682025911 7 1000 1005 master uncached 142.474000 366915
hash 1682025911 7 1000 1005 master cached 12.285000 366915
hash 1682025911 8 1000 1012 master uncached 148.072000 64613
hash 1682025912 8 1000 1012 master cached 12.956000 64613
hash 1682025912 9 1000 1055 master uncached 153.576000 194441
hash 1682025912 9 1000 1055 master cached 12.548000 194441
hash 1682025912 10 1000 980 master uncached 143.437000 354047
hash 1682025913 10 1000 980 master cached 12.181000 354047
hash 1682025913 1 1000 1000 patched uncached 46.874000 250156
hash 1682025914 1 1000 1000 patched cached 11.797000 250156
hash 1682025914 2 1000 1007 patched uncached 46.938000 55395
hash 1682025914 2 1000 1007 patched cached 11.942000 55395
hash 1682025914 3 1000 985 patched uncached 48.351000 154437
hash 1682025914 3 1000 985 patched cached 12.308000 154437
hash 1682025914 4 1000 1000 patched uncached 46.235000 352061
hash 1682025915 4 1000 1000 patched cached 12.536000 352061
hash 1682025915 5 1000 1019 patched uncached 49.963000 360847
hash 1682025915 5 1000 1019 patched cached 12.229000 360847
hash 1682025915 6 1000 1005 patched uncached 46.803000 293415
hash 1682025916 6 1000 1005 patched cached 12.140000 293415
hash 1682025916 7 1000 1026 patched uncached 48.434000 277949
hash 1682025916 7 1000 1026 patched cached 12.404000 277949
hash 1682025916 8 1000 1004 patched uncached 45.851000 37154
hash 1682025917 8 1000 1004 patched cached 12.276000 37154
hash 1682025917 9 1000 958 patched uncached 47.613000 233509
hash 1682025917 9 1000 958 patched cached 11.849000 233509
hash 1682025917 10 1000 975 patched uncached 46.484000 150461
hash 1682025918 10 1000 975 patched cached 11.995000 150461
hash 1682025918 1 1000 1005 bitmapscan uncached 47.625000 75073
hash 1682025918 1 1000 1005 bitmapscan cached 12.943000 75073
hash 1682025918 2 1000 1018 bitmapscan uncached 49.327000 367705
hash 1682025919 2 1000 1018 bitmapscan cached 12.966000 367705
hash 1682025919 3 1000 1002 bitmapscan uncached 47.934000 188360
hash 1682025919 3 1000 1002 bitmapscan cached 12.623000 188360
hash 1682025919 4 1000 1026 bitmapscan uncached 46.659000 370825
hash 1682025920 4 1000 1026 bitmapscan cached 12.873000 370825
hash 1682025920 5 1000 1028 bitmapscan uncached 49.384000 279474
hash 1682025920 5 1000 1028 bitmapscan cached 13.124000 279474
hash 1682025920 6 1000 1051 bitmapscan uncached 47.671000 498681
hash 1682025921 6 1000 1051 bitmapscan cached 12.708000 498681
hash 1682025921 7 1000 1004 bitmapscan uncached 47.845000 498736
hash 1682025921 7 1000 1004 bitmapscan cached 11.802000 498736
hash 1682025921 8 1000 996 bitmapscan uncached 47.098000 208929
hash 1682025922 8 1000 996 bitmapscan cached 12.620000 208929
hash 1682025922 9 1000 1043 bitmapscan uncached 46.778000 246684
hash 1682025922 9 1000 1043 bitmapscan cached 12.290000 246684
hash 1682025922 10 1000 1051 bitmapscan uncached 45.954000 242054
hash 1682025923 10 1000 1051 bitmapscan cached 13.157000 242054
hash 1682025923 1 1000 960 seqscan uncached 109265.589000 387460
hash 1682026032 1 1000 960 seqscan cached 110129.601000 387460
hash 1682026142 2 1000 1036 seqscan uncached 108358.215000 448069
hash 1682026256 2 1000 1036 seqscan cached 109425.609000 448069
hash 1682028767 1 10 11 master uncached 20.040000 42894911
hash 1682028778 1 10 11 master cached 8.619000 42894911
hash 1682028778 2 10 5 master uncached 18.607000 17847628
hash 1682028778 2 10 5 master cached 8.728000 17847628
hash 1682028778 3 10 8 master uncached 19.576000 47574162
hash 1682028779 3 10 8 master cached 9.076000 47574162
hash 1682028779 4 10 6 master uncached 18.417000 16711790
hash 1682028779 4 10 6 master cached 8.660000 16711790
hash 1682028779 5 10 5 master uncached 18.238000 42087446
hash 1682028780 5 10 5 master cached 9.124000 42087446
hash 1682028780 6 10 10 master uncached 19.401000 37331868
hash 1682028780 6 10 10 master cached 8.982000 37331868
hash 1682028780 7 10 10 master uncached 20.016000 35473659
hash 1682028780 7 10 10 master cached 9.035000 35473659
hash 1682028781 8 10 14 master uncached 19.781000 12208389
hash 1682028781 8 10 14 master cached 8.658000 12208389
hash 1682028781 9 10 13 master uncached 20.099000 38210653
hash 1682028781 9 10 13 master cached 9.346000 38210653
hash 1682028781 10 10 15 master uncached 22.297000 13792396
hash 1682028782 10 10 15 master cached 8.965000 13792396
hash 1682028782 1 10 12 patched uncached 22.203000 21893835
hash 1682028782 1 10 12 patched cached 9.334000 21893835
hash 1682028782 2 10 8 patched uncached 19.375000 30333279
hash 1682028783 2 10 8 patched cached 8.665000 30333279
hash 1682028783 3 10 12 patched uncached 21.439000 1418072
hash 1682028783 3 10 12 patched cached 8.226000 1418072
hash 1682028783 4 10 11 patched uncached 20.056000 16184489
hash 1682028784 4 10 11 patched cached 8.706000 16184489
hash 1682028784 5 10 12 patched uncached 20.905000 19910988
hash 1682028784 5 10 12 patched cached 8.271000 19910988
hash 1682028784 6 10 8 patched uncached 19.998000 27052101
hash 1682028784 6 10 8 patched cached 8.265000 27052101
hash 1682028785 7 10 9 patched uncached 19.733000 48122911
hash 1682028785 7 10 9 patched cached 8.548000 48122911
hash 1682028785 8 10 7 patched uncached 22.039000 33163277
hash 1682028785 8 10 7 patched cached 8.864000 33163277
hash 1682028785 9 10 6 patched uncached 19.790000 6064568
hash 1682028786 9 10 6 patched cached 8.896000 6064568
hash 1682028786 10 10 10 patched uncached 19.689000 12695183
hash 1682028786 10 10 10 patched cached 9.214000 12695183
hash 1682028786 1 10 12 bitmapscan uncached 21.208000 37711649
hash 1682028787 1 10 12 bitmapscan cached 7.995000 37711649
hash 1682028787 2 10 7 bitmapscan uncached 20.859000 41275112
hash 1682028787 2 10 7 bitmapscan cached 8.620000 41275112
hash 1682028787 3 10 14 bitmapscan uncached 20.925000 47963146
hash 1682028788 3 10 14 bitmapscan cached 8.658000 47963146
hash 1682028788 4 10 7 bitmapscan uncached 20.444000 36063043
hash 1682028788 4 10 7 bitmapscan cached 8.244000 36063043
hash 1682028788 5 10 4 bitmapscan uncached 21.352000 27491144
hash 1682028788 5 10 4 bitmapscan cached 9.122000 27491144
hash 1682028789 6 10 11 bitmapscan uncached 21.103000 41397962
hash 1682028789 6 10 11 bitmapscan cached 8.504000 41397962
hash 1682028789 7 10 11 bitmapscan uncached 20.360000 42363785
hash 1682028789 7 10 11 bitmapscan cached 8.648000 42363785
hash 1682028789 8 10 5 bitmapscan uncached 19.956000 8002425
hash 1682028790 8 10 5 bitmapscan cached 8.368000 8002425
hash 1682028790 9 10 8 bitmapscan uncached 19.234000 33338628
hash 1682028790 9 10 8 bitmapscan cached 8.563000 33338628
hash 1682028790 10 10 11 bitmapscan uncached 20.301000 39452977
hash 1682028791 10 10 11 bitmapscan cached 9.599000 39452977
hash 1682028791 1 10 14 seqscan uncached 108818.346000 19972470
hash 1682028900 1 10 14 seqscan cached 108148.155000 19972470
hash 1682029008 2 10 9 seqscan uncached 108739.255000 32873197
hash 1682029123 2 10 9 seqscan cached 109014.543000 32873197
hash 1682032422 1 10000 9985 master uncached 1141.520000 12076
hash 1682032433 1 10000 9985 master cached 39.717000 12076
hash 1682032434 2 10000 9912 master uncached 1139.753000 13486
hash 1682032435 2 10000 9912 master cached 39.719000 13486
hash 1682032435 3 10000 10048 master uncached 1147.684000 22958
hash 1682032437 3 10000 10048 master cached 40.556000 22958
hash 1682032437 4 10000 9906 master uncached 1139.928000 42222
hash 1682032438 4 10000 9906 master cached 39.259000 42222
hash 1682032438 5 10000 10014 master uncached 1145.746000 37054
hash 1682032440 5 10000 10014 master cached 40.926000 37054
hash 1682032440 6 10000 9769 master uncached 1118.746000 17504
hash 1682032442 6 10000 9769 master cached 39.387000 17504
hash 1682032442 7 10000 10109 master uncached 1169.561000 6289
hash 1682032443 7 10000 10109 master cached 39.279000 6289
hash 1682032443 8 10000 9982 master uncached 1142.983000 49609
hash 1682032445 8 10000 9982 master cached 40.968000 49609
hash 1682032445 9 10000 9835 master uncached 1126.154000 42213
hash 1682032446 9 10000 9835 master cached 38.577000 42213
hash 1682032446 10 10000 10004 master uncached 1161.108000 5221
hash 1682032448 10 10000 10004 master cached 40.314000 5221
hash 1682032448 1 10000 9963 patched uncached 163.030000 31987
hash 1682032449 1 10000 9963 patched cached 41.691000 31987
hash 1682032449 2 10000 10251 patched uncached 162.960000 224
hash 1682032449 2 10000 10251 patched cached 41.566000 224
hash 1682032449 3 10000 9953 patched uncached 164.425000 37381
hash 1682032450 3 10000 9953 patched cached 40.836000 37381
hash 1682032450 4 10000 9958 patched uncached 161.335000 4249
hash 1682032451 4 10000 9958 patched cached 41.477000 4249
hash 1682032451 5 10000 9934 patched uncached 161.957000 18575
hash 1682032451 5 10000 9934 patched cached 40.908000 18575
hash 1682032451 6 10000 10097 patched uncached 162.091000 5893
hash 1682032452 6 10000 10097 patched cached 41.384000 5893
hash 1682032452 7 10000 9841 patched uncached 161.011000 18812
hash 1682032452 7 10000 9841 patched cached 40.599000 18812
hash 1682032452 8 10000 10079 patched uncached 163.779000 17636
hash 1682032453 8 10000 10079 patched cached 41.237000 17636
hash 1682032453 9 10000 10287 patched uncached 165.205000 45730
hash 1682032454 9 10000 10287 patched cached 42.251000 45730
hash 1682032454 10 10000 10162 patched uncached 167.103000 19052
hash 1682032454 10 10000 10162 patched cached 42.091000 19052
hash 1682032454 1 10000 9999 bitmapscan uncached 166.147000 26696
hash 1682032455 1 10000 9999 bitmapscan cached 45.692000 26696
hash 1682032455 2 10000 10010 bitmapscan uncached 170.244000 24585
hash 1682032456 2 10000 10010 bitmapscan cached 45.589000 24585
hash 1682032456 3 10000 9951 bitmapscan uncached 167.066000 34292
hash 1682032456 3 10000 9951 bitmapscan cached 45.473000 34292
hash 1682032456 4 10000 9917 bitmapscan uncached 162.921000 22608
hash 1682032457 4 10000 9917 bitmapscan cached 45.111000 22608
hash 1682032457 5 10000 10244 bitmapscan uncached 169.071000 350
hash 1682032458 5 10000 10244 bitmapscan cached 45.113000 350
hash 1682032458 6 10000 9980 bitmapscan uncached 165.870000 28021
hash 1682032458 6 10000 9980 bitmapscan cached 48.707000 28021
hash 1682032458 7 10000 10004 bitmapscan uncached 167.888000 44674
hash 1682032459 7 10000 10004 bitmapscan cached 45.643000 44674
hash 1682032459 8 10000 10039 bitmapscan uncached 167.137000 45029
hash 1682032459 8 10000 10039 bitmapscan cached 45.398000 45029
hash 1682032460 9 10000 9865 bitmapscan uncached 166.231000 36607
hash 1682032460 9 10000 9865 bitmapscan cached 45.387000 36607
hash 1682032460 10 10000 9970 bitmapscan uncached 163.142000 7576
hash 1682032461 10 10000 9970 bitmapscan cached 44.089000 7576
hash 1682032461 1 10000 9992 seqscan uncached 108391.369000 13232
hash 1682032570 1 10000 9992 seqscan cached 110487.718000 13232
hash 1682032680 2 10000 9991 seqscan uncached 108834.958000 21649
hash 1682032795 2 10000 9991 seqscan cached 110717.999000 21649
hash 1682035285 1 100 109 master uncached 36.932000 4926847
hash 1682035295 1 100 109 master cached 8.986000 4926847
hash 1682035295 2 100 94 master uncached 36.026000 3873038
hash 1682035295 2 100 94 master cached 8.780000 3873038
hash 1682035295 3 100 100 master uncached 37.001000 4225817
hash 1682035296 3 100 100 master cached 9.107000 4225817
hash 1682035296 4 100 102 master uncached 36.409000 933486
hash 1682035296 4 100 102 master cached 9.132000 933486
hash 1682035296 5 100 102 master uncached 36.550000 3445475
hash 1682035297 5 100 102 master cached 9.375000 3445475
hash 1682035297 6 100 101 master uncached 35.446000 2273129
hash 1682035297 6 100 101 master cached 9.185000 2273129
hash 1682035297 7 100 97 master uncached 35.411000 567781
hash 1682035298 7 100 97 master cached 9.228000 567781
hash 1682035298 8 100 117 master uncached 38.916000 78496
hash 1682035298 8 100 117 master cached 9.150000 78496
hash 1682035298 9 100 93 master uncached 36.701000 2111547
hash 1682035299 9 100 93 master cached 9.334000 2111547
hash 1682035299 10 100 102 master uncached 37.842000 1666617
hash 1682035299 10 100 102 master cached 9.311000 1666617
hash 1682035299 1 100 97 patched uncached 26.557000 3015846
hash 1682035299 1 100 97 patched cached 8.724000 3015846
hash 1682035299 2 100 109 patched uncached 27.275000 1816439
hash 1682035300 2 100 109 patched cached 9.150000 1816439
hash 1682035300 3 100 113 patched uncached 28.403000 1723021
hash 1682035300 3 100 113 patched cached 9.403000 1723021
hash 1682035300 4 100 107 patched uncached 27.148000 211321
hash 1682035301 4 100 107 patched cached 9.225000 211321
hash 1682035301 5 100 114 patched uncached 28.219000 2117679
hash 1682035301 5 100 114 patched cached 9.374000 2117679
hash 1682035301 6 100 110 patched uncached 27.116000 3509381
hash 1682035302 6 100 110 patched cached 9.343000 3509381
hash 1682035302 7 100 96 patched uncached 28.654000 3255907
hash 1682035302 7 100 96 patched cached 9.118000 3255907
hash 1682035302 8 100 115 patched uncached 27.962000 879472
hash 1682035303 8 100 115 patched cached 9.423000 879472
hash 1682035303 9 100 104 patched uncached 27.967000 73478
hash 1682035303 9 100 104 patched cached 8.823000 73478
hash 1682035303 10 100 107 patched uncached 28.766000 305119
hash 1682035303 10 100 107 patched cached 9.117000 305119
hash 1682035304 1 100 101 bitmapscan uncached 26.683000 420958
hash 1682035304 1 100 101 bitmapscan cached 8.787000 420958
hash 1682035304 2 100 101 bitmapscan uncached 28.956000 2419491
hash 1682035304 2 100 101 bitmapscan cached 9.291000 2419491
hash 1682035304 3 100 102 bitmapscan uncached 26.769000 1004059
hash 1682035305 3 100 102 bitmapscan cached 9.235000 1004059
hash 1682035305 4 100 98 bitmapscan uncached 26.025000 2670919
hash 1682035305 4 100 98 bitmapscan cached 9.705000 2670919
hash 1682035305 5 100 89 bitmapscan uncached 26.989000 1090387
hash 1682035306 5 100 89 bitmapscan cached 9.418000 1090387
hash 1682035306 6 100 121 bitmapscan uncached 28.165000 1264624
hash 1682035306 6 100 121 bitmapscan cached 9.104000 1264624
hash 1682035306 7 100 71 bitmapscan uncached 24.850000 3798868
hash 1682035307 7 100 71 bitmapscan cached 8.995000 3798868
hash 1682035307 8 100 98 bitmapscan uncached 27.314000 1004970
hash 1682035307 8 100 98 bitmapscan cached 9.292000 1004970
hash 1682035307 9 100 99 bitmapscan uncached 26.792000 448964
