test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration
btree-sort i5 1686682364 1000000 random 1000 1000 master 0 43479 887 indexscan uncached 1 145 1001 223.78 178.388000
btree-sort i5 1686682365 1000000 random 1000 1000 master 0 43479 887 indexscan cached 1 145 1001 223.78 9.781000
btree-sort i5 1686682365 1000000 random 1000 1000 master 0 43479 887 bitmapscan uncached 1 59 1001 117606.75 497.316000
btree-sort i5 1686682366 1000000 random 1000 1000 master 0 43479 887 bitmapscan cached 1 59 1001 117606.75 176.580000
btree-sort i5 1686682366 1000000 random 1000 1000 master 0 43479 887 seqscan uncached 1 7 1001 110468.90 434.808000
btree-sort i5 1686682367 1000000 random 1000 1000 master 0 43479 887 seqscan cached 1 7 1001 110468.90 185.756000
btree-sort i5 1686682367 1000000 random 1000 1000 master 0 43479 887 indexscan uncached 2 306 1001 270.54 175.587000
btree-sort i5 1686682367 1000000 random 1000 1000 master 0 43479 887 indexscan cached 2 306 1001 270.54 9.542000
btree-sort i5 1686682367 1000000 random 1000 1000 master 0 43479 887 bitmapscan uncached 2 341 1001 95590.30 446.947000
btree-sort i5 1686682368 1000000 random 1000 1000 master 0 43479 887 bitmapscan cached 2 341 1001 95590.30 145.809000
btree-sort i5 1686682368 1000000 random 1000 1000 master 0 43479 887 indexscan uncached 3 538 1001 393.17 174.059000
btree-sort i5 1686682369 1000000 random 1000 1000 master 0 43479 887 indexscan cached 3 538 1001 393.17 9.597000
btree-sort i5 1686682369 1000000 random 1000 1000 master 0 43479 887 bitmapscan uncached 3 548 1001 79410.76 418.115000
btree-sort i5 1686682370 1000000 random 1000 1000 master 0 43479 887 bitmapscan cached 3 548 1001 79410.76 122.658000
btree-sort i5 1686682370 1000000 random 1000 1000 master 0 43479 887 indexscan uncached 4 798 1001 865.64 172.386000
btree-sort i5 1686682370 1000000 random 1000 1000 master 0 43479 887 indexscan cached 4 798 1001 865.64 9.647000
btree-sort i5 1686682370 1000000 random 1000 1000 master 0 43479 887 bitmapscan uncached 4 603 1001 75101.56 400.232000
btree-sort i5 1686682371 1000000 random 1000 1000 master 0 43479 887 bitmapscan cached 4 603 1001 75101.56 115.872000
btree-sort i5 1686682371 1000000 random 1000 1000 master 0 43479 887 indexscan uncached 5 810 1001 917.20 166.574000
btree-sort i5 1686682372 1000000 random 1000 1000 master 0 43479 887 indexscan cached 5 810 1001 917.20 9.508000
btree-sort i5 1686682372 1000000 random 1000 1000 master 0 43479 887 bitmapscan uncached 5 978 1001 39070.64 534.689000
btree-sort i5 1686682373 1000000 random 1000 1000 master 0 43479 887 bitmapscan cached 5 978 1001 39070.64 32.515000
btree-sort i5 1686682373 1000000 random 1000 1000 master 32 43479 887 indexscan uncached 1 27 1001 199.97 167.661000
btree-sort i5 1686682373 1000000 random 1000 1000 master 32 43479 887 indexscan cached 1 27 1001 199.97 9.363000
btree-sort i5 1686682373 1000000 random 1000 1000 master 32 43479 887 bitmapscan uncached 1 100 1001 114515.40 857.480000
btree-sort i5 1686682375 1000000 random 1000 1000 master 32 43479 887 bitmapscan cached 1 100 1001 114515.40 180.892000
btree-sort i5 1686682375 1000000 random 1000 1000 master 32 43479 887 seqscan uncached 1 73 1001 106925.03 325.038000
btree-sort i5 1686682376 1000000 random 1000 1000 master 32 43479 887 seqscan cached 1 73 1001 106925.03 181.404000
btree-sort i5 1686682376 1000000 random 1000 1000 master 32 43479 887 indexscan uncached 2 378 1001 298.87 171.092000
btree-sort i5 1686682376 1000000 random 1000 1000 master 32 43479 887 indexscan cached 2 378 1001 298.87 9.782000
btree-sort i5 1686682376 1000000 random 1000 1000 master 32 43479 887 bitmapscan uncached 2 286 1001 99923.45 827.036000
btree-sort i5 1686682377 1000000 random 1000 1000 master 32 43479 887 bitmapscan cached 2 286 1001 99923.45 159.717000
btree-sort i5 1686682378 1000000 random 1000 1000 master 32 43479 887 indexscan uncached 3 440 1001 328.90 172.418000
btree-sort i5 1686682378 1000000 random 1000 1000 master 32 43479 887 indexscan cached 3 440 1001 328.90 9.566000
btree-sort i5 1686682378 1000000 random 1000 1000 master 32 43479 887 bitmapscan uncached 3 493 1001 83839.06 826.330000
btree-sort i5 1686682379 1000000 random 1000 1000 master 32 43479 887 bitmapscan cached 3 493 1001 83839.06 137.437000
btree-sort i5 1686682379 1000000 random 1000 1000 master 32 43479 887 indexscan uncached 4 777 1001 785.09 173.484000
btree-sort i5 1686682380 1000000 random 1000 1000 master 32 43479 887 indexscan cached 4 777 1001 785.09 9.639000
btree-sort i5 1686682380 1000000 random 1000 1000 master 32 43479 887 bitmapscan uncached 4 679 1001 69122.23 789.235000
btree-sort i5 1686682381 1000000 random 1000 1000 master 32 43479 887 bitmapscan cached 4 679 1001 69122.23 115.521000
btree-sort i5 1686682381 1000000 random 1000 1000 master 32 43479 887 indexscan uncached 5 941 1001 2375.20 177.156000
btree-sort i5 1686682382 1000000 random 1000 1000 master 32 43479 887 indexscan cached 5 941 1001 2375.20 9.525000
btree-sort i5 1686682382 1000000 random 1000 1000 master 32 43479 887 bitmapscan uncached 5 883 1001 53002.15 716.300000
btree-sort i5 1686682383 1000000 random 1000 1000 master 32 43479 887 bitmapscan cached 5 883 1001 53002.15 77.933000
btree-sort i5 1686682383 1000000 random 1000 1000 patched 0 43479 887 indexscan uncached 1 101 1001 214.17 170.318000
btree-sort i5 1686682384 1000000 random 1000 1000 patched 0 43479 887 indexscan cached 1 101 1001 214.17 9.684000
btree-sort i5 1686682384 1000000 random 1000 1000 patched 0 43479 887 bitmapscan uncached 1 180 1001 108313.85 462.828000
btree-sort i5 1686682385 1000000 random 1000 1000 patched 0 43479 887 bitmapscan cached 1 180 1001 108313.85 161.952000
btree-sort i5 1686682385 1000000 random 1000 1000 patched 0 43479 887 seqscan uncached 1 135 1001 103710.58 331.320000
btree-sort i5 1686682386 1000000 random 1000 1000 patched 0 43479 887 seqscan cached 1 135 1001 103710.58 182.115000
btree-sort i5 1686682386 1000000 random 1000 1000 patched 0 43479 887 indexscan uncached 2 253 1001 253.83 170.393000
btree-sort i5 1686682386 1000000 random 1000 1000 patched 0 43479 887 indexscan cached 2 253 1001 253.83 9.461000
btree-sort i5 1686682386 1000000 random 1000 1000 patched 0 43479 887 bitmapscan uncached 2 361 1001 94096.55 433.162000
