test machine time rows dataset matches distinct build nvalues distance prefetch table_size index_size scan_type caching run value nfound cost duration
btree-saop i5 1686733655 50000000 random 1000 50000 master 5 1 32 2173914 44238 bitmapscan uncached 3 23774 4978 19431.17 110.015000
btree-saop i5 1686733656 50000000 random 1000 50000 master 5 1 32 2173914 44238 bitmapscan cached 3 23774 4978 19431.17 16.660000
btree-saop i5 1686733656 50000000 random 1000 50000 master 5 1 32 2173914 44238 indexscan uncached 4 34998 5011 20114.72 817.860000
btree-saop i5 1686733657 50000000 random 1000 50000 master 5 1 32 2173914 44238 indexscan cached 4 34998 5011 20114.72 15.019000
btree-saop i5 1686733657 50000000 random 1000 50000 master 5 1 32 2173914 44238 bitmapscan uncached 4 34842 4953 19431.17 107.323000
btree-saop i5 1686733657 50000000 random 1000 50000 master 5 1 32 2173914 44238 bitmapscan cached 4 34842 4953 19431.17 16.726000
btree-saop i5 1686733657 50000000 random 1000 50000 master 5 1 32 2173914 44238 indexscan uncached 5 49727 4967 20114.72 813.327000
btree-saop i5 1686733658 50000000 random 1000 50000 master 5 1 32 2173914 44238 indexscan cached 5 49727 4967 20114.72 14.530000
btree-saop i5 1686733658 50000000 random 1000 50000 master 5 1 32 2173914 44238 bitmapscan uncached 5 44193 4996 19431.17 113.724000
btree-saop i5 1686733659 50000000 random 1000 50000 master 5 1 32 2173914 44238 bitmapscan cached 5 44193 4996 19431.17 16.435000
btree-saop i5 1686733659 50000000 random 1000 50000 master 5 10 0 2173914 44238 indexscan uncached 1 4941 4976 20114.72 782.709000
btree-saop i5 1686733660 50000000 random 1000 50000 master 5 10 0 2173914 44238 indexscan cached 1 4941 4976 20114.72 16.620000
btree-saop i5 1686733660 50000000 random 1000 50000 master 5 10 0 2173914 44238 bitmapscan uncached 1 7301 4900 19431.17 792.124000
btree-saop i5 1686733661 50000000 random 1000 50000 master 5 10 0 2173914 44238 bitmapscan cached 1 7301 4900 19431.17 16.241000
btree-saop i5 1686733661 50000000 random 1000 50000 master 5 10 0 2173914 44238 seqscan uncached 1 3968 5070 2986414.39 16379.890000
btree-saop i5 1686733678 50000000 random 1000 50000 master 5 10 0 2173914 44238 seqscan cached 1 3968 5070 2986414.39 15712.421000
btree-saop i5 1686733694 50000000 random 1000 50000 master 5 10 0 2173914 44238 indexscan uncached 2 12722 4997 20114.72 778.922000
btree-saop i5 1686733696 50000000 random 1000 50000 master 5 10 0 2173914 44238 indexscan cached 2 12722 4997 20114.72 14.435000
btree-saop i5 1686733696 50000000 random 1000 50000 master 5 10 0 2173914 44238 bitmapscan uncached 2 14448 4821 19431.17 763.145000
btree-saop i5 1686733697 50000000 random 1000 50000 master 5 10 0 2173914 44238 bitmapscan cached 2 14448 4821 19431.17 16.504000
btree-saop i5 1686733697 50000000 random 1000 50000 master 5 10 0 2173914 44238 indexscan uncached 3 20375 4953 20114.72 767.629000
btree-saop i5 1686733698 50000000 random 1000 50000 master 5 10 0 2173914 44238 indexscan cached 3 20375 4953 20114.72 14.499000
btree-saop i5 1686733698 50000000 random 1000 50000 master 5 10 0 2173914 44238 bitmapscan uncached 3 23002 5002 19431.17 796.747000
btree-saop i5 1686733699 50000000 random 1000 50000 master 5 10 0 2173914 44238 bitmapscan cached 3 23002 5002 19431.17 16.382000
btree-saop i5 1686733699 50000000 random 1000 50000 master 5 10 0 2173914 44238 indexscan uncached 4 35969 5024 20114.72 784.708000
btree-saop i5 1686733701 50000000 random 1000 50000 master 5 10 0 2173914 44238 indexscan cached 4 35969 5024 20114.72 14.789000
btree-saop i5 1686733701 50000000 random 1000 50000 master 5 10 0 2173914 44238 bitmapscan uncached 4 31240 5106 19431.17 809.048000
btree-saop i5 1686733702 50000000 random 1000 50000 master 5 10 0 2173914 44238 bitmapscan cached 4 31240 5106 19431.17 16.221000
btree-saop i5 1686733702 50000000 random 1000 50000 master 5 10 0 2173914 44238 indexscan uncached 5 43380 5092 20114.72 798.261000
btree-saop i5 1686733703 50000000 random 1000 50000 master 5 10 0 2173914 44238 indexscan cached 5 43380 5092 20114.72 14.824000
btree-saop i5 1686733703 50000000 random 1000 50000 master 5 10 0 2173914 44238 bitmapscan uncached 5 40582 5020 19431.17 789.125000
btree-saop i5 1686733704 50000000 random 1000 50000 master 5 10 0 2173914 44238 bitmapscan cached 5 40582 5020 19431.17 16.140000
btree-saop i5 1686733704 50000000 random 1000 50000 master 5 10 32 2173914 44238 indexscan uncached 1 3990 4938 20114.72 766.717000
btree-saop i5 1686733705 50000000 random 1000 50000 master 5 10 32 2173914 44238 indexscan cached 1 3990 4938 20114.72 16.313000
btree-saop i5 1686733705 50000000 random 1000 50000 master 5 10 32 2173914 44238 bitmapscan uncached 1 5416 4844 19431.17 100.271000
btree-saop i5 1686733706 50000000 random 1000 50000 master 5 10 32 2173914 44238 bitmapscan cached 1 5416 4844 19431.17 16.407000
btree-saop i5 1686733706 50000000 random 1000 50000 master 5 10 32 2173914 44238 seqscan uncached 1 714 4905 2986414.39 15528.181000
btree-saop i5 1686733722 50000000 random 1000 50000 master 5 10 32 2173914 44238 seqscan cached 1 714 4905 2986414.39 15692.664000
btree-saop i5 1686733738 50000000 random 1000 50000 master 5 10 32 2173914 44238 indexscan uncached 2 19679 5104 20114.72 801.045000
btree-saop i5 1686733740 50000000 random 1000 50000 master 5 10 32 2173914 44238 indexscan cached 2 19679 5104 20114.72 14.744000
btree-saop i5 1686733740 50000000 random 1000 50000 master 5 10 32 2173914 44238 bitmapscan uncached 2 16978 5047 19431.17 101.771000
btree-saop i5 1686733740 50000000 random 1000 50000 master 5 10 32 2173914 44238 bitmapscan cached 2 16978 5047 19431.17 17.099000
btree-saop i5 1686733740 50000000 random 1000 50000 master 5 10 32 2173914 44238 indexscan uncached 3 27206 4963 20114.72 766.528000
btree-saop i5 1686733741 50000000 random 1000 50000 master 5 10 32 2173914 44238 indexscan cached 3 27206 4963 20114.72 14.711000
btree-saop i5 1686733741 50000000 random 1000 50000 master 5 10 32 2173914 44238 bitmapscan uncached 3 21736 5067 19431.17 100.621000
btree-saop i5 1686733742 50000000 random 1000 50000 master 5 10 32 2173914 44238 bitmapscan cached 3 21736 5067 19431.17 16.733000
btree-saop i5 1686733742 50000000 random 1000 50000 master 5 10 32 2173914 44238 indexscan uncached 4 30295 5016 20114.72 778.536000
btree-saop i5 1686733743 50000000 random 1000 50000 master 5 10 32 2173914 44238 indexscan cached 4 30295 5016 20114.72 14.444000
btree-saop i5 1686733743 50000000 random 1000 50000 master 5 10 32 2173914 44238 bitmapscan uncached 4 36781 5014 19431.17 98.666000
btree-saop i5 1686733743 50000000 random 1000 50000 master 5 10 32 2173914 44238 bitmapscan cached 4 36781 5014 19431.17 16.747000
btree-saop i5 1686733743 50000000 random 1000 50000 master 5 10 32 2173914 44238 indexscan uncached 5 43820 5024 20114.72 804.160000
btree-saop i5 1686733745 50000000 random 1000 50000 master 5 10 32 2173914 44238 indexscan cached 5 43820 5024 20114.72 15.063000
btree-saop i5 1686733745 50000000 random 1000 50000 master 5 10 32 2173914 44238 bitmapscan uncached 5 44883 5008 19431.17 98.943000
btree-saop i5 1686733745 50000000 random 1000 50000 master 5 10 32 2173914 44238 bitmapscan cached 5 44883 5008 19431.17 16.875000
btree-saop i5 1686733745 50000000 random 1000 50000 master 10 1 0 2173914 44238 indexscan uncached 1 3741 10047 40173.43 1540.573000
btree-saop i5 1686733747 50000000 random 1000 50000 master 10 1 0 2173914 44238 indexscan cached 1 3741 10047 40173.43 20.363000
btree-saop i5 1686733747 50000000 random 1000 50000 master 10 1 0 2173914 44238 bitmapscan uncached 1 9695 9995 38201.80 1569.065000
btree-saop i5 1686733749 50000000 random 1000 50000 master 10 1 0 2173914 44238 bitmapscan cached 1 9695 9995 38201.80 24.223000
btree-saop i5 1686733749 50000000 random 1000 50000 master 10 1 0 2173914 44238 seqscan uncached 1 7357 10180 2923914.38 15402.197000
btree-saop i5 1686733765 50000000 random 1000 50000 master 10 1 0 2173914 44238 seqscan cached 1 7357 10180 2923914.38 15514.858000
btree-saop i5 1686733780 50000000 random 1000 50000 master 10 1 0 2173914 44238 indexscan uncached 2 15559 9916 40173.43 1545.839000
btree-saop i5 1686733783 50000000 random 1000 50000 master 10 1 0 2173914 44238 indexscan cached 2 15559 9916 40173.43 20.573000
btree-saop i5 1686733783 50000000 random 1000 50000 master 10 1 0 2173914 44238 bitmapscan uncached 2 13229 10054 38201.80 1588.648000
btree-saop i5 1686733785 50000000 random 1000 50000 master 10 1 0 2173914 44238 bitmapscan cached 2 13229 10054 38201.80 24.153000
btree-saop i5 1686733785 50000000 random 1000 50000 master 10 1 0 2173914 44238 indexscan uncached 3 23598 9973 40173.43 1536.238000
btree-saop i5 1686733787 50000000 random 1000 50000 master 10 1 0 2173914 44238 indexscan cached 3 23598 9973 40173.43 20.304000
btree-saop i5 1686733787 50000000 random 1000 50000 master 10 1 0 2173914 44238 bitmapscan uncached 3 22181 10040 38201.80 1571.113000
btree-saop i5 1686733789 50000000 random 1000 50000 master 10 1 0 2173914 44238 bitmapscan cached 3 22181 10040 38201.80 24.219000
btree-saop i5 1686733789 50000000 random 1000 50000 master 10 1 0 2173914 44238 indexscan uncached 4 31876 10007 40173.43 1542.206000
btree-saop i5 1686733791 50000000 random 1000 50000 master 10 1 0 2173914 44238 indexscan cached 4 31876 10007 40173.43 19.993000
btree-saop i5 1686733791 50000000 random 1000 50000 master 10 1 0 2173914 44238 bitmapscan uncached 4 39042 9896 38201.80 1562.659000
btree-saop i5 1686733793 50000000 random 1000 50000 master 10 1 0 2173914 44238 bitmapscan cached 4 39042 9896 38201.80 24.035000
btree-saop i5 1686733793 50000000 random 1000 50000 master 10 1 0 2173914 44238 indexscan uncached 5 49434 10013 40173.43 1562.518000
btree-saop i5 1686733795 50000000 random 1000 50000 master 10 1 0 2173914 44238 indexscan cached 5 49434 10013 40173.43 20.811000
btree-saop i5 1686733795 50000000 random 1000 50000 master 10 1 0 2173914 44238 bitmapscan uncached 5 41970 10033 38201.80 1587.215000
btree-saop i5 1686733797 50000000 random 1000 50000 master 10 1 0 2173914 44238 bitmapscan cached 5 41970 10033 38201.80 24.161000
btree-saop i5 1686733797 50000000 random 1000 50000 master 10 1 32 2173914 44238 indexscan uncached 1 7826 9892 40173.43 1516.803000
btree-saop i5 1686733799 50000000 random 1000 50000 master 10 1 32 2173914 44238 indexscan cached 1 7826 9892 40173.43 20.148000
btree-saop i5 1686733799 50000000 random 1000 50000 master 10 1 32 2173914 44238 bitmapscan uncached 1 1252 10033 38201.80 185.118000
btree-saop i5 1686733800 50000000 random 1000 50000 master 10 1 32 2173914 44238 bitmapscan cached 1 1252 10033 38201.80 25.310000
btree-saop i5 1686733800 50000000 random 1000 50000 master 10 1 32 2173914 44238 seqscan uncached 1 1503 9905 2923914.38 15353.978000
btree-saop i5 1686733815 50000000 random 1000 50000 master 10 1 32 2173914 44238 seqscan cached 1 1503 9905 2923914.38 16042.589000
btree-saop i5 1686733831 50000000 random 1000 50000 master 10 1 32 2173914 44238 indexscan uncached 2 19111 10053 40173.43 1569.578000
btree-saop i5 1686733834 50000000 random 1000 50000 master 10 1 32 2173914 44238 indexscan cached 2 19111 10053 40173.43 22.444000
btree-saop i5 1686733834 50000000 random 1000 50000 master 10 1 32 2173914 44238 bitmapscan uncached 2 11564 9985 38201.80 181.152000
btree-saop i5 1686733835 50000000 random 1000 50000 master 10 1 32 2173914 44238 bitmapscan cached 2 11564 9985 38201.80 25.304000
btree-saop i5 1686733835 50000000 random 1000 50000 master 10 1 32 2173914 44238 indexscan uncached 3 26938 9911 40173.43 1528.592000
btree-saop i5 1686733837 50000000 random 1000 50000 master 10 1 32 2173914 44238 indexscan cached 3 26938 9911 40173.43 20.553000
btree-saop i5 1686733837 50000000 random 1000 50000 master 10 1 32 2173914 44238 bitmapscan uncached 3 22123 9830 38201.80 181.652000
btree-saop i5 1686733837 50000000 random 1000 50000 master 10 1 32 2173914 44238 bitmapscan cached 3 22123 9830 38201.80 24.996000
btree-saop i5 1686733837 50000000 random 1000 50000 master 10 1 32 2173914 44238 indexscan uncached 4 35979 9953 40173.43 1529.190000
btree-saop i5 1686733839 50000000 random 1000 50000 master 10 1 32 2173914 44238 indexscan cached 4 35979 9953 40173.43 20.606000
btree-saop i5 1686733839 50000000 random 1000 50000 master 10 1 32 2173914 44238 bitmapscan uncached 4 35414 10143 38201.80 189.975000
btree-saop i5 1686733840 50000000 random 1000 50000 master 10 1 32 2173914 44238 bitmapscan cached 4 35414 10143 38201.80 25.440000
btree-saop i5 1686733840 50000000 random 1000 50000 master 10 1 32 2173914 44238 indexscan uncached 5 45247 9996 40173.43 1563.728000
btree-saop i5 1686733842 50000000 random 1000 50000 master 10 1 32 2173914 44238 indexscan cached 5 45247 9996 40173.43 20.666000
btree-saop i5 1686733842 50000000 random 1000 50000 master 10 1 32 2173914 44238 bitmapscan uncached 5 44334 10073 38201.80 182.735000
btree-saop i5 1686733842 50000000 random 1000 50000 master 10 1 32 2173914 44238 bitmapscan cached 5 44334 10073 38201.80 25.414000
btree-saop i5 1686733843 50000000 random 1000 50000 master 10 10 0 2173914 44238 indexscan uncached 1 2273 10162 40173.43 1586.793000
btree-saop i5 1686733844 50000000 random 1000 50000 master 10 10 0 2173914 44238 indexscan cached 1 2273 10162 40173.43 20.742000
btree-saop i5 1686733844 50000000 random 1000 50000 master 10 10 0 2173914 44238 bitmapscan uncached 1 5933 10055 38201.80 1571.621000
btree-saop i5 1686733846 50000000 random 1000 50000 master 10 10 0 2173914 44238 bitmapscan cached 1 5933 10055 38201.80 24.446000
btree-saop i5 1686733846 50000000 random 1000 50000 master 10 10 0 2173914 44238 seqscan uncached 1 2317 9778 2923914.38 15383.018000
btree-saop i5 1686733862 50000000 random 1000 50000 master 10 10 0 2173914 44238 seqscan cached 1 2317 9778 2923914.38 15513.026000
btree-saop i5 1686733878 50000000 random 1000 50000 master 10 10 0 2173914 44238 indexscan uncached 2 19900 9922 40173.43 1547.415000
btree-saop i5 1686733881 50000000 random 1000 50000 master 10 10 0 2173914 44238 indexscan cached 2 19900 9922 40173.43 20.856000
btree-saop i5 1686733881 50000000 random 1000 50000 master 10 10 0 2173914 44238 bitmapscan uncached 2 13570 9964 38201.80 1550.159000
btree-saop i5 1686733883 50000000 random 1000 50000 master 10 10 0 2173914 44238 bitmapscan cached 2 13570 9964 38201.80 23.685000
btree-saop i5 1686733883 50000000 random 1000 50000 master 10 10 0 2173914 44238 indexscan uncached 3 26813 10010 40173.43 1555.218000
btree-saop i5 1686733884 50000000 random 1000 50000 master 10 10 0 2173914 44238 indexscan cached 3 26813 10010 40173.43 20.852000
btree-saop i5 1686733884 50000000 random 1000 50000 master 10 10 0 2173914 44238 bitmapscan uncached 3 21632 10084 38201.80 1614.609000
btree-saop i5 1686733886 50000000 random 1000 50000 master 10 10 0 2173914 44238 bitmapscan cached 3 21632 10084 38201.80 24.334000
btree-saop i5 1686733886 50000000 random 1000 50000 master 10 10 0 2173914 44238 indexscan uncached 4 36203 9959 40173.43 1539.433000
btree-saop i5 1686733888 50000000 random 1000 50000 master 10 10 0 2173914 44238 indexscan cached 4 36203 9959 40173.43 20.215000
btree-saop i5 1686733888 50000000 random 1000 50000 master 10 10 0 2173914 44238 bitmapscan uncached 4 31215 9990 38201.80 1566.105000
btree-saop i5 1686733890 50000000 random 1000 50000 master 10 10 0 2173914 44238 bitmapscan cached 4 31215 9990 38201.80 23.797000
btree-saop i5 1686733890 50000000 random 1000 50000 master 10 10 0 2173914 44238 indexscan uncached 5 43388 10024 40173.43 1570.783000
btree-saop i5 1686733892 50000000 random 1000 50000 master 10 10 0 2173914 44238 indexscan cached 5 43388 10024 40173.43 20.857000
btree-saop i5 1686733892 50000000 random 1000 50000 master 10 10 0 2173914 44238 bitmapscan uncached 5 40807 9802 38201.80 1530.039000
btree-saop i5 1686733894 50000000 random 1000 50000 master 10 10 0 2173914 44238 bitmapscan cached 5 40807 9802 38201.80 24.333000
btree-saop i5 1686733894 50000000 random 1000 50000 master 10 10 32 2173914 44238 indexscan uncached 1 276 9988 40173.43 1540.083000
btree-saop i5 1686733896 50000000 random 1000 50000 master 10 10 32 2173914 44238 indexscan cached 1 276 9988 40173.43 20.556000
btree-saop i5 1686733896 50000000 random 1000 50000 master 10 10 32 2173914 44238 bitmapscan uncached 1 7709 9874 38201.80 179.017000
btree-saop i5 1686733897 50000000 random 1000 50000 master 10 10 32 2173914 44238 bitmapscan cached 1 7709 9874 38201.80 24.773000
btree-saop i5 1686733897 50000000 random 1000 50000 master 10 10 32 2173914 44238 seqscan uncached 1 5118 9936 2923914.38 15312.565000
btree-saop i5 1686733913 50000000 random 1000 50000 master 10 10 32 2173914 44238 seqscan cached 1 5118 9936 2923914.38 15469.228000
btree-saop i5 1686733928 50000000 random 1000 50000 master 10 10 32 2173914 44238 indexscan uncached 2 15399 10074 40173.43 1561.819000
btree-saop i5 1686733931 50000000 random 1000 50000 master 10 10 32 2173914 44238 indexscan cached 2 15399 10074 40173.43 23.265000
btree-saop i5 1686733931 50000000 random 1000 50000 master 10 10 32 2173914 44238 bitmapscan uncached 2 19606 9977 38201.80 181.814000
btree-saop i5 1686733931 50000000 random 1000 50000 master 10 10 32 2173914 44238 bitmapscan cached 2 19606 9977 38201.80 25.321000
btree-saop i5 1686733932 50000000 random 1000 50000 master 10 10 32 2173914 44238 indexscan uncached 3 24784 9986 40173.43 1545.268000
btree-saop i5 1686733933 50000000 random 1000 50000 master 10 10 32 2173914 44238 indexscan cached 3 24784 9986 40173.43 20.393000
btree-saop i5 1686733933 50000000 random 1000 50000 master 10 10 32 2173914 44238 bitmapscan uncached 3 26133 9930 38201.80 178.906000
btree-saop i5 1686733934 50000000 random 1000 50000 master 10 10 32 2173914 44238 bitmapscan cached 3 26133 9930 38201.80 25.125000
btree-saop i5 1686733934 50000000 random 1000 50000 master 10 10 32 2173914 44238 indexscan uncached 4 32232 10208 40173.43 1566.445000
btree-saop i5 1686733936 50000000 random 1000 50000 master 10 10 32 2173914 44238 indexscan cached 4 32232 10208 40173.43 20.789000
btree-saop i5 1686733936 50000000 random 1000 50000 master 10 10 32 2173914 44238 bitmapscan uncached 4 31920 10048 38201.80 180.233000
btree-saop i5 1686733936 50000000 random 1000 50000 master 10 10 32 2173914 44238 bitmapscan cached 4 31920 10048 38201.80 24.957000
btree-saop i5 1686733937 50000000 random 1000 50000 master 10 10 32 2173914 44238 indexscan uncached 5 46211 9880 40173.43 1505.178000
btree-saop i5 1686733938 50000000 random 1000 50000 master 10 10 32 2173914 44238 indexscan cached 5 46211 9880 40173.43 20.503000
btree-saop i5 1686733938 50000000 random 1000 50000 master 10 10 32 2173914 44238 bitmapscan uncached 5 40170 10004 38201.80 182.613000
btree-saop i5 1686733939 50000000 random 1000 50000 master 10 10 32 2173914 44238 bitmapscan cached 5 40170 10004 38201.80 25.276000
btree-saop i5 1686733939 50000000 random 1000 50000 master 100 1 0 2173914 44238 indexscan uncached 1 9897 99738 393639.86 14468.363000
btree-saop i5 1686733954 50000000 random 1000 50000 master 100 1 0 2173914 44238 indexscan cached 1 9897 99738 393639.86 123.141000
btree-saop i5 1686733954 50000000 random 1000 50000 master 100 1 0 2173914 44238 bitmapscan uncached 1 3324 99807 331934.70 15265.834000
btree-saop i5 1686733970 50000000 random 1000 50000 master 100 1 0 2173914 44238 bitmapscan cached 1 3324 99807 331934.70 165.745000
btree-saop i5 1686733970 50000000 random 1000 50000 master 100 1 0 2173914 44238 seqscan uncached 1 3999 99989 2923914.61 15431.500000
btree-saop i5 1686733986 50000000 random 1000 50000 master 100 1 0 2173914 44238 seqscan cached 1 3999 99989 2923914.61 15562.367000
btree-saop i5 1686734002 50000000 random 1000 50000 master 100 1 0 2173914 44238 indexscan uncached 2 13544 99826 393639.86 15053.944000
btree-saop i5 1686734018 50000000 random 1000 50000 master 100 1 0 2173914 44238 indexscan cached 2 13544 99826 393639.86 123.796000
btree-saop i5 1686734018 50000000 random 1000 50000 master 100 1 0 2173914 44238 bitmapscan uncached 2 17599 99812 331934.70 15767.416000
btree-saop i5 1686734034 50000000 random 1000 50000 master 100 1 0 2173914 44238 bitmapscan cached 2 17599 99812 331934.70 166.736000
btree-saop i5 1686734035 50000000 random 1000 50000 master 100 1 0 2173914 44238 indexscan uncached 3 24563 100020 393639.86 15619.809000
btree-saop i5 1686734051 50000000 random 1000 50000 master 100 1 0 2173914 44238 indexscan cached 3 24563 100020 393639.86 126.252000
btree-saop i5 1686734051 50000000 random 1000 50000 master 100 1 0 2173914 44238 bitmapscan uncached 3 25960 99890 331934.70 16045.248000
btree-saop i5 1686734067 50000000 random 1000 50000 master 100 1 0 2173914 44238 bitmapscan cached 3 25960 99890 331934.70 166.735000
btree-saop i5 1686734068 50000000 random 1000 50000 master 100 1 0 2173914 44238 indexscan uncached 4 36589 99279 393639.86 14464.891000
btree-saop i5 1686734083 50000000 random 1000 50000 master 100 1 0 2173914 44238 indexscan cached 4 36589 99279 393639.86 123.879000
btree-saop i5 1686734083 50000000 random 1000 50000 master 100 1 0 2173914 44238 bitmapscan uncached 4 34305 100380 331934.70 15317.127000
btree-saop i5 1686734098 50000000 random 1000 50000 master 100 1 0 2173914 44238 bitmapscan cached 4 34305 100380 331934.70 167.649000
btree-saop i5 1686734099 50000000 random 1000 50000 master 100 1 0 2173914 44238 indexscan uncached 5 48101 99972 393639.86 15015.206000
btree-saop i5 1686734114 50000000 random 1000 50000 master 100 1 0 2173914 44238 indexscan cached 5 48101 99972 393639.86 123.669000
btree-saop i5 1686734114 50000000 random 1000 50000 master 100 1 0 2173914 44238 bitmapscan uncached 5 44661 100356 331934.70 15197.953000
btree-saop i5 1686734130 50000000 random 1000 50000 master 100 1 0 2173914 44238 bitmapscan cached 5 44661 100356 331934.70 171.018000
btree-saop i5 1686734130 50000000 random 1000 50000 master 100 1 32 2173914 44238 indexscan uncached 1 3724 99928 393639.86 15511.225000
btree-saop i5 1686734146 50000000 random 1000 50000 master 100 1 32 2173914 44238 indexscan cached 1 3724 99928 393639.86 131.738000
btree-saop i5 1686734146 50000000 random 1000 50000 master 100 1 32 2173914 44238 bitmapscan uncached 1 2436 100152 331934.70 1782.550000
btree-saop i5 1686734149 50000000 random 1000 50000 master 100 1 32 2173914 44238 bitmapscan cached 1 2436 100152 331934.70 179.194000
btree-saop i5 1686734149 50000000 random 1000 50000 master 100 1 32 2173914 44238 seqscan uncached 1 1723 99476 2923914.61 15569.668000
btree-saop i5 1686734165 50000000 random 1000 50000 master 100 1 32 2173914 44238 seqscan cached 1 1723 99476 2923914.61 15630.339000
btree-saop i5 1686734181 50000000 random 1000 50000 master 100 1 32 2173914 44238 indexscan uncached 2 11761 99915 393639.86 15007.289000
btree-saop i5 1686734197 50000000 random 1000 50000 master 100 1 32 2173914 44238 indexscan cached 2 11761 99915 393639.86 124.445000
btree-saop i5 1686734197 50000000 random 1000 50000 master 100 1 32 2173914 44238 bitmapscan uncached 2 12351 100095 331934.70 1635.283000
btree-saop i5 1686734199 50000000 random 1000 50000 master 100 1 32 2173914 44238 bitmapscan cached 2 12351 100095 331934.70 177.589000
