test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration
btree i5 1686706091 50000000 random 1000 50000 master 0 2173914 44238 indexscan uncached 1 5983 1031 4026.07 173.555000
btree i5 1686706093 50000000 random 1000 50000 master 0 2173914 44238 indexscan cached 1 5983 1031 4026.07 9.646000
btree i5 1686706093 50000000 random 1000 50000 master 0 2173914 44238 bitmapscan uncached 1 3455 971 3964.40 166.607000
btree i5 1686706093 50000000 random 1000 50000 master 0 2173914 44238 bitmapscan cached 1 3455 971 3964.40 10.108000
btree i5 1686706093 50000000 random 1000 50000 master 0 2173914 44238 seqscan uncached 1 6072 1049 2798914.30 16251.866000
btree i5 1686706110 50000000 random 1000 50000 master 0 2173914 44238 seqscan cached 1 6072 1049 2798914.30 16172.838000
btree i5 1686706126 50000000 random 1000 50000 master 0 2173914 44238 indexscan uncached 2 14437 957 4026.07 162.562000
btree i5 1686706128 50000000 random 1000 50000 master 0 2173914 44238 indexscan cached 2 14437 957 4026.07 9.900000
btree i5 1686706128 50000000 random 1000 50000 master 0 2173914 44238 bitmapscan uncached 2 15382 1021 3964.40 173.786000
btree i5 1686706128 50000000 random 1000 50000 master 0 2173914 44238 bitmapscan cached 2 15382 1021 3964.40 9.849000
btree i5 1686706128 50000000 random 1000 50000 master 0 2173914 44238 indexscan uncached 3 24863 982 4026.07 162.198000
btree i5 1686706129 50000000 random 1000 50000 master 0 2173914 44238 indexscan cached 3 24863 982 4026.07 9.675000
btree i5 1686706129 50000000 random 1000 50000 master 0 2173914 44238 bitmapscan uncached 3 21132 989 3964.40 165.384000
btree i5 1686706129 50000000 random 1000 50000 master 0 2173914 44238 bitmapscan cached 3 21132 989 3964.40 9.879000
btree i5 1686706129 50000000 random 1000 50000 master 0 2173914 44238 indexscan uncached 4 33207 937 4026.07 159.275000
btree i5 1686706130 50000000 random 1000 50000 master 0 2173914 44238 indexscan cached 4 33207 937 4026.07 9.588000
btree i5 1686706130 50000000 random 1000 50000 master 0 2173914 44238 bitmapscan uncached 4 35300 969 3964.40 160.052000
btree i5 1686706130 50000000 random 1000 50000 master 0 2173914 44238 bitmapscan cached 4 35300 969 3964.40 9.842000
btree i5 1686706130 50000000 random 1000 50000 master 0 2173914 44238 indexscan uncached 5 45683 1022 4026.07 168.004000
btree i5 1686706131 50000000 random 1000 50000 master 0 2173914 44238 indexscan cached 5 45683 1022 4026.07 9.625000
btree i5 1686706131 50000000 random 1000 50000 master 0 2173914 44238 bitmapscan uncached 5 40221 1013 3964.40 166.062000
btree i5 1686706131 50000000 random 1000 50000 master 0 2173914 44238 bitmapscan cached 5 40221 1013 3964.40 9.893000
btree i5 1686706131 50000000 random 1000 50000 master 32 2173914 44238 indexscan uncached 1 975 1002 4026.07 160.505000
btree i5 1686706132 50000000 random 1000 50000 master 32 2173914 44238 indexscan cached 1 975 1002 4026.07 9.781000
btree i5 1686706132 50000000 random 1000 50000 master 32 2173914 44238 bitmapscan uncached 1 4503 999 3964.40 32.473000
btree i5 1686706132 50000000 random 1000 50000 master 32 2173914 44238 bitmapscan cached 1 4503 999 3964.40 10.116000
btree i5 1686706132 50000000 random 1000 50000 master 32 2173914 44238 seqscan uncached 1 8303 992 2798914.30 15243.191000
btree i5 1686706148 50000000 random 1000 50000 master 32 2173914 44238 seqscan cached 1 8303 992 2798914.30 15368.167000
btree i5 1686706163 50000000 random 1000 50000 master 32 2173914 44238 indexscan uncached 2 12060 995 4026.07 168.435000
btree i5 1686706165 50000000 random 1000 50000 master 32 2173914 44238 indexscan cached 2 12060 995 4026.07 9.791000
btree i5 1686706165 50000000 random 1000 50000 master 32 2173914 44238 bitmapscan uncached 2 14613 953 3964.40 31.241000
btree i5 1686706165 50000000 random 1000 50000 master 32 2173914 44238 bitmapscan cached 2 14613 953 3964.40 9.761000
btree i5 1686706165 50000000 random 1000 50000 master 32 2173914 44238 indexscan uncached 3 22297 1054 4026.07 174.851000
btree i5 1686706166 50000000 random 1000 50000 master 32 2173914 44238 indexscan cached 3 22297 1054 4026.07 9.805000
btree i5 1686706166 50000000 random 1000 50000 master 32 2173914 44238 bitmapscan uncached 3 25088 968 3964.40 31.918000
btree i5 1686706166 50000000 random 1000 50000 master 32 2173914 44238 bitmapscan cached 3 25088 968 3964.40 9.913000
btree i5 1686706166 50000000 random 1000 50000 master 32 2173914 44238 indexscan uncached 4 32276 1002 4026.07 165.006000
btree i5 1686706167 50000000 random 1000 50000 master 32 2173914 44238 indexscan cached 4 32276 1002 4026.07 9.767000
