test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration
btree i5 1686681809 1000000 random 1000 1000 master 0 43479 888 indexscan uncached 1 95 1000 3953.59 168.454000
btree i5 1686681809 1000000 random 1000 1000 master 0 43479 888 indexscan cached 1 95 1000 3953.59 10.774000
btree i5 1686681809 1000000 random 1000 1000 master 0 43479 888 bitmapscan uncached 1 145 975 3513.14 166.858000
btree i5 1686681810 1000000 random 1000 1000 master 0 43479 888 bitmapscan cached 1 145 975 3513.14 9.665000
btree i5 1686681810 1000000 random 1000 1000 master 0 43479 888 seqscan uncached 1 144 1001 55978.90 391.206000
btree i5 1686681811 1000000 random 1000 1000 master 0 43479 888 seqscan cached 1 144 1001 55978.90 141.973000
btree i5 1686681811 1000000 random 1000 1000 master 0 43479 888 indexscan uncached 2 395 999 3953.59 173.824000
btree i5 1686681811 1000000 random 1000 1000 master 0 43479 888 indexscan cached 2 395 999 3953.59 9.521000
btree i5 1686681811 1000000 random 1000 1000 master 0 43479 888 bitmapscan uncached 2 360 946 3513.14 161.899000
btree i5 1686681812 1000000 random 1000 1000 master 0 43479 888 bitmapscan cached 2 360 946 3513.14 9.785000
btree i5 1686681812 1000000 random 1000 1000 master 0 43479 888 indexscan uncached 3 476 1013 3953.59 179.504000
btree i5 1686681812 1000000 random 1000 1000 master 0 43479 888 indexscan cached 3 476 1013 3953.59 10.810000
btree i5 1686681812 1000000 random 1000 1000 master 0 43479 888 bitmapscan uncached 3 431 1029 3513.14 170.521000
btree i5 1686681813 1000000 random 1000 1000 master 0 43479 888 bitmapscan cached 3 431 1029 3513.14 9.973000
btree i5 1686681813 1000000 random 1000 1000 master 0 43479 888 indexscan uncached 4 710 984 3953.59 171.368000
btree i5 1686681813 1000000 random 1000 1000 master 0 43479 888 indexscan cached 4 710 984 3953.59 9.306000
btree i5 1686681813 1000000 random 1000 1000 master 0 43479 888 bitmapscan uncached 4 699 971 3513.14 168.843000
btree i5 1686681814 1000000 random 1000 1000 master 0 43479 888 bitmapscan cached 4 699 971 3513.14 9.622000
btree i5 1686681814 1000000 random 1000 1000 master 0 43479 888 indexscan uncached 5 841 975 3953.59 168.097000
btree i5 1686681814 1000000 random 1000 1000 master 0 43479 888 indexscan cached 5 841 975 3953.59 9.289000
btree i5 1686681814 1000000 random 1000 1000 master 0 43479 888 bitmapscan uncached 5 855 985 3513.14 170.184000
btree i5 1686681815 1000000 random 1000 1000 master 0 43479 888 bitmapscan cached 5 855 985 3513.14 9.782000
btree i5 1686681815 1000000 random 1000 1000 master 32 43479 888 indexscan uncached 1 109 1058 3953.59 182.134000
btree i5 1686681816 1000000 random 1000 1000 master 32 43479 888 indexscan cached 1 109 1058 3953.59 9.519000
btree i5 1686681816 1000000 random 1000 1000 master 32 43479 888 bitmapscan uncached 1 161 1043 3513.14 32.349000
btree i5 1686681816 1000000 random 1000 1000 master 32 43479 888 bitmapscan cached 1 161 1043 3513.14 9.857000
btree i5 1686681816 1000000 random 1000 1000 master 32 43479 888 seqscan uncached 1 122 948 55978.90 356.528000
btree i5 1686681817 1000000 random 1000 1000 master 32 43479 888 seqscan cached 1 122 948 55978.90 141.646000
btree i5 1686681817 1000000 random 1000 1000 master 32 43479 888 indexscan uncached 2 275 990 3953.59 172.879000
btree i5 1686681817 1000000 random 1000 1000 master 32 43479 888 indexscan cached 2 275 990 3953.59 9.374000
btree i5 1686681817 1000000 random 1000 1000 master 32 43479 888 bitmapscan uncached 2 396 974 3513.14 31.815000
btree i5 1686681818 1000000 random 1000 1000 master 32 43479 888 bitmapscan cached 2 396 974 3513.14 9.710000
btree i5 1686681818 1000000 random 1000 1000 master 32 43479 888 indexscan uncached 3 539 1029 3953.59 180.249000
btree i5 1686681818 1000000 random 1000 1000 master 32 43479 888 indexscan cached 3 539 1029 3953.59 9.744000
btree i5 1686681818 1000000 random 1000 1000 master 32 43479 888 bitmapscan uncached 3 532 1055 3513.14 35.234000
btree i5 1686681819 1000000 random 1000 1000 master 32 43479 888 bitmapscan cached 3 532 1055 3513.14 10.119000
btree i5 1686681819 1000000 random 1000 1000 master 32 43479 888 indexscan uncached 4 681 975 3953.59 176.220000
btree i5 1686681819 1000000 random 1000 1000 master 32 43479 888 indexscan cached 4 681 975 3953.59 9.197000
btree i5 1686681819 1000000 random 1000 1000 master 32 43479 888 bitmapscan uncached 4 659 1040 3513.14 31.218000
btree i5 1686681820 1000000 random 1000 1000 master 32 43479 888 bitmapscan cached 4 659 1040 3513.14 10.436000
btree i5 1686681820 1000000 random 1000 1000 master 32 43479 888 indexscan uncached 5 902 982 3953.59 172.745000
btree i5 1686681820 1000000 random 1000 1000 master 32 43479 888 indexscan cached 5 902 982 3953.59 9.361000
btree i5 1686681820 1000000 random 1000 1000 master 32 43479 888 bitmapscan uncached 5 934 1014 3513.14 31.698000
btree i5 1686681821 1000000 random 1000 1000 master 32 43479 888 bitmapscan cached 5 934 1014 3513.14 10.112000
btree i5 1686681821 1000000 random 1000 1000 patched 0 43479 888 indexscan uncached 1 168 1051 3953.59 184.109000
btree i5 1686681822 1000000 random 1000 1000 patched 0 43479 888 indexscan cached 1 168 1051 3953.59 9.555000
btree i5 1686681822 1000000 random 1000 1000 patched 0 43479 888 bitmapscan uncached 1 182 954 3513.14 165.305000
btree i5 1686681822 1000000 random 1000 1000 patched 0 43479 888 bitmapscan cached 1 182 954 3513.14 9.673000
btree i5 1686681822 1000000 random 1000 1000 patched 0 43479 888 seqscan uncached 1 102 981 55978.90 361.833000
