test machine time rows dataset matches distinct build nvalues distance prefetch table_size index_size scan_type caching run value nfound cost duration
btree-saop i5 1686692302 10000000 random 1000 10000 master 5 1 0 434783 8853 indexscan cached 5 9306 5023 19949.47 15.544000
btree-saop i5 1686692302 10000000 random 1000 10000 master 5 1 0 434783 8853 bitmapscan uncached 5 9589 5010 18392.60 776.945000
btree-saop i5 1686692303 10000000 random 1000 10000 master 5 1 0 434783 8853 bitmapscan cached 5 9589 5010 18392.60 16.083000
btree-saop i5 1686692304 10000000 random 1000 10000 master 5 1 32 434783 8853 indexscan uncached 1 1188 4997 19949.47 770.928000
btree-saop i5 1686692305 10000000 random 1000 10000 master 5 1 32 434783 8853 indexscan cached 1 1188 4997 19949.47 15.382000
btree-saop i5 1686692305 10000000 random 1000 10000 master 5 1 32 434783 8853 bitmapscan uncached 1 1202 4953 18392.60 102.468000
btree-saop i5 1686692305 10000000 random 1000 10000 master 5 1 32 434783 8853 bitmapscan cached 1 1202 4953 18392.60 16.509000
btree-saop i5 1686692305 10000000 random 1000 10000 master 5 1 32 434783 8853 seqscan uncached 1 492 5007 597283.15 3262.488000
btree-saop i5 1686692309 10000000 random 1000 10000 master 5 1 32 434783 8853 seqscan cached 1 492 5007 597283.15 1747.413000
btree-saop i5 1686692311 10000000 random 1000 10000 master 5 1 32 434783 8853 indexscan uncached 2 2478 4966 19949.47 773.619000
btree-saop i5 1686692312 10000000 random 1000 10000 master 5 1 32 434783 8853 indexscan cached 2 2478 4966 19949.47 14.491000
btree-saop i5 1686692312 10000000 random 1000 10000 master 5 1 32 434783 8853 bitmapscan uncached 2 2923 5034 18392.60 98.489000
btree-saop i5 1686692312 10000000 random 1000 10000 master 5 1 32 434783 8853 bitmapscan cached 2 2923 5034 18392.60 17.347000
btree-saop i5 1686692313 10000000 random 1000 10000 master 5 1 32 434783 8853 indexscan uncached 3 4541 5007 19949.47 751.653000
btree-saop i5 1686692314 10000000 random 1000 10000 master 5 1 32 434783 8853 indexscan cached 3 4541 5007 19949.47 14.549000
btree-saop i5 1686692314 10000000 random 1000 10000 master 5 1 32 434783 8853 bitmapscan uncached 3 5168 5055 18392.60 101.494000
btree-saop i5 1686692314 10000000 random 1000 10000 master 5 1 32 434783 8853 bitmapscan cached 3 5168 5055 18392.60 17.493000
btree-saop i5 1686692314 10000000 random 1000 10000 master 5 1 32 434783 8853 indexscan uncached 4 6782 5055 19949.47 790.514000
btree-saop i5 1686692315 10000000 random 1000 10000 master 5 1 32 434783 8853 indexscan cached 4 6782 5055 19949.47 14.573000
btree-saop i5 1686692315 10000000 random 1000 10000 master 5 1 32 434783 8853 bitmapscan uncached 4 7543 5005 18392.60 97.659000
btree-saop i5 1686692316 10000000 random 1000 10000 master 5 1 32 434783 8853 bitmapscan cached 4 7543 5005 18392.60 17.453000
btree-saop i5 1686692316 10000000 random 1000 10000 master 5 1 32 434783 8853 indexscan uncached 5 9660 5013 19949.47 775.721000
btree-saop i5 1686692317 10000000 random 1000 10000 master 5 1 32 434783 8853 indexscan cached 5 9660 5013 19949.47 14.552000
btree-saop i5 1686692317 10000000 random 1000 10000 master 5 1 32 434783 8853 bitmapscan uncached 5 9171 5092 18392.60 98.794000
btree-saop i5 1686692317 10000000 random 1000 10000 master 5 1 32 434783 8853 bitmapscan cached 5 9171 5092 18392.60 19.340000
btree-saop i5 1686692318 10000000 random 1000 10000 master 5 10 0 434783 8853 indexscan uncached 1 1812 4968 19949.47 765.079000
btree-saop i5 1686692319 10000000 random 1000 10000 master 5 10 0 434783 8853 indexscan cached 1 1812 4968 19949.47 14.474000
btree-saop i5 1686692319 10000000 random 1000 10000 master 5 10 0 434783 8853 bitmapscan uncached 1 176 5019 18392.60 805.484000
btree-saop i5 1686692320 10000000 random 1000 10000 master 5 10 0 434783 8853 bitmapscan cached 1 176 5019 18392.60 16.872000
btree-saop i5 1686692320 10000000 random 1000 10000 master 5 10 0 434783 8853 seqscan uncached 1 792 4935 597283.15 3233.150000
btree-saop i5 1686692323 10000000 random 1000 10000 master 5 10 0 434783 8853 seqscan cached 1 792 4935 597283.15 1723.614000
btree-saop i5 1686692325 10000000 random 1000 10000 master 5 10 0 434783 8853 indexscan uncached 2 3328 5112 19949.47 795.181000
btree-saop i5 1686692327 10000000 random 1000 10000 master 5 10 0 434783 8853 indexscan cached 2 3328 5112 19949.47 14.628000
btree-saop i5 1686692327 10000000 random 1000 10000 master 5 10 0 434783 8853 bitmapscan uncached 2 3439 5040 18392.60 773.005000
btree-saop i5 1686692328 10000000 random 1000 10000 master 5 10 0 434783 8853 bitmapscan cached 2 3439 5040 18392.60 16.047000
btree-saop i5 1686692328 10000000 random 1000 10000 master 5 10 0 434783 8853 indexscan uncached 3 4524 5124 19949.47 761.084000
btree-saop i5 1686692329 10000000 random 1000 10000 master 5 10 0 434783 8853 indexscan cached 3 4524 5124 19949.47 14.593000
btree-saop i5 1686692329 10000000 random 1000 10000 master 5 10 0 434783 8853 bitmapscan uncached 3 5913 4944 18392.60 773.597000
btree-saop i5 1686692330 10000000 random 1000 10000 master 5 10 0 434783 8853 bitmapscan cached 3 5913 4944 18392.60 16.297000
btree-saop i5 1686692330 10000000 random 1000 10000 master 5 10 0 434783 8853 indexscan uncached 4 7811 5063 19949.47 782.572000
btree-saop i5 1686692331 10000000 random 1000 10000 master 5 10 0 434783 8853 indexscan cached 4 7811 5063 19949.47 14.469000
btree-saop i5 1686692331 10000000 random 1000 10000 master 5 10 0 434783 8853 bitmapscan uncached 4 7932 4921 18392.60 789.445000
btree-saop i5 1686692332 10000000 random 1000 10000 master 5 10 0 434783 8853 bitmapscan cached 4 7932 4921 18392.60 15.759000
btree-saop i5 1686692332 10000000 random 1000 10000 master 5 10 0 434783 8853 indexscan uncached 5 9887 4923 19949.47 764.720000
btree-saop i5 1686692333 10000000 random 1000 10000 master 5 10 0 434783 8853 indexscan cached 5 9887 4923 19949.47 14.983000
btree-saop i5 1686692333 10000000 random 1000 10000 master 5 10 0 434783 8853 bitmapscan uncached 5 8314 5054 18392.60 807.453000
btree-saop i5 1686692335 10000000 random 1000 10000 master 5 10 0 434783 8853 bitmapscan cached 5 8314 5054 18392.60 16.455000
btree-saop i5 1686692335 10000000 random 1000 10000 master 5 10 32 434783 8853 indexscan uncached 1 829 5009 19949.47 786.490000
btree-saop i5 1686692336 10000000 random 1000 10000 master 5 10 32 434783 8853 indexscan cached 1 829 5009 19949.47 15.296000
btree-saop i5 1686692336 10000000 random 1000 10000 master 5 10 32 434783 8853 bitmapscan uncached 1 1613 5034 18392.60 96.969000
btree-saop i5 1686692336 10000000 random 1000 10000 master 5 10 32 434783 8853 bitmapscan cached 1 1613 5034 18392.60 16.460000
btree-saop i5 1686692336 10000000 random 1000 10000 master 5 10 32 434783 8853 seqscan uncached 1 54 5052 597283.15 3250.033000
btree-saop i5 1686692340 10000000 random 1000 10000 master 5 10 32 434783 8853 seqscan cached 1 54 5052 597283.15 1721.899000
btree-saop i5 1686692342 10000000 random 1000 10000 master 5 10 32 434783 8853 indexscan uncached 2 2911 5017 19949.47 784.301000
btree-saop i5 1686692343 10000000 random 1000 10000 master 5 10 32 434783 8853 indexscan cached 2 2911 5017 19949.47 14.429000
btree-saop i5 1686692343 10000000 random 1000 10000 master 5 10 32 434783 8853 bitmapscan uncached 2 2769 4927 18392.60 98.800000
btree-saop i5 1686692344 10000000 random 1000 10000 master 5 10 32 434783 8853 bitmapscan cached 2 2769 4927 18392.60 17.261000
btree-saop i5 1686692344 10000000 random 1000 10000 master 5 10 32 434783 8853 indexscan uncached 3 5040 5071 19949.47 777.657000
btree-saop i5 1686692345 10000000 random 1000 10000 master 5 10 32 434783 8853 indexscan cached 3 5040 5071 19949.47 14.651000
btree-saop i5 1686692345 10000000 random 1000 10000 master 5 10 32 434783 8853 bitmapscan uncached 3 5687 4948 18392.60 101.971000
btree-saop i5 1686692345 10000000 random 1000 10000 master 5 10 32 434783 8853 bitmapscan cached 3 5687 4948 18392.60 19.971000
btree-saop i5 1686692345 10000000 random 1000 10000 master 5 10 32 434783 8853 indexscan uncached 4 7453 5041 19949.47 801.801000
btree-saop i5 1686692346 10000000 random 1000 10000 master 5 10 32 434783 8853 indexscan cached 4 7453 5041 19949.47 14.461000
btree-saop i5 1686692346 10000000 random 1000 10000 master 5 10 32 434783 8853 bitmapscan uncached 4 6781 5146 18392.60 104.304000
btree-saop i5 1686692347 10000000 random 1000 10000 master 5 10 32 434783 8853 bitmapscan cached 4 6781 5146 18392.60 16.660000
btree-saop i5 1686692347 10000000 random 1000 10000 master 5 10 32 434783 8853 indexscan uncached 5 8116 4932 19949.47 773.770000
btree-saop i5 1686692348 10000000 random 1000 10000 master 5 10 32 434783 8853 indexscan cached 5 8116 4932 19949.47 14.972000
btree-saop i5 1686692348 10000000 random 1000 10000 master 5 10 32 434783 8853 bitmapscan uncached 5 8612 4909 18392.60 96.156000
btree-saop i5 1686692348 10000000 random 1000 10000 master 5 10 32 434783 8853 bitmapscan cached 5 8612 4909 18392.60 17.080000
btree-saop i5 1686692349 10000000 random 1000 10000 master 10 1 0 434783 8853 indexscan uncached 1 38 10066 39674.96 1554.519000
btree-saop i5 1686692351 10000000 random 1000 10000 master 10 1 0 434783 8853 indexscan cached 1 38 10066 39674.96 21.593000
btree-saop i5 1686692351 10000000 random 1000 10000 master 10 1 0 434783 8853 bitmapscan uncached 1 1638 9992 35270.15 1523.106000
btree-saop i5 1686692352 10000000 random 1000 10000 master 10 1 0 434783 8853 bitmapscan cached 1 1638 9992 35270.15 24.796000
btree-saop i5 1686692352 10000000 random 1000 10000 master 10 1 0 434783 8853 seqscan uncached 1 284 9877 584783.16 3209.131000
btree-saop i5 1686692356 10000000 random 1000 10000 master 10 1 0 434783 8853 seqscan cached 1 284 9877 584783.16 1544.816000
btree-saop i5 1686692358 10000000 random 1000 10000 master 10 1 0 434783 8853 indexscan uncached 2 2118 9937 39674.96 1527.247000
btree-saop i5 1686692360 10000000 random 1000 10000 master 10 1 0 434783 8853 indexscan cached 2 2118 9937 39674.96 20.538000
btree-saop i5 1686692360 10000000 random 1000 10000 master 10 1 0 434783 8853 bitmapscan uncached 2 3472 10044 35270.15 1604.491000
btree-saop i5 1686692362 10000000 random 1000 10000 master 10 1 0 434783 8853 bitmapscan cached 2 3472 10044 35270.15 23.911000
btree-saop i5 1686692362 10000000 random 1000 10000 master 10 1 0 434783 8853 indexscan uncached 3 4628 10045 39674.96 1518.232000
btree-saop i5 1686692364 10000000 random 1000 10000 master 10 1 0 434783 8853 indexscan cached 3 4628 10045 39674.96 20.859000
btree-saop i5 1686692364 10000000 random 1000 10000 master 10 1 0 434783 8853 bitmapscan uncached 3 5167 10076 35270.15 1646.862000
btree-saop i5 1686692366 10000000 random 1000 10000 master 10 1 0 434783 8853 bitmapscan cached 3 5167 10076 35270.15 24.132000
btree-saop i5 1686692366 10000000 random 1000 10000 master 10 1 0 434783 8853 indexscan uncached 4 6531 9996 39674.96 1516.402000
btree-saop i5 1686692367 10000000 random 1000 10000 master 10 1 0 434783 8853 indexscan cached 4 6531 9996 39674.96 20.745000
btree-saop i5 1686692368 10000000 random 1000 10000 master 10 1 0 434783 8853 bitmapscan uncached 4 6395 9855 35270.15 1499.898000
btree-saop i5 1686692369 10000000 random 1000 10000 master 10 1 0 434783 8853 bitmapscan cached 4 6395 9855 35270.15 23.166000
btree-saop i5 1686692369 10000000 random 1000 10000 master 10 1 0 434783 8853 indexscan uncached 5 8330 10010 39674.96 1466.624000
btree-saop i5 1686692371 10000000 random 1000 10000 master 10 1 0 434783 8853 indexscan cached 5 8330 10010 39674.96 20.616000
btree-saop i5 1686692371 10000000 random 1000 10000 master 10 1 0 434783 8853 bitmapscan uncached 5 9351 9833 35270.15 1578.840000
btree-saop i5 1686692373 10000000 random 1000 10000 master 10 1 0 434783 8853 bitmapscan cached 5 9351 9833 35270.15 23.371000
btree-saop i5 1686692373 10000000 random 1000 10000 master 10 1 32 434783 8853 indexscan uncached 1 1984 9974 39674.96 1476.110000
btree-saop i5 1686692375 10000000 random 1000 10000 master 10 1 32 434783 8853 indexscan cached 1 1984 9974 39674.96 20.062000
btree-saop i5 1686692375 10000000 random 1000 10000 master 10 1 32 434783 8853 bitmapscan uncached 1 431 9933 35270.15 180.478000
btree-saop i5 1686692376 10000000 random 1000 10000 master 10 1 32 434783 8853 bitmapscan cached 1 431 9933 35270.15 24.834000
btree-saop i5 1686692376 10000000 random 1000 10000 master 10 1 32 434783 8853 seqscan uncached 1 1185 9964 584783.16 3238.057000
btree-saop i5 1686692379 10000000 random 1000 10000 master 10 1 32 434783 8853 seqscan cached 1 1185 9964 584783.16 1561.882000
btree-saop i5 1686692381 10000000 random 1000 10000 master 10 1 32 434783 8853 indexscan uncached 2 3133 9818 39674.96 1519.442000
btree-saop i5 1686692383 10000000 random 1000 10000 master 10 1 32 434783 8853 indexscan cached 2 3133 9818 39674.96 20.290000
btree-saop i5 1686692383 10000000 random 1000 10000 master 10 1 32 434783 8853 bitmapscan uncached 2 3599 10195 35270.15 194.677000
btree-saop i5 1686692384 10000000 random 1000 10000 master 10 1 32 434783 8853 bitmapscan cached 2 3599 10195 35270.15 24.965000
btree-saop i5 1686692384 10000000 random 1000 10000 master 10 1 32 434783 8853 indexscan uncached 3 5595 10120 39674.96 1572.346000
btree-saop i5 1686692386 10000000 random 1000 10000 master 10 1 32 434783 8853 indexscan cached 3 5595 10120 39674.96 20.502000
btree-saop i5 1686692386 10000000 random 1000 10000 master 10 1 32 434783 8853 bitmapscan uncached 3 4347 9964 35270.15 180.243000
btree-saop i5 1686692386 10000000 random 1000 10000 master 10 1 32 434783 8853 bitmapscan cached 3 4347 9964 35270.15 24.384000
btree-saop i5 1686692386 10000000 random 1000 10000 master 10 1 32 434783 8853 indexscan uncached 4 7144 9883 39674.96 1637.782000
btree-saop i5 1686692388 10000000 random 1000 10000 master 10 1 32 434783 8853 indexscan cached 4 7144 9883 39674.96 20.165000
btree-saop i5 1686692388 10000000 random 1000 10000 master 10 1 32 434783 8853 bitmapscan uncached 4 6466 10058 35270.15 185.977000
btree-saop i5 1686692389 10000000 random 1000 10000 master 10 1 32 434783 8853 bitmapscan cached 4 6466 10058 35270.15 25.074000
btree-saop i5 1686692389 10000000 random 1000 10000 master 10 1 32 434783 8853 indexscan uncached 5 8403 9923 48867.79 1538.154000
btree-saop i5 1686692391 10000000 random 1000 10000 master 10 1 32 434783 8853 indexscan cached 5 8403 9923 48867.79 20.275000
btree-saop i5 1686692391 10000000 random 1000 10000 master 10 1 32 434783 8853 bitmapscan uncached 5 8600 9946 35270.15 175.951000
btree-saop i5 1686692391 10000000 random 1000 10000 master 10 1 32 434783 8853 bitmapscan cached 5 8600 9946 35270.15 24.523000
btree-saop i5 1686692391 10000000 random 1000 10000 master 10 10 0 434783 8853 indexscan uncached 1 653 9911 39674.96 1529.665000
btree-saop i5 1686692393 10000000 random 1000 10000 master 10 10 0 434783 8853 indexscan cached 1 653 9911 39674.96 20.221000
btree-saop i5 1686692393 10000000 random 1000 10000 master 10 10 0 434783 8853 bitmapscan uncached 1 1085 9889 35270.15 1646.279000
btree-saop i5 1686692395 10000000 random 1000 10000 master 10 10 0 434783 8853 bitmapscan cached 1 1085 9889 35270.15 24.499000
btree-saop i5 1686692395 10000000 random 1000 10000 master 10 10 0 434783 8853 seqscan uncached 1 363 9911 584783.16 3496.049000
btree-saop i5 1686692399 10000000 random 1000 10000 master 10 10 0 434783 8853 seqscan cached 1 363 9911 584783.16 1561.475000
btree-saop i5 1686692401 10000000 random 1000 10000 master 10 10 0 434783 8853 indexscan uncached 2 3749 10006 39674.96 1550.957000
btree-saop i5 1686692403 10000000 random 1000 10000 master 10 10 0 434783 8853 indexscan cached 2 3749 10006 39674.96 21.562000
btree-saop i5 1686692403 10000000 random 1000 10000 master 10 10 0 434783 8853 bitmapscan uncached 2 2660 9980 35270.15 1632.083000
btree-saop i5 1686692405 10000000 random 1000 10000 master 10 10 0 434783 8853 bitmapscan cached 2 2660 9980 35270.15 23.532000
btree-saop i5 1686692405 10000000 random 1000 10000 master 10 10 0 434783 8853 indexscan uncached 3 4939 10014 39674.96 1587.560000
btree-saop i5 1686692407 10000000 random 1000 10000 master 10 10 0 434783 8853 indexscan cached 3 4939 10014 39674.96 20.956000
btree-saop i5 1686692407 10000000 random 1000 10000 master 10 10 0 434783 8853 bitmapscan uncached 3 4320 10054 35270.15 1678.457000
btree-saop i5 1686692409 10000000 random 1000 10000 master 10 10 0 434783 8853 bitmapscan cached 3 4320 10054 35270.15 23.525000
btree-saop i5 1686692409 10000000 random 1000 10000 master 10 10 0 434783 8853 indexscan uncached 4 6662 10146 39674.96 1581.992000
btree-saop i5 1686692411 10000000 random 1000 10000 master 10 10 0 434783 8853 indexscan cached 4 6662 10146 39674.96 21.349000
btree-saop i5 1686692411 10000000 random 1000 10000 master 10 10 0 434783 8853 bitmapscan uncached 4 6199 10162 35270.15 1629.417000
btree-saop i5 1686692413 10000000 random 1000 10000 master 10 10 0 434783 8853 bitmapscan cached 4 6199 10162 35270.15 23.928000
btree-saop i5 1686692413 10000000 random 1000 10000 master 10 10 0 434783 8853 indexscan uncached 5 8883 9972 39674.96 1527.543000
btree-saop i5 1686692415 10000000 random 1000 10000 master 10 10 0 434783 8853 indexscan cached 5 8883 9972 39674.96 20.529000
btree-saop i5 1686692415 10000000 random 1000 10000 master 10 10 0 434783 8853 bitmapscan uncached 5 8453 10105 35270.15 1555.128000
btree-saop i5 1686692417 10000000 random 1000 10000 master 10 10 0 434783 8853 bitmapscan cached 5 8453 10105 35270.15 23.782000
btree-saop i5 1686692417 10000000 random 1000 10000 master 10 10 32 434783 8853 indexscan uncached 1 1244 10014 39674.96 1535.446000
btree-saop i5 1686692419 10000000 random 1000 10000 master 10 10 32 434783 8853 indexscan cached 1 1244 10014 39674.96 20.880000
btree-saop i5 1686692419 10000000 random 1000 10000 master 10 10 32 434783 8853 bitmapscan uncached 1 187 9975 42845.23 175.648000
btree-saop i5 1686692419 10000000 random 1000 10000 master 10 10 32 434783 8853 bitmapscan cached 1 187 9975 42845.23 24.742000
btree-saop i5 1686692419 10000000 random 1000 10000 master 10 10 32 434783 8853 seqscan uncached 1 646 9958 584783.16 3215.525000
btree-saop i5 1686692423 10000000 random 1000 10000 master 10 10 32 434783 8853 seqscan cached 1 646 9958 584783.16 1542.583000
btree-saop i5 1686692425 10000000 random 1000 10000 master 10 10 32 434783 8853 indexscan uncached 2 2717 10076 39674.96 1530.684000
btree-saop i5 1686692427 10000000 random 1000 10000 master 10 10 32 434783 8853 indexscan cached 2 2717 10076 39674.96 20.267000
btree-saop i5 1686692427 10000000 random 1000 10000 master 10 10 32 434783 8853 bitmapscan uncached 2 3089 10075 35270.15 194.454000
btree-saop i5 1686692427 10000000 random 1000 10000 master 10 10 32 434783 8853 bitmapscan cached 2 3089 10075 35270.15 25.458000
btree-saop i5 1686692427 10000000 random 1000 10000 master 10 10 32 434783 8853 indexscan uncached 3 4479 10047 39674.96 1521.453000
btree-saop i5 1686692429 10000000 random 1000 10000 master 10 10 32 434783 8853 indexscan cached 3 4479 10047 39674.96 20.404000
btree-saop i5 1686692429 10000000 random 1000 10000 master 10 10 32 434783 8853 bitmapscan uncached 3 5717 9717 35270.15 181.431000
btree-saop i5 1686692430 10000000 random 1000 10000 master 10 10 32 434783 8853 bitmapscan cached 3 5717 9717 35270.15 23.940000
btree-saop i5 1686692430 10000000 random 1000 10000 master 10 10 32 434783 8853 indexscan uncached 4 7114 10024 39674.96 1537.095000
btree-saop i5 1686692432 10000000 random 1000 10000 master 10 10 32 434783 8853 indexscan cached 4 7114 10024 39674.96 20.324000
btree-saop i5 1686692432 10000000 random 1000 10000 master 10 10 32 434783 8853 bitmapscan uncached 4 7298 9926 35270.15 179.177000
btree-saop i5 1686692432 10000000 random 1000 10000 master 10 10 32 434783 8853 bitmapscan cached 4 7298 9926 35270.15 24.617000
btree-saop i5 1686692432 10000000 random 1000 10000 master 10 10 32 434783 8853 indexscan uncached 5 8480 9883 39674.96 1524.047000
btree-saop i5 1686692434 10000000 random 1000 10000 master 10 10 32 434783 8853 indexscan cached 5 8480 9883 39674.96 20.610000
btree-saop i5 1686692434 10000000 random 1000 10000 master 10 10 32 434783 8853 bitmapscan uncached 5 7961 10017 35270.15 176.262000
btree-saop i5 1686692435 10000000 random 1000 10000 master 10 10 32 434783 8853 bitmapscan cached 5 7961 10017 35270.15 24.800000
btree-saop i5 1686692435 10000000 random 1000 10000 master 100 1 0 434783 8853 indexscan uncached 1 889 99906 360197.58 14271.251000
btree-saop i5 1686692450 10000000 random 1000 10000 master 100 1 0 434783 8853 indexscan cached 1 889 99906 360197.58 122.224000
btree-saop i5 1686692450 10000000 random 1000 10000 master 100 1 0 434783 8853 bitmapscan uncached 1 583 100078 238897.40 7859.311000
btree-saop i5 1686692458 10000000 random 1000 10000 master 100 1 0 434783 8853 bitmapscan cached 1 583 100078 238897.40 160.084000
btree-saop i5 1686692458 10000000 random 1000 10000 master 100 1 0 434783 8853 seqscan uncached 1 264 99703 584783.39 3168.453000
btree-saop i5 1686692462 10000000 random 1000 10000 master 100 1 0 434783 8853 seqscan cached 1 264 99703 584783.39 1635.157000
btree-saop i5 1686692464 10000000 random 1000 10000 master 100 1 0 434783 8853 indexscan uncached 2 3068 99447 360197.58 13795.553000
btree-saop i5 1686692478 10000000 random 1000 10000 master 100 1 0 434783 8853 indexscan cached 2 3068 99447 360197.58 121.844000
btree-saop i5 1686692478 10000000 random 1000 10000 master 100 1 0 434783 8853 bitmapscan uncached 2 3468 100017 242600.15 7411.022000
btree-saop i5 1686692486 10000000 random 1000 10000 master 100 1 0 434783 8853 bitmapscan cached 2 3468 100017 242600.15 156.913000
btree-saop i5 1686692486 10000000 random 1000 10000 master 100 1 0 434783 8853 indexscan uncached 3 5461 99703 360197.58 13953.219000
btree-saop i5 1686692501 10000000 random 1000 10000 master 100 1 0 434783 8853 indexscan cached 3 5461 99703 360197.58 122.504000
btree-saop i5 1686692501 10000000 random 1000 10000 master 100 1 0 434783 8853 bitmapscan uncached 3 4003 100275 238897.40 7510.336000
btree-saop i5 1686692509 10000000 random 1000 10000 master 100 1 0 434783 8853 bitmapscan cached 3 4003 100275 238897.40 164.355000
btree-saop i5 1686692509 10000000 random 1000 10000 master 100 1 0 434783 8853 indexscan uncached 4 6340 99455 360197.58 13784.139000
btree-saop i5 1686692523 10000000 random 1000 10000 master 100 1 0 434783 8853 indexscan cached 4 6340 99455 360197.58 122.638000
btree-saop i5 1686692523 10000000 random 1000 10000 master 100 1 0 434783 8853 bitmapscan uncached 4 6269 100325 238897.40 7340.263000
btree-saop i5 1686692531 10000000 random 1000 10000 master 100 1 0 434783 8853 bitmapscan cached 4 6269 100325 238897.40 155.032000
btree-saop i5 1686692531 10000000 random 1000 10000 master 100 1 0 434783 8853 indexscan uncached 5 9811 99556 360197.58 13681.321000
btree-saop i5 1686692546 10000000 random 1000 10000 master 100 1 0 434783 8853 indexscan cached 5 9811 99556 360197.58 121.317000
btree-saop i5 1686692546 10000000 random 1000 10000 master 100 1 0 434783 8853 bitmapscan uncached 5 9891 99998 238897.40 7332.113000
btree-saop i5 1686692554 10000000 random 1000 10000 master 100 1 0 434783 8853 bitmapscan cached 5 9891 99998 238897.40 155.670000
btree-saop i5 1686692554 10000000 random 1000 10000 master 100 1 32 434783 8853 indexscan uncached 1 901 100081 360197.58 13573.228000
btree-saop i5 1686692568 10000000 random 1000 10000 master 100 1 32 434783 8853 indexscan cached 1 901 100081 360197.58 122.519000
btree-saop i5 1686692568 10000000 random 1000 10000 master 100 1 32 434783 8853 bitmapscan uncached 1 1940 100083 238897.40 1496.863000
btree-saop i5 1686692570 10000000 random 1000 10000 master 100 1 32 434783 8853 bitmapscan cached 1 1940 100083 238897.40 168.456000
btree-saop i5 1686692570 10000000 random 1000 10000 master 100 1 32 434783 8853 seqscan uncached 1 505 100026 584783.39 3108.197000
btree-saop i5 1686692574 10000000 random 1000 10000 master 100 1 32 434783 8853 seqscan cached 1 505 100026 584783.39 1677.749000
btree-saop i5 1686692576 10000000 random 1000 10000 master 100 1 32 434783 8853 indexscan uncached 2 3338 100783 360197.58 13777.753000
btree-saop i5 1686692590 10000000 random 1000 10000 master 100 1 32 434783 8853 indexscan cached 2 3338 100783 360197.58 122.028000
btree-saop i5 1686692590 10000000 random 1000 10000 master 100 1 32 434783 8853 bitmapscan uncached 2 3147 99819 238897.40 1698.607000
btree-saop i5 1686692592 10000000 random 1000 10000 master 100 1 32 434783 8853 bitmapscan cached 2 3147 99819 238897.40 170.585000
btree-saop i5 1686692592 10000000 random 1000 10000 master 100 1 32 434783 8853 indexscan uncached 3 5670 100026 360197.58 14330.346000
btree-saop i5 1686692607 10000000 random 1000 10000 master 100 1 32 434783 8853 indexscan cached 3 5670 100026 360197.58 131.766000
btree-saop i5 1686692607 10000000 random 1000 10000 master 100 1 32 434783 8853 bitmapscan uncached 3 4268 99885 238897.40 1522.112000
btree-saop i5 1686692609 10000000 random 1000 10000 master 100 1 32 434783 8853 bitmapscan cached 3 4268 99885 238897.40 167.782000
