test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration
btree i5 1686686411 10000000 random 1000 10000 master 0 434783 8849 indexscan uncached 1 1886 1030 4001.85 174.028000
btree i5 1686686411 10000000 random 1000 10000 master 0 434783 8849 indexscan cached 1 1886 1030 4001.85 9.658000
btree i5 1686686412 10000000 random 1000 10000 master 0 434783 8849 bitmapscan uncached 1 1942 978 3861.81 168.314000
btree i5 1686686412 10000000 random 1000 10000 master 0 434783 8849 bitmapscan cached 1 1942 978 3861.81 9.996000
btree i5 1686686412 10000000 random 1000 10000 master 0 434783 8849 seqscan uncached 1 1601 953 559783.11 3246.561000
btree i5 1686686416 10000000 random 1000 10000 master 0 434783 8849 seqscan cached 1 1601 953 559783.11 1311.134000
btree i5 1686686417 10000000 random 1000 10000 master 0 434783 8849 indexscan uncached 2 2677 1010 4001.85 170.396000
btree i5 1686686418 10000000 random 1000 10000 master 0 434783 8849 indexscan cached 2 2677 1010 4001.85 10.113000
btree i5 1686686418 10000000 random 1000 10000 master 0 434783 8849 bitmapscan uncached 2 2818 941 3861.81 153.348000
btree i5 1686686418 10000000 random 1000 10000 master 0 434783 8849 bitmapscan cached 2 2818 941 3861.81 9.849000
btree i5 1686686418 10000000 random 1000 10000 master 0 434783 8849 indexscan uncached 3 5142 1029 4001.85 169.220000
btree i5 1686686419 10000000 random 1000 10000 master 0 434783 8849 indexscan cached 3 5142 1029 4001.85 9.774000
btree i5 1686686419 10000000 random 1000 10000 master 0 434783 8849 bitmapscan uncached 3 5448 970 3861.81 165.804000
btree i5 1686686419 10000000 random 1000 10000 master 0 434783 8849 bitmapscan cached 3 5448 970 3861.81 10.007000
btree i5 1686686419 10000000 random 1000 10000 master 0 434783 8849 indexscan uncached 4 6508 1021 4001.85 180.884000
btree i5 1686686420 10000000 random 1000 10000 master 0 434783 8849 indexscan cached 4 6508 1021 4001.85 9.853000
btree i5 1686686420 10000000 random 1000 10000 master 0 434783 8849 bitmapscan uncached 4 7256 1018 3861.81 169.405000
btree i5 1686686420 10000000 random 1000 10000 master 0 434783 8849 bitmapscan cached 4 7256 1018 3861.81 10.074000
btree i5 1686686420 10000000 random 1000 10000 master 0 434783 8849 indexscan uncached 5 8127 887 4001.85 151.576000
btree i5 1686686421 10000000 random 1000 10000 master 0 434783 8849 indexscan cached 5 8127 887 4001.85 9.639000
btree i5 1686686421 10000000 random 1000 10000 master 0 434783 8849 bitmapscan uncached 5 9374 928 3861.81 155.013000
btree i5 1686686421 10000000 random 1000 10000 master 0 434783 8849 bitmapscan cached 5 9374 928 3861.81 9.925000
btree i5 1686686422 10000000 random 1000 10000 master 32 434783 8849 indexscan uncached 1 428 1004 4001.85 167.035000
btree i5 1686686422 10000000 random 1000 10000 master 32 434783 8849 indexscan cached 1 428 1004 4001.85 9.978000
btree i5 1686686422 10000000 random 1000 10000 master 32 434783 8849 bitmapscan uncached 1 1802 1001 3861.81 29.519000
btree i5 1686686422 10000000 random 1000 10000 master 32 434783 8849 bitmapscan cached 1 1802 1001 3861.81 10.213000
btree i5 1686686422 10000000 random 1000 10000 master 32 434783 8849 seqscan uncached 1 368 975 559783.11 3229.798000
btree i5 1686686426 10000000 random 1000 10000 master 32 434783 8849 seqscan cached 1 368 975 559783.11 1299.520000
btree i5 1686686427 10000000 random 1000 10000 master 32 434783 8849 indexscan uncached 2 3759 1030 4001.85 170.730000
btree i5 1686686428 10000000 random 1000 10000 master 32 434783 8849 indexscan cached 2 3759 1030 4001.85 10.132000
btree i5 1686686428 10000000 random 1000 10000 master 32 434783 8849 bitmapscan uncached 2 2394 1011 3861.81 31.488000
btree i5 1686686428 10000000 random 1000 10000 master 32 434783 8849 bitmapscan cached 2 2394 1011 3861.81 10.203000
btree i5 1686686428 10000000 random 1000 10000 master 32 434783 8849 indexscan uncached 3 5529 972 4001.85 187.457000
btree i5 1686686429 10000000 random 1000 10000 master 32 434783 8849 indexscan cached 3 5529 972 4001.85 9.730000
btree i5 1686686429 10000000 random 1000 10000 master 32 434783 8849 bitmapscan uncached 3 5341 995 3861.81 30.930000
btree i5 1686686429 10000000 random 1000 10000 master 32 434783 8849 bitmapscan cached 3 5341 995 3861.81 10.007000
btree i5 1686686429 10000000 random 1000 10000 master 32 434783 8849 indexscan uncached 4 6844 1047 4001.85 174.655000
btree i5 1686686430 10000000 random 1000 10000 master 32 434783 8849 indexscan cached 4 6844 1047 4001.85 9.775000
btree i5 1686686430 10000000 random 1000 10000 master 32 434783 8849 bitmapscan uncached 4 6453 1028 3861.81 32.435000
btree i5 1686686430 10000000 random 1000 10000 master 32 434783 8849 bitmapscan cached 4 6453 1028 3861.81 10.458000
btree i5 1686686430 10000000 random 1000 10000 master 32 434783 8849 indexscan uncached 5 9726 956 4001.85 159.631000
btree i5 1686686431 10000000 random 1000 10000 master 32 434783 8849 indexscan cached 5 9726 956 4001.85 9.567000
