test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration
hash i5 1686685550 1000000 random 1000 1000 master 0 43479 5628 indexscan uncached 1 111 1003 3965.36 177.035000
hash i5 1686685550 1000000 random 1000 1000 master 0 43479 5628 indexscan cached 1 111 1003 3965.36 9.807000
hash i5 1686685550 1000000 random 1000 1000 master 0 43479 5628 bitmapscan uncached 1 99 1037 5049.06 176.285000
hash i5 1686685551 1000000 random 1000 1000 master 0 43479 5628 bitmapscan cached 1 99 1037 5049.06 10.143000
hash i5 1686685551 1000000 random 1000 1000 master 0 43479 5628 seqscan uncached 1 110 1024 55978.90 369.027000
hash i5 1686685552 1000000 random 1000 1000 master 0 43479 5628 seqscan cached 1 110 1024 55978.90 142.606000
hash i5 1686685552 1000000 random 1000 1000 master 0 43479 5628 indexscan uncached 2 318 1015 3965.36 176.518000
hash i5 1686685552 1000000 random 1000 1000 master 0 43479 5628 indexscan cached 2 318 1015 3965.36 9.795000
hash i5 1686685552 1000000 random 1000 1000 master 0 43479 5628 bitmapscan uncached 2 286 975 3526.02 174.192000
hash i5 1686685553 1000000 random 1000 1000 master 0 43479 5628 bitmapscan cached 2 286 975 3526.02 9.858000
hash i5 1686685553 1000000 random 1000 1000 master 0 43479 5628 indexscan uncached 3 558 967 3965.36 158.791000
hash i5 1686685553 1000000 random 1000 1000 master 0 43479 5628 indexscan cached 3 558 967 3965.36 9.640000
hash i5 1686685553 1000000 random 1000 1000 master 0 43479 5628 bitmapscan uncached 3 525 1037 3526.02 191.729000
hash i5 1686685554 1000000 random 1000 1000 master 0 43479 5628 bitmapscan cached 3 525 1037 3526.02 10.576000
hash i5 1686685554 1000000 random 1000 1000 master 0 43479 5628 indexscan uncached 4 625 1025 3965.36 174.659000
hash i5 1686685554 1000000 random 1000 1000 master 0 43479 5628 indexscan cached 4 625 1025 3965.36 9.528000
hash i5 1686685554 1000000 random 1000 1000 master 0 43479 5628 bitmapscan uncached 4 677 1020 3526.02 178.951000
hash i5 1686685555 1000000 random 1000 1000 master 0 43479 5628 bitmapscan cached 4 677 1020 3526.02 10.031000
hash i5 1686685555 1000000 random 1000 1000 master 0 43479 5628 indexscan uncached 5 837 990 3965.36 163.003000
hash i5 1686685555 1000000 random 1000 1000 master 0 43479 5628 indexscan cached 5 837 990 3965.36 9.654000
hash i5 1686685555 1000000 random 1000 1000 master 0 43479 5628 bitmapscan uncached 5 965 1031 3526.02 178.941000
hash i5 1686685556 1000000 random 1000 1000 master 0 43479 5628 bitmapscan cached 5 965 1031 3526.02 10.152000
