gist 1682131943 1 1000 1027 master uncached 465.470000 41619 41761 90189 90331
gist 1682131953 1 1000 1027 master cached 34.883000 41619 41761 90189 90331
gist 1682131953 2 1000 1065 master uncached 484.135000 47857 47999 25336 25478
gist 1682131954 2 1000 1065 master cached 34.718000 47857 47999 25336 25478
gist 1682131954 3 1000 1026 master uncached 468.025000 78673 78815 83157 83299
gist 1682131955 3 1000 1026 master cached 29.830000 78673 78815 83157 83299
gist 1682131955 4 1000 1018 master uncached 477.988000 42990 43132 51385 51527
gist 1682131956 4 1000 1018 master cached 34.077000 42990 43132 51385 51527
gist 1682131956 5 1000 996 master uncached 462.911000 67259 67401 46482 46624
gist 1682131957 5 1000 996 master cached 33.806000 67259 67401 46482 46624
gist 1682131957 6 1000 1034 master uncached 478.563000 2114 2256 63831 63973
gist 1682131957 6 1000 1034 master cached 33.628000 2114 2256 63831 63973
gist 1682131958 7 1000 1072 master uncached 480.774000 11530 11672 42353 42495
gist 1682131958 7 1000 1072 master cached 33.135000 11530 11672 42353 42495
gist 1682131958 8 1000 1063 master uncached 486.837000 38660 38802 37835 37977
gist 1682131959 8 1000 1063 master cached 33.527000 38660 38802 37835 37977
gist 1682131959 9 1000 1013 master uncached 468.083000 95568 95710 74395 74537
gist 1682131960 9 1000 1013 master cached 29.390000 95568 95710 74395 74537
gist 1682131960 10 1000 1047 master uncached 481.631000 67578 67720 70083 70225
gist 1682131961 10 1000 1047 master cached 34.712000 67578 67720 70083 70225
gist 1682131961 1 1000 1049 patched uncached 367.631000 49330 49472 91991 92133
gist 1682131962 1 1000 1049 patched cached 30.415000 49330 49472 91991 92133
gist 1682131962 2 1000 1048 patched uncached 378.478000 9587 9729 56130 56272
gist 1682131963 2 1000 1048 patched cached 33.315000 9587 9729 56130 56272
gist 1682131963 3 1000 1081 patched uncached 365.365000 99214 99356 76066 76208
gist 1682131964 3 1000 1081 patched cached 29.891000 99214 99356 76066 76208
gist 1682131964 4 1000 1067 patched uncached 380.877000 3017 3159 75840 75982
gist 1682131965 4 1000 1067 patched cached 33.239000 3017 3159 75840 75982
gist 1682131965 5 1000 1038 patched uncached 367.580000 96888 97030 77537 77679
gist 1682131965 5 1000 1038 patched cached 31.833000 96888 97030 77537 77679
gist 1682131965 6 1000 1052 patched uncached 377.559000 39634 39776 60948 61090
gist 1682131966 6 1000 1052 patched cached 33.352000 39634 39776 60948 61090
gist 1682131966 7 1000 1010 patched uncached 367.176000 88421 88563 15859 16001
gist 1682131967 7 1000 1010 patched cached 32.073000 88421 88563 15859 16001
gist 1682131967 8 1000 1069 patched uncached 381.289000 67559 67701 10610 10752
gist 1682131968 8 1000 1069 patched cached 32.841000 67559 67701 10610 10752
gist 1682131968 9 1000 998 patched uncached 363.105000 24620 24762 94340 94482
gist 1682131969 9 1000 998 patched cached 31.346000 24620 24762 94340 94482
gist 1682131969 10 1000 955 patched uncached 375.224000 25599 25741 1667 1809
gist 1682131970 10 1000 955 patched cached 32.148000 25599 25741 1667 1809
gist 1682131970 1 1000 1022 bitmapscan uncached 383.435000 88730 88872 78614 78756
gist 1682131970 1 1000 1022 bitmapscan cached 38.043000 88730 88872 78614 78756
gist 1682131971 2 1000 1047 bitmapscan uncached 381.924000 40403 40545 86926 87068
gist 1682131971 2 1000 1047 bitmapscan cached 33.383000 40403 40545 86926 87068
gist 1682131971 3 1000 1020 bitmapscan uncached 369.184000 55503 55645 71557 71699
gist 1682131972 3 1000 1020 bitmapscan cached 31.149000 55503 55645 71557 71699
gist 1682131972 4 1000 1013 bitmapscan uncached 377.945000 41737 41879 7509 7651
gist 1682131973 4 1000 1013 bitmapscan cached 33.236000 41737 41879 7509 7651
gist 1682131973 5 1000 1034 bitmapscan uncached 372.057000 95163 95305 13794 13936
gist 1682131974 5 1000 1034 bitmapscan cached 32.628000 95163 95305 13794 13936
gist 1682131974 6 1000 1046 bitmapscan uncached 379.764000 51164 51306 74366 74508
gist 1682131975 6 1000 1046 bitmapscan cached 33.838000 51164 51306 74366 74508
gist 1682131975 7 1000 974 bitmapscan uncached 380.622000 99809 99951 55486 55628
gist 1682131976 7 1000 974 bitmapscan cached 33.803000 99809 99951 55486 55628
gist 1682131976 8 1000 1040 bitmapscan uncached 367.184000 1833 1975 864 1006
gist 1682131976 8 1000 1040 bitmapscan cached 31.255000 1833 1975 864 1006
gist 1682131976 9 1000 1050 bitmapscan uncached 378.521000 60879 61021 70770 70912
gist 1682131977 9 1000 1050 bitmapscan cached 33.491000 60879 61021 70770 70912
gist 1682131977 10 1000 1003 bitmapscan uncached 371.489000 72919 73061 9181 9323
gist 1682131978 10 1000 1003 bitmapscan cached 30.770000 72919 73061 9181 9323
gist 1682131978 1 1000 1025 seqscan uncached 131456.726000 19780 19922 66990 67132
gist 1682132110 1 1000 1025 seqscan cached 131960.513000 19780 19922 66990 67132
gist 1682132242 2 1000 1014 seqscan uncached 130644.294000 30071 30213 14326 14468
gist 1682132379 2 1000 1014 seqscan cached 132338.276000 30071 30213 14326 14468
gist 1682132511 1 10 21 master uncached 336.060000 7263 7278 78429 78444
gist 1682132518 1 10 21 master cached 25.607000 7263 7278 78429 78444
gist 1682132518 2 10 23 master uncached 349.444000 79913 79928 58246 58261
gist 1682132519 2 10 23 master cached 29.778000 79913 79928 58246 58261
gist 1682132519 3 10 8 master uncached 333.099000 87625 87640 63170 63185
gist 1682132519 3 10 8 master cached 25.120000 87625 87640 63170 63185
gist 1682132519 4 10 13 master uncached 346.616000 96260 96275 84354 84369
gist 1682132520 4 10 13 master cached 30.374000 96260 96275 84354 84369
gist 1682132520 5 10 11 master uncached 334.299000 16823 16838 76375 76390
gist 1682132521 5 10 11 master cached 23.179000 16823 16838 76375 76390
gist 1682132521 6 10 13 master uncached 342.114000 81127 81142 5639 5654
gist 1682132522 6 10 13 master cached 28.539000 81127 81142 5639 5654
gist 1682132522 7 10 12 master uncached 332.911000 22954 22969 77001 77016
gist 1682132523 7 10 12 master cached 29.278000 22954 22969 77001 77016
gist 1682132523 8 10 10 master uncached 346.255000 30605 30620 21857 21872
gist 1682132523 8 10 10 master cached 30.717000 30605 30620 21857 21872
