spgist-distance 1682207658 1 1000 1000 master uncached 163.034000 59679 28138
spgist-distance 1682207669 1 1000 1000 master cached 12.931000 59679 28138
spgist-distance 1682207669 2 1000 1000 master uncached 154.785000 38483 13474
spgist-distance 1682207670 2 1000 1000 master cached 13.540000 38483 13474
spgist-distance 1682207670 3 1000 1000 master uncached 156.215000 17818 9660
spgist-distance 1682207670 3 1000 1000 master cached 13.328000 17818 9660
spgist-distance 1682207670 4 1000 1000 master uncached 155.575000 71089 40403
spgist-distance 1682207671 4 1000 1000 master cached 13.978000 71089 40403
spgist-distance 1682207671 5 1000 1000 master uncached 156.202000 60529 53388
spgist-distance 1682207672 5 1000 1000 master cached 13.722000 60529 53388
spgist-distance 1682207672 6 1000 1000 master uncached 153.784000 36876 70129
spgist-distance 1682207672 6 1000 1000 master cached 13.869000 36876 70129
spgist-distance 1682207672 7 1000 1000 master uncached 156.116000 32194 48772
spgist-distance 1682207673 7 1000 1000 master cached 13.802000 32194 48772
spgist-distance 1682207673 8 1000 1000 master uncached 158.621000 95185 59615
spgist-distance 1682207673 8 1000 1000 master cached 14.058000 95185 59615
spgist-distance 1682207673 9 1000 1000 master uncached 153.881000 17103 83918
spgist-distance 1682207674 9 1000 1000 master cached 13.526000 17103 83918
spgist-distance 1682207674 10 1000 1000 master uncached 153.413000 99158 97997
spgist-distance 1682207674 10 1000 1000 master cached 13.404000 99158 97997
spgist-distance 1682207674 1 1000 1000 patched uncached 57.998000 72473 33404
spgist-distance 1682207675 1 1000 1000 patched cached 13.665000 72473 33404
spgist-distance 1682207675 2 1000 1000 patched uncached 59.790000 95580 93801
spgist-distance 1682207675 2 1000 1000 patched cached 14.533000 95580 93801
spgist-distance 1682207675 3 1000 1000 patched uncached 58.301000 3238 32861
spgist-distance 1682207676 3 1000 1000 patched cached 14.096000 3238 32861
spgist-distance 1682207676 4 1000 1000 patched uncached 58.669000 84950 57811
spgist-distance 1682207676 4 1000 1000 patched cached 13.639000 84950 57811
spgist-distance 1682207676 5 1000 1000 patched uncached 60.226000 52417 74268
spgist-distance 1682207677 5 1000 1000 patched cached 14.047000 52417 74268
spgist-distance 1682207677 6 1000 1000 patched uncached 59.167000 61233 73411
spgist-distance 1682207677 6 1000 1000 patched cached 14.071000 61233 73411
spgist-distance 1682207677 7 1000 1000 patched uncached 59.987000 82455 23777
spgist-distance 1682207678 7 1000 1000 patched cached 13.691000 82455 23777
spgist-distance 1682207678 8 1000 1000 patched uncached 59.707000 67877 94801
spgist-distance 1682207678 8 1000 1000 patched cached 13.755000 67877 94801
spgist-distance 1682207678 9 1000 1000 patched uncached 56.321000 38449 92151
spgist-distance 1682207679 9 1000 1000 patched cached 14.232000 38449 92151
spgist-distance 1682207679 10 1000 1000 patched uncached 59.722000 75181 12153
spgist-distance 1682207679 10 1000 1000 patched cached 14.147000 75181 12153
spgist-distance 1682207679 1 1000 1000 seqscan uncached 168819.965000 98013 26325
spgist-distance 1682207849 1 1000 1000 seqscan cached 169280.786000 98013 26325
spgist-distance 1682208018 2 1000 1000 seqscan uncached 168108.253000 25463 77532
spgist-distance 1682208192 2 1000 1000 seqscan cached 169665.900000 25463 77532
spgist-distance 1682208362 1 10 10 master uncached 24.169000 14324 69215
spgist-distance 1682208368 1 10 10 master cached 8.298000 14324 69215
spgist-distance 1682208368 2 10 10 master uncached 25.927000 48696 34341
spgist-distance 1682208369 2 10 10 master cached 8.560000 48696 34341
spgist-distance 1682208369 3 10 10 master uncached 25.238000 56014 51672
spgist-distance 1682208369 3 10 10 master cached 8.351000 56014 51672
spgist-distance 1682208369 4 10 10 master uncached 24.841000 97160 60575
spgist-distance 1682208370 4 10 10 master cached 9.045000 97160 60575
spgist-distance 1682208370 5 10 10 master uncached 23.765000 13369 49270
spgist-distance 1682208370 5 10 10 master cached 9.079000 13369 49270
spgist-distance 1682208370 6 10 10 master uncached 23.875000 57554 42984
spgist-distance 1682208371 6 10 10 master cached 8.835000 57554 42984
spgist-distance 1682208371 7 10 10 master uncached 25.657000 38837 99822
spgist-distance 1682208371 7 10 10 master cached 9.030000 38837 99822
spgist-distance 1682208371 8 10 10 master uncached 27.174000 38447 94226
spgist-distance 1682208371 8 10 10 master cached 8.464000 38447 94226
spgist-distance 1682208371 9 10 10 master uncached 25.493000 88128 56756
spgist-distance 1682208372 9 10 10 master cached 8.650000 88128 56756
spgist-distance 1682208372 10 10 10 master uncached 24.275000 24595 2691
spgist-distance 1682208372 10 10 10 master cached 8.948000 24595 2691
spgist-distance 1682208372 1 10 10 patched uncached 34.320000 62066 58680
