test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration
hash xeon 1687018508 100000000 random 1000 100000 master 0 4347827 531676 indexscan uncached 1 8696 1034 1535.61 137.383000
hash xeon 1687018513 100000000 random 1000 100000 master 0 4347827 531676 indexscan cached 1 8696 1034 1535.61 10.984000
hash xeon 1687018513 100000000 random 1000 100000 master 0 4347827 531676 bitmapscan uncached 1 7018 1058 1530.72 128.270000
hash xeon 1687018514 100000000 random 1000 100000 master 0 4347827 531676 bitmapscan cached 1 7018 1058 1530.72 10.988000
hash xeon 1687018514 100000000 random 1000 100000 master 0 4347827 531676 seqscan uncached 1 11287 961 5597827.30 21465.673000
hash xeon 1687018536 100000000 random 1000 100000 master 0 4347827 531676 seqscan cached 1 11287 961 5597827.30 16091.452000
hash xeon 1687018552 100000000 random 1000 100000 master 0 4347827 531676 indexscan uncached 2 38278 1040 1535.61 128.864000
hash xeon 1687018554 100000000 random 1000 100000 master 0 4347827 531676 indexscan cached 2 38278 1040 1535.61 9.975000
hash xeon 1687018554 100000000 random 1000 100000 master 0 4347827 531676 bitmapscan uncached 2 23056 996 1530.72 127.277000
hash xeon 1687018555 100000000 random 1000 100000 master 0 4347827 531676 bitmapscan cached 2 23056 996 1530.72 12.300000
hash xeon 1687018555 100000000 random 1000 100000 master 0 4347827 531676 indexscan uncached 3 45626 953 1535.61 121.312000
hash xeon 1687018555 100000000 random 1000 100000 master 0 4347827 531676 indexscan cached 3 45626 953 1535.61 12.547000
hash xeon 1687018555 100000000 random 1000 100000 master 0 4347827 531676 bitmapscan uncached 3 43060 1023 1530.72 130.066000
hash xeon 1687018556 100000000 random 1000 100000 master 0 4347827 531676 bitmapscan cached 3 43060 1023 1530.72 13.416000
hash xeon 1687018556 100000000 random 1000 100000 master 0 4347827 531676 indexscan uncached 4 77953 938 1535.61 118.954000
hash xeon 1687018556 100000000 random 1000 100000 master 0 4347827 531676 indexscan cached 4 77953 938 1535.61 11.571000
hash xeon 1687018556 100000000 random 1000 100000 master 0 4347827 531676 bitmapscan uncached 4 68177 963 1530.72 123.330000
hash xeon 1687018557 100000000 random 1000 100000 master 0 4347827 531676 bitmapscan cached 4 68177 963 1530.72 12.401000
hash xeon 1687018557 100000000 random 1000 100000 master 0 4347827 531676 indexscan uncached 5 98239 948 1535.61 119.106000
hash xeon 1687018557 100000000 random 1000 100000 master 0 4347827 531676 indexscan cached 5 98239 948 1535.61 11.492000
hash xeon 1687018557 100000000 random 1000 100000 master 0 4347827 531676 bitmapscan uncached 5 98482 954 1530.72 122.684000
hash xeon 1687018557 100000000 random 1000 100000 master 0 4347827 531676 bitmapscan cached 5 98482 954 1530.72 11.479000
hash xeon 1687018558 100000000 random 1000 100000 master 32 4347827 531676 indexscan uncached 1 925 980 1535.61 125.317000
hash xeon 1687018558 100000000 random 1000 100000 master 32 4347827 531676 indexscan cached 1 925 980 1535.61 11.754000
hash xeon 1687018558 100000000 random 1000 100000 master 32 4347827 531676 bitmapscan uncached 1 4539 1023 1530.72 30.792000
hash xeon 1687018559 100000000 random 1000 100000 master 32 4347827 531676 bitmapscan cached 1 4539 1023 1530.72 11.720000
hash xeon 1687018559 100000000 random 1000 100000 master 32 4347827 531676 seqscan uncached 1 7003 1092 5597827.30 21463.595000
hash xeon 1687018580 100000000 random 1000 100000 master 32 4347827 531676 seqscan cached 1 7003 1092 5597827.30 14727.240000
hash xeon 1687018595 100000000 random 1000 100000 master 32 4347827 531676 indexscan uncached 2 26543 967 1535.61 139.868000
hash xeon 1687018597 100000000 random 1000 100000 master 32 4347827 531676 indexscan cached 2 26543 967 1535.61 10.235000
hash xeon 1687018597 100000000 random 1000 100000 master 32 4347827 531676 bitmapscan uncached 2 30593 998 1530.72 30.507000
hash xeon 1687018598 100000000 random 1000 100000 master 32 4347827 531676 bitmapscan cached 2 30593 998 1530.72 11.042000
hash xeon 1687018598 100000000 random 1000 100000 master 32 4347827 531676 indexscan uncached 3 45290 1009 1535.61 126.257000
