test machine time rows dataset matches distinct build nvalues distance prefetch table_size index_size scan_type caching run value nfound cost duration
btree-saop xeon 1686912413 1000000 random 1000 1000 master 5 1 32 43479 888 indexscan cached 3 540 5071 7144.92 17.877000
btree-saop xeon 1686912413 1000000 random 1000 1000 master 5 1 32 43479 888 bitmapscan uncached 3 569 5020 6404.92 80.785000
btree-saop xeon 1686912413 1000000 random 1000 1000 master 5 1 32 43479 888 bitmapscan cached 3 569 5020 6404.92 19.394000
btree-saop xeon 1686912413 1000000 random 1000 1000 master 5 1 32 43479 888 indexscan uncached 4 707 4974 7144.92 535.993000
btree-saop xeon 1686912414 1000000 random 1000 1000 master 5 1 32 43479 888 indexscan cached 4 707 4974 7144.92 18.612000
btree-saop xeon 1686912414 1000000 random 1000 1000 master 5 1 32 43479 888 bitmapscan uncached 4 651 5092 6404.92 81.129000
btree-saop xeon 1686912414 1000000 random 1000 1000 master 5 1 32 43479 888 bitmapscan cached 4 651 5092 6404.92 19.863000
btree-saop xeon 1686912414 1000000 random 1000 1000 master 5 1 32 43479 888 indexscan uncached 5 965 5006 7144.92 531.246000
btree-saop xeon 1686912415 1000000 random 1000 1000 master 5 1 32 43479 888 indexscan cached 5 965 5006 7144.92 18.172000
btree-saop xeon 1686912415 1000000 random 1000 1000 master 5 1 32 43479 888 bitmapscan uncached 5 827 5009 6404.92 78.616000
btree-saop xeon 1686912416 1000000 random 1000 1000 master 5 1 32 43479 888 bitmapscan cached 5 827 5009 6404.92 19.763000
btree-saop xeon 1686912416 1000000 random 1000 1000 master 5 10 0 43479 888 indexscan uncached 1 172 5123 7144.92 544.766000
btree-saop xeon 1686912417 1000000 random 1000 1000 master 5 10 0 43479 888 indexscan cached 1 172 5123 7144.92 19.394000
btree-saop xeon 1686912417 1000000 random 1000 1000 master 5 10 0 43479 888 bitmapscan uncached 1 139 4911 6404.92 424.374000
btree-saop xeon 1686912418 1000000 random 1000 1000 master 5 10 0 43479 888 bitmapscan cached 1 139 4911 6404.92 19.020000
btree-saop xeon 1686912418 1000000 random 1000 1000 master 5 10 0 43479 888 seqscan uncached 1 107 4909 59728.87 259.245000
btree-saop xeon 1686912418 1000000 random 1000 1000 master 5 10 0 43479 888 seqscan cached 1 107 4909 59728.87 199.439000
btree-saop xeon 1686912418 1000000 random 1000 1000 master 5 10 0 43479 888 indexscan uncached 2 326 5056 7144.92 531.999000
btree-saop xeon 1686912419 1000000 random 1000 1000 master 5 10 0 43479 888 indexscan cached 2 326 5056 7144.92 16.515000
btree-saop xeon 1686912419 1000000 random 1000 1000 master 5 10 0 43479 888 bitmapscan uncached 2 286 5016 6404.92 421.409000
btree-saop xeon 1686912420 1000000 random 1000 1000 master 5 10 0 43479 888 bitmapscan cached 2 286 5016 6404.92 18.325000
btree-saop xeon 1686912420 1000000 random 1000 1000 master 5 10 0 43479 888 indexscan uncached 3 488 4962 7144.92 532.522000
btree-saop xeon 1686912421 1000000 random 1000 1000 master 5 10 0 43479 888 indexscan cached 3 488 4962 7144.92 18.040000
btree-saop xeon 1686912421 1000000 random 1000 1000 master 5 10 0 43479 888 bitmapscan uncached 3 489 5010 6404.92 433.396000
btree-saop xeon 1686912422 1000000 random 1000 1000 master 5 10 0 43479 888 bitmapscan cached 3 489 5010 6404.92 20.038000
btree-saop xeon 1686912422 1000000 random 1000 1000 master 5 10 0 43479 888 indexscan uncached 4 609 4883 7919.95 526.845000
btree-saop xeon 1686912423 1000000 random 1000 1000 master 5 10 0 43479 888 indexscan cached 4 609 4883 7919.95 17.652000
btree-saop xeon 1686912423 1000000 random 1000 1000 master 5 10 0 43479 888 bitmapscan uncached 4 697 4940 6404.92 420.436000
btree-saop xeon 1686912424 1000000 random 1000 1000 master 5 10 0 43479 888 bitmapscan cached 4 697 4940 6404.92 19.142000
btree-saop xeon 1686912424 1000000 random 1000 1000 master 5 10 0 43479 888 indexscan uncached 5 873 4969 7144.92 532.917000
btree-saop xeon 1686912424 1000000 random 1000 1000 master 5 10 0 43479 888 indexscan cached 5 873 4969 7144.92 18.237000
btree-saop xeon 1686912424 1000000 random 1000 1000 master 5 10 0 43479 888 bitmapscan uncached 5 771 5087 6404.92 436.982000
btree-saop xeon 1686912425 1000000 random 1000 1000 master 5 10 0 43479 888 bitmapscan cached 5 771 5087 6404.92 20.291000
btree-saop xeon 1686912425 1000000 random 1000 1000 master 5 10 32 43479 888 indexscan uncached 1 133 5030 7144.92 538.047000
btree-saop xeon 1686912426 1000000 random 1000 1000 master 5 10 32 43479 888 indexscan cached 1 133 5030 7144.92 19.233000
btree-saop xeon 1686912426 1000000 random 1000 1000 master 5 10 32 43479 888 bitmapscan uncached 1 7 4950 6404.92 76.989000
btree-saop xeon 1686912427 1000000 random 1000 1000 master 5 10 32 43479 888 bitmapscan cached 1 7 4950 6404.92 19.279000
btree-saop xeon 1686912427 1000000 random 1000 1000 master 5 10 32 43479 888 seqscan uncached 1 31 5002 59728.87 270.426000
btree-saop xeon 1686912427 1000000 random 1000 1000 master 5 10 32 43479 888 seqscan cached 1 31 5002 59728.87 200.882000
btree-saop xeon 1686912428 1000000 random 1000 1000 master 5 10 32 43479 888 indexscan uncached 2 267 5191 7144.92 544.529000
btree-saop xeon 1686912429 1000000 random 1000 1000 master 5 10 32 43479 888 indexscan cached 2 267 5191 7144.92 16.765000
btree-saop xeon 1686912429 1000000 random 1000 1000 master 5 10 32 43479 888 bitmapscan uncached 2 257 5193 6404.92 83.842000
btree-saop xeon 1686912429 1000000 random 1000 1000 master 5 10 32 43479 888 bitmapscan cached 2 257 5193 6404.92 19.629000
btree-saop xeon 1686912429 1000000 random 1000 1000 master 5 10 32 43479 888 indexscan uncached 3 400 4957 7144.92 539.140000
btree-saop xeon 1686912430 1000000 random 1000 1000 master 5 10 32 43479 888 indexscan cached 3 400 4957 7144.92 17.644000
btree-saop xeon 1686912430 1000000 random 1000 1000 master 5 10 32 43479 888 bitmapscan uncached 3 496 4981 6404.92 82.310000
btree-saop xeon 1686912430 1000000 random 1000 1000 master 5 10 32 43479 888 bitmapscan cached 3 496 4981 6404.92 19.403000
btree-saop xeon 1686912430 1000000 random 1000 1000 master 5 10 32 43479 888 indexscan uncached 4 698 5040 7144.92 543.620000
btree-saop xeon 1686912431 1000000 random 1000 1000 master 5 10 32 43479 888 indexscan cached 4 698 5040 7144.92 17.779000
btree-saop xeon 1686912431 1000000 random 1000 1000 master 5 10 32 43479 888 bitmapscan uncached 4 626 5097 6404.92 82.808000
btree-saop xeon 1686912432 1000000 random 1000 1000 master 5 10 32 43479 888 bitmapscan cached 4 626 5097 6404.92 19.285000
btree-saop xeon 1686912432 1000000 random 1000 1000 master 5 10 32 43479 888 indexscan uncached 5 779 5016 7144.92 537.143000
btree-saop xeon 1686912433 1000000 random 1000 1000 master 5 10 32 43479 888 indexscan cached 5 779 5016 7144.92 17.197000
btree-saop xeon 1686912433 1000000 random 1000 1000 master 5 10 32 43479 888 bitmapscan uncached 5 927 4892 6404.92 80.489000
btree-saop xeon 1686912433 1000000 random 1000 1000 master 5 10 32 43479 888 bitmapscan cached 5 927 4892 6404.92 20.016000
btree-saop xeon 1686912433 1000000 random 1000 1000 master 10 1 0 43479 888 indexscan uncached 1 133 10000 13566.85 1013.973000
btree-saop xeon 1686912435 1000000 random 1000 1000 master 10 1 0 43479 888 indexscan cached 1 133 10000 13566.85 26.655000
btree-saop xeon 1686912435 1000000 random 1000 1000 master 10 1 0 43479 888 bitmapscan uncached 1 128 10021 11600.48 604.764000
btree-saop xeon 1686912436 1000000 random 1000 1000 master 10 1 0 43479 888 bitmapscan cached 1 128 10021 11600.48 27.422000
btree-saop xeon 1686912436 1000000 random 1000 1000 master 10 1 0 43479 888 seqscan uncached 1 79 10015 58478.90 260.455000
btree-saop xeon 1686912436 1000000 random 1000 1000 master 10 1 0 43479 888 seqscan cached 1 79 10015 58478.90 195.492000
btree-saop xeon 1686912437 1000000 random 1000 1000 master 10 1 0 43479 888 indexscan uncached 2 298 10041 13566.85 980.401000
btree-saop xeon 1686912438 1000000 random 1000 1000 master 10 1 0 43479 888 indexscan cached 2 298 10041 13566.85 23.022000
btree-saop xeon 1686912438 1000000 random 1000 1000 master 10 1 0 43479 888 bitmapscan uncached 2 349 10060 12176.02 562.624000
btree-saop xeon 1686912439 1000000 random 1000 1000 master 10 1 0 43479 888 bitmapscan cached 2 349 10060 12176.02 25.481000
btree-saop xeon 1686912439 1000000 random 1000 1000 master 10 1 0 43479 888 indexscan uncached 3 436 9942 13566.85 988.183000
btree-saop xeon 1686912440 1000000 random 1000 1000 master 10 1 0 43479 888 indexscan cached 3 436 9942 13566.85 23.905000
btree-saop xeon 1686912440 1000000 random 1000 1000 master 10 1 0 43479 888 bitmapscan uncached 3 514 10053 11600.48 557.959000
btree-saop xeon 1686912441 1000000 random 1000 1000 master 10 1 0 43479 888 bitmapscan cached 3 514 10053 11600.48 27.152000
btree-saop xeon 1686912441 1000000 random 1000 1000 master 10 1 0 43479 888 indexscan uncached 4 776 9939 13566.85 993.331000
btree-saop xeon 1686912443 1000000 random 1000 1000 master 10 1 0 43479 888 indexscan cached 4 776 9939 13566.85 24.198000
btree-saop xeon 1686912443 1000000 random 1000 1000 master 10 1 0 43479 888 bitmapscan uncached 4 601 10008 12145.36 558.584000
btree-saop xeon 1686912443 1000000 random 1000 1000 master 10 1 0 43479 888 bitmapscan cached 4 601 10008 12145.36 26.845000
btree-saop xeon 1686912444 1000000 random 1000 1000 master 10 1 0 43479 888 indexscan uncached 5 964 10083 13566.85 996.636000
btree-saop xeon 1686912445 1000000 random 1000 1000 master 10 1 0 43479 888 indexscan cached 5 964 10083 13566.85 23.217000
btree-saop xeon 1686912445 1000000 random 1000 1000 master 10 1 0 43479 888 bitmapscan uncached 5 807 10172 11600.48 555.575000
btree-saop xeon 1686912446 1000000 random 1000 1000 master 10 1 0 43479 888 bitmapscan cached 5 807 10172 11600.48 27.677000
btree-saop xeon 1686912446 1000000 random 1000 1000 master 10 1 32 43479 888 indexscan uncached 1 131 10061 13566.85 1015.659000
btree-saop xeon 1686912447 1000000 random 1000 1000 master 10 1 32 43479 888 indexscan cached 1 131 10061 13566.85 25.263000
btree-saop xeon 1686912447 1000000 random 1000 1000 master 10 1 32 43479 888 bitmapscan uncached 1 25 10057 11600.48 121.725000
btree-saop xeon 1686912448 1000000 random 1000 1000 master 10 1 32 43479 888 bitmapscan cached 1 25 10057 11600.48 27.337000
btree-saop xeon 1686912448 1000000 random 1000 1000 master 10 1 32 43479 888 seqscan uncached 1 105 10025 58478.90 252.926000
btree-saop xeon 1686912449 1000000 random 1000 1000 master 10 1 32 43479 888 seqscan cached 1 105 10025 58478.90 197.548000
btree-saop xeon 1686912449 1000000 random 1000 1000 master 10 1 32 43479 888 indexscan uncached 2 315 9940 13566.85 1000.568000
btree-saop xeon 1686912450 1000000 random 1000 1000 master 10 1 32 43479 888 indexscan cached 2 315 9940 13566.85 22.393000
btree-saop xeon 1686912450 1000000 random 1000 1000 master 10 1 32 43479 888 bitmapscan uncached 2 376 9967 11600.48 117.729000
btree-saop xeon 1686912451 1000000 random 1000 1000 master 10 1 32 43479 888 bitmapscan cached 2 376 9967 11600.48 27.074000
btree-saop xeon 1686912451 1000000 random 1000 1000 master 10 1 32 43479 888 indexscan uncached 3 425 9828 13566.85 990.214000
btree-saop xeon 1686912452 1000000 random 1000 1000 master 10 1 32 43479 888 indexscan cached 3 425 9828 13566.85 21.894000
btree-saop xeon 1686912452 1000000 random 1000 1000 master 10 1 32 43479 888 bitmapscan uncached 3 512 10021 11600.48 120.771000
btree-saop xeon 1686912452 1000000 random 1000 1000 master 10 1 32 43479 888 bitmapscan cached 3 512 10021 11600.48 27.539000
btree-saop xeon 1686912452 1000000 random 1000 1000 master 10 1 32 43479 888 indexscan uncached 4 767 10124 13566.85 1012.659000
btree-saop xeon 1686912454 1000000 random 1000 1000 master 10 1 32 43479 888 indexscan cached 4 767 10124 13566.85 22.129000
btree-saop xeon 1686912454 1000000 random 1000 1000 master 10 1 32 43479 888 bitmapscan uncached 4 669 9921 11600.48 116.741000
btree-saop xeon 1686912454 1000000 random 1000 1000 master 10 1 32 43479 888 bitmapscan cached 4 669 9921 11600.48 26.337000
btree-saop xeon 1686912454 1000000 random 1000 1000 master 10 1 32 43479 888 indexscan uncached 5 917 9835 13566.85 980.902000
btree-saop xeon 1686912456 1000000 random 1000 1000 master 10 1 32 43479 888 indexscan cached 5 917 9835 13566.85 22.584000
btree-saop xeon 1686912456 1000000 random 1000 1000 master 10 1 32 43479 888 bitmapscan uncached 5 974 10223 11600.48 118.554000
btree-saop xeon 1686912456 1000000 random 1000 1000 master 10 1 32 43479 888 bitmapscan cached 5 974 10223 11600.48 27.064000
btree-saop xeon 1686912456 1000000 random 1000 1000 master 10 10 0 43479 888 indexscan uncached 1 82 9948 13566.85 1008.452000
btree-saop xeon 1686912458 1000000 random 1000 1000 master 10 10 0 43479 888 indexscan cached 1 82 9948 13566.85 23.430000
btree-saop xeon 1686912458 1000000 random 1000 1000 master 10 10 0 43479 888 bitmapscan uncached 1 76 9902 11600.48 598.824000
btree-saop xeon 1686912459 1000000 random 1000 1000 master 10 10 0 43479 888 bitmapscan cached 1 76 9902 11600.48 26.119000
btree-saop xeon 1686912459 1000000 random 1000 1000 master 10 10 0 43479 888 seqscan uncached 1 85 10149 58478.90 252.045000
btree-saop xeon 1686912459 1000000 random 1000 1000 master 10 10 0 43479 888 seqscan cached 1 85 10149 58478.90 194.198000
btree-saop xeon 1686912460 1000000 random 1000 1000 master 10 10 0 43479 888 indexscan uncached 2 248 9860 14225.79 976.117000
btree-saop xeon 1686912461 1000000 random 1000 1000 master 10 10 0 43479 888 indexscan cached 2 248 9860 14225.79 23.102000
btree-saop xeon 1686912461 1000000 random 1000 1000 master 10 10 0 43479 888 bitmapscan uncached 2 331 9915 11600.48 618.811000
btree-saop xeon 1686912462 1000000 random 1000 1000 master 10 10 0 43479 888 bitmapscan cached 2 331 9915 11600.48 25.646000
btree-saop xeon 1686912462 1000000 random 1000 1000 master 10 10 0 43479 888 indexscan uncached 3 472 10169 13566.85 1015.302000
btree-saop xeon 1686912463 1000000 random 1000 1000 master 10 10 0 43479 888 indexscan cached 3 472 10169 13566.85 22.551000
btree-saop xeon 1686912463 1000000 random 1000 1000 master 10 10 0 43479 888 bitmapscan uncached 3 414 9864 11600.48 600.528000
btree-saop xeon 1686912464 1000000 random 1000 1000 master 10 10 0 43479 888 bitmapscan cached 3 414 9864 11600.48 25.829000
btree-saop xeon 1686912464 1000000 random 1000 1000 master 10 10 0 43479 888 indexscan uncached 4 699 9862 13566.85 992.912000
btree-saop xeon 1686912466 1000000 random 1000 1000 master 10 10 0 43479 888 indexscan cached 4 699 9862 13566.85 23.071000
btree-saop xeon 1686912466 1000000 random 1000 1000 master 10 10 0 43479 888 bitmapscan uncached 4 703 10026 11600.48 596.017000
btree-saop xeon 1686912467 1000000 random 1000 1000 master 10 10 0 43479 888 bitmapscan cached 4 703 10026 11600.48 25.493000
btree-saop xeon 1686912467 1000000 random 1000 1000 master 10 10 0 43479 888 indexscan uncached 5 812 9984 13566.85 997.507000
btree-saop xeon 1686912468 1000000 random 1000 1000 master 10 10 0 43479 888 indexscan cached 5 812 9984 13566.85 22.754000
btree-saop xeon 1686912468 1000000 random 1000 1000 master 10 10 0 43479 888 bitmapscan uncached 5 822 10055 11600.48 590.280000
btree-saop xeon 1686912469 1000000 random 1000 1000 master 10 10 0 43479 888 bitmapscan cached 5 822 10055 11600.48 25.932000
btree-saop xeon 1686912469 1000000 random 1000 1000 master 10 10 32 43479 888 indexscan uncached 1 178 9916 13566.85 1000.964000
btree-saop xeon 1686912471 1000000 random 1000 1000 master 10 10 32 43479 888 indexscan cached 1 178 9916 13566.85 23.629000
btree-saop xeon 1686912471 1000000 random 1000 1000 master 10 10 32 43479 888 bitmapscan uncached 1 150 9912 11600.48 117.698000
btree-saop xeon 1686912471 1000000 random 1000 1000 master 10 10 32 43479 888 bitmapscan cached 1 150 9912 11600.48 27.437000
btree-saop xeon 1686912471 1000000 random 1000 1000 master 10 10 32 43479 888 seqscan uncached 1 176 9991 58478.90 256.528000
btree-saop xeon 1686912472 1000000 random 1000 1000 master 10 10 32 43479 888 seqscan cached 1 176 9991 58478.90 196.289000
btree-saop xeon 1686912472 1000000 random 1000 1000 master 10 10 32 43479 888 indexscan uncached 2 305 10036 13566.85 997.907000
btree-saop xeon 1686912473 1000000 random 1000 1000 master 10 10 32 43479 888 indexscan cached 2 305 10036 13566.85 23.018000
btree-saop xeon 1686912473 1000000 random 1000 1000 master 10 10 32 43479 888 bitmapscan uncached 2 206 10017 11600.48 120.801000
btree-saop xeon 1686912474 1000000 random 1000 1000 master 10 10 32 43479 888 bitmapscan cached 2 206 10017 11600.48 26.641000
btree-saop xeon 1686912474 1000000 random 1000 1000 master 10 10 32 43479 888 indexscan uncached 3 453 9918 13566.85 989.070000
btree-saop xeon 1686912475 1000000 random 1000 1000 master 10 10 32 43479 888 indexscan cached 3 453 9918 13566.85 22.255000
btree-saop xeon 1686912475 1000000 random 1000 1000 master 10 10 32 43479 888 bitmapscan uncached 3 386 9890 11600.48 121.103000
btree-saop xeon 1686912476 1000000 random 1000 1000 master 10 10 32 43479 888 bitmapscan cached 3 386 9890 11600.48 26.414000
btree-saop xeon 1686912476 1000000 random 1000 1000 master 10 10 32 43479 888 indexscan uncached 4 640 9965 13566.85 995.657000
btree-saop xeon 1686912477 1000000 random 1000 1000 master 10 10 32 43479 888 indexscan cached 4 640 9965 13566.85 22.433000
btree-saop xeon 1686912477 1000000 random 1000 1000 master 10 10 32 43479 888 bitmapscan uncached 4 571 10024 12113.43 116.463000
btree-saop xeon 1686912477 1000000 random 1000 1000 master 10 10 32 43479 888 bitmapscan cached 4 571 10024 12113.43 26.480000
btree-saop xeon 1686912478 1000000 random 1000 1000 master 10 10 32 43479 888 indexscan uncached 5 820 9949 13566.85 993.214000
btree-saop xeon 1686912479 1000000 random 1000 1000 master 10 10 32 43479 888 indexscan cached 5 820 9949 13566.85 22.569000
btree-saop xeon 1686912479 1000000 random 1000 1000 master 10 10 32 43479 888 bitmapscan uncached 5 762 10065 11600.48 121.014000
btree-saop xeon 1686912479 1000000 random 1000 1000 master 10 10 32 43479 888 bitmapscan cached 5 762 10065 11600.48 26.706000
btree-saop xeon 1686912480 1000000 random 1000 1000 master 100 1 0 43479 888 indexscan uncached 1 89 100110 67150.90 2628.455000
btree-saop xeon 1686912483 1000000 random 1000 1000 master 100 1 0 43479 888 indexscan cached 1 89 100110 67150.90 115.050000
btree-saop xeon 1686912483 1000000 random 1000 1000 master 100 1 0 43479 888 bitmapscan uncached 1 170 100455 45923.98 370.803000
btree-saop xeon 1686912483 1000000 random 1000 1000 master 100 1 0 43479 888 bitmapscan cached 1 170 100455 45923.98 116.950000
btree-saop xeon 1686912484 1000000 random 1000 1000 master 100 1 0 43479 888 seqscan uncached 1 49 99844 58479.13 298.418000
btree-saop xeon 1686912484 1000000 random 1000 1000 master 100 1 0 43479 888 seqscan cached 1 49 99844 58479.13 248.763000
btree-saop xeon 1686912485 1000000 random 1000 1000 master 100 1 0 43479 888 indexscan uncached 2 184 99939 67140.66 2592.373000
btree-saop xeon 1686912488 1000000 random 1000 1000 master 100 1 0 43479 888 indexscan cached 2 184 99939 67140.66 116.518000
btree-saop xeon 1686912488 1000000 random 1000 1000 master 100 1 0 43479 888 bitmapscan uncached 2 309 100009 45950.47 373.475000
btree-saop xeon 1686912488 1000000 random 1000 1000 master 100 1 0 43479 888 bitmapscan cached 2 309 100009 45950.47 120.754000
btree-saop xeon 1686912489 1000000 random 1000 1000 master 100 1 0 43479 888 indexscan uncached 3 538 100087 67159.38 2538.203000
btree-saop xeon 1686912491 1000000 random 1000 1000 master 100 1 0 43479 888 indexscan cached 3 538 100087 67159.38 119.936000
btree-saop xeon 1686912492 1000000 random 1000 1000 master 100 1 0 43479 888 bitmapscan uncached 3 428 99604 45937.74 374.281000
btree-saop xeon 1686912492 1000000 random 1000 1000 master 100 1 0 43479 888 bitmapscan cached 3 428 99604 45937.74 122.025000
btree-saop xeon 1686912493 1000000 random 1000 1000 master 100 1 0 43479 888 indexscan uncached 4 625 99783 67161.46 2683.084000
btree-saop xeon 1686912496 1000000 random 1000 1000 master 100 1 0 43479 888 indexscan cached 4 625 99783 67161.46 117.727000
btree-saop xeon 1686912496 1000000 random 1000 1000 master 100 1 0 43479 888 bitmapscan uncached 4 609 100036 45964.21 381.976000
btree-saop xeon 1686912497 1000000 random 1000 1000 master 100 1 0 43479 888 bitmapscan cached 4 609 100036 45964.21 120.452000
btree-saop xeon 1686912497 1000000 random 1000 1000 master 100 1 0 43479 888 indexscan uncached 5 798 100285 67149.15 2649.351000
btree-saop xeon 1686912500 1000000 random 1000 1000 master 100 1 0 43479 888 indexscan cached 5 798 100285 67149.15 120.269000
btree-saop xeon 1686912500 1000000 random 1000 1000 master 100 1 0 43479 888 bitmapscan uncached 5 749 100165 45923.98 373.543000
btree-saop xeon 1686912501 1000000 random 1000 1000 master 100 1 0 43479 888 bitmapscan cached 5 749 100165 45923.98 120.895000
btree-saop xeon 1686912501 1000000 random 1000 1000 master 100 1 32 43479 888 indexscan uncached 1 46 99861 67150.90 2732.561000
btree-saop xeon 1686912504 1000000 random 1000 1000 master 100 1 32 43479 888 indexscan cached 1 46 99861 67150.90 119.489000
btree-saop xeon 1686912504 1000000 random 1000 1000 master 100 1 32 43479 888 bitmapscan uncached 1 66 99949 45937.23 557.345000
btree-saop xeon 1686912505 1000000 random 1000 1000 master 100 1 32 43479 888 bitmapscan cached 1 66 99949 45937.23 130.011000
btree-saop xeon 1686912505 1000000 random 1000 1000 master 100 1 32 43479 888 seqscan uncached 1 28 100125 58479.13 299.517000
btree-saop xeon 1686912506 1000000 random 1000 1000 master 100 1 32 43479 888 seqscan cached 1 28 100125 58479.13 257.262000
btree-saop xeon 1686912506 1000000 random 1000 1000 master 100 1 32 43479 888 indexscan uncached 2 232 99992 67140.66 2612.398000
btree-saop xeon 1686912509 1000000 random 1000 1000 master 100 1 32 43479 888 indexscan cached 2 232 99992 67140.66 117.809000
btree-saop xeon 1686912509 1000000 random 1000 1000 master 100 1 32 43479 888 bitmapscan uncached 2 307 99954 45950.47 566.115000
btree-saop xeon 1686912510 1000000 random 1000 1000 master 100 1 32 43479 888 bitmapscan cached 2 307 99954 45950.47 129.654000
btree-saop xeon 1686912511 1000000 random 1000 1000 master 100 1 32 43479 888 indexscan uncached 3 463 100027 67151.23 2662.939000
btree-saop xeon 1686912514 1000000 random 1000 1000 master 100 1 32 43479 888 indexscan cached 3 463 100027 67151.23 119.935000
btree-saop xeon 1686912514 1000000 random 1000 1000 master 100 1 32 43479 888 bitmapscan uncached 3 501 100024 45948.70 554.918000
btree-saop xeon 1686912515 1000000 random 1000 1000 master 100 1 32 43479 888 bitmapscan cached 3 501 100024 45948.70 129.760000
btree-saop xeon 1686912515 1000000 random 1000 1000 master 100 1 32 43479 888 indexscan uncached 4 616 100105 67161.46 2629.748000
btree-saop xeon 1686912518 1000000 random 1000 1000 master 100 1 32 43479 888 indexscan cached 4 616 100105 67161.46 120.021000
btree-saop xeon 1686912518 1000000 random 1000 1000 master 100 1 32 43479 888 bitmapscan uncached 4 628 99802 45950.98 544.266000
