test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration
btree-sort xeon 1686939566 100000000 random 1000 100000 master 0 4347827 88482 indexscan uncached 1 4967 1001 1342.62 123.785000
btree-sort xeon 1686939570 100000000 random 1000 100000 master 0 4347827 88482 indexscan cached 1 4967 1001 1342.62 10.937000
btree-sort xeon 1686939570 100000000 random 1000 100000 master 0 4347827 88482 bitmapscan uncached 1 18916 1001 10743171.41 33371.900000
btree-sort xeon 1686939604 100000000 random 1000 100000 master 0 4347827 88482 bitmapscan cached 1 18916 1001 10743171.41 31189.873000
btree-sort xeon 1686939635 100000000 random 1000 100000 master 0 4347827 88482 seqscan uncached 1 19068 1001 10028388.92 22618.555000
btree-sort xeon 1686939660 100000000 random 1000 100000 master 0 4347827 88482 seqscan cached 1 19068 1001 10028388.92 18697.338000
btree-sort xeon 1686939679 100000000 random 1000 100000 master 0 4347827 88482 indexscan uncached 2 25196 1001 1342.76 144.362000
btree-sort xeon 1686939681 100000000 random 1000 100000 master 0 4347827 88482 indexscan cached 2 25196 1001 1342.76 10.517000
btree-sort xeon 1686939681 100000000 random 1000 100000 master 0 4347827 88482 bitmapscan uncached 2 21409 1001 10580960.68 33201.839000
btree-sort xeon 1686939715 100000000 random 1000 100000 master 0 4347827 88482 bitmapscan cached 2 21409 1001 10580960.68 31213.966000
btree-sort xeon 1686939746 100000000 random 1000 100000 master 0 4347827 88482 indexscan uncached 3 49641 1001 1343.07 140.153000
btree-sort xeon 1686939749 100000000 random 1000 100000 master 0 4347827 88482 indexscan cached 3 49641 1001 1343.07 11.150000
btree-sort xeon 1686939749 100000000 random 1000 100000 master 0 4347827 88482 bitmapscan uncached 3 59908 1001 8054762.07 30558.812000
btree-sort xeon 1686939779 100000000 random 1000 100000 master 0 4347827 88482 bitmapscan cached 3 59908 1001 8054762.07 28687.739000
btree-sort xeon 1686939808 100000000 random 1000 100000 master 0 4347827 88482 indexscan uncached 4 69497 1001 1343.70 123.980000
btree-sort xeon 1686939811 100000000 random 1000 100000 master 0 4347827 88482 indexscan cached 4 69497 1001 1343.70 10.652000
btree-sort xeon 1686939811 100000000 random 1000 100000 master 0 4347827 88482 bitmapscan uncached 4 66750 1001 7616577.20 29766.056000
btree-sort xeon 1686939841 100000000 random 1000 100000 master 0 4347827 88482 bitmapscan cached 4 66750 1001 7616577.20 27977.344000
btree-sort xeon 1686939869 100000000 random 1000 100000 master 0 4347827 88482 indexscan uncached 5 90940 1001 1347.58 145.890000
btree-sort xeon 1686939871 100000000 random 1000 100000 master 0 4347827 88482 indexscan cached 5 90940 1001 1347.58 10.573000
btree-sort xeon 1686939871 100000000 random 1000 100000 master 0 4347827 88482 bitmapscan uncached 5 81254 1001 6675539.95 27711.626000
btree-sort xeon 1686939899 100000000 random 1000 100000 master 0 4347827 88482 bitmapscan cached 5 81254 1001 6675539.95 25497.576000
btree-sort xeon 1686939925 100000000 random 1000 100000 master 32 4347827 88482 indexscan uncached 1 8523 1001 1342.64 147.482000
btree-sort xeon 1686939928 100000000 random 1000 100000 master 32 4347827 88482 indexscan cached 1 8523 1001 1342.64 10.939000
btree-sort xeon 1686939928 100000000 random 1000 100000 master 32 4347827 88482 bitmapscan uncached 1 12049 1001 11197573.63 46799.669000
btree-sort xeon 1686939975 100000000 random 1000 100000 master 32 4347827 88482 bitmapscan cached 1 12049 1001 11197573.63 34293.858000
btree-sort xeon 1686940009 100000000 random 1000 100000 master 32 4347827 88482 seqscan uncached 1 1943 1001 10975165.30 22533.614000
btree-sort xeon 1686940034 100000000 random 1000 100000 master 32 4347827 88482 seqscan cached 1 1943 1001 10975165.30 19375.784000
btree-sort xeon 1686940053 100000000 random 1000 100000 master 32 4347827 88482 indexscan uncached 2 26212 1001 1342.77 144.886000
btree-sort xeon 1686940056 100000000 random 1000 100000 master 32 4347827 88482 indexscan cached 2 26212 1001 1342.77 10.648000
btree-sort xeon 1686940056 100000000 random 1000 100000 master 32 4347827 88482 bitmapscan uncached 2 20251 1001 10655353.04 46093.766000
btree-sort xeon 1686940102 100000000 random 1000 100000 master 32 4347827 88482 bitmapscan cached 2 20251 1001 10655353.04 33940.310000
btree-sort xeon 1686940136 100000000 random 1000 100000 master 32 4347827 88482 indexscan uncached 3 51149 1001 1343.10 147.702000
btree-sort xeon 1686940139 100000000 random 1000 100000 master 32 4347827 88482 indexscan cached 3 51149 1001 1343.10 10.466000
btree-sort xeon 1686940139 100000000 random 1000 100000 master 32 4347827 88482 bitmapscan uncached 3 53441 1001 8480117.93 44177.725000
btree-sort xeon 1686940183 100000000 random 1000 100000 master 32 4347827 88482 bitmapscan cached 3 53441 1001 8480117.93 31828.619000
btree-sort xeon 1686940215 100000000 random 1000 100000 master 32 4347827 88482 indexscan uncached 4 74145 1001 1343.99 146.619000
btree-sort xeon 1686940218 100000000 random 1000 100000 master 32 4347827 88482 indexscan cached 4 74145 1001 1343.99 10.915000
btree-sort xeon 1686940218 100000000 random 1000 100000 master 32 4347827 88482 bitmapscan uncached 4 70793 1001 7353757.43 43032.249000
btree-sort xeon 1686940261 100000000 random 1000 100000 master 32 4347827 88482 bitmapscan cached 4 70793 1001 7353757.43 29791.937000
btree-sort xeon 1686940291 100000000 random 1000 100000 master 32 4347827 88482 indexscan uncached 5 82629 1001 1344.89 146.977000
btree-sort xeon 1686940293 100000000 random 1000 100000 master 32 4347827 88482 indexscan cached 5 82629 1001 1344.89 10.409000
btree-sort xeon 1686940293 100000000 random 1000 100000 master 32 4347827 88482 bitmapscan uncached 5 86740 1001 6314408.79 38847.397000
btree-sort xeon 1686940332 100000000 random 1000 100000 master 32 4347827 88482 bitmapscan cached 5 86740 1001 6314408.79 26527.595000
btree-sort xeon 1686940359 100000000 random 1000 100000 patched 0 4347827 88482 indexscan uncached 1 6203 1001 1342.63 145.883000
btree-sort xeon 1686940362 100000000 random 1000 100000 patched 0 4347827 88482 indexscan cached 1 6203 1001 1342.63 9.955000
btree-sort xeon 1686940362 100000000 random 1000 100000 patched 0 4347827 88482 bitmapscan uncached 1 19122 1001 10729336.73 32594.008000
btree-sort xeon 1686940395 100000000 random 1000 100000 patched 0 4347827 88482 bitmapscan cached 1 19122 1001 10729336.73 31516.084000
btree-sort xeon 1686940426 100000000 random 1000 100000 patched 0 4347827 88482 seqscan uncached 1 3041 1001 10916716.19 22786.482000
btree-sort xeon 1686940451 100000000 random 1000 100000 patched 0 4347827 88482 seqscan cached 1 3041 1001 10916716.19 19599.042000
btree-sort xeon 1686940471 100000000 random 1000 100000 patched 0 4347827 88482 indexscan uncached 2 22624 1001 1342.74 144.848000
btree-sort xeon 1686940473 100000000 random 1000 100000 patched 0 4347827 88482 indexscan cached 2 22624 1001 1342.74 10.791000
btree-sort xeon 1686940473 100000000 random 1000 100000 patched 0 4347827 88482 bitmapscan uncached 2 20662 1001 10629651.38 33486.573000
btree-sort xeon 1686940507 100000000 random 1000 100000 patched 0 4347827 88482 bitmapscan cached 2 20662 1001 10629651.38 32343.086000
btree-sort xeon 1686940540 100000000 random 1000 100000 patched 0 4347827 88482 indexscan uncached 3 42823 1001 1342.96 145.711000
btree-sort xeon 1686940542 100000000 random 1000 100000 patched 0 4347827 88482 indexscan cached 3 42823 1001 1342.96 10.814000
btree-sort xeon 1686940542 100000000 random 1000 100000 patched 0 4347827 88482 bitmapscan uncached 3 42007 1001 9227519.02 32070.976000
btree-sort xeon 1686940574 100000000 random 1000 100000 patched 0 4347827 88482 bitmapscan cached 3 42007 1001 9227519.02 30780.074000
btree-sort xeon 1686940605 100000000 random 1000 100000 patched 0 4347827 88482 indexscan uncached 4 67492 1001 1343.60 145.841000
btree-sort xeon 1686940608 100000000 random 1000 100000 patched 0 4347827 88482 indexscan cached 4 67492 1001 1343.60 10.979000
btree-sort xeon 1686940608 100000000 random 1000 100000 patched 0 4347827 88482 bitmapscan uncached 4 62238 1001 7905290.95 30349.414000
btree-sort xeon 1686940638 100000000 random 1000 100000 patched 0 4347827 88482 bitmapscan cached 4 62238 1001 7905290.95 28956.897000
