test machine time rows dataset matches distinct build nvalues distance prefetch table_size index_size scan_type caching run value nfound cost duration
btree-saop xeon 1686919954 10000000 random 1000 10000 master 5 10 0 434783 8847 seqscan cached 1 1835 5065 597283.15 1847.573000
btree-saop xeon 1686919956 10000000 random 1000 10000 master 5 10 0 434783 8847 indexscan uncached 2 3172 5011 7552.15 555.077000
btree-saop xeon 1686919957 10000000 random 1000 10000 master 5 10 0 434783 8847 indexscan cached 2 3172 5011 7552.15 17.131000
btree-saop xeon 1686919957 10000000 random 1000 10000 master 5 10 0 434783 8847 bitmapscan uncached 2 3860 5040 7318.96 572.127000
btree-saop xeon 1686919958 10000000 random 1000 10000 master 5 10 0 434783 8847 bitmapscan cached 2 3860 5040 7318.96 19.797000
btree-saop xeon 1686919958 10000000 random 1000 10000 master 5 10 0 434783 8847 indexscan uncached 3 4361 4987 7552.15 558.559000
btree-saop xeon 1686919958 10000000 random 1000 10000 master 5 10 0 434783 8847 indexscan cached 3 4361 4987 7552.15 17.605000
btree-saop xeon 1686919959 10000000 random 1000 10000 master 5 10 0 434783 8847 bitmapscan uncached 3 4277 5077 7318.96 583.680000
btree-saop xeon 1686919959 10000000 random 1000 10000 master 5 10 0 434783 8847 bitmapscan cached 3 4277 5077 7318.96 20.723000
btree-saop xeon 1686919959 10000000 random 1000 10000 master 5 10 0 434783 8847 indexscan uncached 4 6144 5026 7552.15 561.208000
btree-saop xeon 1686919960 10000000 random 1000 10000 master 5 10 0 434783 8847 indexscan cached 4 6144 5026 7552.15 17.946000
btree-saop xeon 1686919960 10000000 random 1000 10000 master 5 10 0 434783 8847 bitmapscan uncached 4 6670 5045 7318.96 576.284000
btree-saop xeon 1686919961 10000000 random 1000 10000 master 5 10 0 434783 8847 bitmapscan cached 4 6670 5045 7318.96 20.401000
btree-saop xeon 1686919961 10000000 random 1000 10000 master 5 10 0 434783 8847 indexscan uncached 5 8015 5061 7552.15 567.726000
btree-saop xeon 1686919962 10000000 random 1000 10000 master 5 10 0 434783 8847 indexscan cached 5 8015 5061 7552.15 18.142000
btree-saop xeon 1686919962 10000000 random 1000 10000 master 5 10 0 434783 8847 bitmapscan uncached 5 8310 5042 7318.96 576.609000
btree-saop xeon 1686919963 10000000 random 1000 10000 master 5 10 0 434783 8847 bitmapscan cached 5 8310 5042 7318.96 21.402000
btree-saop xeon 1686919963 10000000 random 1000 10000 master 5 10 32 434783 8847 indexscan uncached 1 1223 5136 7552.15 578.901000
btree-saop xeon 1686919964 10000000 random 1000 10000 master 5 10 32 434783 8847 indexscan cached 1 1223 5136 7552.15 18.880000
btree-saop xeon 1686919964 10000000 random 1000 10000 master 5 10 32 434783 8847 bitmapscan uncached 1 835 4977 7318.96 85.074000
btree-saop xeon 1686919965 10000000 random 1000 10000 master 5 10 32 434783 8847 bitmapscan cached 1 835 4977 7318.96 19.661000
btree-saop xeon 1686919965 10000000 random 1000 10000 master 5 10 32 434783 8847 seqscan uncached 1 1796 5023 597283.15 2302.452000
btree-saop xeon 1686919968 10000000 random 1000 10000 master 5 10 32 434783 8847 seqscan cached 1 1796 5023 597283.15 1850.276000
btree-saop xeon 1686919969 10000000 random 1000 10000 master 5 10 32 434783 8847 indexscan uncached 2 3961 5048 7552.15 556.766000
btree-saop xeon 1686919970 10000000 random 1000 10000 master 5 10 32 434783 8847 indexscan cached 2 3961 5048 7552.15 16.463000
btree-saop xeon 1686919971 10000000 random 1000 10000 master 5 10 32 434783 8847 bitmapscan uncached 2 2155 5004 7318.96 74.857000
btree-saop xeon 1686919971 10000000 random 1000 10000 master 5 10 32 434783 8847 bitmapscan cached 2 2155 5004 7318.96 19.026000
btree-saop xeon 1686919971 10000000 random 1000 10000 master 5 10 32 434783 8847 indexscan uncached 3 5905 5020 7552.15 557.150000
btree-saop xeon 1686919972 10000000 random 1000 10000 master 5 10 32 434783 8847 indexscan cached 3 5905 5020 7552.15 17.538000
btree-saop xeon 1686919972 10000000 random 1000 10000 master 5 10 32 434783 8847 bitmapscan uncached 3 4324 5032 7318.96 81.617000
btree-saop xeon 1686919972 10000000 random 1000 10000 master 5 10 32 434783 8847 bitmapscan cached 3 4324 5032 7318.96 19.998000
btree-saop xeon 1686919972 10000000 random 1000 10000 master 5 10 32 434783 8847 indexscan uncached 4 7008 5027 7552.15 559.752000
btree-saop xeon 1686919973 10000000 random 1000 10000 master 5 10 32 434783 8847 indexscan cached 4 7008 5027 7552.15 17.374000
btree-saop xeon 1686919973 10000000 random 1000 10000 master 5 10 32 434783 8847 bitmapscan uncached 4 6705 5068 7318.96 79.747000
btree-saop xeon 1686919974 10000000 random 1000 10000 master 5 10 32 434783 8847 bitmapscan cached 4 6705 5068 7318.96 20.310000
btree-saop xeon 1686919974 10000000 random 1000 10000 master 5 10 32 434783 8847 indexscan uncached 5 8206 5039 7552.15 556.866000
btree-saop xeon 1686919975 10000000 random 1000 10000 master 5 10 32 434783 8847 indexscan cached 5 8206 5039 7552.15 17.560000
btree-saop xeon 1686919975 10000000 random 1000 10000 master 5 10 32 434783 8847 bitmapscan uncached 5 9939 4919 7318.96 81.195000
btree-saop xeon 1686919975 10000000 random 1000 10000 master 5 10 32 434783 8847 bitmapscan cached 5 9939 4919 7318.96 20.078000
btree-saop xeon 1686919975 10000000 random 1000 10000 master 10 1 0 434783 8847 indexscan uncached 1 1054 10053 15020.32 1098.873000
btree-saop xeon 1686919977 10000000 random 1000 10000 master 10 1 0 434783 8847 indexscan cached 1 1054 10053 15020.32 24.793000
btree-saop xeon 1686919977 10000000 random 1000 10000 master 10 1 0 434783 8847 bitmapscan uncached 1 1729 9869 14327.70 1080.857000
btree-saop xeon 1686919978 10000000 random 1000 10000 master 10 1 0 434783 8847 bitmapscan cached 1 1729 9869 14327.70 28.087000
btree-saop xeon 1686919978 10000000 random 1000 10000 master 10 1 0 434783 8847 seqscan uncached 1 1473 9848 584783.16 2319.252000
btree-saop xeon 1686919981 10000000 random 1000 10000 master 10 1 0 434783 8847 seqscan cached 1 1473 9848 584783.16 1748.042000
btree-saop xeon 1686919983 10000000 random 1000 10000 master 10 1 0 434783 8847 indexscan uncached 2 3810 10071 15020.32 1083.646000
btree-saop xeon 1686919984 10000000 random 1000 10000 master 10 1 0 434783 8847 indexscan cached 2 3810 10071 15020.32 23.080000
btree-saop xeon 1686919984 10000000 random 1000 10000 master 10 1 0 434783 8847 bitmapscan uncached 2 3795 10056 14327.70 1074.816000
btree-saop xeon 1686919986 10000000 random 1000 10000 master 10 1 0 434783 8847 bitmapscan cached 2 3795 10056 14327.70 27.745000
btree-saop xeon 1686919986 10000000 random 1000 10000 master 10 1 0 434783 8847 indexscan uncached 3 4106 10101 15020.32 1086.481000
btree-saop xeon 1686919987 10000000 random 1000 10000 master 10 1 0 434783 8847 indexscan cached 3 4106 10101 15020.32 24.288000
btree-saop xeon 1686919987 10000000 random 1000 10000 master 10 1 0 434783 8847 bitmapscan uncached 3 4446 9972 14327.70 1085.964000
btree-saop xeon 1686919989 10000000 random 1000 10000 master 10 1 0 434783 8847 bitmapscan cached 3 4446 9972 14327.70 27.360000
btree-saop xeon 1686919989 10000000 random 1000 10000 master 10 1 0 434783 8847 indexscan uncached 4 6552 9930 15020.32 1077.878000
btree-saop xeon 1686919990 10000000 random 1000 10000 master 10 1 0 434783 8847 indexscan cached 4 6552 9930 15020.32 23.211000
btree-saop xeon 1686919990 10000000 random 1000 10000 master 10 1 0 434783 8847 bitmapscan uncached 4 7658 9942 14327.70 1076.639000
btree-saop xeon 1686919992 10000000 random 1000 10000 master 10 1 0 434783 8847 bitmapscan cached 4 7658 9942 14327.70 27.026000
btree-saop xeon 1686919992 10000000 random 1000 10000 master 10 1 0 434783 8847 indexscan uncached 5 8953 9904 15020.32 1077.995000
btree-saop xeon 1686919993 10000000 random 1000 10000 master 10 1 0 434783 8847 indexscan cached 5 8953 9904 15020.32 22.370000
btree-saop xeon 1686919993 10000000 random 1000 10000 master 10 1 0 434783 8847 bitmapscan uncached 5 8566 10057 14327.70 1094.722000
btree-saop xeon 1686919995 10000000 random 1000 10000 master 10 1 0 434783 8847 bitmapscan cached 5 8566 10057 14327.70 29.498000
btree-saop xeon 1686919995 10000000 random 1000 10000 master 10 1 32 434783 8847 indexscan uncached 1 1160 9801 15020.32 1067.799000
btree-saop xeon 1686919996 10000000 random 1000 10000 master 10 1 32 434783 8847 indexscan cached 1 1160 9801 15020.32 23.154000
btree-saop xeon 1686919996 10000000 random 1000 10000 master 10 1 32 434783 8847 bitmapscan uncached 1 1485 10019 14327.70 137.072000
btree-saop xeon 1686919997 10000000 random 1000 10000 master 10 1 32 434783 8847 bitmapscan cached 1 1485 10019 14327.70 27.579000
btree-saop xeon 1686919997 10000000 random 1000 10000 master 10 1 32 434783 8847 seqscan uncached 1 134 9985 584783.16 2323.502000
btree-saop xeon 1686919999 10000000 random 1000 10000 master 10 1 32 434783 8847 seqscan cached 1 134 9985 584783.16 1823.212000
btree-saop xeon 1686920001 10000000 random 1000 10000 master 10 1 32 434783 8847 indexscan uncached 2 3738 9902 15020.32 1065.645000
btree-saop xeon 1686920003 10000000 random 1000 10000 master 10 1 32 434783 8847 indexscan cached 2 3738 9902 15020.32 23.757000
btree-saop xeon 1686920003 10000000 random 1000 10000 master 10 1 32 434783 8847 bitmapscan uncached 2 3212 9928 14327.70 136.601000
btree-saop xeon 1686920003 10000000 random 1000 10000 master 10 1 32 434783 8847 bitmapscan cached 2 3212 9928 14327.70 27.730000
btree-saop xeon 1686920003 10000000 random 1000 10000 master 10 1 32 434783 8847 indexscan uncached 3 4501 9979 15020.32 1081.527000
btree-saop xeon 1686920005 10000000 random 1000 10000 master 10 1 32 434783 8847 indexscan cached 3 4501 9979 15020.32 26.081000
btree-saop xeon 1686920005 10000000 random 1000 10000 master 10 1 32 434783 8847 bitmapscan uncached 3 5710 10092 14327.70 139.296000
btree-saop xeon 1686920005 10000000 random 1000 10000 master 10 1 32 434783 8847 bitmapscan cached 3 5710 10092 14327.70 27.979000
btree-saop xeon 1686920005 10000000 random 1000 10000 master 10 1 32 434783 8847 indexscan uncached 4 6141 10087 15020.32 1094.941000
btree-saop xeon 1686920007 10000000 random 1000 10000 master 10 1 32 434783 8847 indexscan cached 4 6141 10087 15020.32 24.024000
btree-saop xeon 1686920007 10000000 random 1000 10000 master 10 1 32 434783 8847 bitmapscan uncached 4 6338 10072 14327.70 139.886000
btree-saop xeon 1686920007 10000000 random 1000 10000 master 10 1 32 434783 8847 bitmapscan cached 4 6338 10072 14327.70 27.772000
btree-saop xeon 1686920007 10000000 random 1000 10000 master 10 1 32 434783 8847 indexscan uncached 5 9293 9925 15020.32 1079.733000
btree-saop xeon 1686920009 10000000 random 1000 10000 master 10 1 32 434783 8847 indexscan cached 5 9293 9925 15020.32 23.325000
btree-saop xeon 1686920009 10000000 random 1000 10000 master 10 1 32 434783 8847 bitmapscan uncached 5 8853 9861 14327.70 136.913000
btree-saop xeon 1686920009 10000000 random 1000 10000 master 10 1 32 434783 8847 bitmapscan cached 5 8853 9861 14327.70 27.267000
btree-saop xeon 1686920010 10000000 random 1000 10000 master 10 10 0 434783 8847 indexscan uncached 1 1235 10083 15020.32 1091.392000
btree-saop xeon 1686920011 10000000 random 1000 10000 master 10 10 0 434783 8847 indexscan cached 1 1235 10083 15020.32 23.862000
btree-saop xeon 1686920011 10000000 random 1000 10000 master 10 10 0 434783 8847 bitmapscan uncached 1 626 9916 14327.70 1066.239000
btree-saop xeon 1686920012 10000000 random 1000 10000 master 10 10 0 434783 8847 bitmapscan cached 1 626 9916 14327.70 27.801000
btree-saop xeon 1686920013 10000000 random 1000 10000 master 10 10 0 434783 8847 seqscan uncached 1 1518 10019 584783.16 2321.682000
btree-saop xeon 1686920015 10000000 random 1000 10000 master 10 10 0 434783 8847 seqscan cached 1 1518 10019 584783.16 1730.829000
btree-saop xeon 1686920017 10000000 random 1000 10000 master 10 10 0 434783 8847 indexscan uncached 2 3337 9942 15020.32 1081.367000
btree-saop xeon 1686920019 10000000 random 1000 10000 master 10 10 0 434783 8847 indexscan cached 2 3337 9942 15020.32 23.191000
btree-saop xeon 1686920019 10000000 random 1000 10000 master 10 10 0 434783 8847 bitmapscan uncached 2 3480 9976 14327.70 1082.128000
btree-saop xeon 1686920020 10000000 random 1000 10000 master 10 10 0 434783 8847 bitmapscan cached 2 3480 9976 14327.70 27.321000
btree-saop xeon 1686920020 10000000 random 1000 10000 master 10 10 0 434783 8847 indexscan uncached 3 5156 10124 15020.32 1097.436000
btree-saop xeon 1686920021 10000000 random 1000 10000 master 10 10 0 434783 8847 indexscan cached 3 5156 10124 15020.32 23.605000
btree-saop xeon 1686920021 10000000 random 1000 10000 master 10 10 0 434783 8847 bitmapscan uncached 3 5875 9958 14327.70 1102.958000
btree-saop xeon 1686920023 10000000 random 1000 10000 master 10 10 0 434783 8847 bitmapscan cached 3 5875 9958 14327.70 28.820000
btree-saop xeon 1686920023 10000000 random 1000 10000 master 10 10 0 434783 8847 indexscan uncached 4 7327 10002 15020.32 1096.635000
btree-saop xeon 1686920024 10000000 random 1000 10000 master 10 10 0 434783 8847 indexscan cached 4 7327 10002 15020.32 24.495000
btree-saop xeon 1686920024 10000000 random 1000 10000 master 10 10 0 434783 8847 bitmapscan uncached 4 7878 10147 14327.70 1097.546000
btree-saop xeon 1686920026 10000000 random 1000 10000 master 10 10 0 434783 8847 bitmapscan cached 4 7878 10147 14327.70 28.300000
btree-saop xeon 1686920026 10000000 random 1000 10000 master 10 10 0 434783 8847 indexscan uncached 5 9464 9953 15020.32 1082.813000
btree-saop xeon 1686920027 10000000 random 1000 10000 master 10 10 0 434783 8847 indexscan cached 5 9464 9953 15020.32 23.111000
btree-saop xeon 1686920027 10000000 random 1000 10000 master 10 10 0 434783 8847 bitmapscan uncached 5 8316 10046 14327.70 1081.808000
btree-saop xeon 1686920029 10000000 random 1000 10000 master 10 10 0 434783 8847 bitmapscan cached 5 8316 10046 14327.70 26.339000
btree-saop xeon 1686920029 10000000 random 1000 10000 master 10 10 32 434783 8847 indexscan uncached 1 1659 10077 15020.32 1093.320000
btree-saop xeon 1686920031 10000000 random 1000 10000 master 10 10 32 434783 8847 indexscan cached 1 1659 10077 15020.32 23.923000
btree-saop xeon 1686920031 10000000 random 1000 10000 master 10 10 32 434783 8847 bitmapscan uncached 1 1846 10014 14327.70 142.997000
btree-saop xeon 1686920031 10000000 random 1000 10000 master 10 10 32 434783 8847 bitmapscan cached 1 1846 10014 14327.70 28.432000
btree-saop xeon 1686920031 10000000 random 1000 10000 master 10 10 32 434783 8847 seqscan uncached 1 1151 9946 584783.16 2316.136000
btree-saop xeon 1686920034 10000000 random 1000 10000 master 10 10 32 434783 8847 seqscan cached 1 1151 9946 584783.16 1730.337000
btree-saop xeon 1686920035 10000000 random 1000 10000 master 10 10 32 434783 8847 indexscan uncached 2 3700 9969 15020.32 1080.420000
btree-saop xeon 1686920037 10000000 random 1000 10000 master 10 10 32 434783 8847 indexscan cached 2 3700 9969 15020.32 23.132000
btree-saop xeon 1686920037 10000000 random 1000 10000 master 10 10 32 434783 8847 bitmapscan uncached 2 3394 10180 14327.70 141.513000
btree-saop xeon 1686920038 10000000 random 1000 10000 master 10 10 32 434783 8847 bitmapscan cached 2 3394 10180 14327.70 27.807000
btree-saop xeon 1686920038 10000000 random 1000 10000 master 10 10 32 434783 8847 indexscan uncached 3 4732 9978 15020.32 1087.426000
btree-saop xeon 1686920039 10000000 random 1000 10000 master 10 10 32 434783 8847 indexscan cached 3 4732 9978 15020.32 23.400000
btree-saop xeon 1686920039 10000000 random 1000 10000 master 10 10 32 434783 8847 bitmapscan uncached 3 5784 10080 14327.70 146.430000
btree-saop xeon 1686920040 10000000 random 1000 10000 master 10 10 32 434783 8847 bitmapscan cached 3 5784 10080 14327.70 27.926000
btree-saop xeon 1686920040 10000000 random 1000 10000 master 10 10 32 434783 8847 indexscan uncached 4 6792 9904 15020.32 1074.962000
btree-saop xeon 1686920041 10000000 random 1000 10000 master 10 10 32 434783 8847 indexscan cached 4 6792 9904 15020.32 22.201000
btree-saop xeon 1686920041 10000000 random 1000 10000 master 10 10 32 434783 8847 bitmapscan uncached 4 6812 9874 14327.70 142.139000
btree-saop xeon 1686920042 10000000 random 1000 10000 master 10 10 32 434783 8847 bitmapscan cached 4 6812 9874 14327.70 28.366000
btree-saop xeon 1686920042 10000000 random 1000 10000 master 10 10 32 434783 8847 indexscan uncached 5 9109 9999 15020.32 1086.442000
btree-saop xeon 1686920043 10000000 random 1000 10000 master 10 10 32 434783 8847 indexscan cached 5 9109 9999 15020.32 23.475000
btree-saop xeon 1686920043 10000000 random 1000 10000 master 10 10 32 434783 8847 bitmapscan uncached 5 9361 9958 14327.70 140.982000
btree-saop xeon 1686920044 10000000 random 1000 10000 master 10 10 32 434783 8847 bitmapscan cached 5 9361 9958 14327.70 27.132000
btree-saop xeon 1686920044 10000000 random 1000 10000 master 100 1 0 434783 8847 indexscan uncached 1 254 99924 136433.15 9803.437000
btree-saop xeon 1686920054 10000000 random 1000 10000 master 100 1 0 434783 8847 indexscan cached 1 254 99924 136433.15 140.017000
btree-saop xeon 1686920054 10000000 random 1000 10000 master 100 1 0 434783 8847 bitmapscan uncached 1 1837 100272 116600.40 4846.014000
btree-saop xeon 1686920059 10000000 random 1000 10000 master 100 1 0 434783 8847 bitmapscan cached 1 1837 100272 116600.40 190.856000
btree-saop xeon 1686920060 10000000 random 1000 10000 master 100 1 0 434783 8847 seqscan uncached 1 612 99825 584783.39 2318.338000
btree-saop xeon 1686920062 10000000 random 1000 10000 master 100 1 0 434783 8847 seqscan cached 1 612 99825 584783.39 1858.156000
btree-saop xeon 1686920064 10000000 random 1000 10000 master 100 1 0 434783 8847 indexscan uncached 2 3267 99974 136433.15 9749.019000
btree-saop xeon 1686920075 10000000 random 1000 10000 master 100 1 0 434783 8847 indexscan cached 2 3267 99974 136433.15 146.075000
btree-saop xeon 1686920075 10000000 random 1000 10000 master 100 1 0 434783 8847 bitmapscan uncached 2 3249 99960 116600.40 4863.619000
btree-saop xeon 1686920080 10000000 random 1000 10000 master 100 1 0 434783 8847 bitmapscan cached 2 3249 99960 116600.40 190.333000
btree-saop xeon 1686920080 10000000 random 1000 10000 master 100 1 0 434783 8847 indexscan uncached 3 5774 100187 136433.15 9838.163000
btree-saop xeon 1686920091 10000000 random 1000 10000 master 100 1 0 434783 8847 indexscan cached 3 5774 100187 136433.15 152.555000
btree-saop xeon 1686920091 10000000 random 1000 10000 master 100 1 0 434783 8847 bitmapscan uncached 3 4322 99864 116600.40 4879.617000
btree-saop xeon 1686920096 10000000 random 1000 10000 master 100 1 0 434783 8847 bitmapscan cached 3 4322 99864 116600.40 190.022000
btree-saop xeon 1686920096 10000000 random 1000 10000 master 100 1 0 434783 8847 indexscan uncached 4 6966 100403 136433.15 9824.445000
btree-saop xeon 1686920107 10000000 random 1000 10000 master 100 1 0 434783 8847 indexscan cached 4 6966 100403 136433.15 150.592000
btree-saop xeon 1686920107 10000000 random 1000 10000 master 100 1 0 434783 8847 bitmapscan uncached 4 7642 100578 116600.40 4828.309000
btree-saop xeon 1686920112 10000000 random 1000 10000 master 100 1 0 434783 8847 bitmapscan cached 4 7642 100578 116600.40 190.107000
btree-saop xeon 1686920112 10000000 random 1000 10000 master 100 1 0 434783 8847 indexscan uncached 5 9598 99966 136433.15 9811.950000
btree-saop xeon 1686920123 10000000 random 1000 10000 master 100 1 0 434783 8847 indexscan cached 5 9598 99966 136433.15 151.790000
btree-saop xeon 1686920123 10000000 random 1000 10000 master 100 1 0 434783 8847 bitmapscan uncached 5 9834 99505 116600.40 4852.024000
btree-saop xeon 1686920128 10000000 random 1000 10000 master 100 1 0 434783 8847 bitmapscan cached 5 9834 99505 116600.40 189.698000
btree-saop xeon 1686920129 10000000 random 1000 10000 master 100 1 32 434783 8847 indexscan uncached 1 1708 99772 136433.15 9780.397000
btree-saop xeon 1686920139 10000000 random 1000 10000 master 100 1 32 434783 8847 indexscan cached 1 1708 99772 136433.15 152.346000
btree-saop xeon 1686920139 10000000 random 1000 10000 master 100 1 32 434783 8847 bitmapscan uncached 1 1051 99806 116600.40 1045.942000
btree-saop xeon 1686920141 10000000 random 1000 10000 master 100 1 32 434783 8847 bitmapscan cached 1 1051 99806 116600.40 202.608000
btree-saop xeon 1686920141 10000000 random 1000 10000 master 100 1 32 434783 8847 seqscan uncached 1 1363 100323 584783.39 2348.129000
btree-saop xeon 1686920144 10000000 random 1000 10000 master 100 1 32 434783 8847 seqscan cached 1 1363 100323 584783.39 1868.577000
btree-saop xeon 1686920145 10000000 random 1000 10000 master 100 1 32 434783 8847 indexscan uncached 2 3059 100298 136433.15 9849.238000
btree-saop xeon 1686920156 10000000 random 1000 10000 master 100 1 32 434783 8847 indexscan cached 2 3059 100298 136433.15 154.800000
btree-saop xeon 1686920156 10000000 random 1000 10000 master 100 1 32 434783 8847 bitmapscan uncached 2 2455 100055 116600.40 1028.003000
btree-saop xeon 1686920158 10000000 random 1000 10000 master 100 1 32 434783 8847 bitmapscan cached 2 2455 100055 116600.40 205.049000
