test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration
btree-sort xeon 1686911770 1000000 random 1000 1000 master 0 43479 888 indexscan uncached 1 112 1001 92.48 123.369000
btree-sort xeon 1686911770 1000000 random 1000 1000 master 0 43479 888 indexscan cached 1 112 1001 92.48 10.683000
btree-sort xeon 1686911770 1000000 random 1000 1000 master 0 43479 888 bitmapscan uncached 1 125 1001 110569.19 430.807000
btree-sort xeon 1686911771 1000000 random 1000 1000 master 0 43479 888 bitmapscan cached 1 125 1001 110569.19 212.595000
btree-sort xeon 1686911771 1000000 random 1000 1000 master 0 43479 888 seqscan uncached 1 92 1001 105969.04 272.803000
btree-sort xeon 1686911772 1000000 random 1000 1000 master 0 43479 888 seqscan cached 1 92 1001 105969.04 209.032000
btree-sort xeon 1686911772 1000000 random 1000 1000 master 0 43479 888 indexscan uncached 2 382 1001 124.19 119.220000
btree-sort xeon 1686911773 1000000 random 1000 1000 master 0 43479 888 indexscan cached 2 382 1001 124.19 10.369000
btree-sort xeon 1686911773 1000000 random 1000 1000 master 0 43479 888 bitmapscan uncached 2 324 1001 95573.65 409.341000
btree-sort xeon 1686911773 1000000 random 1000 1000 master 0 43479 888 bitmapscan cached 2 324 1001 95573.65 190.434000
btree-sort xeon 1686911774 1000000 random 1000 1000 master 0 43479 888 indexscan uncached 3 592 1001 176.83 117.110000
btree-sort xeon 1686911774 1000000 random 1000 1000 master 0 43479 888 indexscan cached 3 592 1001 176.83 10.676000
btree-sort xeon 1686911774 1000000 random 1000 1000 master 0 43479 888 bitmapscan uncached 3 410 1001 88802.78 405.752000
btree-sort xeon 1686911775 1000000 random 1000 1000 master 0 43479 888 bitmapscan cached 3 410 1001 88802.78 182.480000
btree-sort xeon 1686911775 1000000 random 1000 1000 master 0 43479 888 indexscan uncached 4 656 1001 205.39 119.382000
btree-sort xeon 1686911775 1000000 random 1000 1000 master 0 43479 888 indexscan cached 4 656 1001 205.39 11.320000
btree-sort xeon 1686911775 1000000 random 1000 1000 master 0 43479 888 bitmapscan uncached 4 736 1001 63820.28 359.008000
btree-sort xeon 1686911776 1000000 random 1000 1000 master 0 43479 888 bitmapscan cached 4 736 1001 63820.28 122.982000
btree-sort xeon 1686911776 1000000 random 1000 1000 master 0 43479 888 indexscan uncached 5 837 1001 417.42 120.725000
btree-sort xeon 1686911777 1000000 random 1000 1000 master 0 43479 888 indexscan cached 5 837 1001 417.42 10.835000
btree-sort xeon 1686911777 1000000 random 1000 1000 master 0 43479 888 bitmapscan uncached 5 934 1001 43803.77 334.504000
btree-sort xeon 1686911777 1000000 random 1000 1000 master 0 43479 888 bitmapscan cached 5 934 1001 43803.77 69.007000
btree-sort xeon 1686911778 1000000 random 1000 1000 master 32 43479 888 indexscan uncached 1 20 1001 85.65 118.654000
btree-sort xeon 1686911778 1000000 random 1000 1000 master 32 43479 888 indexscan cached 1 20 1001 85.65 11.278000
btree-sort xeon 1686911778 1000000 random 1000 1000 master 32 43479 888 bitmapscan uncached 1 28 1001 117947.29 566.218000
btree-sort xeon 1686911779 1000000 random 1000 1000 master 32 43479 888 bitmapscan cached 1 28 1001 117947.29 231.900000
btree-sort xeon 1686911779 1000000 random 1000 1000 master 32 43479 888 seqscan uncached 1 35 1001 109037.48 271.868000
