test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration
btree xeon 1686930965 100000000 random 1000 100000 master 0 4347827 88491 indexscan uncached 1 10477 1050 1501.35 128.199000
btree xeon 1686930969 100000000 random 1000 100000 master 0 4347827 88491 indexscan cached 1 10477 1050 1501.35 10.541000
btree xeon 1686930969 100000000 random 1000 100000 master 0 4347827 88491 bitmapscan uncached 1 14551 1005 1496.63 122.753000
btree xeon 1686930969 100000000 random 1000 100000 master 0 4347827 88491 bitmapscan cached 1 14551 1005 1496.63 11.256000
btree xeon 1686930969 100000000 random 1000 100000 master 0 4347827 88491 seqscan uncached 1 12609 990 5597827.30 21468.615000
btree xeon 1686930991 100000000 random 1000 100000 master 0 4347827 88491 seqscan cached 1 12609 990 5597827.30 16286.663000
btree xeon 1686931007 100000000 random 1000 100000 master 0 4347827 88491 indexscan uncached 2 31497 996 1501.35 123.738000
btree xeon 1686931010 100000000 random 1000 100000 master 0 4347827 88491 indexscan cached 2 31497 996 1501.35 10.555000
btree xeon 1686931010 100000000 random 1000 100000 master 0 4347827 88491 bitmapscan uncached 2 21378 979 1496.63 124.518000
btree xeon 1686931010 100000000 random 1000 100000 master 0 4347827 88491 bitmapscan cached 2 21378 979 1496.63 11.836000
btree xeon 1686931010 100000000 random 1000 100000 master 0 4347827 88491 indexscan uncached 3 54280 1012 1501.35 126.820000
btree xeon 1686931011 100000000 random 1000 100000 master 0 4347827 88491 indexscan cached 3 54280 1012 1501.35 11.388000
btree xeon 1686931011 100000000 random 1000 100000 master 0 4347827 88491 bitmapscan uncached 3 56514 955 1496.63 123.538000
btree xeon 1686931011 100000000 random 1000 100000 master 0 4347827 88491 bitmapscan cached 3 56514 955 1496.63 12.333000
btree xeon 1686931011 100000000 random 1000 100000 master 0 4347827 88491 indexscan uncached 4 75144 957 1501.35 123.239000
btree xeon 1686931012 100000000 random 1000 100000 master 0 4347827 88491 indexscan cached 4 75144 957 1501.35 12.606000
btree xeon 1686931012 100000000 random 1000 100000 master 0 4347827 88491 bitmapscan uncached 4 64271 994 1496.63 127.387000
btree xeon 1686931012 100000000 random 1000 100000 master 0 4347827 88491 bitmapscan cached 4 64271 994 1496.63 12.253000
btree xeon 1686931012 100000000 random 1000 100000 master 0 4347827 88491 indexscan uncached 5 89385 987 1501.35 123.838000
btree xeon 1686931013 100000000 random 1000 100000 master 0 4347827 88491 indexscan cached 5 89385 987 1501.35 12.019000
btree xeon 1686931013 100000000 random 1000 100000 master 0 4347827 88491 bitmapscan uncached 5 84083 1039 1496.63 130.330000
btree xeon 1686931013 100000000 random 1000 100000 master 0 4347827 88491 bitmapscan cached 5 84083 1039 1496.63 11.637000
btree xeon 1686931013 100000000 random 1000 100000 master 32 4347827 88491 indexscan uncached 1 8507 1015 1501.35 127.973000
btree xeon 1686931014 100000000 random 1000 100000 master 32 4347827 88491 indexscan cached 1 8507 1015 1501.35 12.383000
btree xeon 1686931014 100000000 random 1000 100000 master 32 4347827 88491 bitmapscan uncached 1 8884 984 1496.63 30.769000
btree xeon 1686931014 100000000 random 1000 100000 master 32 4347827 88491 bitmapscan cached 1 8884 984 1496.63 12.755000
btree xeon 1686931014 100000000 random 1000 100000 master 32 4347827 88491 seqscan uncached 1 14193 1001 5597827.30 21456.896000
btree xeon 1686931036 100000000 random 1000 100000 master 32 4347827 88491 seqscan cached 1 14193 1001 5597827.30 14862.725000
btree xeon 1686931051 100000000 random 1000 100000 master 32 4347827 88491 indexscan uncached 2 37915 975 1501.35 143.822000
btree xeon 1686931053 100000000 random 1000 100000 master 32 4347827 88491 indexscan cached 2 37915 975 1501.35 10.421000
btree xeon 1686931053 100000000 random 1000 100000 master 32 4347827 88491 bitmapscan uncached 2 20732 979 1496.63 28.117000
btree xeon 1686931054 100000000 random 1000 100000 master 32 4347827 88491 bitmapscan cached 2 20732 979 1496.63 11.236000
btree xeon 1686931054 100000000 random 1000 100000 master 32 4347827 88491 indexscan uncached 3 40354 991 1501.35 121.975000
btree xeon 1686931054 100000000 random 1000 100000 master 32 4347827 88491 indexscan cached 3 40354 991 1501.35 11.029000
btree xeon 1686931054 100000000 random 1000 100000 master 32 4347827 88491 bitmapscan uncached 3 47910 1011 1496.63 31.090000
btree xeon 1686931054 100000000 random 1000 100000 master 32 4347827 88491 bitmapscan cached 3 47910 1011 1496.63 12.508000
btree xeon 1686931054 100000000 random 1000 100000 master 32 4347827 88491 indexscan uncached 4 71705 993 1501.35 125.273000
btree xeon 1686931055 100000000 random 1000 100000 master 32 4347827 88491 indexscan cached 4 71705 993 1501.35 12.318000
btree xeon 1686931055 100000000 random 1000 100000 master 32 4347827 88491 bitmapscan uncached 4 64859 1045 1496.63 30.344000
btree xeon 1686931055 100000000 random 1000 100000 master 32 4347827 88491 bitmapscan cached 4 64859 1045 1496.63 12.063000
btree xeon 1686931055 100000000 random 1000 100000 master 32 4347827 88491 indexscan uncached 5 92078 1003 1501.35 127.503000
btree xeon 1686931056 100000000 random 1000 100000 master 32 4347827 88491 indexscan cached 5 92078 1003 1501.35 12.315000
btree xeon 1686931056 100000000 random 1000 100000 master 32 4347827 88491 bitmapscan uncached 5 98853 940 1496.63 28.532000
btree xeon 1686931056 100000000 random 1000 100000 master 32 4347827 88491 bitmapscan cached 5 98853 940 1496.63 12.056000
btree xeon 1686931057 100000000 random 1000 100000 patched 0 4347827 88491 indexscan uncached 1 15982 992 1501.35 124.112000
btree xeon 1686931057 100000000 random 1000 100000 patched 0 4347827 88491 indexscan cached 1 15982 992 1501.35 11.867000
btree xeon 1686931057 100000000 random 1000 100000 patched 0 4347827 88491 bitmapscan uncached 1 12966 987 1496.63 125.730000
btree xeon 1686931058 100000000 random 1000 100000 patched 0 4347827 88491 bitmapscan cached 1 12966 987 1496.63 12.972000
btree xeon 1686931058 100000000 random 1000 100000 patched 0 4347827 88491 seqscan uncached 1 12359 1060 5597827.30 21657.516000
btree xeon 1686931080 100000000 random 1000 100000 patched 0 4347827 88491 seqscan cached 1 12359 1060 5597827.30 15188.672000
btree xeon 1686931095 100000000 random 1000 100000 patched 0 4347827 88491 indexscan uncached 2 28699 975 1501.35 141.139000
btree xeon 1686931097 100000000 random 1000 100000 patched 0 4347827 88491 indexscan cached 2 28699 975 1501.35 10.102000
