test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration
btree xeon 1687997612 10000000 random 1000 10000 master 0 434783 8849 indexscan uncached 1 853 976 1524.00 116.116000
btree xeon 1687997613 10000000 random 1000 10000 master 0 434783 8849 indexscan cached 1 853 976 1524.00 9.669000
btree xeon 1687997613 10000000 random 1000 10000 master 0 434783 8849 bitmapscan uncached 1 1472 1020 1502.68 122.674000
btree xeon 1687997614 10000000 random 1000 10000 master 0 434783 8849 bitmapscan cached 1 1472 1020 1502.68 10.404000
btree xeon 1687997614 10000000 random 1000 10000 master 0 434783 8849 seqscan uncached 1 1449 1026 559783.11 2175.328000
btree xeon 1687997616 10000000 random 1000 10000 master 0 434783 8849 seqscan cached 1 1449 1026 559783.11 1474.336000
btree xeon 1687997618 10000000 random 1000 10000 master 0 434783 8849 indexscan uncached 2 3185 995 1524.00 117.450000
btree xeon 1687997618 10000000 random 1000 10000 master 0 434783 8849 indexscan cached 2 3185 995 1524.00 9.428000
btree xeon 1687997618 10000000 random 1000 10000 master 0 434783 8849 bitmapscan uncached 2 2937 997 1502.68 121.622000
btree xeon 1687997619 10000000 random 1000 10000 master 0 434783 8849 bitmapscan cached 2 2937 997 1502.68 10.087000
btree xeon 1687997619 10000000 random 1000 10000 master 0 434783 8849 indexscan uncached 3 5168 977 1524.00 119.804000
btree xeon 1687997619 10000000 random 1000 10000 master 0 434783 8849 indexscan cached 3 5168 977 1524.00 10.397000
btree xeon 1687997619 10000000 random 1000 10000 master 0 434783 8849 bitmapscan uncached 3 4265 1023 1502.68 125.208000
btree xeon 1687997620 10000000 random 1000 10000 master 0 434783 8849 bitmapscan cached 3 4265 1023 1502.68 11.173000
btree xeon 1687997620 10000000 random 1000 10000 master 0 434783 8849 indexscan uncached 4 7030 925 1524.00 115.166000
btree xeon 1687997620 10000000 random 1000 10000 master 0 434783 8849 indexscan cached 4 7030 925 1524.00 10.048000
btree xeon 1687997620 10000000 random 1000 10000 master 0 434783 8849 bitmapscan uncached 4 6620 997 1502.68 122.183000
btree xeon 1687997621 10000000 random 1000 10000 master 0 434783 8849 bitmapscan cached 4 6620 997 1502.68 11.228000
btree xeon 1687997621 10000000 random 1000 10000 master 0 434783 8849 indexscan uncached 5 9342 998 1524.00 121.961000
btree xeon 1687997621 10000000 random 1000 10000 master 0 434783 8849 indexscan cached 5 9342 998 1524.00 10.463000
btree xeon 1687997621 10000000 random 1000 10000 master 0 434783 8849 bitmapscan uncached 5 9878 1015 1502.68 122.796000
btree xeon 1687997621 10000000 random 1000 10000 master 0 434783 8849 bitmapscan cached 5 9878 1015 1502.68 10.529000
btree xeon 1687997622 10000000 random 1000 10000 master 32 434783 8849 indexscan uncached 1 755 998 1524.00 121.717000
btree xeon 1687997622 10000000 random 1000 10000 master 32 434783 8849 indexscan cached 1 755 998 1524.00 10.723000
btree xeon 1687997622 10000000 random 1000 10000 master 32 434783 8849 bitmapscan uncached 1 242 1022 1502.68 25.746000
btree xeon 1687997622 10000000 random 1000 10000 master 32 434783 8849 bitmapscan cached 1 242 1022 1502.68 10.869000
btree xeon 1687997623 10000000 random 1000 10000 master 32 434783 8849 seqscan uncached 1 1086 962 559783.11 2176.266000
btree xeon 1687997625 10000000 random 1000 10000 master 32 434783 8849 seqscan cached 1 1086 962 559783.11 1477.827000
btree xeon 1687997626 10000000 random 1000 10000 master 32 434783 8849 indexscan uncached 2 2328 931 1524.00 110.584000
btree xeon 1687997627 10000000 random 1000 10000 master 32 434783 8849 indexscan cached 2 2328 931 1524.00 8.794000
btree xeon 1687997627 10000000 random 1000 10000 master 32 434783 8849 bitmapscan uncached 2 3350 1051 1502.68 25.928000
btree xeon 1687997627 10000000 random 1000 10000 master 32 434783 8849 bitmapscan cached 2 3350 1051 1502.68 10.410000
btree xeon 1687997627 10000000 random 1000 10000 master 32 434783 8849 indexscan uncached 3 5743 949 1524.00 115.932000
btree xeon 1687997628 10000000 random 1000 10000 master 32 434783 8849 indexscan cached 3 5743 949 1524.00 9.848000
btree xeon 1687997628 10000000 random 1000 10000 master 32 434783 8849 bitmapscan uncached 3 4763 1031 1502.68 27.474000
btree xeon 1687997628 10000000 random 1000 10000 master 32 434783 8849 bitmapscan cached 3 4763 1031 1502.68 10.982000
btree xeon 1687997628 10000000 random 1000 10000 master 32 434783 8849 indexscan uncached 4 7569 1051 1524.00 128.504000
btree xeon 1687997629 10000000 random 1000 10000 master 32 434783 8849 indexscan cached 4 7569 1051 1524.00 10.340000
btree xeon 1687997629 10000000 random 1000 10000 master 32 434783 8849 bitmapscan uncached 4 7289 1009 1502.68 26.793000
btree xeon 1687997629 10000000 random 1000 10000 master 32 434783 8849 bitmapscan cached 4 7289 1009 1502.68 10.719000
btree xeon 1687997629 10000000 random 1000 10000 master 32 434783 8849 indexscan uncached 5 8161 1010 1524.00 122.939000
btree xeon 1687997630 10000000 random 1000 10000 master 32 434783 8849 indexscan cached 5 8161 1010 1524.00 11.142000
btree xeon 1687997630 10000000 random 1000 10000 master 32 434783 8849 bitmapscan uncached 5 8522 993 1502.68 25.375000
btree xeon 1687997630 10000000 random 1000 10000 master 32 434783 8849 bitmapscan cached 5 8522 993 1502.68 10.821000
btree xeon 1687997630 10000000 random 1000 10000 patched 0 434783 8849 indexscan uncached 1 1607 1031 1524.00 124.878000
btree xeon 1687997631 10000000 random 1000 10000 patched 0 434783 8849 indexscan cached 1 1607 1031 1524.00 9.922000
btree xeon 1687997631 10000000 random 1000 10000 patched 0 434783 8849 bitmapscan uncached 1 560 989 1502.68 123.278000
btree xeon 1687997631 10000000 random 1000 10000 patched 0 434783 8849 bitmapscan cached 1 560 989 1502.68 11.246000
btree xeon 1687997631 10000000 random 1000 10000 patched 0 434783 8849 seqscan uncached 1 103 1014 559783.11 2177.140000
btree xeon 1687997634 10000000 random 1000 10000 patched 0 434783 8849 seqscan cached 1 103 1014 559783.11 1461.111000
btree xeon 1687997635 10000000 random 1000 10000 patched 0 434783 8849 indexscan uncached 2 3112 1072 1524.00 127.417000
btree xeon 1687997636 10000000 random 1000 10000 patched 0 434783 8849 indexscan cached 2 3112 1072 1524.00 9.405000
btree xeon 1687997636 10000000 random 1000 10000 patched 0 434783 8849 bitmapscan uncached 2 2896 970 1502.68 117.975000
btree xeon 1687997636 10000000 random 1000 10000 patched 0 434783 8849 bitmapscan cached 2 2896 970 1502.68 9.865000
btree xeon 1687997636 10000000 random 1000 10000 patched 0 434783 8849 indexscan uncached 3 4192 1024 1524.00 123.438000
btree xeon 1687997637 10000000 random 1000 10000 patched 0 434783 8849 indexscan cached 3 4192 1024 1524.00 10.281000
btree xeon 1687997637 10000000 random 1000 10000 patched 0 434783 8849 bitmapscan uncached 3 4006 1011 1502.68 123.320000
btree xeon 1687997637 10000000 random 1000 10000 patched 0 434783 8849 bitmapscan cached 3 4006 1011 1502.68 10.632000
btree xeon 1687997637 10000000 random 1000 10000 patched 0 434783 8849 indexscan uncached 4 6959 999 1524.00 124.179000
btree xeon 1687997638 10000000 random 1000 10000 patched 0 434783 8849 indexscan cached 4 6959 999 1524.00 10.480000
btree xeon 1687997638 10000000 random 1000 10000 patched 0 434783 8849 bitmapscan uncached 4 7227 1042 1502.68 128.513000
btree xeon 1687997638 10000000 random 1000 10000 patched 0 434783 8849 bitmapscan cached 4 7227 1042 1502.68 10.946000
btree xeon 1687997638 10000000 random 1000 10000 patched 0 434783 8849 indexscan uncached 5 8786 1032 1524.00 126.353000
btree xeon 1687997639 10000000 random 1000 10000 patched 0 434783 8849 indexscan cached 5 8786 1032 1524.00 10.780000
btree xeon 1687997639 10000000 random 1000 10000 patched 0 434783 8849 bitmapscan uncached 5 9813 1029 1502.68 125.417000
btree xeon 1687997639 10000000 random 1000 10000 patched 0 434783 8849 bitmapscan cached 5 9813 1029 1502.68 10.578000
btree xeon 1687997639 10000000 random 1000 10000 patched 32 434783 8849 indexscan uncached 1 868 1063 1524.00 27.279000
btree xeon 1687997640 10000000 random 1000 10000 patched 32 434783 8849 indexscan cached 1 868 1063 1524.00 10.688000
btree xeon 1687997640 10000000 random 1000 10000 patched 32 434783 8849 bitmapscan uncached 1 1896 1013 1502.68 26.841000
btree xeon 1687997640 10000000 random 1000 10000 patched 32 434783 8849 bitmapscan cached 1 1896 1013 1502.68 11.418000
btree xeon 1687997640 10000000 random 1000 10000 patched 32 434783 8849 seqscan uncached 1 1689 1035 559783.11 2165.611000
btree xeon 1687997643 10000000 random 1000 10000 patched 32 434783 8849 seqscan cached 1 1689 1035 559783.11 1460.739000
btree xeon 1687997644 10000000 random 1000 10000 patched 32 434783 8849 indexscan uncached 2 2773 1027 1524.00 23.416000
btree xeon 1687997645 10000000 random 1000 10000 patched 32 434783 8849 indexscan cached 2 2773 1027 1524.00 9.743000
btree xeon 1687997645 10000000 random 1000 10000 patched 32 434783 8849 bitmapscan uncached 2 3883 1003 1502.68 24.990000
btree xeon 1687997645 10000000 random 1000 10000 patched 32 434783 8849 bitmapscan cached 2 3883 1003 1502.68 10.329000
btree xeon 1687997645 10000000 random 1000 10000 patched 32 434783 8849 indexscan uncached 3 4688 952 1524.00 24.175000
btree xeon 1687997645 10000000 random 1000 10000 patched 32 434783 8849 indexscan cached 3 4688 952 1524.00 9.920000
btree xeon 1687997645 10000000 random 1000 10000 patched 32 434783 8849 bitmapscan uncached 3 5032 1015 1502.68 26.876000
btree xeon 1687997646 10000000 random 1000 10000 patched 32 434783 8849 bitmapscan cached 3 5032 1015 1502.68 10.767000
btree xeon 1687997646 10000000 random 1000 10000 patched 32 434783 8849 indexscan uncached 4 7608 1008 1524.00 26.267000
btree xeon 1687997646 10000000 random 1000 10000 patched 32 434783 8849 indexscan cached 4 7608 1008 1524.00 10.327000
btree xeon 1687997646 10000000 random 1000 10000 patched 32 434783 8849 bitmapscan uncached 4 6813 950 1502.68 26.203000
btree xeon 1687997646 10000000 random 1000 10000 patched 32 434783 8849 bitmapscan cached 4 6813 950 1502.68 10.883000
btree xeon 1687997646 10000000 random 1000 10000 patched 32 434783 8849 indexscan uncached 5 9414 984 1524.00 27.662000
btree xeon 1687997647 10000000 random 1000 10000 patched 32 434783 8849 indexscan cached 5 9414 984 1524.00 10.836000
btree xeon 1687997647 10000000 random 1000 10000 patched 32 434783 8849 bitmapscan uncached 5 8173 1019 1502.68 28.088000
btree xeon 1687997647 10000000 random 1000 10000 patched 32 434783 8849 bitmapscan cached 5 8173 1019 1502.68 11.067000
btree xeon 1687997675 10000000 random 10 1000000 master 0 434783 11335 indexscan uncached 1 59701 16 20.14 13.397000
btree xeon 1687997675 10000000 random 10 1000000 master 0 434783 11335 indexscan cached 1 59701 16 20.14 8.556000
btree xeon 1687997675 10000000 random 10 1000000 master 0 434783 11335 bitmapscan uncached 1 79737 14 20.15 13.807000
btree xeon 1687997676 10000000 random 10 1000000 master 0 434783 11335 bitmapscan cached 1 79737 14 20.15 8.512000
btree xeon 1687997676 10000000 random 10 1000000 master 0 434783 11335 seqscan uncached 1 16964 15 559783.11 2186.434000
btree xeon 1687997678 10000000 random 10 1000000 master 0 434783 11335 seqscan cached 1 16964 15 559783.11 1496.721000
btree xeon 1687997680 10000000 random 10 1000000 master 0 434783 11335 indexscan uncached 2 292225 11 20.14 12.803000
btree xeon 1687997680 10000000 random 10 1000000 master 0 434783 11335 indexscan cached 2 292225 11 20.14 8.056000
btree xeon 1687997680 10000000 random 10 1000000 master 0 434783 11335 bitmapscan uncached 2 335797 7 20.15 12.332000
btree xeon 1687997681 10000000 random 10 1000000 master 0 434783 11335 bitmapscan cached 2 335797 7 20.15 8.211000
btree xeon 1687997681 10000000 random 10 1000000 master 0 434783 11335 indexscan uncached 3 581357 8 20.14 12.731000
btree xeon 1687997681 10000000 random 10 1000000 master 0 434783 11335 indexscan cached 3 581357 8 20.14 8.848000
btree xeon 1687997681 10000000 random 10 1000000 master 0 434783 11335 bitmapscan uncached 3 593982 11 20.15 14.205000
btree xeon 1687997681 10000000 random 10 1000000 master 0 434783 11335 bitmapscan cached 3 593982 11 20.15 9.023000
btree xeon 1687997681 10000000 random 10 1000000 master 0 434783 11335 indexscan uncached 4 652882 8 20.14 13.879000
btree xeon 1687997682 10000000 random 10 1000000 master 0 434783 11335 indexscan cached 4 652882 8 20.14 9.691000
btree xeon 1687997682 10000000 random 10 1000000 master 0 434783 11335 bitmapscan uncached 4 733898 10 20.15 12.980000
btree xeon 1687997682 10000000 random 10 1000000 master 0 434783 11335 bitmapscan cached 4 733898 10 20.15 9.302000
btree xeon 1687997682 10000000 random 10 1000000 master 0 434783 11335 indexscan uncached 5 862751 7 20.14 12.254000
