test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration
hash xeon 1687996969 1000000 random 1000 1000 master 0 43479 5621 indexscan uncached 1 24 1001 1500.89 117.825000
hash xeon 1687996970 1000000 random 1000 1000 master 0 43479 5621 indexscan cached 1 24 1001 1500.89 9.423000
hash xeon 1687996970 1000000 random 1000 1000 master 0 43479 5621 bitmapscan uncached 1 187 999 1429.73 122.742000
hash xeon 1687996970 1000000 random 1000 1000 master 0 43479 5621 bitmapscan cached 1 187 999 1429.73 10.512000
hash xeon 1687996970 1000000 random 1000 1000 master 0 43479 5621 seqscan uncached 1 27 988 55978.90 241.399000
hash xeon 1687996971 1000000 random 1000 1000 master 0 43479 5621 seqscan cached 1 27 988 55978.90 160.419000
hash xeon 1687996971 1000000 random 1000 1000 master 0 43479 5621 indexscan uncached 2 234 1036 1500.89 120.670000
hash xeon 1687996971 1000000 random 1000 1000 master 0 43479 5621 indexscan cached 2 234 1036 1500.89 9.730000
hash xeon 1687996971 1000000 random 1000 1000 master 0 43479 5621 bitmapscan uncached 2 333 939 1429.73 113.389000
hash xeon 1687996972 1000000 random 1000 1000 master 0 43479 5621 bitmapscan cached 2 333 939 1429.73 9.737000
hash xeon 1687996972 1000000 random 1000 1000 master 0 43479 5621 indexscan uncached 3 557 1053 1500.89 122.207000
hash xeon 1687996972 1000000 random 1000 1000 master 0 43479 5621 indexscan cached 3 557 1053 1500.89 9.575000
hash xeon 1687996972 1000000 random 1000 1000 master 0 43479 5621 bitmapscan uncached 3 553 977 1429.73 115.479000
hash xeon 1687996973 1000000 random 1000 1000 master 0 43479 5621 bitmapscan cached 3 553 977 1429.73 10.073000
hash xeon 1687996973 1000000 random 1000 1000 master 0 43479 5621 indexscan uncached 4 667 933 1500.89 113.660000
hash xeon 1687996973 1000000 random 1000 1000 master 0 43479 5621 indexscan cached 4 667 933 1500.89 10.248000
hash xeon 1687996973 1000000 random 1000 1000 master 0 43479 5621 bitmapscan uncached 4 799 995 1429.73 119.943000
hash xeon 1687996973 1000000 random 1000 1000 master 0 43479 5621 bitmapscan cached 4 799 995 1429.73 10.478000
hash xeon 1687996973 1000000 random 1000 1000 master 0 43479 5621 indexscan uncached 5 979 988 1500.89 116.433000
hash xeon 1687996974 1000000 random 1000 1000 master 0 43479 5621 indexscan cached 5 979 988 1500.89 10.007000
hash xeon 1687996974 1000000 random 1000 1000 master 0 43479 5621 bitmapscan uncached 5 853 986 1429.73 119.197000
hash xeon 1687996974 1000000 random 1000 1000 master 0 43479 5621 bitmapscan cached 5 853 986 1429.73 10.220000
hash xeon 1687996975 1000000 random 1000 1000 master 32 43479 5621 indexscan uncached 1 115 970 1500.89 117.862000
hash xeon 1687996975 1000000 random 1000 1000 master 32 43479 5621 indexscan cached 1 115 970 1500.89 10.515000
hash xeon 1687996975 1000000 random 1000 1000 master 32 43479 5621 bitmapscan uncached 1 39 1016 1429.73 26.215000
hash xeon 1687996975 1000000 random 1000 1000 master 32 43479 5621 bitmapscan cached 1 39 1016 1429.73 10.808000
hash xeon 1687996975 1000000 random 1000 1000 master 32 43479 5621 seqscan uncached 1 75 1017 55978.90 244.176000
hash xeon 1687996976 1000000 random 1000 1000 master 32 43479 5621 seqscan cached 1 75 1017 55978.90 158.870000
hash xeon 1687996976 1000000 random 1000 1000 master 32 43479 5621 indexscan uncached 2 396 985 1500.89 116.517000
hash xeon 1687996977 1000000 random 1000 1000 master 32 43479 5621 indexscan cached 2 396 985 1500.89 9.213000
hash xeon 1687996977 1000000 random 1000 1000 master 32 43479 5621 bitmapscan uncached 2 307 1036 1429.73 25.838000
hash xeon 1687996977 1000000 random 1000 1000 master 32 43479 5621 bitmapscan cached 2 307 1036 1429.73 10.000000
hash xeon 1687996977 1000000 random 1000 1000 master 32 43479 5621 indexscan uncached 3 442 1018 1500.89 118.900000
hash xeon 1687996977 1000000 random 1000 1000 master 32 43479 5621 indexscan cached 3 442 1018 1500.89 10.103000
hash xeon 1687996977 1000000 random 1000 1000 master 32 43479 5621 bitmapscan uncached 3 498 1025 1429.73 24.398000
hash xeon 1687996978 1000000 random 1000 1000 master 32 43479 5621 bitmapscan cached 3 498 1025 1429.73 10.027000
hash xeon 1687996978 1000000 random 1000 1000 master 32 43479 5621 indexscan uncached 4 778 1013 1500.89 117.961000
hash xeon 1687996978 1000000 random 1000 1000 master 32 43479 5621 indexscan cached 4 778 1013 1500.89 9.896000
hash xeon 1687996978 1000000 random 1000 1000 master 32 43479 5621 bitmapscan uncached 4 686 1020 1429.73 24.898000
hash xeon 1687996979 1000000 random 1000 1000 master 32 43479 5621 bitmapscan cached 4 686 1020 1429.73 9.820000
hash xeon 1687996979 1000000 random 1000 1000 master 32 43479 5621 indexscan uncached 5 965 1039 1500.89 122.127000
hash xeon 1687996979 1000000 random 1000 1000 master 32 43479 5621 indexscan cached 5 965 1039 1500.89 9.542000
