test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration
btree xeon 1688001525 100000000 random 1000 100000 master 0 4347827 88479 indexscan uncached 1 17568 1006 1499.84 122.878000
btree xeon 1688001529 100000000 random 1000 100000 master 0 4347827 88479 indexscan cached 1 17568 1006 1499.84 9.730000
btree xeon 1688001529 100000000 random 1000 100000 master 0 4347827 88479 bitmapscan uncached 1 4040 999 1495.12 122.838000
btree xeon 1688001529 100000000 random 1000 100000 master 0 4347827 88479 bitmapscan cached 1 4040 999 1495.12 10.957000
btree xeon 1688001529 100000000 random 1000 100000 master 0 4347827 88479 seqscan uncached 1 1750 1018 5597827.30 21260.141000
btree xeon 1688001551 100000000 random 1000 100000 master 0 4347827 88479 seqscan cached 1 1750 1018 5597827.30 14914.868000
btree xeon 1688001566 100000000 random 1000 100000 master 0 4347827 88479 indexscan uncached 2 24009 966 1499.84 140.439000
btree xeon 1688001568 100000000 random 1000 100000 master 0 4347827 88479 indexscan cached 2 24009 966 1499.84 9.708000
btree xeon 1688001568 100000000 random 1000 100000 master 0 4347827 88479 bitmapscan uncached 2 32876 1079 1495.12 135.122000
btree xeon 1688001568 100000000 random 1000 100000 master 0 4347827 88479 bitmapscan cached 2 32876 1079 1495.12 11.183000
btree xeon 1688001568 100000000 random 1000 100000 master 0 4347827 88479 indexscan uncached 3 51047 972 1499.84 119.434000
btree xeon 1688001569 100000000 random 1000 100000 master 0 4347827 88479 indexscan cached 3 51047 972 1499.84 10.502000
btree xeon 1688001569 100000000 random 1000 100000 master 0 4347827 88479 bitmapscan uncached 3 42545 962 1495.12 119.001000
btree xeon 1688001569 100000000 random 1000 100000 master 0 4347827 88479 bitmapscan cached 3 42545 962 1495.12 10.325000
btree xeon 1688001569 100000000 random 1000 100000 master 0 4347827 88479 indexscan uncached 4 75250 997 1499.84 123.339000
btree xeon 1688001570 100000000 random 1000 100000 master 0 4347827 88479 indexscan cached 4 75250 997 1499.84 10.885000
btree xeon 1688001570 100000000 random 1000 100000 master 0 4347827 88479 bitmapscan uncached 4 62693 1014 1495.12 126.851000
btree xeon 1688001570 100000000 random 1000 100000 master 0 4347827 88479 bitmapscan cached 4 62693 1014 1495.12 10.849000
btree xeon 1688001570 100000000 random 1000 100000 master 0 4347827 88479 indexscan uncached 5 89683 1016 1499.84 123.936000
btree xeon 1688001571 100000000 random 1000 100000 master 0 4347827 88479 indexscan cached 5 89683 1016 1499.84 10.346000
btree xeon 1688001571 100000000 random 1000 100000 master 0 4347827 88479 bitmapscan uncached 5 81238 997 1495.12 124.608000
btree xeon 1688001571 100000000 random 1000 100000 master 0 4347827 88479 bitmapscan cached 5 81238 997 1495.12 10.743000
btree xeon 1688001571 100000000 random 1000 100000 master 32 4347827 88479 indexscan uncached 1 8814 967 1499.84 120.949000
btree xeon 1688001572 100000000 random 1000 100000 master 32 4347827 88479 indexscan cached 1 8814 967 1499.84 10.693000
btree xeon 1688001572 100000000 random 1000 100000 master 32 4347827 88479 bitmapscan uncached 1 15308 965 1495.12 28.481000
btree xeon 1688001572 100000000 random 1000 100000 master 32 4347827 88479 bitmapscan cached 1 15308 965 1495.12 10.678000
btree xeon 1688001572 100000000 random 1000 100000 master 32 4347827 88479 seqscan uncached 1 16643 983 5597827.30 21160.090000
btree xeon 1688001594 100000000 random 1000 100000 master 32 4347827 88479 seqscan cached 1 16643 983 5597827.30 14682.798000
btree xeon 1688001608 100000000 random 1000 100000 master 32 4347827 88479 indexscan uncached 2 35167 1022 1499.84 144.683000
btree xeon 1688001611 100000000 random 1000 100000 master 32 4347827 88479 indexscan cached 2 35167 1022 1499.84 9.523000
btree xeon 1688001611 100000000 random 1000 100000 master 32 4347827 88479 bitmapscan uncached 2 28317 973 1495.12 26.660000
btree xeon 1688001611 100000000 random 1000 100000 master 32 4347827 88479 bitmapscan cached 2 28317 973 1495.12 10.230000
btree xeon 1688001611 100000000 random 1000 100000 master 32 4347827 88479 indexscan uncached 3 50925 949 1499.84 116.672000
btree xeon 1688001612 100000000 random 1000 100000 master 32 4347827 88479 indexscan cached 3 50925 949 1499.84 10.340000
btree xeon 1688001612 100000000 random 1000 100000 master 32 4347827 88479 bitmapscan uncached 3 45406 1019 1495.12 27.286000
btree xeon 1688001612 100000000 random 1000 100000 master 32 4347827 88479 bitmapscan cached 3 45406 1019 1495.12 10.591000
btree xeon 1688001612 100000000 random 1000 100000 master 32 4347827 88479 indexscan uncached 4 73612 1013 1499.84 126.241000
btree xeon 1688001612 100000000 random 1000 100000 master 32 4347827 88479 indexscan cached 4 73612 1013 1499.84 10.684000
btree xeon 1688001612 100000000 random 1000 100000 master 32 4347827 88479 bitmapscan uncached 4 61938 1004 1495.12 27.107000
btree xeon 1688001613 100000000 random 1000 100000 master 32 4347827 88479 bitmapscan cached 4 61938 1004 1495.12 10.836000
btree xeon 1688001613 100000000 random 1000 100000 master 32 4347827 88479 indexscan uncached 5 95812 1048 1499.84 127.890000
btree xeon 1688001613 100000000 random 1000 100000 master 32 4347827 88479 indexscan cached 5 95812 1048 1499.84 10.609000
btree xeon 1688001613 100000000 random 1000 100000 master 32 4347827 88479 bitmapscan uncached 5 90747 948 1495.12 28.553000
btree xeon 1688001614 100000000 random 1000 100000 master 32 4347827 88479 bitmapscan cached 5 90747 948 1495.12 10.138000
btree xeon 1688001614 100000000 random 1000 100000 patched 0 4347827 88479 indexscan uncached 1 5488 974 1499.84 121.523000
