test machine time rows dataset matches distinct build prefetch table_size index_size scan caching run value nfound cost duration best_plan correct_plan
hash xeon 1700760819 1000000 random 1000 1000 1-master 32 43479 5622 indexscan uncached 1 55 1047 1502.41 126.063000 0 1
hash xeon 1700760820 1000000 random 1000 1000 1-master 32 43479 5622 indexscan cached-os 1 55 1047 1502.41 22.649000 0 1
hash xeon 1700760820 1000000 random 1000 1000 1-master 32 43479 5622 indexscan cached 1 55 1047 1502.41 11.924000 0 1
hash xeon 1700760820 1000000 random 1000 1000 1-master 32 43479 5622 bitmapscan uncached 1 192 1037 1431.13 30.559000 1 1
hash xeon 1700760821 1000000 random 1000 1000 1-master 32 43479 5622 bitmapscan cached-os 1 192 1037 1431.13 23.672000 1 1
hash xeon 1700760821 1000000 random 1000 1000 1-master 32 43479 5622 bitmapscan cached 1 192 1037 1431.13 12.551000 1 1
hash xeon 1700760821 1000000 random 1000 1000 1-master 32 43479 5622 seqscan uncached 1 164 1050 55978.90 335.997000 0 1
hash xeon 1700760821 1000000 random 1000 1000 1-master 32 43479 5622 seqscan cached-os 1 164 1050 55978.90 175.274000 0 1
hash xeon 1700760822 1000000 random 1000 1000 1-master 32 43479 5622 seqscan cached 1 164 1050 55978.90 158.155000 0 1
hash xeon 1700760822 1000000 random 1000 1000 1-master 32 43479 5622 indexscan uncached 2 276 1016 1502.41 118.207000 0 1
hash xeon 1700760822 1000000 random 1000 1000 1-master 32 43479 5622 indexscan cached-os 2 276 1016 1502.41 20.998000 0 1
hash xeon 1700760823 1000000 random 1000 1000 1-master 32 43479 5622 indexscan cached 2 276 1016 1502.41 10.825000 0 1
hash xeon 1700760823 1000000 random 1000 1000 1-master 32 43479 5622 bitmapscan uncached 2 284 1014 1431.13 29.560000 1 1
hash xeon 1700760823 1000000 random 1000 1000 1-master 32 43479 5622 bitmapscan cached-os 2 284 1014 1431.13 21.675000 1 1
hash xeon 1700760823 1000000 random 1000 1000 1-master 32 43479 5622 bitmapscan cached 2 284 1014 1431.13 11.832000 1 1
hash xeon 1700760823 1000000 random 1000 1000 1-master 32 43479 5622 indexscan uncached 3 591 1016 1502.41 120.141000 0 1
hash xeon 1700760824 1000000 random 1000 1000 1-master 32 43479 5622 indexscan cached-os 3 591 1016 1502.41 21.443000 0 1
hash xeon 1700760824 1000000 random 1000 1000 1-master 32 43479 5622 indexscan cached 3 591 1016 1502.41 11.079000 0 1
hash xeon 1700760824 1000000 random 1000 1000 1-master 32 43479 5622 bitmapscan uncached 3 435 1076 1431.13 32.761000 1 1
hash xeon 1700760824 1000000 random 1000 1000 1-master 32 43479 5622 bitmapscan cached-os 3 435 1076 1431.13 23.455000 1 1
hash xeon 1700760825 1000000 random 1000 1000 1-master 32 43479 5622 bitmapscan cached 3 435 1076 1431.13 12.625000 1 1
hash xeon 1700760825 1000000 random 1000 1000 1-master 32 43479 5622 indexscan uncached 4 709 960 1502.41 115.990000 0 1
hash xeon 1700760825 1000000 random 1000 1000 1-master 32 43479 5622 indexscan cached-os 4 709 960 1502.41 21.261000 0 1
hash xeon 1700760825 1000000 random 1000 1000 1-master 32 43479 5622 indexscan cached 4 709 960 1502.41 11.802000 0 1
hash xeon 1700760825 1000000 random 1000 1000 1-master 32 43479 5622 bitmapscan uncached 4 642 947 1431.13 28.003000 1 1
hash xeon 1700760826 1000000 random 1000 1000 1-master 32 43479 5622 bitmapscan cached-os 4 642 947 1431.13 23.085000 1 1
hash xeon 1700760826 1000000 random 1000 1000 1-master 32 43479 5622 bitmapscan cached 4 642 947 1431.13 12.611000 1 1
hash xeon 1700760826 1000000 random 1000 1000 1-master 32 43479 5622 indexscan uncached 5 874 1024 1502.41 121.497000 0 1
hash xeon 1700760827 1000000 random 1000 1000 1-master 32 43479 5622 indexscan cached-os 5 874 1024 1502.41 22.220000 0 1
hash xeon 1700760827 1000000 random 1000 1000 1-master 32 43479 5622 indexscan cached 5 874 1024 1502.41 11.991000 0 1
hash xeon 1700760827 1000000 random 1000 1000 1-master 32 43479 5622 bitmapscan uncached 5 891 1022 1431.13 29.742000 1 1
hash xeon 1700760827 1000000 random 1000 1000 1-master 32 43479 5622 bitmapscan cached-os 5 891 1022 1431.13 22.660000 1 1
hash xeon 1700760827 1000000 random 1000 1000 1-master 32 43479 5622 bitmapscan cached 5 891 1022 1431.13 12.038000 1 1
hash xeon 1700760828 1000000 random 1000 1000 1-master 8 43479 5622 indexscan uncached 1 172 1021 1502.41 121.813000 0 1
hash xeon 1700760828 1000000 random 1000 1000 1-master 8 43479 5622 indexscan cached-os 1 172 1021 1502.41 21.723000 0 1
hash xeon 1700760828 1000000 random 1000 1000 1-master 8 43479 5622 indexscan cached 1 172 1021 1502.41 12.145000 0 1
hash xeon 1700760828 1000000 random 1000 1000 1-master 8 43479 5622 bitmapscan uncached 1 137 963 1431.13 38.692000 1 1
hash xeon 1700760829 1000000 random 1000 1000 1-master 8 43479 5622 bitmapscan cached-os 1 137 963 1431.13 22.286000 1 1
hash xeon 1700760829 1000000 random 1000 1000 1-master 8 43479 5622 bitmapscan cached 1 137 963 1431.13 12.070000 1 1
hash xeon 1700760829 1000000 random 1000 1000 1-master 8 43479 5622 seqscan uncached 1 194 969 55978.90 322.473000 0 1
hash xeon 1700760830 1000000 random 1000 1000 1-master 8 43479 5622 seqscan cached-os 1 194 969 55978.90 173.541000 0 1
hash xeon 1700760830 1000000 random 1000 1000 1-master 8 43479 5622 seqscan cached 1 194 969 55978.90 159.331000 0 1
hash xeon 1700760830 1000000 random 1000 1000 1-master 8 43479 5622 indexscan uncached 2 345 1036 1502.41 120.902000 0 1
hash xeon 1700760831 1000000 random 1000 1000 1-master 8 43479 5622 indexscan cached-os 2 345 1036 1502.41 21.023000 0 1
hash xeon 1700760831 1000000 random 1000 1000 1-master 8 43479 5622 indexscan cached 2 345 1036 1502.41 11.062000 0 1
hash xeon 1700760831 1000000 random 1000 1000 1-master 8 43479 5622 bitmapscan uncached 2 271 1052 1431.13 42.788000 1 1
hash xeon 1700760831 1000000 random 1000 1000 1-master 8 43479 5622 bitmapscan cached-os 2 271 1052 1431.13 23.456000 1 1
hash xeon 1700760832 1000000 random 1000 1000 1-master 8 43479 5622 bitmapscan cached 2 271 1052 1431.13 12.626000 1 1
hash xeon 1700760832 1000000 random 1000 1000 1-master 8 43479 5622 indexscan uncached 3 598 1007 1502.41 121.567000 0 1
hash xeon 1700760832 1000000 random 1000 1000 1-master 8 43479 5622 indexscan cached-os 3 598 1007 1502.41 21.399000 0 1
hash xeon 1700760832 1000000 random 1000 1000 1-master 8 43479 5622 indexscan cached 3 598 1007 1502.41 11.310000 0 1
hash xeon 1700760832 1000000 random 1000 1000 1-master 8 43479 5622 bitmapscan uncached 3 514 929 1431.13 38.291000 1 1
hash xeon 1700760833 1000000 random 1000 1000 1-master 8 43479 5622 bitmapscan cached-os 3 514 929 1431.13 22.560000 1 1
hash xeon 1700760833 1000000 random 1000 1000 1-master 8 43479 5622 bitmapscan cached 3 514 929 1431.13 11.982000 1 1
hash xeon 1700760833 1000000 random 1000 1000 1-master 8 43479 5622 indexscan uncached 4 730 1037 1502.41 122.296000 0 1
hash xeon 1700760833 1000000 random 1000 1000 1-master 8 43479 5622 indexscan cached-os 4 730 1037 1502.41 20.476000 0 1
hash xeon 1700760834 1000000 random 1000 1000 1-master 8 43479 5622 indexscan cached 4 730 1037 1502.41 10.762000 0 1
hash xeon 1700760834 1000000 random 1000 1000 1-master 8 43479 5622 bitmapscan uncached 4 725 1020 1431.13 40.301000 1 1
hash xeon 1700760834 1000000 random 1000 1000 1-master 8 43479 5622 bitmapscan cached-os 4 725 1020 1431.13 22.102000 1 1
hash xeon 1700760834 1000000 random 1000 1000 1-master 8 43479 5622 bitmapscan cached 4 725 1020 1431.13 11.296000 1 1
hash xeon 1700760834 1000000 random 1000 1000 1-master 8 43479 5622 indexscan uncached 5 923 994 1502.41 117.143000 0 1
hash xeon 1700760835 1000000 random 1000 1000 1-master 8 43479 5622 indexscan cached-os 5 923 994 1502.41 21.304000 0 1
hash xeon 1700760835 1000000 random 1000 1000 1-master 8 43479 5622 indexscan cached 5 923 994 1502.41 11.252000 0 1
hash xeon 1700760835 1000000 random 1000 1000 1-master 8 43479 5622 bitmapscan uncached 5 878 974 1431.13 41.226000 1 1
hash xeon 1700760835 1000000 random 1000 1000 1-master 8 43479 5622 bitmapscan cached-os 5 878 974 1431.13 22.712000 1 1
hash xeon 1700760836 1000000 random 1000 1000 1-master 8 43479 5622 bitmapscan cached 5 878 974 1431.13 12.342000 1 1
hash xeon 1700760836 1000000 random 1000 1000 2-20231016 0 43479 5622 indexscan uncached 1 33 976 1502.41 118.406000 0 1
hash xeon 1700760837 1000000 random 1000 1000 2-20231016 0 43479 5622 indexscan cached-os 1 33 976 1502.41 21.806000 0 1
hash xeon 1700760837 1000000 random 1000 1000 2-20231016 0 43479 5622 indexscan cached 1 33 976 1502.41 11.517000 0 1
hash xeon 1700760837 1000000 random 1000 1000 2-20231016 0 43479 5622 bitmapscan uncached 1 187 960 1431.13 120.572000 1 1
hash xeon 1700760837 1000000 random 1000 1000 2-20231016 0 43479 5622 bitmapscan cached-os 1 187 960 1431.13 20.706000 1 1
hash xeon 1700760838 1000000 random 1000 1000 2-20231016 0 43479 5622 bitmapscan cached 1 187 960 1431.13 11.270000 1 1
hash xeon 1700760838 1000000 random 1000 1000 2-20231016 0 43479 5622 seqscan uncached 1 149 962 55978.90 328.945000 0 1
hash xeon 1700760838 1000000 random 1000 1000 2-20231016 0 43479 5622 seqscan cached-os 1 149 962 55978.90 173.589000 0 1
hash xeon 1700760839 1000000 random 1000 1000 2-20231016 0 43479 5622 seqscan cached 1 149 962 55978.90 158.841000 0 1
hash xeon 1700760839 1000000 random 1000 1000 2-20231016 0 43479 5622 indexscan uncached 2 297 1040 1502.41 122.411000 0 1
hash xeon 1700760839 1000000 random 1000 1000 2-20231016 0 43479 5622 indexscan cached-os 2 297 1040 1502.41 21.958000 0 1
hash xeon 1700760840 1000000 random 1000 1000 2-20231016 0 43479 5622 indexscan cached 2 297 1040 1502.41 11.918000 0 1
hash xeon 1700760840 1000000 random 1000 1000 2-20231016 0 43479 5622 bitmapscan uncached 2 223 1021 1431.13 130.820000 1 1
hash xeon 1700760840 1000000 random 1000 1000 2-20231016 0 43479 5622 bitmapscan cached-os 2 223 1021 1431.13 22.013000 1 1
hash xeon 1700760840 1000000 random 1000 1000 2-20231016 0 43479 5622 bitmapscan cached 2 223 1021 1431.13 12.405000 1 1
hash xeon 1700760840 1000000 random 1000 1000 2-20231016 0 43479 5622 indexscan uncached 3 509 973 1502.41 120.067000 0 1
hash xeon 1700760841 1000000 random 1000 1000 2-20231016 0 43479 5622 indexscan cached-os 3 509 973 1502.41 21.318000 0 1
hash xeon 1700760841 1000000 random 1000 1000 2-20231016 0 43479 5622 indexscan cached 3 509 973 1502.41 12.125000 0 1
hash xeon 1700760841 1000000 random 1000 1000 2-20231016 0 43479 5622 bitmapscan uncached 3 506 961 1431.13 123.261000 1 1
hash xeon 1700760841 1000000 random 1000 1000 2-20231016 0 43479 5622 bitmapscan cached-os 3 506 961 1431.13 20.968000 1 1
hash xeon 1700760842 1000000 random 1000 1000 2-20231016 0 43479 5622 bitmapscan cached 3 506 961 1431.13 11.060000 1 1
hash xeon 1700760842 1000000 random 1000 1000 2-20231016 0 43479 5622 indexscan uncached 4 763 994 1502.41 120.256000 0 1
hash xeon 1700760842 1000000 random 1000 1000 2-20231016 0 43479 5622 indexscan cached-os 4 763 994 1502.41 20.670000 0 1
hash xeon 1700760842 1000000 random 1000 1000 2-20231016 0 43479 5622 indexscan cached 4 763 994 1502.41 12.106000 0 1
hash xeon 1700760843 1000000 random 1000 1000 2-20231016 0 43479 5622 bitmapscan uncached 4 680 930 1431.13 122.512000 1 1
hash xeon 1700760843 1000000 random 1000 1000 2-20231016 0 43479 5622 bitmapscan cached-os 4 680 930 1431.13 21.425000 1 1
hash xeon 1700760843 1000000 random 1000 1000 2-20231016 0 43479 5622 bitmapscan cached 4 680 930 1431.13 12.296000 1 1
hash xeon 1700760843 1000000 random 1000 1000 2-20231016 0 43479 5622 indexscan uncached 5 913 995 1502.41 118.909000 0 1
hash xeon 1700760844 1000000 random 1000 1000 2-20231016 0 43479 5622 indexscan cached-os 5 913 995 1502.41 20.617000 0 1
hash xeon 1700760844 1000000 random 1000 1000 2-20231016 0 43479 5622 indexscan cached 5 913 995 1502.41 10.817000 0 1
hash xeon 1700760844 1000000 random 1000 1000 2-20231016 0 43479 5622 bitmapscan uncached 5 984 1022 1431.13 127.808000 1 1
hash xeon 1700760844 1000000 random 1000 1000 2-20231016 0 43479 5622 bitmapscan cached-os 5 984 1022 1431.13 21.846000 1 1
hash xeon 1700760845 1000000 random 1000 1000 2-20231016 0 43479 5622 bitmapscan cached 5 984 1022 1431.13 11.457000 1 1
hash xeon 1700760845 1000000 random 1000 1000 2-20231016 32 43479 5622 indexscan uncached 1 195 1015 1502.41 28.263000 0 1
hash xeon 1700760845 1000000 random 1000 1000 2-20231016 32 43479 5622 indexscan cached-os 1 195 1015 1502.41 21.740000 0 1
hash xeon 1700760845 1000000 random 1000 1000 2-20231016 32 43479 5622 indexscan cached 1 195 1015 1502.41 11.564000 0 1
hash xeon 1700760846 1000000 random 1000 1000 2-20231016 32 43479 5622 bitmapscan uncached 1 55 1047 1431.13 30.325000 1 1
hash xeon 1700760846 1000000 random 1000 1000 2-20231016 32 43479 5622 bitmapscan cached-os 1 55 1047 1431.13 23.015000 1 1
hash xeon 1700760846 1000000 random 1000 1000 2-20231016 32 43479 5622 bitmapscan cached 1 55 1047 1431.13 12.742000 1 1
hash xeon 1700760846 1000000 random 1000 1000 2-20231016 32 43479 5622 seqscan uncached 1 99 975 55978.90 328.872000 0 1
hash xeon 1700760847 1000000 random 1000 1000 2-20231016 32 43479 5622 seqscan cached-os 1 99 975 55978.90 178.806000 0 1
hash xeon 1700760847 1000000 random 1000 1000 2-20231016 32 43479 5622 seqscan cached 1 99 975 55978.90 161.384000 0 1
hash xeon 1700760847 1000000 random 1000 1000 2-20231016 32 43479 5622 indexscan uncached 2 249 1006 1502.41 25.250000 0 1
hash xeon 1700760848 1000000 random 1000 1000 2-20231016 32 43479 5622 indexscan cached-os 2 249 1006 1502.41 20.327000 0 1
hash xeon 1700760848 1000000 random 1000 1000 2-20231016 32 43479 5622 indexscan cached 2 249 1006 1502.41 11.046000 0 1
hash xeon 1700760848 1000000 random 1000 1000 2-20231016 32 43479 5622 bitmapscan uncached 2 321 1002 1431.13 31.197000 1 1
hash xeon 1700760848 1000000 random 1000 1000 2-20231016 32 43479 5622 bitmapscan cached-os 2 321 1002 1431.13 23.115000 1 1
hash xeon 1700760849 1000000 random 1000 1000 2-20231016 32 43479 5622 bitmapscan cached 2 321 1002 1431.13 12.427000 1 1
hash xeon 1700760849 1000000 random 1000 1000 2-20231016 32 43479 5622 indexscan uncached 3 444 1028 1502.41 30.312000 0 1
hash xeon 1700760849 1000000 random 1000 1000 2-20231016 32 43479 5622 indexscan cached-os 3 444 1028 1502.41 23.425000 0 1
hash xeon 1700760849 1000000 random 1000 1000 2-20231016 32 43479 5622 indexscan cached 3 444 1028 1502.41 12.134000 0 1
hash xeon 1700760849 1000000 random 1000 1000 2-20231016 32 43479 5622 bitmapscan uncached 3 535 996 1431.13 30.108000 1 1
hash xeon 1700760850 1000000 random 1000 1000 2-20231016 32 43479 5622 bitmapscan cached-os 3 535 996 1431.13 22.026000 1 1
hash xeon 1700760850 1000000 random 1000 1000 2-20231016 32 43479 5622 bitmapscan cached 3 535 996 1431.13 11.997000 1 1
hash xeon 1700760850 1000000 random 1000 1000 2-20231016 32 43479 5622 indexscan uncached 4 624 968 1502.41 26.127000 0 1
hash xeon 1700760850 1000000 random 1000 1000 2-20231016 32 43479 5622 indexscan cached-os 4 624 968 1502.41 21.961000 0 1
hash xeon 1700760851 1000000 random 1000 1000 2-20231016 32 43479 5622 indexscan cached 4 624 968 1502.41 11.151000 0 1
hash xeon 1700760851 1000000 random 1000 1000 2-20231016 32 43479 5622 bitmapscan uncached 4 694 979 1431.13 28.726000 1 1
hash xeon 1700760851 1000000 random 1000 1000 2-20231016 32 43479 5622 bitmapscan cached-os 4 694 979 1431.13 22.429000 1 1
hash xeon 1700760851 1000000 random 1000 1000 2-20231016 32 43479 5622 bitmapscan cached 4 694 979 1431.13 11.797000 1 1
hash xeon 1700760851 1000000 random 1000 1000 2-20231016 32 43479 5622 indexscan uncached 5 893 1024 1502.41 27.662000 0 1
hash xeon 1700760852 1000000 random 1000 1000 2-20231016 32 43479 5622 indexscan cached-os 5 893 1024 1502.41 22.584000 0 1
hash xeon 1700760852 1000000 random 1000 1000 2-20231016 32 43479 5622 indexscan cached 5 893 1024 1502.41 11.570000 0 1
hash xeon 1700760852 1000000 random 1000 1000 2-20231016 32 43479 5622 bitmapscan uncached 5 955 1049 2210.32 29.681000 1 1
hash xeon 1700760852 1000000 random 1000 1000 2-20231016 32 43479 5622 bitmapscan cached-os 5 955 1049 2210.32 23.330000 1 1
hash xeon 1700760852 1000000 random 1000 1000 2-20231016 32 43479 5622 bitmapscan cached 5 955 1049 2210.32 11.271000 1 1
hash xeon 1700760853 1000000 random 1000 1000 2-20231016 8 43479 5622 indexscan uncached 1 133 1000 1502.41 31.561000 0 1
hash xeon 1700760853 1000000 random 1000 1000 2-20231016 8 43479 5622 indexscan cached-os 1 133 1000 1502.41 22.782000 0 1
hash xeon 1700760853 1000000 random 1000 1000 2-20231016 8 43479 5622 indexscan cached 1 133 1000 1502.41 12.369000 0 1
hash xeon 1700760853 1000000 random 1000 1000 2-20231016 8 43479 5622 bitmapscan uncached 1 105 982 1431.13 41.263000 1 1
hash xeon 1700760854 1000000 random 1000 1000 2-20231016 8 43479 5622 bitmapscan cached-os 1 105 982 1431.13 21.846000 1 1
hash xeon 1700760854 1000000 random 1000 1000 2-20231016 8 43479 5622 bitmapscan cached 1 105 982 1431.13 11.451000 1 1
hash xeon 1700760854 1000000 random 1000 1000 2-20231016 8 43479 5622 seqscan uncached 1 97 1026 55978.90 321.727000 0 1
hash xeon 1700760855 1000000 random 1000 1000 2-20231016 8 43479 5622 seqscan cached-os 1 97 1026 55978.90 178.567000 0 1
hash xeon 1700760855 1000000 random 1000 1000 2-20231016 8 43479 5622 seqscan cached 1 97 1026 55978.90 161.893000 0 1
hash xeon 1700760855 1000000 random 1000 1000 2-20231016 8 43479 5622 indexscan uncached 2 209 981 1502.41 30.620000 0 1
hash xeon 1700760856 1000000 random 1000 1000 2-20231016 8 43479 5622 indexscan cached-os 2 209 981 1502.41 21.672000 0 1
hash xeon 1700760856 1000000 random 1000 1000 2-20231016 8 43479 5622 indexscan cached 2 209 981 1502.41 10.610000 0 1
hash xeon 1700760856 1000000 random 1000 1000 2-20231016 8 43479 5622 bitmapscan uncached 2 286 1030 1431.13 40.133000 1 1
hash xeon 1700760856 1000000 random 1000 1000 2-20231016 8 43479 5622 bitmapscan cached-os 2 286 1030 1431.13 21.585000 1 1
hash xeon 1700760856 1000000 random 1000 1000 2-20231016 8 43479 5622 bitmapscan cached 2 286 1030 1431.13 11.333000 1 1
hash xeon 1700760856 1000000 random 1000 1000 2-20231016 8 43479 5622 indexscan uncached 3 408 1007 1502.41 33.131000 0 1
hash xeon 1700760857 1000000 random 1000 1000 2-20231016 8 43479 5622 indexscan cached-os 3 408 1007 1502.41 21.163000 0 1
hash xeon 1700760857 1000000 random 1000 1000 2-20231016 8 43479 5622 indexscan cached 3 408 1007 1502.41 11.109000 0 1
hash xeon 1700760857 1000000 random 1000 1000 2-20231016 8 43479 5622 bitmapscan uncached 3 464 961 1431.13 39.881000 1 1
hash xeon 1700760857 1000000 random 1000 1000 2-20231016 8 43479 5622 bitmapscan cached-os 3 464 961 1431.13 22.168000 1 1
hash xeon 1700760858 1000000 random 1000 1000 2-20231016 8 43479 5622 bitmapscan cached 3 464 961 1431.13 11.296000 1 1
hash xeon 1700760858 1000000 random 1000 1000 2-20231016 8 43479 5622 indexscan uncached 4 685 1011 1502.41 31.953000 0 1
hash xeon 1700760858 1000000 random 1000 1000 2-20231016 8 43479 5622 indexscan cached-os 4 685 1011 1502.41 21.748000 0 1
hash xeon 1700760858 1000000 random 1000 1000 2-20231016 8 43479 5622 indexscan cached 4 685 1011 1502.41 11.475000 0 1
hash xeon 1700760858 1000000 random 1000 1000 2-20231016 8 43479 5622 bitmapscan uncached 4 722 1024 1431.13 41.302000 1 1
hash xeon 1700760859 1000000 random 1000 1000 2-20231016 8 43479 5622 bitmapscan cached-os 4 722 1024 1431.13 21.922000 1 1
hash xeon 1700760859 1000000 random 1000 1000 2-20231016 8 43479 5622 bitmapscan cached 4 722 1024 1431.13 11.677000 1 1
hash xeon 1700760859 1000000 random 1000 1000 2-20231016 8 43479 5622 indexscan uncached 5 916 998 1502.41 31.303000 0 1
hash xeon 1700760859 1000000 random 1000 1000 2-20231016 8 43479 5622 indexscan cached-os 5 916 998 1502.41 21.889000 0 1
hash xeon 1700760860 1000000 random 1000 1000 2-20231016 8 43479 5622 indexscan cached 5 916 998 1502.41 11.405000 0 1
hash xeon 1700760860 1000000 random 1000 1000 2-20231016 8 43479 5622 bitmapscan uncached 5 937 929 1431.13 38.168000 1 1
hash xeon 1700760860 1000000 random 1000 1000 2-20231016 8 43479 5622 bitmapscan cached-os 5 937 929 1431.13 20.631000 1 1
hash xeon 1700760860 1000000 random 1000 1000 2-20231016 8 43479 5622 bitmapscan cached 5 937 929 1431.13 11.960000 1 1
hash xeon 1700760861 1000000 random 1000 1000 3-prefetchbuffer 0 43479 5622 indexscan uncached 1 46 981 1502.41 120.815000 0 1
hash xeon 1700760861 1000000 random 1000 1000 3-prefetchbuffer 0 43479 5622 indexscan cached-os 1 46 981 1502.41 21.301000 0 1
hash xeon 1700760861 1000000 random 1000 1000 3-prefetchbuffer 0 43479 5622 indexscan cached 1 46 981 1502.41 11.847000 0 1
hash xeon 1700760861 1000000 random 1000 1000 3-prefetchbuffer 0 43479 5622 bitmapscan uncached 1 17 985 1431.13 127.754000 1 1
hash xeon 1700760862 1000000 random 1000 1000 3-prefetchbuffer 0 43479 5622 bitmapscan cached-os 1 17 985 1431.13 22.224000 1 1
hash xeon 1700760862 1000000 random 1000 1000 3-prefetchbuffer 0 43479 5622 bitmapscan cached 1 17 985 1431.13 12.449000 1 1
hash xeon 1700760862 1000000 random 1000 1000 3-prefetchbuffer 0 43479 5622 seqscan uncached 1 148 1002 55978.90 314.581000 0 1
hash xeon 1700760863 1000000 random 1000 1000 3-prefetchbuffer 0 43479 5622 seqscan cached-os 1 148 1002 55978.90 173.771000 0 1
hash xeon 1700760863 1000000 random 1000 1000 3-prefetchbuffer 0 43479 5622 seqscan cached 1 148 1002 55978.90 157.591000 0 1
hash xeon 1700760863 1000000 random 1000 1000 3-prefetchbuffer 0 43479 5622 indexscan uncached 2 223 1021 1502.41 119.401000 0 1
hash xeon 1700760864 1000000 random 1000 1000 3-prefetchbuffer 0 43479 5622 indexscan cached-os 2 223 1021 1502.41 18.565000 0 1
hash xeon 1700760864 1000000 random 1000 1000 3-prefetchbuffer 0 43479 5622 indexscan cached 2 223 1021 1502.41 10.278000 0 1
hash xeon 1700760864 1000000 random 1000 1000 3-prefetchbuffer 0 43479 5622 bitmapscan uncached 2 351 1042 1431.13 132.061000 1 1
