test machine time rows dataset matches distinct build prefetch table_size index_size scan caching run value nfound cost duration best_plan correct_plan
hash i5 1700796918 10000000 random 1000 10000 2-20231016 0 434783 53130 indexscan cached-os 1 1484 985 4033.48 14.598000 0 1
hash i5 1700796918 10000000 random 1000 10000 2-20231016 0 434783 53130 indexscan cached 1 1484 985 4033.48 8.910000 0 1
hash i5 1700796918 10000000 random 1000 10000 2-20231016 0 434783 53130 bitmapscan uncached 1 1286 1031 3892.79 184.311000 1 1
hash i5 1700796919 10000000 random 1000 10000 2-20231016 0 434783 53130 bitmapscan cached-os 1 1286 1031 3892.79 15.204000 1 1
hash i5 1700796919 10000000 random 1000 10000 2-20231016 0 434783 53130 bitmapscan cached 1 1286 1031 3892.79 9.429000 1 1
hash i5 1700796919 10000000 random 1000 10000 2-20231016 0 434783 53130 seqscan uncached 1 1929 971 559783.11 3090.334000 0 1
hash i5 1700796923 10000000 random 1000 10000 2-20231016 0 434783 53130 seqscan cached-os 1 1929 971 559783.11 1351.437000 0 1
hash i5 1700796924 10000000 random 1000 10000 2-20231016 0 434783 53130 seqscan cached 1 1929 971 559783.11 1207.074000 0 1
hash i5 1700796925 10000000 random 1000 10000 2-20231016 0 434783 53130 indexscan uncached 2 2745 1022 4033.48 184.857000 0 1
hash i5 1700796926 10000000 random 1000 10000 2-20231016 0 434783 53130 indexscan cached-os 2 2745 1022 4033.48 14.845000 0 1
hash i5 1700796926 10000000 random 1000 10000 2-20231016 0 434783 53130 indexscan cached 2 2745 1022 4033.48 8.722000 0 1
hash i5 1700796926 10000000 random 1000 10000 2-20231016 0 434783 53130 bitmapscan uncached 2 2563 956 3892.79 173.404000 1 1
hash i5 1700796927 10000000 random 1000 10000 2-20231016 0 434783 53130 bitmapscan cached-os 2 2563 956 3892.79 15.063000 1 1
hash i5 1700796927 10000000 random 1000 10000 2-20231016 0 434783 53130 bitmapscan cached 2 2563 956 3892.79 9.346000 1 1
hash i5 1700796927 10000000 random 1000 10000 2-20231016 0 434783 53130 indexscan uncached 3 5764 1023 4033.48 182.989000 0 1
hash i5 1700796928 10000000 random 1000 10000 2-20231016 0 434783 53130 indexscan cached-os 3 5764 1023 4033.48 14.917000 0 1
hash i5 1700796928 10000000 random 1000 10000 2-20231016 0 434783 53130 indexscan cached 3 5764 1023 4033.48 9.048000 0 1
hash i5 1700796928 10000000 random 1000 10000 2-20231016 0 434783 53130 bitmapscan uncached 3 4905 1054 3892.79 188.407000 1 1
hash i5 1700796928 10000000 random 1000 10000 2-20231016 0 434783 53130 bitmapscan cached-os 3 4905 1054 3892.79 15.412000 1 1
hash i5 1700796929 10000000 random 1000 10000 2-20231016 0 434783 53130 bitmapscan cached 3 4905 1054 3892.79 9.143000 1 1
hash i5 1700796929 10000000 random 1000 10000 2-20231016 0 434783 53130 indexscan uncached 4 6451 1045 4033.48 187.097000 0 1
hash i5 1700796929 10000000 random 1000 10000 2-20231016 0 434783 53130 indexscan cached-os 4 6451 1045 4033.48 14.976000 0 1
hash i5 1700796929 10000000 random 1000 10000 2-20231016 0 434783 53130 indexscan cached 4 6451 1045 4033.48 9.266000 0 1
hash i5 1700796929 10000000 random 1000 10000 2-20231016 0 434783 53130 bitmapscan uncached 4 7716 994 3892.79 182.379000 1 1
hash i5 1700796930 10000000 random 1000 10000 2-20231016 0 434783 53130 bitmapscan cached-os 4 7716 994 3892.79 15.504000 1 1
hash i5 1700796930 10000000 random 1000 10000 2-20231016 0 434783 53130 bitmapscan cached 4 7716 994 3892.79 9.183000 1 1
hash i5 1700796930 10000000 random 1000 10000 2-20231016 0 434783 53130 indexscan uncached 5 8858 1042 4033.48 186.582000 0 1
hash i5 1700796931 10000000 random 1000 10000 2-20231016 0 434783 53130 indexscan cached-os 5 8858 1042 4033.48 15.049000 0 1
hash i5 1700796931 10000000 random 1000 10000 2-20231016 0 434783 53130 indexscan cached 5 8858 1042 4033.48 9.266000 0 1
hash i5 1700796931 10000000 random 1000 10000 2-20231016 0 434783 53130 bitmapscan uncached 5 8011 942 3892.79 173.697000 1 1
hash i5 1700796931 10000000 random 1000 10000 2-20231016 0 434783 53130 bitmapscan cached-os 5 8011 942 3892.79 14.924000 1 1
hash i5 1700796932 10000000 random 1000 10000 2-20231016 0 434783 53130 bitmapscan cached 5 8011 942 3892.79 9.294000 1 1
hash i5 1700796932 10000000 random 1000 10000 2-20231016 32 434783 53130 indexscan uncached 1 1500 963 4033.48 32.836000 0 1
hash i5 1700796932 10000000 random 1000 10000 2-20231016 32 434783 53130 indexscan cached-os 1 1500 963 4033.48 15.507000 0 1
hash i5 1700796933 10000000 random 1000 10000 2-20231016 32 434783 53130 indexscan cached 1 1500 963 4033.48 9.099000 0 1
hash i5 1700796933 10000000 random 1000 10000 2-20231016 32 434783 53130 bitmapscan uncached 1 504 996 3892.79 35.174000 1 1
hash i5 1700796933 10000000 random 1000 10000 2-20231016 32 434783 53130 bitmapscan cached-os 1 504 996 3892.79 15.632000 1 1
hash i5 1700796933 10000000 random 1000 10000 2-20231016 32 434783 53130 bitmapscan cached 1 504 996 3892.79 9.264000 1 1
hash i5 1700796933 10000000 random 1000 10000 2-20231016 32 434783 53130 seqscan uncached 1 8 979 559783.11 3125.845000 0 1
hash i5 1700796937 10000000 random 1000 10000 2-20231016 32 434783 53130 seqscan cached-os 1 8 979 559783.11 1351.556000 0 1
hash i5 1700796938 10000000 random 1000 10000 2-20231016 32 434783 53130 seqscan cached 1 8 979 559783.11 1209.607000 0 1
hash i5 1700796939 10000000 random 1000 10000 2-20231016 32 434783 53130 indexscan uncached 2 3591 954 4033.48 35.808000 0 1
hash i5 1700796940 10000000 random 1000 10000 2-20231016 32 434783 53130 indexscan cached-os 2 3591 954 4033.48 15.138000 0 1
hash i5 1700796940 10000000 random 1000 10000 2-20231016 32 434783 53130 indexscan cached 2 3591 954 4033.48 9.096000 0 1
hash i5 1700796940 10000000 random 1000 10000 2-20231016 32 434783 53130 bitmapscan uncached 2 3736 954 3892.79 31.011000 1 1
hash i5 1700796941 10000000 random 1000 10000 2-20231016 32 434783 53130 bitmapscan cached-os 2 3736 954 3892.79 15.479000 1 1
hash i5 1700796941 10000000 random 1000 10000 2-20231016 32 434783 53130 bitmapscan cached 2 3736 954 3892.79 9.337000 1 1
hash i5 1700796941 10000000 random 1000 10000 2-20231016 32 434783 53130 indexscan uncached 3 5175 1033 4033.48 33.322000 0 1
hash i5 1700796941 10000000 random 1000 10000 2-20231016 32 434783 53130 indexscan cached-os 3 5175 1033 4033.48 15.854000 0 1
hash i5 1700796941 10000000 random 1000 10000 2-20231016 32 434783 53130 indexscan cached 3 5175 1033 4033.48 9.182000 0 1
hash i5 1700796942 10000000 random 1000 10000 2-20231016 32 434783 53130 bitmapscan uncached 3 4468 1005 3892.79 32.461000 1 1
hash i5 1700796942 10000000 random 1000 10000 2-20231016 32 434783 53130 bitmapscan cached-os 3 4468 1005 3892.79 16.037000 1 1
hash i5 1700796942 10000000 random 1000 10000 2-20231016 32 434783 53130 bitmapscan cached 3 4468 1005 3892.79 9.498000 1 1
hash i5 1700796942 10000000 random 1000 10000 2-20231016 32 434783 53130 indexscan uncached 4 7064 1014 4033.48 34.315000 0 1
hash i5 1700796942 10000000 random 1000 10000 2-20231016 32 434783 53130 indexscan cached-os 4 7064 1014 4033.48 15.522000 0 1
hash i5 1700796943 10000000 random 1000 10000 2-20231016 32 434783 53130 indexscan cached 4 7064 1014 4033.48 9.221000 0 1
hash i5 1700796943 10000000 random 1000 10000 2-20231016 32 434783 53130 bitmapscan uncached 4 7204 1020 3892.79 33.100000 1 1
hash i5 1700796943 10000000 random 1000 10000 2-20231016 32 434783 53130 bitmapscan cached-os 4 7204 1020 3892.79 16.027000 1 1
hash i5 1700796943 10000000 random 1000 10000 2-20231016 32 434783 53130 bitmapscan cached 4 7204 1020 3892.79 9.625000 1 1
hash i5 1700796943 10000000 random 1000 10000 2-20231016 32 434783 53130 indexscan uncached 5 8935 978 4033.48 35.308000 0 1
hash i5 1700796944 10000000 random 1000 10000 2-20231016 32 434783 53130 indexscan cached-os 5 8935 978 4033.48 15.499000 0 1
hash i5 1700796944 10000000 random 1000 10000 2-20231016 32 434783 53130 indexscan cached 5 8935 978 4033.48 9.266000 0 1
hash i5 1700796944 10000000 random 1000 10000 2-20231016 32 434783 53130 bitmapscan uncached 5 8850 1013 3892.79 32.529000 1 1
hash i5 1700796944 10000000 random 1000 10000 2-20231016 32 434783 53130 bitmapscan cached-os 5 8850 1013 3892.79 16.185000 1 1
hash i5 1700796945 10000000 random 1000 10000 2-20231016 32 434783 53130 bitmapscan cached 5 8850 1013 3892.79 9.460000 1 1
hash i5 1700796945 10000000 random 1000 10000 2-20231016 8 434783 53130 indexscan uncached 1 1278 1023 4033.48 41.710000 0 1
hash i5 1700796945 10000000 random 1000 10000 2-20231016 8 434783 53130 indexscan cached-os 1 1278 1023 4033.48 15.697000 0 1
hash i5 1700796945 10000000 random 1000 10000 2-20231016 8 434783 53130 indexscan cached 1 1278 1023 4033.48 9.261000 0 1
hash i5 1700796945 10000000 random 1000 10000 2-20231016 8 434783 53130 bitmapscan uncached 1 1982 1050 3892.79 39.371000 1 1
hash i5 1700796946 10000000 random 1000 10000 2-20231016 8 434783 53130 bitmapscan cached-os 1 1982 1050 3892.79 16.211000 1 1
hash i5 1700796946 10000000 random 1000 10000 2-20231016 8 434783 53130 bitmapscan cached 1 1982 1050 3892.79 9.617000 1 1
hash i5 1700796946 10000000 random 1000 10000 2-20231016 8 434783 53130 seqscan uncached 1 358 994 559783.11 3103.222000 0 1
hash i5 1700796949 10000000 random 1000 10000 2-20231016 8 434783 53130 seqscan cached-os 1 358 994 559783.11 1359.800000 0 1
hash i5 1700796951 10000000 random 1000 10000 2-20231016 8 434783 53130 seqscan cached 1 358 994 559783.11 1208.250000 0 1
hash i5 1700796952 10000000 random 1000 10000 2-20231016 8 434783 53130 indexscan uncached 2 3353 1011 4033.48 39.375000 0 1
hash i5 1700796953 10000000 random 1000 10000 2-20231016 8 434783 53130 indexscan cached-os 2 3353 1011 4033.48 15.481000 0 1
hash i5 1700796953 10000000 random 1000 10000 2-20231016 8 434783 53130 indexscan cached 2 3353 1011 4033.48 9.215000 0 1
hash i5 1700796953 10000000 random 1000 10000 2-20231016 8 434783 53130 bitmapscan uncached 2 3354 981 3892.79 40.055000 1 1
hash i5 1700796953 10000000 random 1000 10000 2-20231016 8 434783 53130 bitmapscan cached-os 2 3354 981 3892.79 15.477000 1 1
hash i5 1700796954 10000000 random 1000 10000 2-20231016 8 434783 53130 bitmapscan cached 2 3354 981 3892.79 9.441000 1 1
hash i5 1700796954 10000000 random 1000 10000 2-20231016 8 434783 53130 indexscan uncached 3 4592 1040 4033.48 39.958000 0 1
hash i5 1700796954 10000000 random 1000 10000 2-20231016 8 434783 53130 indexscan cached-os 3 4592 1040 4033.48 15.812000 0 1
hash i5 1700796954 10000000 random 1000 10000 2-20231016 8 434783 53130 indexscan cached 3 4592 1040 4033.48 9.242000 0 1
hash i5 1700796954 10000000 random 1000 10000 2-20231016 8 434783 53130 bitmapscan uncached 3 4091 1010 3892.79 39.743000 1 1
hash i5 1700796955 10000000 random 1000 10000 2-20231016 8 434783 53130 bitmapscan cached-os 3 4091 1010 3892.79 15.857000 1 1
hash i5 1700796955 10000000 random 1000 10000 2-20231016 8 434783 53130 bitmapscan cached 3 4091 1010 3892.79 9.599000 1 1
hash i5 1700796955 10000000 random 1000 10000 2-20231016 8 434783 53130 indexscan uncached 4 7093 1042 4033.48 38.463000 0 1
hash i5 1700796955 10000000 random 1000 10000 2-20231016 8 434783 53130 indexscan cached-os 4 7093 1042 4033.48 15.721000 0 1
hash i5 1700796956 10000000 random 1000 10000 2-20231016 8 434783 53130 indexscan cached 4 7093 1042 4033.48 9.231000 0 1
hash i5 1700796956 10000000 random 1000 10000 2-20231016 8 434783 53130 bitmapscan uncached 4 7370 992 3892.79 39.726000 1 1
hash i5 1700796956 10000000 random 1000 10000 2-20231016 8 434783 53130 bitmapscan cached-os 4 7370 992 3892.79 15.793000 1 1
hash i5 1700796956 10000000 random 1000 10000 2-20231016 8 434783 53130 bitmapscan cached 4 7370 992 3892.79 9.538000 1 1
hash i5 1700796956 10000000 random 1000 10000 2-20231016 8 434783 53130 indexscan uncached 5 8970 1012 4033.48 40.240000 0 1
hash i5 1700796957 10000000 random 1000 10000 2-20231016 8 434783 53130 indexscan cached-os 5 8970 1012 4033.48 15.555000 0 1
hash i5 1700796957 10000000 random 1000 10000 2-20231016 8 434783 53130 indexscan cached 5 8970 1012 4033.48 9.237000 0 1
hash i5 1700796957 10000000 random 1000 10000 2-20231016 8 434783 53130 bitmapscan uncached 5 8253 959 3892.79 38.754000 1 1
hash i5 1700796957 10000000 random 1000 10000 2-20231016 8 434783 53130 bitmapscan cached-os 5 8253 959 3892.79 15.537000 1 1
hash i5 1700796957 10000000 random 1000 10000 2-20231016 8 434783 53130 bitmapscan cached 5 8253 959 3892.79 9.307000 1 1
hash i5 1700796958 10000000 random 1000 10000 3-prefetchbuffer 0 434783 53130 indexscan uncached 1 1537 1002 4033.48 178.247000 0 1
hash i5 1700796958 10000000 random 1000 10000 3-prefetchbuffer 0 434783 53130 indexscan cached-os 1 1537 1002 4033.48 14.957000 0 1
hash i5 1700796959 10000000 random 1000 10000 3-prefetchbuffer 0 434783 53130 indexscan cached 1 1537 1002 4033.48 8.941000 0 1
hash i5 1700796959 10000000 random 1000 10000 3-prefetchbuffer 0 434783 53130 bitmapscan uncached 1 276 970 3892.79 178.679000 1 1
hash i5 1700796959 10000000 random 1000 10000 3-prefetchbuffer 0 434783 53130 bitmapscan cached-os 1 276 970 3892.79 15.165000 1 1
hash i5 1700796959 10000000 random 1000 10000 3-prefetchbuffer 0 434783 53130 bitmapscan cached 1 276 970 3892.79 9.327000 1 1
hash i5 1700796959 10000000 random 1000 10000 3-prefetchbuffer 0 434783 53130 seqscan uncached 1 1079 939 559783.11 3087.487000 0 1
hash i5 1700796963 10000000 random 1000 10000 3-prefetchbuffer 0 434783 53130 seqscan cached-os 1 1079 939 559783.11 1328.102000 0 1
hash i5 1700796964 10000000 random 1000 10000 3-prefetchbuffer 0 434783 53130 seqscan cached 1 1079 939 559783.11 1257.133000 0 1
hash i5 1700796966 10000000 random 1000 10000 3-prefetchbuffer 0 434783 53130 indexscan uncached 2 3647 1038 4033.48 189.572000 0 1
hash i5 1700796966 10000000 random 1000 10000 3-prefetchbuffer 0 434783 53130 indexscan cached-os 2 3647 1038 4033.48 15.196000 0 1
hash i5 1700796967 10000000 random 1000 10000 3-prefetchbuffer 0 434783 53130 indexscan cached 2 3647 1038 4033.48 9.320000 0 1
hash i5 1700796967 10000000 random 1000 10000 3-prefetchbuffer 0 434783 53130 bitmapscan uncached 2 2721 1026 3892.79 182.157000 1 1
