btree-sort 1682225780 1 1000 1000 master uncached 146.046000 253896
btree-sort 1682225788 1 1000 1000 master cached 12.001000 253896
btree-sort 1682225788 2 1000 1000 master uncached 145.240000 325554
btree-sort 1682225789 2 1000 1000 master cached 12.369000 325554
btree-sort 1682225789 3 1000 1000 master uncached 147.605000 400854
btree-sort 1682225790 3 1000 1000 master cached 12.805000 400854
btree-sort 1682225790 4 1000 1000 master uncached 149.210000 122070
btree-sort 1682225790 4 1000 1000 master cached 12.235000 122070
btree-sort 1682225790 5 1000 1000 master uncached 144.436000 479893
btree-sort 1682225791 5 1000 1000 master cached 12.555000 479893
btree-sort 1682225791 6 1000 1000 master uncached 144.535000 266252
btree-sort 1682225791 6 1000 1000 master cached 12.347000 266252
btree-sort 1682225791 7 1000 1000 master uncached 144.850000 358895
btree-sort 1682225792 7 1000 1000 master cached 13.332000 358895
btree-sort 1682225792 8 1000 1000 master uncached 145.140000 3061
btree-sort 1682225792 8 1000 1000 master cached 12.931000 3061
btree-sort 1682225792 9 1000 1000 master uncached 143.197000 392121
btree-sort 1682225793 9 1000 1000 master cached 12.739000 392121
btree-sort 1682225793 10 1000 1000 master uncached 141.355000 355367
btree-sort 1682225794 10 1000 1000 master cached 12.354000 355367
btree-sort 1682225794 1 1000 1000 patched uncached 46.453000 383044
btree-sort 1682225794 1 1000 1000 patched cached 12.426000 383044
btree-sort 1682225794 2 1000 1000 patched uncached 45.742000 426298
btree-sort 1682225795 2 1000 1000 patched cached 12.448000 426298
btree-sort 1682225795 3 1000 1000 patched uncached 43.554000 65222
btree-sort 1682225795 3 1000 1000 patched cached 12.347000 65222
btree-sort 1682225795 4 1000 1000 patched uncached 46.514000 321900
btree-sort 1682225795 4 1000 1000 patched cached 12.453000 321900
btree-sort 1682225795 5 1000 1000 patched uncached 45.375000 456921
btree-sort 1682225796 5 1000 1000 patched cached 11.801000 456921
btree-sort 1682225796 6 1000 1000 patched uncached 46.100000 172045
btree-sort 1682225796 6 1000 1000 patched cached 12.211000 172045
btree-sort 1682225796 7 1000 1000 patched uncached 44.955000 470712
btree-sort 1682225797 7 1000 1000 patched cached 12.172000 470712
btree-sort 1682225797 8 1000 1000 patched uncached 46.933000 279766
btree-sort 1682225797 8 1000 1000 patched cached 12.555000 279766
btree-sort 1682225797 9 1000 1000 patched uncached 45.994000 33175
btree-sort 1682225798 9 1000 1000 patched cached 12.335000 33175
btree-sort 1682225798 10 1000 1000 patched uncached 45.922000 273287
btree-sort 1682225798 10 1000 1000 patched cached 12.402000 273287
btree-sort 1682225798 1 1000 1000 bitmapscan uncached 209534.509000 73520
btree-sort 1682226008 1 1000 1000 bitmapscan cached 243608.275000 73520
btree-sort 1682226252 2 1000 1000 bitmapscan uncached 190995.737000 413169
