test machine time rows dataset matches distinct build nvalues distance prefetch table_size index_size scan_type caching run value nfound cost duration
btree-saop xeon 1686660621 10000000 random 1000 10000 master 5 1 0 434783 8852 indexscan uncached 1 1741 5130 7541.46 565.846000
btree-saop xeon 1686660622 10000000 random 1000 10000 master 5 1 0 434783 8852 indexscan cached 1 1741 5130 7541.46 16.552000
btree-saop xeon 1686660622 10000000 random 1000 10000 master 5 1 0 434783 8852 bitmapscan uncached 1 625 5116 7308.83 577.764000
btree-saop xeon 1686660623 10000000 random 1000 10000 master 5 1 0 434783 8852 bitmapscan cached 1 625 5116 7308.83 18.681000
btree-saop xeon 1686660623 10000000 random 1000 10000 master 5 1 0 434783 8852 seqscan uncached 1 673 5090 597283.15 2299.459000
btree-saop xeon 1686660626 10000000 random 1000 10000 master 5 1 0 434783 8852 seqscan cached 1 673 5090 597283.15 1834.433000
btree-saop xeon 1686660628 10000000 random 1000 10000 master 5 1 0 434783 8852 indexscan uncached 2 3351 5033 7541.46 550.820000
btree-saop xeon 1686660629 10000000 random 1000 10000 master 5 1 0 434783 8852 indexscan cached 2 3351 5033 7541.46 15.722000
btree-saop xeon 1686660629 10000000 random 1000 10000 master 5 1 0 434783 8852 bitmapscan uncached 2 2710 5074 7308.83 572.835000
btree-saop xeon 1686660630 10000000 random 1000 10000 master 5 1 0 434783 8852 bitmapscan cached 2 2710 5074 7308.83 19.166000
btree-saop xeon 1686660630 10000000 random 1000 10000 master 5 1 0 434783 8852 indexscan uncached 3 4378 4928 7541.46 553.117000
btree-saop xeon 1686660631 10000000 random 1000 10000 master 5 1 0 434783 8852 indexscan cached 3 4378 4928 7541.46 18.063000
btree-saop xeon 1686660631 10000000 random 1000 10000 master 5 1 0 434783 8852 bitmapscan uncached 3 5808 4874 7308.83 558.328000
btree-saop xeon 1686660632 10000000 random 1000 10000 master 5 1 0 434783 8852 bitmapscan cached 3 5808 4874 7308.83 19.460000
btree-saop xeon 1686660632 10000000 random 1000 10000 master 5 1 0 434783 8852 indexscan uncached 4 6856 4993 7541.46 553.714000
btree-saop xeon 1686660633 10000000 random 1000 10000 master 5 1 0 434783 8852 indexscan cached 4 6856 4993 7541.46 16.717000
btree-saop xeon 1686660633 10000000 random 1000 10000 master 5 1 0 434783 8852 bitmapscan uncached 4 6914 5086 7308.83 575.632000
btree-saop xeon 1686660634 10000000 random 1000 10000 master 5 1 0 434783 8852 bitmapscan cached 4 6914 5086 7308.83 20.685000
btree-saop xeon 1686660634 10000000 random 1000 10000 master 5 1 0 434783 8852 indexscan uncached 5 9343 5036 7541.46 570.123000
