test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration
btree-sort xeon 1686657377 10000000 random 1000 10000 master 0 434783 8852 indexscan uncached 1 348 1001 86.82 119.877000
btree-sort xeon 1686657378 10000000 random 1000 10000 master 0 434783 8852 indexscan cached 1 348 1001 86.82 10.301000
btree-sort xeon 1686657378 10000000 random 1000 10000 master 0 434783 8852 bitmapscan uncached 1 1385 1001 1092931.79 3560.373000
btree-sort xeon 1686657382 10000000 random 1000 10000 master 0 434783 8852 bitmapscan cached 1 1385 1001 1092931.79 3223.487000
btree-sort xeon 1686657385 10000000 random 1000 10000 master 0 434783 8852 seqscan uncached 1 726 1001 1068361.96 2315.191000
btree-sort xeon 1686657388 10000000 random 1000 10000 master 0 434783 8852 seqscan cached 1 726 1001 1068361.96 1915.112000
btree-sort xeon 1686657390 10000000 random 1000 10000 master 0 434783 8852 indexscan uncached 2 3189 1001 115.10 120.319000
btree-sort xeon 1686657391 10000000 random 1000 10000 master 0 434783 8852 indexscan cached 2 3189 1001 115.10 9.982000
btree-sort xeon 1686657391 10000000 random 1000 10000 master 0 434783 8852 bitmapscan uncached 2 3521 1001 929475.65 3340.870000
btree-sort xeon 1686657394 10000000 random 1000 10000 master 0 434783 8852 bitmapscan cached 2 3521 1001 929475.65 2959.731000
btree-sort xeon 1686657397 10000000 random 1000 10000 master 0 434783 8852 indexscan uncached 3 5051 1001 151.63 121.120000
btree-sort xeon 1686657398 10000000 random 1000 10000 master 0 434783 8852 indexscan cached 3 5051 1001 151.63 10.565000
btree-sort xeon 1686657398 10000000 random 1000 10000 master 0 434783 8852 bitmapscan uncached 3 4410 1001 860050.92 3253.603000
btree-sort xeon 1686657402 10000000 random 1000 10000 master 0 434783 8852 bitmapscan cached 3 4410 1001 860050.92 2906.101000
btree-sort xeon 1686657404 10000000 random 1000 10000 master 0 434783 8852 indexscan uncached 4 7754 1001 311.87 120.812000
btree-sort xeon 1686657405 10000000 random 1000 10000 master 0 434783 8852 indexscan cached 4 7754 1001 311.87 10.386000
btree-sort xeon 1686657405 10000000 random 1000 10000 master 0 434783 8852 bitmapscan uncached 4 6865 1001 674530.24 2964.409000
btree-sort xeon 1686657409 10000000 random 1000 10000 master 0 434783 8852 bitmapscan cached 4 6865 1001 674530.24 2577.652000
btree-sort xeon 1686657411 10000000 random 1000 10000 master 0 434783 8852 indexscan uncached 5 8885 1001 608.08 120.868000
btree-sort xeon 1686657412 10000000 random 1000 10000 master 0 434783 8852 indexscan cached 5 8885 1001 608.08 10.437000
btree-sort xeon 1686657412 10000000 random 1000 10000 master 0 434783 8852 bitmapscan uncached 5 9339 1001 444308.47 2675.599000
btree-sort xeon 1686657415 10000000 random 1000 10000 master 0 434783 8852 bitmapscan cached 5 9339 1001 444308.47 1764.015000
btree-sort xeon 1686657417 10000000 random 1000 10000 master 32 434783 8852 indexscan uncached 1 133 1001 85.31 120.428000
btree-sort xeon 1686657418 10000000 random 1000 10000 master 32 434783 8852 indexscan cached 1 133 1001 85.31 10.173000
btree-sort xeon 1686657418 10000000 random 1000 10000 master 32 434783 8852 bitmapscan uncached 1 365 1001 1170998.48 5025.644000
btree-sort xeon 1686657423 10000000 random 1000 10000 master 32 434783 8852 bitmapscan cached 1 365 1001 1170998.48 3594.998000
btree-sort xeon 1686657427 10000000 random 1000 10000 master 32 434783 8852 seqscan uncached 1 460 1001 1082813.28 2334.259000
btree-sort xeon 1686657430 10000000 random 1000 10000 master 32 434783 8852 seqscan cached 1 460 1001 1082813.28 1919.985000
btree-sort xeon 1686657432 10000000 random 1000 10000 master 32 434783 8852 indexscan uncached 2 2180 1001 102.65 122.761000
btree-sort xeon 1686657432 10000000 random 1000 10000 master 32 434783 8852 indexscan cached 2 2180 1001 102.65 10.100000
btree-sort xeon 1686657432 10000000 random 1000 10000 master 32 434783 8852 bitmapscan uncached 2 3130 1001 959386.48 4698.383000
btree-sort xeon 1686657437 10000000 random 1000 10000 master 32 434783 8852 bitmapscan cached 2 3130 1001 959386.48 3300.251000
btree-sort xeon 1686657441 10000000 random 1000 10000 master 32 434783 8852 indexscan uncached 3 5701 1001 171.85 120.692000
btree-sort xeon 1686657441 10000000 random 1000 10000 master 32 434783 8852 indexscan cached 3 5701 1001 171.85 10.938000
btree-sort xeon 1686657441 10000000 random 1000 10000 master 32 434783 8852 bitmapscan uncached 3 5028 1001 812941.86 4476.246000
btree-sort xeon 1686657446 10000000 random 1000 10000 master 32 434783 8852 bitmapscan cached 3 5028 1001 812941.86 3089.586000
btree-sort xeon 1686657449 10000000 random 1000 10000 master 32 434783 8852 indexscan uncached 4 7303 1001 261.38 122.229000
btree-sort xeon 1686657450 10000000 random 1000 10000 master 32 434783 8852 indexscan cached 4 7303 1001 261.38 10.421000
btree-sort xeon 1686657450 10000000 random 1000 10000 master 32 434783 8852 bitmapscan uncached 4 7676 1001 611118.10 4095.974000
btree-sort xeon 1686657454 10000000 random 1000 10000 master 32 434783 8852 bitmapscan cached 4 7676 1001 611118.10 2787.856000
btree-sort xeon 1686657457 10000000 random 1000 10000 master 32 434783 8852 indexscan uncached 5 8299 1001 406.48 123.139000
btree-sort xeon 1686657458 10000000 random 1000 10000 master 32 434783 8852 indexscan cached 5 8299 1001 406.48 10.541000
btree-sort xeon 1686657458 10000000 random 1000 10000 master 32 434783 8852 bitmapscan uncached 5 8092 1001 579283.71 4081.494000
btree-sort xeon 1686657462 10000000 random 1000 10000 master 32 434783 8852 bitmapscan cached 5 8092 1001 579283.71 2718.373000
btree-sort xeon 1686657466 10000000 random 1000 10000 patched 0 434783 8852 indexscan uncached 1 1727 1001 98.10 121.206000
btree-sort xeon 1686657466 10000000 random 1000 10000 patched 0 434783 8852 indexscan cached 1 1727 1001 98.10 10.410000
btree-sort xeon 1686657466 10000000 random 1000 10000 patched 0 434783 8852 bitmapscan uncached 1 873 1001 1132106.58 3638.558000
btree-sort xeon 1686657470 10000000 random 1000 10000 patched 0 434783 8852 bitmapscan cached 1 873 1001 1132106.58 3370.834000
btree-sort xeon 1686657474 10000000 random 1000 10000 patched 0 434783 8852 seqscan uncached 1 582 1001 1076109.29 2294.641000
btree-sort xeon 1686657477 10000000 random 1000 10000 patched 0 434783 8852 seqscan cached 1 582 1001 1076109.29 1948.723000
btree-sort xeon 1686657479 10000000 random 1000 10000 patched 0 434783 8852 indexscan uncached 2 3298 1001 116.54 121.468000
btree-sort xeon 1686657479 10000000 random 1000 10000 patched 0 434783 8852 indexscan cached 2 3298 1001 116.54 11.002000
btree-sort xeon 1686657479 10000000 random 1000 10000 patched 0 434783 8852 bitmapscan uncached 2 2885 1001 978842.52 3449.581000
btree-sort xeon 1686657483 10000000 random 1000 10000 patched 0 434783 8852 bitmapscan cached 2 2885 1001 978842.52 3148.878000
btree-sort xeon 1686657486 10000000 random 1000 10000 patched 0 434783 8852 indexscan uncached 3 5876 1001 178.30 122.877000
btree-sort xeon 1686657487 10000000 random 1000 10000 patched 0 434783 8852 indexscan cached 3 5876 1001 178.30 10.707000
btree-sort xeon 1686657487 10000000 random 1000 10000 patched 0 434783 8852 bitmapscan uncached 3 5242 1001 796419.55 3173.470000
btree-sort xeon 1686657490 10000000 random 1000 10000 patched 0 434783 8852 bitmapscan cached 3 5242 1001 796419.55 2898.239000
btree-sort xeon 1686657493 10000000 random 1000 10000 patched 0 434783 8852 indexscan uncached 4 7978 1001 345.25 121.060000
