test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration
btree-sort xeon 1686680395 100000000 random 1000 100000 master 0 4347827 88470 indexscan uncached 1 6732 1001 1342.58 122.858000
btree-sort xeon 1686680399 100000000 random 1000 100000 master 0 4347827 88470 indexscan cached 1 6732 1001 1342.58 10.263000
btree-sort xeon 1686680399 100000000 random 1000 100000 master 0 4347827 88470 bitmapscan uncached 1 12495 1001 11184416.37 32858.818000
btree-sort xeon 1686680432 100000000 random 1000 100000 master 0 4347827 88470 bitmapscan cached 1 12495 1001 11184416.37 31278.221000
btree-sort xeon 1686680464 100000000 random 1000 100000 master 0 4347827 88470 seqscan uncached 1 11109 1001 10476945.53 22688.918000
btree-sort xeon 1686680489 100000000 random 1000 100000 master 0 4347827 88470 seqscan cached 1 11109 1001 10476945.53 19001.791000
btree-sort xeon 1686680508 100000000 random 1000 100000 master 0 4347827 88470 indexscan uncached 2 21891 1001 1342.68 145.242000
btree-sort xeon 1686680510 100000000 random 1000 100000 master 0 4347827 88470 indexscan cached 2 21891 1001 1342.68 10.844000
btree-sort xeon 1686680510 100000000 random 1000 100000 master 0 4347827 88470 bitmapscan uncached 2 33128 1001 9817693.87 31746.815000
btree-sort xeon 1686680542 100000000 random 1000 100000 master 0 4347827 88470 bitmapscan cached 2 33128 1001 9817693.87 29813.608000
btree-sort xeon 1686680572 100000000 random 1000 100000 master 0 4347827 88470 indexscan uncached 3 57030 1001 1343.19 145.112000
btree-sort xeon 1686680574 100000000 random 1000 100000 master 0 4347827 88470 indexscan cached 3 57030 1001 1343.19 10.890000
btree-sort xeon 1686680574 100000000 random 1000 100000 master 0 4347827 88470 bitmapscan uncached 3 41559 1001 9271634.79 31968.769000
btree-sort xeon 1686680607 100000000 random 1000 100000 master 0 4347827 88470 bitmapscan cached 3 41559 1001 9271634.79 30186.444000
btree-sort xeon 1686680637 100000000 random 1000 100000 master 0 4347827 88470 indexscan uncached 4 78652 1001 1344.33 146.809000
btree-sort xeon 1686680639 100000000 random 1000 100000 master 0 4347827 88470 indexscan cached 4 78652 1001 1344.33 10.549000
btree-sort xeon 1686680639 100000000 random 1000 100000 master 0 4347827 88470 bitmapscan uncached 4 61993 1001 7938893.60 29542.724000
