test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration
btree xeon 1686655921 10000000 random 1000 10000 master 0 434783 8850 indexscan uncached 1 1873 992 1516.40 119.826000
btree xeon 1686655922 10000000 random 1000 10000 master 0 434783 8850 indexscan cached 1 1873 992 1516.40 9.679000
btree xeon 1686655922 10000000 random 1000 10000 master 0 434783 8850 bitmapscan uncached 1 1749 951 1495.26 117.214000
btree xeon 1686655923 10000000 random 1000 10000 master 0 434783 8850 bitmapscan cached 1 1749 951 1495.26 10.925000
btree xeon 1686655923 10000000 random 1000 10000 master 0 434783 8850 seqscan uncached 1 1471 987 559783.11 2216.383000
btree xeon 1686655925 10000000 random 1000 10000 master 0 434783 8850 seqscan cached 1 1471 987 559783.11 1467.598000
btree xeon 1686655927 10000000 random 1000 10000 master 0 434783 8850 indexscan uncached 2 3004 985 1516.40 117.752000
btree xeon 1686655927 10000000 random 1000 10000 master 0 434783 8850 indexscan cached 2 3004 985 1516.40 10.360000
btree xeon 1686655927 10000000 random 1000 10000 master 0 434783 8850 bitmapscan uncached 2 3924 988 1495.26 121.581000
btree xeon 1686655928 10000000 random 1000 10000 master 0 434783 8850 bitmapscan cached 2 3924 988 1495.26 11.317000
btree xeon 1686655928 10000000 random 1000 10000 master 0 434783 8850 indexscan uncached 3 5529 1039 1516.40 127.860000
btree xeon 1686655928 10000000 random 1000 10000 master 0 434783 8850 indexscan cached 3 5529 1039 1516.40 11.385000
btree xeon 1686655928 10000000 random 1000 10000 master 0 434783 8850 bitmapscan uncached 3 5846 982 1495.26 122.217000
btree xeon 1686655929 10000000 random 1000 10000 master 0 434783 8850 bitmapscan cached 3 5846 982 1495.26 11.163000
btree xeon 1686655929 10000000 random 1000 10000 master 0 434783 8850 indexscan uncached 4 6005 973 1516.40 121.057000
btree xeon 1686655929 10000000 random 1000 10000 master 0 434783 8850 indexscan cached 4 6005 973 1516.40 12.133000
btree xeon 1686655929 10000000 random 1000 10000 master 0 434783 8850 bitmapscan uncached 4 6647 1001 1495.26 124.676000
btree xeon 1686655930 10000000 random 1000 10000 master 0 434783 8850 bitmapscan cached 4 6647 1001 1495.26 12.260000
btree xeon 1686655930 10000000 random 1000 10000 master 0 434783 8850 indexscan uncached 5 8526 1026 1516.40 125.943000
btree xeon 1686655930 10000000 random 1000 10000 master 0 434783 8850 indexscan cached 5 8526 1026 1516.40 10.998000
btree xeon 1686655930 10000000 random 1000 10000 master 0 434783 8850 bitmapscan uncached 5 8878 1009 1495.26 126.100000
btree xeon 1686655931 10000000 random 1000 10000 master 0 434783 8850 bitmapscan cached 5 8878 1009 1495.26 11.840000
btree xeon 1686655931 10000000 random 1000 10000 master 32 434783 8850 indexscan uncached 1 1736 1042 1516.40 129.400000
btree xeon 1686655931 10000000 random 1000 10000 master 32 434783 8850 indexscan cached 1 1736 1042 1516.40 12.093000
btree xeon 1686655931 10000000 random 1000 10000 master 32 434783 8850 bitmapscan uncached 1 457 989 1495.26 26.948000
btree xeon 1686655932 10000000 random 1000 10000 master 32 434783 8850 bitmapscan cached 1 457 989 1495.26 11.505000
btree xeon 1686655932 10000000 random 1000 10000 master 32 434783 8850 seqscan uncached 1 807 987 559783.11 2201.124000
btree xeon 1686655934 10000000 random 1000 10000 master 32 434783 8850 seqscan cached 1 807 987 559783.11 1468.556000
btree xeon 1686655936 10000000 random 1000 10000 master 32 434783 8850 indexscan uncached 2 3469 997 1516.40 119.378000
btree xeon 1686655936 10000000 random 1000 10000 master 32 434783 8850 indexscan cached 2 3469 997 1516.40 9.781000
btree xeon 1686655936 10000000 random 1000 10000 master 32 434783 8850 bitmapscan uncached 2 2664 995 1495.26 24.321000
btree xeon 1686655937 10000000 random 1000 10000 master 32 434783 8850 bitmapscan cached 2 2664 995 1495.26 10.294000
btree xeon 1686655937 10000000 random 1000 10000 master 32 434783 8850 indexscan uncached 3 5284 1010 1516.40 121.890000
btree xeon 1686655937 10000000 random 1000 10000 master 32 434783 8850 indexscan cached 3 5284 1010 1516.40 10.683000
btree xeon 1686655937 10000000 random 1000 10000 master 32 434783 8850 bitmapscan uncached 3 5252 950 1495.26 26.977000
btree xeon 1686655938 10000000 random 1000 10000 master 32 434783 8850 bitmapscan cached 3 5252 950 1495.26 11.135000
btree xeon 1686655938 10000000 random 1000 10000 master 32 434783 8850 indexscan uncached 4 6259 988 1516.40 121.310000
btree xeon 1686655938 10000000 random 1000 10000 master 32 434783 8850 indexscan cached 4 6259 988 1516.40 11.514000
btree xeon 1686655938 10000000 random 1000 10000 master 32 434783 8850 bitmapscan uncached 4 7944 985 1495.26 28.007000
btree xeon 1686655939 10000000 random 1000 10000 master 32 434783 8850 bitmapscan cached 4 7944 985 1495.26 11.328000
btree xeon 1686655939 10000000 random 1000 10000 master 32 434783 8850 indexscan uncached 5 8894 963 1516.40 119.603000
btree xeon 1686655939 10000000 random 1000 10000 master 32 434783 8850 indexscan cached 5 8894 963 1516.40 11.264000
btree xeon 1686655939 10000000 random 1000 10000 master 32 434783 8850 bitmapscan uncached 5 9174 955 1495.26 28.064000
btree xeon 1686655939 10000000 random 1000 10000 master 32 434783 8850 bitmapscan cached 5 9174 955 1495.26 11.505000
btree xeon 1686655940 10000000 random 1000 10000 patched 0 434783 8850 indexscan uncached 1 1050 973 1516.40 121.211000
btree xeon 1686655940 10000000 random 1000 10000 patched 0 434783 8850 indexscan cached 1 1050 973 1516.40 10.857000
btree xeon 1686655940 10000000 random 1000 10000 patched 0 434783 8850 bitmapscan uncached 1 329 1023 1495.26 128.282000
btree xeon 1686655941 10000000 random 1000 10000 patched 0 434783 8850 bitmapscan cached 1 329 1023 1495.26 12.698000
btree xeon 1686655941 10000000 random 1000 10000 patched 0 434783 8850 seqscan uncached 1 1511 1024 559783.11 2218.060000
btree xeon 1686655943 10000000 random 1000 10000 patched 0 434783 8850 seqscan cached 1 1511 1024 559783.11 1497.351000
