test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration
hash xeon 1686759737 100000000 random 1000 100000 master 0 4347827 531735 indexscan uncached 1 9751 1021 1541.67 136.973000
hash xeon 1686759742 100000000 random 1000 100000 master 0 4347827 531735 indexscan cached 1 9751 1021 1541.67 10.746000
hash xeon 1686759742 100000000 random 1000 100000 master 0 4347827 531735 bitmapscan uncached 1 17162 1002 1536.76 124.443000
hash xeon 1686759742 100000000 random 1000 100000 master 0 4347827 531735 bitmapscan cached 1 17162 1002 1536.76 11.309000
hash xeon 1686759742 100000000 random 1000 100000 master 0 4347827 531735 seqscan uncached 1 6583 978 5597827.30 21557.011000
hash xeon 1686759764 100000000 random 1000 100000 master 0 4347827 531735 seqscan cached 1 6583 978 5597827.30 16069.278000
hash xeon 1686759780 100000000 random 1000 100000 master 0 4347827 531735 indexscan uncached 2 25377 990 1541.67 123.136000
hash xeon 1686759783 100000000 random 1000 100000 master 0 4347827 531735 indexscan cached 2 25377 990 1541.67 10.863000
hash xeon 1686759783 100000000 random 1000 100000 master 0 4347827 531735 bitmapscan uncached 2 34535 1018 1536.76 128.651000
hash xeon 1686759783 100000000 random 1000 100000 master 0 4347827 531735 bitmapscan cached 2 34535 1018 1536.76 11.950000
hash xeon 1686759783 100000000 random 1000 100000 master 0 4347827 531735 indexscan uncached 3 57516 997 1541.67 127.255000
hash xeon 1686759784 100000000 random 1000 100000 master 0 4347827 531735 indexscan cached 3 57516 997 1541.67 12.291000
hash xeon 1686759784 100000000 random 1000 100000 master 0 4347827 531735 bitmapscan uncached 3 49754 966 1536.76 125.273000
hash xeon 1686759784 100000000 random 1000 100000 master 0 4347827 531735 bitmapscan cached 3 49754 966 1536.76 13.008000
hash xeon 1686759784 100000000 random 1000 100000 master 0 4347827 531735 indexscan uncached 4 70286 1063 1541.67 134.581000
hash xeon 1686759785 100000000 random 1000 100000 master 0 4347827 531735 indexscan cached 4 70286 1063 1541.67 12.444000
hash xeon 1686759785 100000000 random 1000 100000 master 0 4347827 531735 bitmapscan uncached 4 72332 988 1536.76 128.239000
hash xeon 1686759785 100000000 random 1000 100000 master 0 4347827 531735 bitmapscan cached 4 72332 988 1536.76 12.488000
hash xeon 1686759785 100000000 random 1000 100000 master 0 4347827 531735 indexscan uncached 5 86256 1085 1541.67 137.360000
hash xeon 1686759786 100000000 random 1000 100000 master 0 4347827 531735 indexscan cached 5 86256 1085 1541.67 12.716000
hash xeon 1686759786 100000000 random 1000 100000 master 0 4347827 531735 bitmapscan uncached 5 98499 1009 1536.76 128.542000
hash xeon 1686759786 100000000 random 1000 100000 master 0 4347827 531735 bitmapscan cached 5 98499 1009 1536.76 12.377000
hash xeon 1686759786 100000000 random 1000 100000 master 32 4347827 531735 indexscan uncached 1 12299 957 1541.67 121.478000
hash xeon 1686759787 100000000 random 1000 100000 master 32 4347827 531735 indexscan cached 1 12299 957 1541.67 12.017000
hash xeon 1686759787 100000000 random 1000 100000 master 32 4347827 531735 bitmapscan uncached 1 16558 1026 1536.76 30.914000
hash xeon 1686759787 100000000 random 1000 100000 master 32 4347827 531735 bitmapscan cached 1 16558 1026 1536.76 11.979000
hash xeon 1686759787 100000000 random 1000 100000 master 32 4347827 531735 seqscan uncached 1 16978 1054 5597827.30 21512.592000
hash xeon 1686759809 100000000 random 1000 100000 master 32 4347827 531735 seqscan cached 1 16978 1054 5597827.30 14869.420000
hash xeon 1686759824 100000000 random 1000 100000 master 32 4347827 531735 indexscan uncached 2 29045 947 1541.67 138.157000
hash xeon 1686759826 100000000 random 1000 100000 master 32 4347827 531735 indexscan cached 2 29045 947 1541.67 10.479000
hash xeon 1686759826 100000000 random 1000 100000 master 32 4347827 531735 bitmapscan uncached 2 28408 962 1536.76 27.262000
hash xeon 1686759827 100000000 random 1000 100000 master 32 4347827 531735 bitmapscan cached 2 28408 962 1536.76 11.028000
hash xeon 1686759827 100000000 random 1000 100000 master 32 4347827 531735 indexscan uncached 3 48534 1058 1541.67 130.630000
hash xeon 1686759827 100000000 random 1000 100000 master 32 4347827 531735 indexscan cached 3 48534 1058 1541.67 11.673000
hash xeon 1686759827 100000000 random 1000 100000 master 32 4347827 531735 bitmapscan uncached 3 46001 928 1536.76 29.766000
hash xeon 1686759828 100000000 random 1000 100000 master 32 4347827 531735 bitmapscan cached 3 46001 928 1536.76 12.409000
hash xeon 1686759828 100000000 random 1000 100000 master 32 4347827 531735 indexscan uncached 4 75403 1055 1541.67 131.559000
hash xeon 1686759828 100000000 random 1000 100000 master 32 4347827 531735 indexscan cached 4 75403 1055 1541.67 12.152000
hash xeon 1686759828 100000000 random 1000 100000 master 32 4347827 531735 bitmapscan uncached 4 70355 989 1536.76 30.068000
hash xeon 1686759828 100000000 random 1000 100000 master 32 4347827 531735 bitmapscan cached 4 70355 989 1536.76 12.461000
hash xeon 1686759828 100000000 random 1000 100000 master 32 4347827 531735 indexscan uncached 5 82295 1016 1541.67 129.278000
hash xeon 1686759829 100000000 random 1000 100000 master 32 4347827 531735 indexscan cached 5 82295 1016 1541.67 12.092000
hash xeon 1686759829 100000000 random 1000 100000 master 32 4347827 531735 bitmapscan uncached 5 83412 985 1536.76 28.972000
hash xeon 1686759829 100000000 random 1000 100000 master 32 4347827 531735 bitmapscan cached 5 83412 985 1536.76 11.664000
hash xeon 1686759830 100000000 random 1000 100000 patched 0 4347827 531735 indexscan uncached 1 10295 1008 1541.67 127.611000
hash xeon 1686759830 100000000 random 1000 100000 patched 0 4347827 531735 indexscan cached 1 10295 1008 1541.67 12.460000
hash xeon 1686759830 100000000 random 1000 100000 patched 0 4347827 531735 bitmapscan uncached 1 7673 953 1536.76 122.709000
hash xeon 1686759831 100000000 random 1000 100000 patched 0 4347827 531735 bitmapscan cached 1 7673 953 1536.76 12.078000
hash xeon 1686759831 100000000 random 1000 100000 patched 0 4347827 531735 seqscan uncached 1 14023 1023 5597827.30 21683.057000
hash xeon 1686759853 100000000 random 1000 100000 patched 0 4347827 531735 seqscan cached 1 14023 1023 5597827.30 15156.818000
hash xeon 1686759868 100000000 random 1000 100000 patched 0 4347827 531735 indexscan uncached 2 29723 916 1541.67 135.916000
hash xeon 1686759870 100000000 random 1000 100000 patched 0 4347827 531735 indexscan cached 2 29723 916 1541.67 10.594000
hash xeon 1686759870 100000000 random 1000 100000 patched 0 4347827 531735 bitmapscan uncached 2 36395 1037 1536.76 127.285000
