test machine time rows dataset matches distinct build nvalues distance prefetch table_size index_size scan_type caching run value nfound cost duration
btree-saop xeon 1686653137 1000000 random 1000 1000 master 10 10 32 43479 886 indexscan cached 3 526 9915 13566.59 23.415000
btree-saop xeon 1686653137 1000000 random 1000 1000 master 10 10 32 43479 886 bitmapscan uncached 3 483 9955 11600.48 117.771000
btree-saop xeon 1686653137 1000000 random 1000 1000 master 10 10 32 43479 886 bitmapscan cached 3 483 9955 11600.48 26.895000
btree-saop xeon 1686653137 1000000 random 1000 1000 master 10 10 32 43479 886 indexscan uncached 4 713 9917 13566.59 985.465000
btree-saop xeon 1686653139 1000000 random 1000 1000 master 10 10 32 43479 886 indexscan cached 4 713 9917 13566.59 23.466000
btree-saop xeon 1686653139 1000000 random 1000 1000 master 10 10 32 43479 886 bitmapscan uncached 4 617 10004 11600.48 116.478000
btree-saop xeon 1686653139 1000000 random 1000 1000 master 10 10 32 43479 886 bitmapscan cached 4 617 10004 11600.48 26.928000
btree-saop xeon 1686653139 1000000 random 1000 1000 master 10 10 32 43479 886 indexscan uncached 5 775 10087 13566.59 1001.340000
btree-saop xeon 1686653140 1000000 random 1000 1000 master 10 10 32 43479 886 indexscan cached 5 775 10087 13566.59 23.668000
btree-saop xeon 1686653140 1000000 random 1000 1000 master 10 10 32 43479 886 bitmapscan uncached 5 776 9948 11600.48 116.108000
btree-saop xeon 1686653141 1000000 random 1000 1000 master 10 10 32 43479 886 bitmapscan cached 5 776 9948 11600.48 26.631000
btree-saop xeon 1686653141 1000000 random 1000 1000 master 100 1 0 43479 886 indexscan uncached 1 74 100351 67158.50 2620.823000
btree-saop xeon 1686653144 1000000 random 1000 1000 master 100 1 0 43479 886 indexscan cached 1 74 100351 67158.50 117.816000
btree-saop xeon 1686653144 1000000 random 1000 1000 master 100 1 0 43479 886 bitmapscan uncached 1 51 100217 45948.70 389.193000
btree-saop xeon 1686653145 1000000 random 1000 1000 master 100 1 0 43479 886 bitmapscan cached 1 51 100217 45948.70 113.135000
btree-saop xeon 1686653145 1000000 random 1000 1000 master 100 1 0 43479 886 seqscan uncached 1 19 100055 58479.13 297.884000
btree-saop xeon 1686653146 1000000 random 1000 1000 master 100 1 0 43479 886 seqscan cached 1 19 100055 58479.13 252.404000
btree-saop xeon 1686653146 1000000 random 1000 1000 master 100 1 0 43479 886 indexscan uncached 2 207 99362 67139.45 2635.485000
btree-saop xeon 1686653149 1000000 random 1000 1000 master 100 1 0 43479 886 indexscan cached 2 207 99362 67139.45 116.155000
btree-saop xeon 1686653149 1000000 random 1000 1000 master 100 1 0 43479 886 bitmapscan uncached 2 182 99768 45923.98 377.231000
btree-saop xeon 1686653150 1000000 random 1000 1000 master 100 1 0 43479 886 bitmapscan cached 2 182 99768 45923.98 122.593000
btree-saop xeon 1686653150 1000000 random 1000 1000 master 100 1 0 43479 886 indexscan uncached 3 376 99717 67159.92 2598.594000
btree-saop xeon 1686653153 1000000 random 1000 1000 master 100 1 0 43479 886 indexscan cached 3 376 99717 67159.92 133.337000
btree-saop xeon 1686653153 1000000 random 1000 1000 master 100 1 0 43479 886 bitmapscan uncached 3 412 99589 45950.47 385.627000
btree-saop xeon 1686653154 1000000 random 1000 1000 master 100 1 0 43479 886 bitmapscan cached 3 412 99589 45950.47 118.851000
btree-saop xeon 1686653154 1000000 random 1000 1000 master 100 1 0 43479 886 indexscan uncached 4 565 100122 67149.69 2663.058000
btree-saop xeon 1686653157 1000000 random 1000 1000 master 100 1 0 43479 886 indexscan cached 4 565 100122 67149.69 119.520000
btree-saop xeon 1686653157 1000000 random 1000 1000 master 100 1 0 43479 886 bitmapscan uncached 4 626 100248 45923.98 379.110000
btree-saop xeon 1686653158 1000000 random 1000 1000 master 100 1 0 43479 886 bitmapscan cached 4 626 100248 45923.98 120.908000
btree-saop xeon 1686653158 1000000 random 1000 1000 master 100 1 0 43479 886 indexscan uncached 5 866 100356 67150.02 2673.030000
btree-saop xeon 1686653161 1000000 random 1000 1000 master 100 1 0 43479 886 indexscan cached 5 866 100356 67150.02 136.158000
btree-saop xeon 1686653162 1000000 random 1000 1000 master 100 1 0 43479 886 bitmapscan uncached 5 771 99510 45923.98 376.471000
btree-saop xeon 1686653162 1000000 random 1000 1000 master 100 1 0 43479 886 bitmapscan cached 5 771 99510 45923.98 118.446000
btree-saop xeon 1686653163 1000000 random 1000 1000 master 100 1 32 43479 886 indexscan uncached 1 51 100217 67158.50 2610.483000
btree-saop xeon 1686653166 1000000 random 1000 1000 master 100 1 32 43479 886 indexscan cached 1 51 100217 67158.50 136.314000
btree-saop xeon 1686653166 1000000 random 1000 1000 master 100 1 32 43479 886 bitmapscan uncached 1 20 100078 45948.70 527.593000
btree-saop xeon 1686653167 1000000 random 1000 1000 master 100 1 32 43479 886 bitmapscan cached 1 20 100078 45948.70 126.860000
btree-saop xeon 1686653167 1000000 random 1000 1000 master 100 1 32 43479 886 seqscan uncached 1 6 100192 58479.13 299.541000
btree-saop xeon 1686653168 1000000 random 1000 1000 master 100 1 32 43479 886 seqscan cached 1 6 100192 58479.13 260.175000
btree-saop xeon 1686653168 1000000 random 1000 1000 master 100 1 32 43479 886 indexscan uncached 2 217 99448 67139.45 2628.510000
btree-saop xeon 1686653171 1000000 random 1000 1000 master 100 1 32 43479 886 indexscan cached 2 217 99448 67139.45 117.362000
btree-saop xeon 1686653171 1000000 random 1000 1000 master 100 1 32 43479 886 bitmapscan uncached 2 212 99427 45923.98 519.581000
btree-saop xeon 1686653172 1000000 random 1000 1000 master 100 1 32 43479 886 bitmapscan cached 2 212 99427 45923.98 127.997000
btree-saop xeon 1686653172 1000000 random 1000 1000 master 100 1 32 43479 886 indexscan uncached 3 433 99598 67159.92 2612.515000
btree-saop xeon 1686653175 1000000 random 1000 1000 master 100 1 32 43479 886 indexscan cached 3 433 99598 67159.92 117.204000
btree-saop xeon 1686653175 1000000 random 1000 1000 master 100 1 32 43479 886 bitmapscan uncached 3 467 99627 45936.72 510.856000
btree-saop xeon 1686653176 1000000 random 1000 1000 master 100 1 32 43479 886 bitmapscan cached 3 467 99627 45936.72 129.316000
btree-saop xeon 1686653176 1000000 random 1000 1000 master 100 1 32 43479 886 indexscan uncached 4 550 100112 67149.69 2650.837000
btree-saop xeon 1686653179 1000000 random 1000 1000 master 100 1 32 43479 886 indexscan cached 4 550 100112 67149.69 120.722000
btree-saop xeon 1686653179 1000000 random 1000 1000 master 100 1 32 43479 886 bitmapscan uncached 4 712 100065 45923.98 522.424000
