test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration
btree-sort xeon 1686652425 1000000 random 1000 1000 master 0 43479 887 indexscan uncached 1 106 1001 92.01 121.195000
btree-sort xeon 1686652425 1000000 random 1000 1000 master 0 43479 887 indexscan cached 1 106 1001 92.01 10.361000
btree-sort xeon 1686652425 1000000 random 1000 1000 master 0 43479 887 bitmapscan uncached 1 116 1001 111176.12 435.915000
btree-sort xeon 1686652426 1000000 random 1000 1000 master 0 43479 887 bitmapscan cached 1 116 1001 111176.12 187.432000
btree-sort xeon 1686652426 1000000 random 1000 1000 master 0 43479 887 seqscan uncached 1 194 1001 100213.57 269.048000
btree-sort xeon 1686652427 1000000 random 1000 1000 master 0 43479 887 seqscan cached 1 194 1001 100213.57 202.629000
btree-sort xeon 1686652427 1000000 random 1000 1000 master 0 43479 887 indexscan uncached 2 249 1001 105.98 121.243000
btree-sort xeon 1686652428 1000000 random 1000 1000 master 0 43479 887 indexscan cached 2 249 1001 105.98 10.782000
btree-sort xeon 1686652428 1000000 random 1000 1000 master 0 43479 887 bitmapscan uncached 2 274 1001 99203.80 418.691000
btree-sort xeon 1686652428 1000000 random 1000 1000 master 0 43479 887 bitmapscan cached 2 274 1001 99203.80 172.922000
btree-sort xeon 1686652428 1000000 random 1000 1000 master 0 43479 887 indexscan uncached 3 488 1001 146.25 121.315000
btree-sort xeon 1686652429 1000000 random 1000 1000 master 0 43479 887 indexscan cached 3 488 1001 146.25 10.685000
btree-sort xeon 1686652429 1000000 random 1000 1000 master 0 43479 887 bitmapscan uncached 3 460 1001 84909.49 397.579000
btree-sort xeon 1686652430 1000000 random 1000 1000 master 0 43479 887 bitmapscan cached 3 460 1001 84909.49 175.031000
btree-sort xeon 1686652430 1000000 random 1000 1000 master 0 43479 887 indexscan uncached 4 692 1001 228.91 119.683000
btree-sort xeon 1686652430 1000000 random 1000 1000 master 0 43479 887 indexscan cached 4 692 1001 228.91 10.698000
btree-sort xeon 1686652430 1000000 random 1000 1000 master 0 43479 887 bitmapscan uncached 4 683 1001 67915.69 368.469000
btree-sort xeon 1686652431 1000000 random 1000 1000 master 0 43479 887 bitmapscan cached 4 683 1001 67915.69 133.969000
btree-sort xeon 1686652431 1000000 random 1000 1000 master 0 43479 887 indexscan uncached 5 938 1001 873.98 120.986000
btree-sort xeon 1686652432 1000000 random 1000 1000 master 0 43479 887 indexscan cached 5 938 1001 873.98 10.934000
btree-sort xeon 1686652432 1000000 random 1000 1000 master 0 43479 887 bitmapscan uncached 5 954 1001 37616.04 318.898000
btree-sort xeon 1686652432 1000000 random 1000 1000 master 0 43479 887 bitmapscan cached 5 954 1001 37616.04 59.737000
btree-sort xeon 1686652433 1000000 random 1000 1000 master 32 43479 887 indexscan uncached 1 60 1001 88.50 123.912000
btree-sort xeon 1686652433 1000000 random 1000 1000 master 32 43479 887 indexscan cached 1 60 1001 88.50 10.981000
btree-sort xeon 1686652433 1000000 random 1000 1000 master 32 43479 887 bitmapscan uncached 1 79 1001 114023.21 630.969000
btree-sort xeon 1686652434 1000000 random 1000 1000 master 32 43479 887 bitmapscan cached 1 79 1001 114023.21 219.665000
btree-sort xeon 1686652434 1000000 random 1000 1000 master 32 43479 887 seqscan uncached 1 77 1001 106719.90 276.069000
btree-sort xeon 1686652435 1000000 random 1000 1000 master 32 43479 887 seqscan cached 1 77 1001 106719.90 205.619000
btree-sort xeon 1686652435 1000000 random 1000 1000 master 32 43479 887 indexscan uncached 2 223 1001 103.13 119.171000
btree-sort xeon 1686652436 1000000 random 1000 1000 master 32 43479 887 indexscan cached 2 223 1001 103.13 11.044000
btree-sort xeon 1686652436 1000000 random 1000 1000 master 32 43479 887 bitmapscan uncached 2 216 1001 103424.36 622.823000
