test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration
btree xeon 1686671718 100000000 random 1000 100000 master 0 4347827 88475 indexscan uncached 1 44 959 1519.55 120.870000
btree xeon 1686671722 100000000 random 1000 100000 master 0 4347827 88475 indexscan cached 1 44 959 1519.55 10.101000
btree xeon 1686671722 100000000 random 1000 100000 master 0 4347827 88475 bitmapscan uncached 1 868 974 1514.73 120.640000
btree xeon 1686671723 100000000 random 1000 100000 master 0 4347827 88475 bitmapscan cached 1 868 974 1514.73 11.692000
btree xeon 1686671723 100000000 random 1000 100000 master 0 4347827 88475 seqscan uncached 1 13500 972 5597827.30 21374.937000
btree xeon 1686671744 100000000 random 1000 100000 master 0 4347827 88475 seqscan cached 1 13500 972 5597827.30 16173.571000
btree xeon 1686671761 100000000 random 1000 100000 master 0 4347827 88475 indexscan uncached 2 36170 968 1519.55 120.665000
btree xeon 1686671763 100000000 random 1000 100000 master 0 4347827 88475 indexscan cached 2 36170 968 1519.55 10.512000
btree xeon 1686671763 100000000 random 1000 100000 master 0 4347827 88475 bitmapscan uncached 2 32101 974 1514.73 123.681000
btree xeon 1686671763 100000000 random 1000 100000 master 0 4347827 88475 bitmapscan cached 2 32101 974 1514.73 12.317000
btree xeon 1686671763 100000000 random 1000 100000 master 0 4347827 88475 indexscan uncached 3 58170 1034 1519.55 131.543000
btree xeon 1686671764 100000000 random 1000 100000 master 0 4347827 88475 indexscan cached 3 58170 1034 1519.55 12.651000
btree xeon 1686671764 100000000 random 1000 100000 master 0 4347827 88475 bitmapscan uncached 3 53881 1071 1514.73 135.187000
btree xeon 1686671764 100000000 random 1000 100000 master 0 4347827 88475 bitmapscan cached 3 53881 1071 1514.73 12.458000
btree xeon 1686671764 100000000 random 1000 100000 master 0 4347827 88475 indexscan uncached 4 62533 1024 1519.55 129.962000
btree xeon 1686671765 100000000 random 1000 100000 master 0 4347827 88475 indexscan cached 4 62533 1024 1519.55 12.326000
btree xeon 1686671765 100000000 random 1000 100000 master 0 4347827 88475 bitmapscan uncached 4 64476 960 1514.73 123.472000
