hash 1682116881 1 1000 1037 master uncached 195.572000 49383
hash 1682116884 1 1000 1037 master cached 9.999000 49383
hash 1682116884 2 1000 1022 master uncached 186.291000 73321
hash 1682116885 2 1000 1022 master cached 9.989000 73321
hash 1682116885 3 1000 1032 master uncached 199.434000 67015
hash 1682116885 3 1000 1032 master cached 9.922000 67015
hash 1682116885 4 1000 975 master uncached 182.711000 63646
hash 1682116886 4 1000 975 master cached 10.014000 63646
hash 1682116886 5 1000 1022 master uncached 192.800000 39895
hash 1682116886 5 1000 1022 master cached 9.759000 39895
hash 1682116886 6 1000 972 master uncached 183.581000 44034
hash 1682116887 6 1000 972 master cached 9.957000 44034
hash 1682116887 7 1000 1029 master uncached 183.531000 94158
hash 1682116887 7 1000 1029 master cached 10.233000 94158
hash 1682116887 8 1000 961 master uncached 184.798000 64093
hash 1682116888 8 1000 961 master cached 9.989000 64093
hash 1682116888 9 1000 966 master uncached 186.801000 83847
hash 1682116888 9 1000 966 master cached 10.209000 83847
hash 1682116888 10 1000 1024 master uncached 198.360000 26559
hash 1682116889 10 1000 1024 master cached 10.206000 26559
hash 1682116889 1 1000 1030 patched uncached 40.834000 16368
hash 1682116889 1 1000 1030 patched cached 10.218000 16368
hash 1682116889 2 1000 1056 patched uncached 41.108000 23346
hash 1682116889 2 1000 1056 patched cached 10.412000 23346
hash 1682116889 3 1000 960 patched uncached 38.993000 65002
hash 1682116890 3 1000 960 patched cached 9.764000 65002
hash 1682116890 4 1000 932 patched uncached 39.345000 58016
hash 1682116890 4 1000 932 patched cached 9.571000 58016
hash 1682116890 5 1000 995 patched uncached 38.172000 16232
hash 1682116890 5 1000 995 patched cached 9.933000 16232
hash 1682116890 6 1000 1032 patched uncached 41.036000 77049
hash 1682116891 6 1000 1032 patched cached 10.286000 77049
hash 1682116891 7 1000 1011 patched uncached 42.965000 84005
hash 1682116891 7 1000 1011 patched cached 9.980000 84005
hash 1682116891 8 1000 1003 patched uncached 41.050000 21544
hash 1682116892 8 1000 1003 patched cached 9.990000 21544
hash 1682116892 9 1000 962 patched uncached 40.471000 85749
hash 1682116892 9 1000 962 patched cached 9.946000 85749
hash 1682116892 10 1000 1012 patched uncached 42.415000 82033
hash 1682116892 10 1000 1012 patched cached 10.321000 82033
hash 1682116892 1 1000 993 bitmapscan uncached 39.210000 78514
hash 1682116893 1 1000 993 bitmapscan cached 10.461000 78514
hash 1682116893 2 1000 1029 bitmapscan uncached 42.700000 5418
hash 1682116893 2 1000 1029 bitmapscan cached 10.598000 5418
hash 1682116893 3 1000 986 bitmapscan uncached 43.057000 31542
hash 1682116893 3 1000 986 bitmapscan cached 10.490000 31542
hash 1682116893 4 1000 1018 bitmapscan uncached 40.554000 86231
hash 1682116894 4 1000 1018 bitmapscan cached 10.682000 86231
hash 1682116894 5 1000 971 bitmapscan uncached 38.830000 89249
hash 1682116894 5 1000 971 bitmapscan cached 10.355000 89249
hash 1682116894 6 1000 1024 bitmapscan uncached 53.011000 79451
hash 1682116894 6 1000 1024 bitmapscan cached 10.514000 79451
hash 1682116894 7 1000 980 bitmapscan uncached 43.937000 90471
hash 1682116895 7 1000 980 bitmapscan cached 10.151000 90471
hash 1682116895 8 1000 1046 bitmapscan uncached 43.602000 9806
hash 1682116895 8 1000 1046 bitmapscan cached 10.542000 9806
hash 1682116895 9 1000 1013 bitmapscan uncached 43.328000 74011
hash 1682116896 9 1000 1013 bitmapscan cached 10.653000 74011
hash 1682116896 10 1000 999 bitmapscan uncached 42.337000 89304
