spgist-distance 1682130855 1 1000 1000 master uncached 190.426000 37970 78367
spgist-distance 1682130858 1 1000 1000 master cached 11.358000 37970 78367
spgist-distance 1682130858 2 1000 1000 master uncached 181.810000 90653 90513
spgist-distance 1682130859 2 1000 1000 master cached 11.548000 90653 90513
spgist-distance 1682130859 3 1000 1000 master uncached 189.738000 24590 842
spgist-distance 1682130859 3 1000 1000 master cached 11.298000 24590 842
spgist-distance 1682130859 4 1000 1000 master uncached 179.875000 85993 4480
spgist-distance 1682130860 4 1000 1000 master cached 11.524000 85993 4480
spgist-distance 1682130860 5 1000 1000 master uncached 178.846000 26042 6908
spgist-distance 1682130860 5 1000 1000 master cached 11.553000 26042 6908
spgist-distance 1682130860 6 1000 1000 master uncached 180.948000 23351 72231
spgist-distance 1682130861 6 1000 1000 master cached 11.605000 23351 72231
spgist-distance 1682130861 7 1000 1000 master uncached 185.159000 56796 53393
spgist-distance 1682130861 7 1000 1000 master cached 11.667000 56796 53393
spgist-distance 1682130861 8 1000 1000 master uncached 176.295000 29525 12004
spgist-distance 1682130862 8 1000 1000 master cached 12.314000 29525 12004
spgist-distance 1682130862 9 1000 1000 master uncached 186.199000 16573 68028
spgist-distance 1682130862 9 1000 1000 master cached 11.627000 16573 68028
spgist-distance 1682130862 10 1000 1000 master uncached 181.809000 38587 86926
spgist-distance 1682130863 10 1000 1000 master cached 11.455000 38587 86926
spgist-distance 1682130863 1 1000 1000 patched uncached 47.432000 22002 35958
spgist-distance 1682130863 1 1000 1000 patched cached 11.918000 22002 35958
spgist-distance 1682130863 2 1000 1000 patched uncached 48.030000 85498 9897
spgist-distance 1682130863 2 1000 1000 patched cached 12.228000 85498 9897
spgist-distance 1682130863 3 1000 1000 patched uncached 51.093000 41391 97795
spgist-distance 1682130864 3 1000 1000 patched cached 12.658000 41391 97795
spgist-distance 1682130864 4 1000 1000 patched uncached 45.356000 35172 4824
spgist-distance 1682130864 4 1000 1000 patched cached 11.825000 35172 4824
spgist-distance 1682130864 5 1000 1000 patched uncached 48.013000 17108 25469
spgist-distance 1682130864 5 1000 1000 patched cached 12.072000 17108 25469
spgist-distance 1682130864 6 1000 1000 patched uncached 49.496000 92460 35372
spgist-distance 1682130865 6 1000 1000 patched cached 12.062000 92460 35372
spgist-distance 1682130865 7 1000 1000 patched uncached 48.243000 87184 66085
spgist-distance 1682130865 7 1000 1000 patched cached 11.640000 87184 66085
spgist-distance 1682130865 8 1000 1000 patched uncached 46.349000 74501 69479
spgist-distance 1682130866 8 1000 1000 patched cached 11.877000 74501 69479
spgist-distance 1682130866 9 1000 1000 patched uncached 48.478000 325 3808
spgist-distance 1682130866 9 1000 1000 patched cached 12.017000 325 3808
spgist-distance 1682130866 10 1000 1000 patched uncached 45.310000 66450 47898
spgist-distance 1682130866 10 1000 1000 patched cached 11.830000 66450 47898
spgist-distance 1682130866 1 1000 1000 seqscan uncached 42239.201000 3903 53589
spgist-distance 1682130909 1 1000 1000 seqscan cached 41190.927000 3903 53589
spgist-distance 1682130950 2 1000 1000 seqscan uncached 39247.805000 81962 28482
spgist-distance 1682130991 2 1000 1000 seqscan cached 39763.071000 81962 28482
spgist-distance 1682131031 1 10 10 master uncached 23.586000 68969 87785
spgist-distance 1682131033 1 10 10 master cached 7.357000 68969 87785
spgist-distance 1682131033 2 10 10 master uncached 21.732000 53868 47930
spgist-distance 1682131033 2 10 10 master cached 7.249000 53868 47930
spgist-distance 1682131033 3 10 10 master uncached 22.316000 39926 83971
spgist-distance 1682131034 3 10 10 master cached 7.135000 39926 83971
spgist-distance 1682131034 4 10 10 master uncached 20.880000 51386 77288
spgist-distance 1682131034 4 10 10 master cached 7.502000 51386 77288
spgist-distance 1682131034 5 10 10 master uncached 22.475000 8355 18277
spgist-distance 1682131034 5 10 10 master cached 7.457000 8355 18277
spgist-distance 1682131034 6 10 10 master uncached 21.600000 55975 16788
spgist-distance 1682131035 6 10 10 master cached 7.302000 55975 16788
spgist-distance 1682131035 7 10 10 master uncached 21.325000 86661 5171
spgist-distance 1682131035 7 10 10 master cached 7.161000 86661 5171
spgist-distance 1682131035 8 10 10 master uncached 21.405000 52484 97066
spgist-distance 1682131035 8 10 10 master cached 7.082000 52484 97066
spgist-distance 1682131035 9 10 10 master uncached 21.369000 83844 59575
spgist-distance 1682131036 9 10 10 master cached 7.206000 83844 59575
spgist-distance 1682131036 10 10 10 master uncached 22.687000 5427 67956
spgist-distance 1682131036 10 10 10 master cached 7.316000 5427 67956
spgist-distance 1682131036 1 10 10 patched uncached 24.748000 53218 45144
spgist-distance 1682131036 1 10 10 patched cached 7.540000 53218 45144
spgist-distance 1682131036 2 10 10 patched uncached 22.815000 16712 85415
spgist-distance 1682131037 2 10 10 patched cached 7.383000 16712 85415
spgist-distance 1682131037 3 10 10 patched uncached 23.546000 31362 3387
spgist-distance 1682131037 3 10 10 patched cached 7.179000 31362 3387
spgist-distance 1682131037 4 10 10 patched uncached 25.980000 81795 89373
spgist-distance 1682131037 4 10 10 patched cached 7.543000 81795 89373
spgist-distance 1682131037 5 10 10 patched uncached 24.294000 79248 30850
spgist-distance 1682131038 5 10 10 patched cached 7.585000 79248 30850
spgist-distance 1682131038 6 10 10 patched uncached 25.481000 75883 67435
spgist-distance 1682131038 6 10 10 patched cached 7.215000 75883 67435
spgist-distance 1682131038 7 10 10 patched uncached 23.775000 46601 66719
spgist-distance 1682131038 7 10 10 patched cached 7.486000 46601 66719
spgist-distance 1682131038 8 10 10 patched uncached 25.508000 67064 56159
spgist-distance 1682131039 8 10 10 patched cached 7.532000 67064 56159
spgist-distance 1682131039 9 10 10 patched uncached 23.985000 22211 41513
spgist-distance 1682131039 9 10 10 patched cached 7.443000 22211 41513
spgist-distance 1682131039 10 10 10 patched uncached 23.516000 3344 46681
spgist-distance 1682131039 10 10 10 patched cached 7.284000 3344 46681
spgist-distance 1682131039 1 10 10 seqscan uncached 39137.739000 8837 36905
spgist-distance 1682131079 1 10 10 seqscan cached 42175.905000 8837 36905
spgist-distance 1682131121 2 10 10 seqscan uncached 45113.775000 96838 68240
spgist-distance 1682131168 2 10 10 seqscan cached 39456.091000 96838 68240
spgist-distance 1682131207 1 10000 10000 master uncached 1614.233000 76593 3734
spgist-distance 1682131211 1 10000 10000 master cached 46.534000 76593 3734
spgist-distance 1682131211 2 10000 10000 master uncached 1613.283000 89178 27008
spgist-distance 1682131213 2 10000 10000 master cached 47.635000 89178 27008
spgist-distance 1682131213 3 10000 10000 master uncached 1600.834000 18615 27217
spgist-distance 1682131215 3 10000 10000 master cached 47.553000 18615 27217
spgist-distance 1682131215 4 10000 10000 master uncached 1599.239000 6405 70103
spgist-distance 1682131217 4 10000 10000 master cached 47.190000 6405 70103
spgist-distance 1682131217 5 10000 10000 master uncached 1628.064000 28572 58779
spgist-distance 1682131219 5 10000 10000 master cached 46.976000 28572 58779
spgist-distance 1682131219 6 10000 10000 master uncached 1636.347000 38623 56265
spgist-distance 1682131221 6 10000 10000 master cached 46.996000 38623 56265
spgist-distance 1682131221 7 10000 10000 master uncached 1616.651000 97757 91118
spgist-distance 1682131223 7 10000 10000 master cached 47.214000 97757 91118
spgist-distance 1682131223 8 10000 10000 master uncached 1627.211000 9996 63080
spgist-distance 1682131225 8 10000 10000 master cached 47.581000 9996 63080
spgist-distance 1682131225 9 10000 10000 master uncached 1632.828000 54873 23926
spgist-distance 1682131227 9 10000 10000 master cached 47.989000 54873 23926
spgist-distance 1682131227 10 10000 10000 master uncached 1641.524000 22354 48492
spgist-distance 1682131229 10 10000 10000 master cached 52.251000 22354 48492
spgist-distance 1682131229 1 10000 10000 patched uncached 257.429000 74386 57872
spgist-distance 1682131230 1 10000 10000 patched cached 48.230000 74386 57872
spgist-distance 1682131230 2 10000 10000 patched uncached 215.803000 54484 99996
spgist-distance 1682131230 2 10000 10000 patched cached 48.548000 54484 99996
spgist-distance 1682131230 3 10000 10000 patched uncached 216.130000 99084 76243
spgist-distance 1682131231 3 10000 10000 patched cached 49.175000 99084 76243
spgist-distance 1682131231 4 10000 10000 patched uncached 216.728000 17804 42424
spgist-distance 1682131231 4 10000 10000 patched cached 48.731000 17804 42424
spgist-distance 1682131231 5 10000 10000 patched uncached 214.950000 36694 17312
spgist-distance 1682131232 5 10000 10000 patched cached 49.227000 36694 17312
spgist-distance 1682131232 6 10000 10000 patched uncached 212.526000 60607 88
spgist-distance 1682131232 6 10000 10000 patched cached 47.623000 60607 88
spgist-distance 1682131232 7 10000 10000 patched uncached 218.594000 16924 55093
spgist-distance 1682131233 7 10000 10000 patched cached 49.642000 16924 55093
spgist-distance 1682131233 8 10000 10000 patched uncached 261.800000 73181 2497
spgist-distance 1682131234 8 10000 10000 patched cached 48.360000 73181 2497
spgist-distance 1682131234 9 10000 10000 patched uncached 259.788000 89649 61724
spgist-distance 1682131234 9 10000 10000 patched cached 48.806000 89649 61724
spgist-distance 1682131234 10 10000 10000 patched uncached 262.657000 70869 95184
spgist-distance 1682131235 10 10000 10000 patched cached 48.821000 70869 95184
spgist-distance 1682131235 1 10000 10000 seqscan uncached 39199.541000 48184 56082
spgist-distance 1682131275 1 10000 10000 seqscan cached 39704.519000 48184 56082
spgist-distance 1682131314 2 10000 10000 seqscan uncached 39591.407000 17854 23326
spgist-distance 1682131356 2 10000 10000 seqscan cached 39842.917000 17854 23326
spgist-distance 1682131396 1 100 100 master uncached 40.413000 55859 54222
spgist-distance 1682131398 1 100 100 master cached 7.928000 55859 54222
spgist-distance 1682131398 2 100 100 master uncached 39.991000 68969 28909
spgist-distance 1682131398 2 100 100 master cached 7.680000 68969 28909
spgist-distance 1682131398 3 100 100 master uncached 40.077000 48039 48416
spgist-distance 1682131398 3 100 100 master cached 7.749000 48039 48416
spgist-distance 1682131398 4 100 100 master uncached 41.463000 34265 26268
spgist-distance 1682131399 4 100 100 master cached 7.611000 34265 26268
spgist-distance 1682131399 5 100 100 master uncached 38.539000 36624 51245
spgist-distance 1682131399 5 100 100 master cached 7.693000 36624 51245
spgist-distance 1682131399 6 100 100 master uncached 41.600000 34039 67197
spgist-distance 1682131399 6 100 100 master cached 7.498000 34039 67197
spgist-distance 1682131399 7 100 100 master uncached 37.775000 19819 44521
spgist-distance 1682131400 7 100 100 master cached 7.777000 19819 44521
spgist-distance 1682131400 8 100 100 master uncached 39.722000 47351 52795
spgist-distance 1682131400 8 100 100 master cached 7.590000 47351 52795
spgist-distance 1682131400 9 100 100 master uncached 40.164000 22511 84812
spgist-distance 1682131400 9 100 100 master cached 7.866000 22511 84812
spgist-distance 1682131400 10 100 100 master uncached 40.802000 85621 31639
spgist-distance 1682131401 10 100 100 master cached 7.868000 85621 31639
spgist-distance 1682131401 1 100 100 patched uncached 29.310000 52440 71817
spgist-distance 1682131401 1 100 100 patched cached 7.954000 52440 71817
spgist-distance 1682131401 2 100 100 patched uncached 25.770000 5523 42437
spgist-distance 1682131401 2 100 100 patched cached 7.959000 5523 42437
spgist-distance 1682131401 3 100 100 patched uncached 27.173000 78707 809
spgist-distance 1682131402 3 100 100 patched cached 8.103000 78707 809
spgist-distance 1682131402 4 100 100 patched uncached 27.977000 9639 78990
spgist-distance 1682131402 4 100 100 patched cached 7.850000 9639 78990
spgist-distance 1682131402 5 100 100 patched uncached 31.195000 2404 28689
spgist-distance 1682131402 5 100 100 patched cached 7.835000 2404 28689
spgist-distance 1682131402 6 100 100 patched uncached 28.647000 4007 64985
spgist-distance 1682131403 6 100 100 patched cached 8.078000 4007 64985
spgist-distance 1682131403 7 100 100 patched uncached 27.984000 94633 69499
spgist-distance 1682131403 7 100 100 patched cached 7.955000 94633 69499
spgist-distance 1682131403 8 100 100 patched uncached 28.358000 41527 36315
spgist-distance 1682131403 8 100 100 patched cached 7.718000 41527 36315
spgist-distance 1682131403 9 100 100 patched uncached 27.782000 95534 81548
spgist-distance 1682131404 9 100 100 patched cached 7.798000 95534 81548
spgist-distance 1682131404 10 100 100 patched uncached 32.525000 96896 95045
spgist-distance 1682131404 10 100 100 patched cached 7.848000 96896 95045
spgist-distance 1682131404 1 100 100 seqscan uncached 40249.106000 77655 82629
spgist-distance 1682131445 1 100 100 seqscan cached 39682.689000 77655 82629
spgist-distance 1682131484 2 100 100 seqscan uncached 41189.095000 7003 72962
spgist-distance 1682131528 2 100 100 seqscan cached 39426.007000 7003 72962
spgist-distance 1682131567 1 1 1 master uncached 20.494000 24069 76169
spgist-distance 1682131569 1 1 1 master cached 7.423000 24069 76169
spgist-distance 1682131569 2 1 1 master uncached 18.294000 94068 52320
spgist-distance 1682131569 2 1 1 master cached 7.219000 94068 52320
spgist-distance 1682131569 3 1 1 master uncached 19.329000 43069 23888
spgist-distance 1682131570 3 1 1 master cached 7.145000 43069 23888
spgist-distance 1682131570 4 1 1 master uncached 18.990000 25390 50920
spgist-distance 1682131570 4 1 1 master cached 7.515000 25390 50920
spgist-distance 1682131570 5 1 1 master uncached 19.970000 54005 22013
spgist-distance 1682131570 5 1 1 master cached 7.214000 54005 22013
spgist-distance 1682131570 6 1 1 master uncached 19.692000 71627 62420
spgist-distance 1682131571 6 1 1 master cached 7.047000 71627 62420
spgist-distance 1682131571 7 1 1 master uncached 19.576000 43914 98469
spgist-distance 1682131571 7 1 1 master cached 7.016000 43914 98469
spgist-distance 1682131571 8 1 1 master uncached 19.091000 1599 45972
spgist-distance 1682131571 8 1 1 master cached 7.031000 1599 45972
spgist-distance 1682131571 9 1 1 master uncached 18.383000 12400 7422
spgist-distance 1682131572 9 1 1 master cached 7.238000 12400 7422
spgist-distance 1682131572 10 1 1 master uncached 18.397000 18931 13282
spgist-distance 1682131572 10 1 1 master cached 7.364000 18931 13282
spgist-distance 1682131572 1 1 1 patched uncached 24.671000 19794 64899
spgist-distance 1682131572 1 1 1 patched cached 7.197000 19794 64899
spgist-distance 1682131572 2 1 1 patched uncached 23.059000 7525 57930
spgist-distance 1682131573 2 1 1 patched cached 7.366000 7525 57930
spgist-distance 1682131573 3 1 1 patched uncached 19.897000 87702 55232
spgist-distance 1682131573 3 1 1 patched cached 7.487000 87702 55232
spgist-distance 1682131573 4 1 1 patched uncached 20.647000 42671 21319
spgist-distance 1682131573 4 1 1 patched cached 7.049000 42671 21319
spgist-distance 1682131573 5 1 1 patched uncached 23.371000 91522 94467
spgist-distance 1682131574 5 1 1 patched cached 7.352000 91522 94467
spgist-distance 1682131574 6 1 1 patched uncached 19.678000 79198 58694
spgist-distance 1682131574 6 1 1 patched cached 6.923000 79198 58694
spgist-distance 1682131574 7 1 1 patched uncached 21.964000 61795 13570
spgist-distance 1682131574 7 1 1 patched cached 7.314000 61795 13570
spgist-distance 1682131574 8 1 1 patched uncached 24.470000 39240 85008
spgist-distance 1682131575 8 1 1 patched cached 7.210000 39240 85008
spgist-distance 1682131575 9 1 1 patched uncached 22.924000 99633 43149
spgist-distance 1682131575 9 1 1 patched cached 7.235000 99633 43149
spgist-distance 1682131575 10 1 1 patched uncached 24.433000 3001 55855
spgist-distance 1682131575 10 1 1 patched cached 7.266000 3001 55855
spgist-distance 1682131575 1 1 1 seqscan uncached 39266.575000 40553 83110
spgist-distance 1682131615 1 1 1 seqscan cached 39791.883000 40553 83110
spgist-distance 1682131655 2 1 1 seqscan uncached 39456.433000 51030 49279
spgist-distance 1682131696 2 1 1 seqscan cached 42144.775000 51030 49279
spgist-distance 1682131738 1 100000 100000 master uncached 16224.863000 71122 37939
spgist-distance 1682131756 1 100000 100000 master cached 423.597000 71122 37939
spgist-distance 1682131757 2 100000 100000 master uncached 16091.815000 27376 34591
spgist-distance 1682131773 2 100000 100000 master cached 410.830000 27376 34591
spgist-distance 1682131774 3 100000 100000 master uncached 15837.107000 95778 61202
spgist-distance 1682131790 3 100000 100000 master cached 419.951000 95778 61202
spgist-distance 1682131791 4 100000 100000 master uncached 15919.031000 64047 51111
spgist-distance 1682131807 4 100000 100000 master cached 414.123000 64047 51111
spgist-distance 1682131807 5 100000 100000 master uncached 16236.821000 63300 7691
spgist-distance 1682131824 5 100000 100000 master cached 410.817000 63300 7691
spgist-distance 1682131825 6 100000 100000 master uncached 16233.124000 14496 53737
spgist-distance 1682131841 6 100000 100000 master cached 412.170000 14496 53737
spgist-distance 1682131842 7 100000 100000 master uncached 15611.632000 50764 7264
spgist-distance 1682131858 7 100000 100000 master cached 408.990000 50764 7264
spgist-distance 1682131858 8 100000 100000 master uncached 16060.942000 65642 83588
spgist-distance 1682131875 8 100000 100000 master cached 418.007000 65642 83588
spgist-distance 1682131875 9 100000 100000 master uncached 15822.352000 99011 86838
spgist-distance 1682131892 9 100000 100000 master cached 415.202000 99011 86838
spgist-distance 1682131892 10 100000 100000 master uncached 15813.433000 21024 29408
spgist-distance 1682131908 10 100000 100000 master cached 541.247000 21024 29408
spgist-distance 1682131909 1 100000 100000 patched uncached 2209.346000 30591 16036
spgist-distance 1682131912 1 100000 100000 patched cached 421.271000 30591 16036
spgist-distance 1682131912 2 100000 100000 patched uncached 2380.653000 52444 77579
spgist-distance 1682131915 2 100000 100000 patched cached 434.752000 52444 77579
spgist-distance 1682131915 3 100000 100000 patched uncached 2467.820000 26279 45280
spgist-distance 1682131918 3 100000 100000 patched cached 422.539000 26279 45280
spgist-distance 1682131919 4 100000 100000 patched uncached 2235.052000 98691 69536
