test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration best_plan correct_plan
btree i5 1700752822 1000000 random 1000 1000 1-master 32 43479 889 indexscan cached-os 1 147 941 3949.78 13.985000 0 1
btree i5 1700752822 1000000 random 1000 1000 1-master 32 43479 889 indexscan cached 1 147 941 3949.78 9.081000 0 1
btree i5 1700752822 1000000 random 1000 1000 1-master 32 43479 889 bitmapscan uncached 1 74 947 3509.79 35.066000 1 1
btree i5 1700752823 1000000 random 1000 1000 1-master 32 43479 889 bitmapscan cached-os 1 74 947 3509.79 15.162000 1 1
btree i5 1700752823 1000000 random 1000 1000 1-master 32 43479 889 bitmapscan cached 1 74 947 3509.79 9.481000 1 1
btree i5 1700752823 1000000 random 1000 1000 1-master 32 43479 889 seqscan uncached 1 83 983 55979.21 422.312000 0 1
btree i5 1700752824 1000000 random 1000 1000 1-master 32 43479 889 seqscan cached-os 1 83 983 55979.21 144.409000 0 1
btree i5 1700752824 1000000 random 1000 1000 1-master 32 43479 889 seqscan cached 1 83 983 55979.21 128.940000 0 1
btree i5 1700752824 1000000 random 1000 1000 1-master 32 43479 889 indexonlyscan uncached 2 243 1004 21.80 180.316000 1 1
btree i5 1700752825 1000000 random 1000 1000 1-master 32 43479 889 indexonlyscan cached-os 2 243 1004 21.80 14.279000 1 1
btree i5 1700752825 1000000 random 1000 1000 1-master 32 43479 889 indexonlyscan cached 2 243 1004 21.80 8.782000 1 1
btree i5 1700752826 1000000 random 1000 1000 1-master 32 43479 889 indexonlyscan-clean uncached 2 380 1021 21.82 12.701000 1 1
btree i5 1700752826 1000000 random 1000 1000 1-master 32 43479 889 indexonlyscan-clean cached-os 2 380 1021 21.82 7.919000 1 1
btree i5 1700752827 1000000 random 1000 1000 1-master 32 43479 889 indexonlyscan-clean cached 2 380 1021 21.82 7.968000 1 1
btree i5 1700752827 1000000 random 1000 1000 1-master 32 43479 889 indexscan uncached 2 250 1007 3953.82 181.758000 0 1
btree i5 1700752827 1000000 random 1000 1000 1-master 32 43479 889 indexscan cached-os 2 250 1007 3953.82 14.538000 0 1
btree i5 1700752827 1000000 random 1000 1000 1-master 32 43479 889 indexscan cached 2 250 1007 3953.82 9.031000 0 1
btree i5 1700752827 1000000 random 1000 1000 1-master 32 43479 889 bitmapscan uncached 2 259 1037 3513.14 31.901000 1 1
btree i5 1700752828 1000000 random 1000 1000 1-master 32 43479 889 bitmapscan cached-os 2 259 1037 3513.14 15.876000 1 1
btree i5 1700752828 1000000 random 1000 1000 1-master 32 43479 889 bitmapscan cached 2 259 1037 3513.14 9.677000 1 1
btree i5 1700752828 1000000 random 1000 1000 1-master 32 43479 889 indexonlyscan uncached 3 452 1056 21.82 189.203000 1 1
btree i5 1700752829 1000000 random 1000 1000 1-master 32 43479 889 indexonlyscan cached-os 3 452 1056 21.82 15.022000 1 1
btree i5 1700752829 1000000 random 1000 1000 1-master 32 43479 889 indexonlyscan cached 3 452 1056 21.82 8.935000 1 1
btree i5 1700752830 1000000 random 1000 1000 1-master 32 43479 889 indexonlyscan-clean uncached 3 489 994 21.84 13.042000 1 1
btree i5 1700752830 1000000 random 1000 1000 1-master 32 43479 889 indexonlyscan-clean cached-os 3 489 994 21.84 7.960000 1 1
btree i5 1700752830 1000000 random 1000 1000 1-master 32 43479 889 indexonlyscan-clean cached 3 489 994 21.84 7.619000 1 1
btree i5 1700752830 1000000 random 1000 1000 1-master 32 43479 889 indexscan uncached 3 469 1001 3957.69 181.136000 0 1
btree i5 1700752831 1000000 random 1000 1000 1-master 32 43479 889 indexscan cached-os 3 469 1001 3957.69 14.435000 0 1
btree i5 1700752831 1000000 random 1000 1000 1-master 32 43479 889 indexscan cached 3 469 1001 3957.69 9.150000 0 1
btree i5 1700752831 1000000 random 1000 1000 1-master 32 43479 889 bitmapscan uncached 3 467 979 3516.48 37.631000 1 1
btree i5 1700752831 1000000 random 1000 1000 1-master 32 43479 889 bitmapscan cached-os 3 467 979 3516.48 15.680000 1 1
btree i5 1700752832 1000000 random 1000 1000 1-master 32 43479 889 bitmapscan cached 3 467 979 3516.48 9.539000 1 1
btree i5 1700752832 1000000 random 1000 1000 1-master 32 43479 889 indexonlyscan uncached 4 620 1058 21.84 194.638000 1 1
btree i5 1700752832 1000000 random 1000 1000 1-master 32 43479 889 indexonlyscan cached-os 4 620 1058 21.84 14.591000 1 1
btree i5 1700752832 1000000 random 1000 1000 1-master 32 43479 889 indexonlyscan cached 4 620 1058 21.84 8.908000 1 1
btree i5 1700752833 1000000 random 1000 1000 1-master 32 43479 889 indexonlyscan-clean uncached 4 717 1001 21.82 13.632000 1 1
btree i5 1700752834 1000000 random 1000 1000 1-master 32 43479 889 indexonlyscan-clean cached-os 4 717 1001 21.82 8.016000 1 1
btree i5 1700752834 1000000 random 1000 1000 1-master 32 43479 889 indexonlyscan-clean cached 4 717 1001 21.82 7.373000 1 1
btree i5 1700752834 1000000 random 1000 1000 1-master 32 43479 889 indexscan uncached 4 611 991 3953.82 176.327000 0 1
btree i5 1700752834 1000000 random 1000 1000 1-master 32 43479 889 indexscan cached-os 4 611 991 3953.82 14.494000 0 1
btree i5 1700752835 1000000 random 1000 1000 1-master 32 43479 889 indexscan cached 4 611 991 3953.82 9.205000 0 1
btree i5 1700752835 1000000 random 1000 1000 1-master 32 43479 889 bitmapscan uncached 4 799 1008 3513.14 32.325000 1 1
btree i5 1700752835 1000000 random 1000 1000 1-master 32 43479 889 bitmapscan cached-os 4 799 1008 3513.14 15.424000 1 1
btree i5 1700752835 1000000 random 1000 1000 1-master 32 43479 889 bitmapscan cached 4 799 1008 3513.14 9.746000 1 1
btree i5 1700752835 1000000 random 1000 1000 1-master 32 43479 889 indexonlyscan uncached 5 950 1012 21.82 181.027000 1 1
btree i5 1700752836 1000000 random 1000 1000 1-master 32 43479 889 indexonlyscan cached-os 5 950 1012 21.82 14.380000 1 1
btree i5 1700752836 1000000 random 1000 1000 1-master 32 43479 889 indexonlyscan cached 5 950 1012 21.82 8.878000 1 1
btree i5 1700752837 1000000 random 1000 1000 1-master 32 43479 889 indexonlyscan-clean uncached 5 981 1023 21.80 13.493000 1 1
btree i5 1700752837 1000000 random 1000 1000 1-master 32 43479 889 indexonlyscan-clean cached-os 5 981 1023 21.80 7.974000 1 1
btree i5 1700752837 1000000 random 1000 1000 1-master 32 43479 889 indexonlyscan-clean cached 5 981 1023 21.80 7.677000 1 1
btree i5 1700752837 1000000 random 1000 1000 1-master 32 43479 889 indexscan uncached 5 805 974 3949.60 178.784000 0 1
btree i5 1700752838 1000000 random 1000 1000 1-master 32 43479 889 indexscan cached-os 5 805 974 3949.60 14.634000 0 1
btree i5 1700752838 1000000 random 1000 1000 1-master 32 43479 889 indexscan cached 5 805 974 3949.60 8.949000 0 1
btree i5 1700752838 1000000 random 1000 1000 1-master 32 43479 889 bitmapscan uncached 5 828 982 3509.79 32.252000 1 1
btree i5 1700752838 1000000 random 1000 1000 1-master 32 43479 889 bitmapscan cached-os 5 828 982 3509.79 15.271000 1 1
btree i5 1700752839 1000000 random 1000 1000 1-master 32 43479 889 bitmapscan cached 5 828 982 3509.79 9.533000 1 1
btree i5 1700752839 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan uncached 1 13 983 21.80 179.330000 1 1
btree i5 1700752839 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan cached-os 1 13 983 21.80 13.955000 1 1
btree i5 1700752840 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan cached 1 13 983 21.80 8.648000 1 1
btree i5 1700752841 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan-clean uncached 1 169 1022 21.77 12.636000 1 1
btree i5 1700752841 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan-clean cached-os 1 169 1022 21.77 7.949000 1 1
btree i5 1700752841 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan-clean cached 1 169 1022 21.77 7.909000 1 1
btree i5 1700752841 1000000 random 1000 1000 1-master 8 43479 889 indexscan uncached 1 15 992 3941.35 176.382000 0 1
btree i5 1700752842 1000000 random 1000 1000 1-master 8 43479 889 indexscan cached-os 1 15 992 3941.35 14.835000 0 1
btree i5 1700752842 1000000 random 1000 1000 1-master 8 43479 889 indexscan cached 1 15 992 3941.35 9.297000 0 1
btree i5 1700752842 1000000 random 1000 1000 1-master 8 43479 889 bitmapscan uncached 1 71 1066 3503.10 43.093000 1 1
btree i5 1700752842 1000000 random 1000 1000 1-master 8 43479 889 bitmapscan cached-os 1 71 1066 3503.10 16.042000 1 1
btree i5 1700752843 1000000 random 1000 1000 1-master 8 43479 889 bitmapscan cached 1 71 1066 3503.10 9.735000 1 1
btree i5 1700752843 1000000 random 1000 1000 1-master 8 43479 889 seqscan uncached 1 148 965 55978.90 422.592000 0 1
btree i5 1700752843 1000000 random 1000 1000 1-master 8 43479 889 seqscan cached-os 1 148 965 55978.90 143.275000 0 1
btree i5 1700752844 1000000 random 1000 1000 1-master 8 43479 889 seqscan cached 1 148 965 55978.90 129.262000 0 1
btree i5 1700752844 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan uncached 2 387 1021 21.77 186.404000 1 1
btree i5 1700752844 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan cached-os 2 387 1021 21.77 14.327000 1 1
btree i5 1700752845 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan cached 2 387 1021 21.77 9.021000 1 1
btree i5 1700752846 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan-clean uncached 2 314 946 21.84 13.354000 1 1
btree i5 1700752846 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan-clean cached-os 2 314 946 21.84 7.708000 1 1
btree i5 1700752846 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan-clean cached 2 314 946 21.84 7.691000 1 1
btree i5 1700752846 1000000 random 1000 1000 1-master 8 43479 889 indexscan uncached 2 388 992 3957.75 179.621000 0 1
btree i5 1700752847 1000000 random 1000 1000 1-master 8 43479 889 indexscan cached-os 2 388 992 3957.75 14.479000 0 1
btree i5 1700752847 1000000 random 1000 1000 1-master 8 43479 889 indexscan cached 2 388 992 3957.75 9.186000 0 1
btree i5 1700752847 1000000 random 1000 1000 1-master 8 43479 889 bitmapscan uncached 2 261 1020 3516.48 41.084000 1 1
btree i5 1700752847 1000000 random 1000 1000 1-master 8 43479 889 bitmapscan cached-os 2 261 1020 3516.48 15.705000 1 1
btree i5 1700752848 1000000 random 1000 1000 1-master 8 43479 889 bitmapscan cached 2 261 1020 3516.48 9.829000 1 1
btree i5 1700752848 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan uncached 3 569 960 21.84 174.110000 1 1
btree i5 1700752848 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan cached-os 3 569 960 21.84 13.744000 1 1
btree i5 1700752848 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan cached 3 569 960 21.84 8.414000 1 1
btree i5 1700752849 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan-clean uncached 3 569 960 21.84 12.784000 1 1
btree i5 1700752850 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan-clean cached-os 3 569 960 21.84 7.699000 1 1
btree i5 1700752850 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan-clean cached 3 569 960 21.84 7.639000 1 1
btree i5 1700752850 1000000 random 1000 1000 1-master 8 43479 889 indexscan uncached 3 529 985 3957.81 180.357000 0 1
btree i5 1700752850 1000000 random 1000 1000 1-master 8 43479 889 indexscan cached-os 3 529 985 3957.81 14.338000 0 1
btree i5 1700752851 1000000 random 1000 1000 1-master 8 43479 889 indexscan cached 3 529 985 3957.81 9.095000 0 1
btree i5 1700752851 1000000 random 1000 1000 1-master 8 43479 889 bitmapscan uncached 3 443 1053 3516.48 38.266000 1 1
btree i5 1700752851 1000000 random 1000 1000 1-master 8 43479 889 bitmapscan cached-os 3 443 1053 3516.48 15.905000 1 1
btree i5 1700752851 1000000 random 1000 1000 1-master 8 43479 889 bitmapscan cached 3 443 1053 3516.48 9.955000 1 1
btree i5 1700752851 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan uncached 4 745 1021 21.84 182.274000 1 1
btree i5 1700752852 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan cached-os 4 745 1021 21.84 14.762000 1 1
btree i5 1700752852 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan cached 4 745 1021 21.84 8.937000 1 1
btree i5 1700752853 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan-clean uncached 4 786 967 21.82 12.488000 1 1
btree i5 1700752853 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan-clean cached-os 4 786 967 21.82 7.971000 1 1
btree i5 1700752853 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan-clean cached 4 786 967 21.82 7.586000 1 1
btree i5 1700752853 1000000 random 1000 1000 1-master 8 43479 889 indexscan uncached 4 775 1007 3953.69 179.205000 0 1
btree i5 1700752854 1000000 random 1000 1000 1-master 8 43479 889 indexscan cached-os 4 775 1007 3953.69 14.738000 0 1
btree i5 1700752854 1000000 random 1000 1000 1-master 8 43479 889 indexscan cached 4 775 1007 3953.69 8.809000 0 1
btree i5 1700752854 1000000 random 1000 1000 1-master 8 43479 889 bitmapscan uncached 4 647 982 3513.14 38.740000 1 1
btree i5 1700752855 1000000 random 1000 1000 1-master 8 43479 889 bitmapscan cached-os 4 647 982 3513.14 15.644000 1 1
btree i5 1700752855 1000000 random 1000 1000 1-master 8 43479 889 bitmapscan cached 4 647 982 3513.14 9.659000 1 1
btree i5 1700752855 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan uncached 5 827 1010 21.82 180.980000 1 1
btree i5 1700752855 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan cached-os 5 827 1010 21.82 14.492000 1 1
btree i5 1700752856 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan cached 5 827 1010 21.82 8.735000 1 1
btree i5 1700752856 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan-clean uncached 5 926 977 21.82 13.397000 1 1
btree i5 1700752857 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan-clean cached-os 5 926 977 21.82 7.863000 1 1
btree i5 1700752857 1000000 random 1000 1000 1-master 8 43479 889 indexonlyscan-clean cached 5 926 977 21.82 7.386000 1 1
btree i5 1700752857 1000000 random 1000 1000 1-master 8 43479 889 indexscan uncached 5 980 1072 3953.77 192.294000 0 1
btree i5 1700752858 1000000 random 1000 1000 1-master 8 43479 889 indexscan cached-os 5 980 1072 3953.77 15.002000 0 1
btree i5 1700752858 1000000 random 1000 1000 1-master 8 43479 889 indexscan cached 5 980 1072 3953.77 9.279000 0 1
btree i5 1700752858 1000000 random 1000 1000 1-master 8 43479 889 bitmapscan uncached 5 902 957 3513.14 38.960000 1 1
btree i5 1700752858 1000000 random 1000 1000 1-master 8 43479 889 bitmapscan cached-os 5 902 957 3513.14 15.418000 1 1
btree i5 1700752858 1000000 random 1000 1000 1-master 8 43479 889 bitmapscan cached 5 902 957 3513.14 9.525000 1 1
btree i5 1700752859 1000000 random 1000 1000 2-20231016 0 43479 889 indexonlyscan uncached 1 28 1016 21.82 184.895000 1 1
btree i5 1700752859 1000000 random 1000 1000 2-20231016 0 43479 889 indexonlyscan cached-os 1 28 1016 21.82 14.195000 1 1
btree i5 1700752860 1000000 random 1000 1000 2-20231016 0 43479 889 indexonlyscan cached 1 28 1016 21.82 8.673000 1 1
btree i5 1700752861 1000000 random 1000 1000 2-20231016 0 43479 889 indexonlyscan-clean uncached 1 155 1010 21.84 13.077000 1 1
btree i5 1700752861 1000000 random 1000 1000 2-20231016 0 43479 889 indexonlyscan-clean cached-os 1 155 1010 21.84 7.953000 1 1
btree i5 1700752861 1000000 random 1000 1000 2-20231016 0 43479 889 indexonlyscan-clean cached 1 155 1010 21.84 7.579000 1 1
btree i5 1700752861 1000000 random 1000 1000 2-20231016 0 43479 889 indexscan uncached 1 102 962 3957.84 173.511000 0 1
btree i5 1700752862 1000000 random 1000 1000 2-20231016 0 43479 889 indexscan cached-os 1 102 962 3957.84 14.371000 0 1
btree i5 1700752862 1000000 random 1000 1000 2-20231016 0 43479 889 indexscan cached 1 102 962 3957.84 9.139000 0 1
btree i5 1700752862 1000000 random 1000 1000 2-20231016 0 43479 889 bitmapscan uncached 1 136 1025 3516.48 185.267000 1 1
btree i5 1700752862 1000000 random 1000 1000 2-20231016 0 43479 889 bitmapscan cached-os 1 136 1025 3516.48 15.011000 1 1
btree i5 1700752863 1000000 random 1000 1000 2-20231016 0 43479 889 bitmapscan cached 1 136 1025 3516.48 9.338000 1 1
btree i5 1700752863 1000000 random 1000 1000 2-20231016 0 43479 889 seqscan uncached 1 170 1018 55978.90 347.299000 0 1
btree i5 1700752863 1000000 random 1000 1000 2-20231016 0 43479 889 seqscan cached-os 1 170 1018 55978.90 146.043000 0 1
btree i5 1700752864 1000000 random 1000 1000 2-20231016 0 43479 889 seqscan cached 1 170 1018 55978.90 131.193000 0 1
btree i5 1700752864 1000000 random 1000 1000 2-20231016 0 43479 889 indexonlyscan uncached 2 351 1026 21.84 186.946000 1 1
btree i5 1700752864 1000000 random 1000 1000 2-20231016 0 43479 889 indexonlyscan cached-os 2 351 1026 21.84 14.429000 1 1
btree i5 1700752865 1000000 random 1000 1000 2-20231016 0 43479 889 indexonlyscan cached 2 351 1026 21.84 8.883000 1 1
btree i5 1700752866 1000000 random 1000 1000 2-20231016 0 43479 889 indexonlyscan-clean uncached 2 237 986 21.84 13.096000 1 1
btree i5 1700752866 1000000 random 1000 1000 2-20231016 0 43479 889 indexonlyscan-clean cached-os 2 237 986 21.84 7.894000 1 1
btree i5 1700752866 1000000 random 1000 1000 2-20231016 0 43479 889 indexonlyscan-clean cached 2 237 986 21.84 8.050000 1 1
btree i5 1700752866 1000000 random 1000 1000 2-20231016 0 43479 889 indexscan uncached 2 397 1039 3957.46 185.950000 0 1
btree i5 1700752867 1000000 random 1000 1000 2-20231016 0 43479 889 indexscan cached-os 2 397 1039 3957.46 14.780000 0 1
btree i5 1700752867 1000000 random 1000 1000 2-20231016 0 43479 889 indexscan cached 2 397 1039 3957.46 9.236000 0 1
btree i5 1700752867 1000000 random 1000 1000 2-20231016 0 43479 889 bitmapscan uncached 2 201 986 3516.48 180.889000 1 1
btree i5 1700752867 1000000 random 1000 1000 2-20231016 0 43479 889 bitmapscan cached-os 2 201 986 3516.48 14.928000 1 1
btree i5 1700752868 1000000 random 1000 1000 2-20231016 0 43479 889 bitmapscan cached 2 201 986 3516.48 9.803000 1 1
btree i5 1700752868 1000000 random 1000 1000 2-20231016 0 43479 889 indexonlyscan uncached 3 546 1066 21.84 191.347000 1 1
