test	machine	rows	dataset	nmatches	ndistinct	build	prefetch	scan_type	caching	duration
btree	i5	1000000	random	1000	1000	1-master	0	indexonlyscan-clean	cached-os	7.941
btree	i5	1000000	random	1000	1000	1-master	0	indexonlyscan-clean	uncached	12.94
btree	i5	1000000	random	1000	1000	1-master	0	indexscan	cached	8.918
btree	i5	1000000	random	1000	1000	1-master	0	indexscan	cached-os	14.601
btree	i5	1000000	random	1000	1000	1-master	0	indexscan	uncached	179.368
btree	i5	1000000	random	1000	1000	1-master	0	seqscan	cached	129.365
btree	i5	1000000	random	1000	1000	1-master	0	seqscan	cached-os	144.03
btree	i5	1000000	random	1000	1000	1-master	0	seqscan	uncached	365.296
btree	i5	1000000	random	1000	1000	1-master	8	bitmapscan	cached	9.735
btree	i5	1000000	random	1000	1000	1-master	8	bitmapscan	cached-os	15.705
btree	i5	1000000	random	1000	1000	1-master	8	bitmapscan	uncached	38.96
btree	i5	1000000	random	1000	1000	1-master	8	indexonlyscan	cached	8.735
btree	i5	1000000	random	1000	1000	1-master	8	indexonlyscan	cached-os	14.327
btree	i5	1000000	random	1000	1000	1-master	8	indexonlyscan	uncached	180.98
btree	i5	1000000	random	1000	1000	1-master	8	indexonlyscan-clean	cached	7.639
btree	i5	1000000	random	1000	1000	1-master	8	indexonlyscan-clean	cached-os	7.863
btree	i5	1000000	random	1000	1000	1-master	8	indexonlyscan-clean	uncached	12.784
btree	i5	1000000	random	1000	1000	1-master	8	indexscan	cached	9.186
btree	i5	1000000	random	1000	1000	1-master	8	indexscan	cached-os	14.738
btree	i5	1000000	random	1000	1000	1-master	8	indexscan	uncached	179.621
btree	i5	1000000	random	1000	1000	1-master	8	seqscan	cached	129.262
btree	i5	1000000	random	1000	1000	1-master	8	seqscan	cached-os	143.275
btree	i5	1000000	random	1000	1000	1-master	8	seqscan	uncached	422.592
btree	i5	1000000	random	1000	1000	1-master	32	bitmapscan	cached	9.539
btree	i5	1000000	random	1000	1000	1-master	32	bitmapscan	cached-os	15.424
btree	i5	1000000	random	1000	1000	1-master	32	bitmapscan	uncached	32.325
btree	i5	1000000	random	1000	1000	1-master	32	indexonlyscan	cached	8.908
btree	i5	1000000	random	1000	1000	1-master	32	indexonlyscan	cached-os	14.38
btree	i5	1000000	random	1000	1000	1-master	32	indexonlyscan	uncached	187.656
btree	i5	1000000	random	1000	1000	1-master	32	indexonlyscan-clean	cached	7.677
btree	i5	1000000	random	1000	1000	1-master	32	indexonlyscan-clean	cached-os	7.96
btree	i5	1000000	random	1000	1000	1-master	32	indexonlyscan-clean	uncached	13.042
btree	i5	1000000	random	1000	1000	1-master	32	indexscan	cached	9.081
btree	i5	1000000	random	1000	1000	1-master	32	indexscan	cached-os	14.494
btree	i5	1000000	random	1000	1000	1-master	32	indexscan	uncached	178.784
btree	i5	1000000	random	1000	1000	1-master	32	seqscan	cached	128.94
btree	i5	1000000	random	1000	1000	1-master	32	seqscan	cached-os	144.409
btree	i5	1000000	random	1000	1000	1-master	32	seqscan	uncached	422.312
btree	i5	1000000	random	1000	1000	2-20231016	0	bitmapscan	cached	9.372
btree	i5	1000000	random	1000	1000	2-20231016	0	bitmapscan	cached-os	14.97
btree	i5	1000000	random	1000	1000	2-20231016	0	bitmapscan	uncached	185.267
btree	i5	1000000	random	1000	1000	2-20231016	0	indexonlyscan	cached	8.844
btree	i5	1000000	random	1000	1000	2-20231016	0	indexonlyscan	cached-os	14.429
btree	i5	1000000	random	1000	1000	2-20231016	0	indexonlyscan	uncached	186.946
btree	i5	1000000	random	1000	1000	2-20231016	0	indexonlyscan-clean	cached	8.018
btree	i5	1000000	random	1000	1000	2-20231016	0	indexonlyscan-clean	cached-os	7.953
btree	i5	1000000	random	1000	1000	2-20231016	0	indexonlyscan-clean	uncached	13.177
btree	i5	1000000	random	1000	1000	2-20231016	0	indexscan	cached	9.139
btree	i5	1000000	random	1000	1000	2-20231016	0	indexscan	cached-os	14.779
btree	i5	1000000	random	1000	1000	2-20231016	0	indexscan	uncached	183.506
btree	i5	1000000	random	1000	1000	2-20231016	0	seqscan	cached	131.193
btree	i5	1000000	random	1000	1000	2-20231016	0	seqscan	cached-os	146.043
btree	i5	1000000	random	1000	1000	2-20231016	0	seqscan	uncached	347.299
btree	i5	1000000	random	1000	1000	2-20231016	8	bitmapscan	cached	9.45
btree	i5	1000000	random	1000	1000	2-20231016	8	bitmapscan	cached-os	15.787
btree	i5	1000000	random	1000	1000	2-20231016	8	bitmapscan	uncached	40.683
btree	i5	1000000	random	1000	1000	2-20231016	8	indexonlyscan	cached	9.051
btree	i5	1000000	random	1000	1000	2-20231016	8	indexonlyscan	cached-os	15.056
btree	i5	1000000	random	1000	1000	2-20231016	8	indexonlyscan	uncached	39.249
btree	i5	1000000	random	1000	1000	2-20231016	8	indexonlyscan-clean	cached	8.091
btree	i5	1000000	random	1000	1000	2-20231016	8	indexonlyscan-clean	cached-os	8.215
btree	i5	1000000	random	1000	1000	2-20231016	8	indexonlyscan-clean	uncached	14.451
btree	i5	1000000	random	1000	1000	2-20231016	8	indexscan	cached	9.229
btree	i5	1000000	random	1000	1000	2-20231016	8	indexscan	cached-os	15.46
btree	i5	1000000	random	1000	1000	2-20231016	8	indexscan	uncached	40.851
btree	i5	1000000	random	1000	1000	2-20231016	8	seqscan	cached	129.805
btree	i5	1000000	random	1000	1000	2-20231016	8	seqscan	cached-os	145.77
btree	i5	1000000	random	1000	1000	2-20231016	8	seqscan	uncached	361.091
btree	i5	1000000	random	1000	1000	2-20231016	32	bitmapscan	cached	9.505
btree	i5	1000000	random	1000	1000	2-20231016	32	bitmapscan	cached-os	15.094
btree	i5	1000000	random	1000	1000	2-20231016	32	bitmapscan	uncached	34.933
btree	i5	1000000	random	1000	1000	2-20231016	32	indexonlyscan	cached	8.726
btree	i5	1000000	random	1000	1000	2-20231016	32	indexonlyscan	cached-os	14.947
btree	i5	1000000	random	1000	1000	2-20231016	32	indexonlyscan	uncached	32.863
btree	i5	1000000	random	1000	1000	2-20231016	32	indexonlyscan-clean	cached	8.03
btree	i5	1000000	random	1000	1000	2-20231016	32	indexonlyscan-clean	cached-os	8.191
btree	i5	1000000	random	1000	1000	2-20231016	32	indexonlyscan-clean	uncached	15.182
btree	i5	1000000	random	1000	1000	2-20231016	32	indexscan	cached	9.378
btree	i5	1000000	random	1000	1000	2-20231016	32	indexscan	cached-os	15.334
btree	i5	1000000	random	1000	1000	2-20231016	32	indexscan	uncached	34.015
btree	i5	1000000	random	1000	1000	2-20231016	32	seqscan	cached	130.296
btree	i5	1000000	random	1000	1000	2-20231016	32	seqscan	cached-os	148.63
btree	i5	1000000	random	1000	1000	2-20231016	32	seqscan	uncached	410.939
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	0	bitmapscan	cached	9.36
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	0	bitmapscan	cached-os	15.277
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	0	bitmapscan	uncached	185.966
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	0	indexonlyscan	cached	8.915
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	0	indexonlyscan	cached-os	14.179
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	0	indexonlyscan	uncached	178.752
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	0	indexonlyscan-clean	cached	7.744
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	0	indexonlyscan-clean	cached-os	7.967
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	0	indexonlyscan-clean	uncached	13.7
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	0	indexscan	cached	9.291
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	0	indexscan	cached-os	15.013
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	0	indexscan	uncached	183.533
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	0	seqscan	cached	129.854
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	0	seqscan	cached-os	147.953
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	0	seqscan	uncached	388.923
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	8	bitmapscan	cached	9.457
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	8	bitmapscan	cached-os	15.678
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	8	bitmapscan	uncached	43.69
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	8	indexonlyscan	cached	8.999
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	8	indexonlyscan	cached-os	15.125
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	8	indexonlyscan	uncached	40.656
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	8	indexonlyscan-clean	cached	8.039
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	8	indexonlyscan-clean	cached-os	8.224
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	8	indexonlyscan-clean	uncached	13.574
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	8	indexscan	cached	9.287
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	8	indexscan	cached-os	15.668
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	8	indexscan	uncached	40.776
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	8	seqscan	cached	128.122
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	8	seqscan	cached-os	144.316
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	8	seqscan	uncached	412.799
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	32	bitmapscan	cached	9.308
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	32	bitmapscan	cached-os	15.926
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	32	bitmapscan	uncached	33.019
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	32	indexonlyscan	cached	9.089
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	32	indexonlyscan	cached-os	15.224
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	32	indexonlyscan	uncached	31.568
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	32	indexonlyscan-clean	cached	8.092
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	32	indexonlyscan-clean	cached-os	8.101
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	32	indexonlyscan-clean	uncached	13.806
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	32	indexscan	cached	9.325
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	32	indexscan	cached-os	15.607
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	32	indexscan	uncached	32.011
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	32	seqscan	cached	128.68
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	32	seqscan	cached-os	143.716
btree	i5	1000000	random	1000	1000	3-prefetchbuffer	32	seqscan	uncached	363.471
btree	i5	1000000	random	1000	1000	4-preadv2	0	bitmapscan	cached	9.4
btree	i5	1000000	random	1000	1000	4-preadv2	0	bitmapscan	cached-os	15.114
btree	i5	1000000	random	1000	1000	4-preadv2	0	bitmapscan	uncached	183.302
btree	i5	1000000	random	1000	1000	4-preadv2	0	indexonlyscan	cached	8.93
btree	i5	1000000	random	1000	1000	4-preadv2	0	indexonlyscan	cached-os	14.583
btree	i5	1000000	random	1000	1000	4-preadv2	0	indexonlyscan	uncached	177.472
btree	i5	1000000	random	1000	1000	4-preadv2	0	indexonlyscan-clean	cached	7.804
btree	i5	1000000	random	1000	1000	4-preadv2	0	indexonlyscan-clean	cached-os	7.94
btree	i5	1000000	random	1000	1000	4-preadv2	0	indexonlyscan-clean	uncached	13.561
btree	i5	1000000	random	1000	1000	4-preadv2	0	indexscan	cached	9.203
btree	i5	1000000	random	1000	1000	4-preadv2	0	indexscan	cached-os	14.699
btree	i5	1000000	random	1000	1000	4-preadv2	0	indexscan	uncached	181.266
btree	i5	1000000	random	1000	1000	4-preadv2	0	seqscan	cached	131.602
btree	i5	1000000	random	1000	1000	4-preadv2	0	seqscan	cached-os	143.9
btree	i5	1000000	random	1000	1000	4-preadv2	0	seqscan	uncached	366.909
btree	i5	1000000	random	1000	1000	4-preadv2	8	bitmapscan	cached	9.359
btree	i5	1000000	random	1000	1000	4-preadv2	8	bitmapscan	cached-os	16.349
btree	i5	1000000	random	1000	1000	4-preadv2	8	bitmapscan	uncached	187.971
btree	i5	1000000	random	1000	1000	4-preadv2	8	indexonlyscan	cached	8.987
btree	i5	1000000	random	1000	1000	4-preadv2	8	indexonlyscan	cached-os	15.735
btree	i5	1000000	random	1000	1000	4-preadv2	8	indexonlyscan	uncached	197.351
btree	i5	1000000	random	1000	1000	4-preadv2	8	indexonlyscan-clean	cached	7.961
btree	i5	1000000	random	1000	1000	4-preadv2	8	indexonlyscan-clean	cached-os	8.101
btree	i5	1000000	random	1000	1000	4-preadv2	8	indexonlyscan-clean	uncached	13.779
btree	i5	1000000	random	1000	1000	4-preadv2	8	indexscan	cached	9.223
btree	i5	1000000	random	1000	1000	4-preadv2	8	indexscan	cached-os	16.307
btree	i5	1000000	random	1000	1000	4-preadv2	8	indexscan	uncached	186.563
btree	i5	1000000	random	1000	1000	4-preadv2	8	seqscan	cached	132.127
btree	i5	1000000	random	1000	1000	4-preadv2	8	seqscan	cached-os	147.156
btree	i5	1000000	random	1000	1000	4-preadv2	8	seqscan	uncached	403.089
btree	i5	1000000	random	1000	1000	4-preadv2	32	bitmapscan	cached	9.49
btree	i5	1000000	random	1000	1000	4-preadv2	32	bitmapscan	cached-os	16.596
btree	i5	1000000	random	1000	1000	4-preadv2	32	bitmapscan	uncached	192.058
btree	i5	1000000	random	1000	1000	4-preadv2	32	indexonlyscan	cached	8.696
btree	i5	1000000	random	1000	1000	4-preadv2	32	indexonlyscan	cached-os	15.543
btree	i5	1000000	random	1000	1000	4-preadv2	32	indexonlyscan	uncached	184.257
btree	i5	1000000	random	1000	1000	4-preadv2	32	indexonlyscan-clean	cached	8.099
btree	i5	1000000	random	1000	1000	4-preadv2	32	indexonlyscan-clean	cached-os	8.207
btree	i5	1000000	random	1000	1000	4-preadv2	32	indexonlyscan-clean	uncached	13.763
btree	i5	1000000	random	1000	1000	4-preadv2	32	indexscan	cached	9.286
btree	i5	1000000	random	1000	1000	4-preadv2	32	indexscan	cached-os	16.064
btree	i5	1000000	random	1000	1000	4-preadv2	32	indexscan	uncached	189.019
btree	i5	1000000	random	1000	1000	4-preadv2	32	seqscan	cached	132.939
btree	i5	1000000	random	1000	1000	4-preadv2	32	seqscan	cached-os	147.206
btree	i5	1000000	random	1000	1000	4-preadv2	32	seqscan	uncached	388.358
btree	i5	1000000	random	1000	1000	5-sequential-lru	0	bitmapscan	cached	9.445
btree	i5	1000000	random	1000	1000	5-sequential-lru	0	bitmapscan	cached-os	15.374
btree	i5	1000000	random	1000	1000	5-sequential-lru	0	bitmapscan	uncached	189.613
btree	i5	1000000	random	1000	1000	5-sequential-lru	0	indexonlyscan	cached	8.869
btree	i5	1000000	random	1000	1000	5-sequential-lru	0	indexonlyscan	cached-os	14.357
btree	i5	1000000	random	1000	1000	5-sequential-lru	0	indexonlyscan	uncached	186.248
btree	i5	1000000	random	1000	1000	5-sequential-lru	0	indexonlyscan-clean	cached	7.663
btree	i5	1000000	random	1000	1000	5-sequential-lru	0	indexonlyscan-clean	cached-os	7.907
btree	i5	1000000	random	1000	1000	5-sequential-lru	0	indexonlyscan-clean	uncached	13.97
btree	i5	1000000	random	1000	1000	5-sequential-lru	0	indexscan	cached	9.278
btree	i5	1000000	random	1000	1000	5-sequential-lru	0	indexscan	cached-os	15.218
btree	i5	1000000	random	1000	1000	5-sequential-lru	0	indexscan	uncached	194.644
btree	i5	1000000	random	1000	1000	5-sequential-lru	0	seqscan	cached	130.657
btree	i5	1000000	random	1000	1000	5-sequential-lru	0	seqscan	cached-os	144.11
btree	i5	1000000	random	1000	1000	5-sequential-lru	0	seqscan	uncached	355.857
btree	i5	1000000	random	1000	1000	5-sequential-lru	8	bitmapscan	cached	9.503
btree	i5	1000000	random	1000	1000	5-sequential-lru	8	bitmapscan	cached-os	16.048
btree	i5	1000000	random	1000	1000	5-sequential-lru	8	bitmapscan	uncached	181.999
btree	i5	1000000	random	1000	1000	5-sequential-lru	8	indexonlyscan	cached	8.831
btree	i5	1000000	random	1000	1000	5-sequential-lru	8	indexonlyscan	cached-os	15.734
btree	i5	1000000	random	1000	1000	5-sequential-lru	8	indexonlyscan	uncached	189.934
btree	i5	1000000	random	1000	1000	5-sequential-lru	8	indexonlyscan-clean	cached	8.015
btree	i5	1000000	random	1000	1000	5-sequential-lru	8	indexonlyscan-clean	cached-os	8.078
btree	i5	1000000	random	1000	1000	5-sequential-lru	8	indexonlyscan-clean	uncached	13.868
btree	i5	1000000	random	1000	1000	5-sequential-lru	8	indexscan	cached	9.241
btree	i5	1000000	random	1000	1000	5-sequential-lru	8	indexscan	cached-os	16.155
btree	i5	1000000	random	1000	1000	5-sequential-lru	8	indexscan	uncached	181.562
btree	i5	1000000	random	1000	1000	5-sequential-lru	8	seqscan	cached	135.465
btree	i5	1000000	random	1000	1000	5-sequential-lru	8	seqscan	cached-os	145.525
btree	i5	1000000	random	1000	1000	5-sequential-lru	8	seqscan	uncached	397.073
btree	i5	1000000	random	1000	1000	5-sequential-lru	32	bitmapscan	cached	9.389
btree	i5	1000000	random	1000	1000	5-sequential-lru	32	bitmapscan	cached-os	16.08
btree	i5	1000000	random	1000	1000	5-sequential-lru	32	bitmapscan	uncached	183.324
btree	i5	1000000	random	1000	1000	5-sequential-lru	32	indexonlyscan	cached	9.043
btree	i5	1000000	random	1000	1000	5-sequential-lru	32	indexonlyscan	cached-os	15.779
btree	i5	1000000	random	1000	1000	5-sequential-lru	32	indexonlyscan	uncached	187.943
btree	i5	1000000	random	1000	1000	5-sequential-lru	32	indexonlyscan-clean	cached	8.125
btree	i5	1000000	random	1000	1000	5-sequential-lru	32	indexonlyscan-clean	cached-os	8.088
btree	i5	1000000	random	1000	1000	5-sequential-lru	32	indexonlyscan-clean	uncached	14.731
btree	i5	1000000	random	1000	1000	5-sequential-lru	32	indexscan	cached	8.997
btree	i5	1000000	random	1000	1000	5-sequential-lru	32	indexscan	cached-os	16.432
btree	i5	1000000	random	1000	1000	5-sequential-lru	32	indexscan	uncached	188.749
btree	i5	1000000	random	1000	1000	5-sequential-lru	32	seqscan	cached	130.345
btree	i5	1000000	random	1000	1000	5-sequential-lru	32	seqscan	cached-os	145.809
btree	i5	1000000	random	1000	1000	5-sequential-lru	32	seqscan	uncached	451.406
btree	i5	1000000	random	1000	1000	6-vm-optimized	0	bitmapscan	cached	9.412
btree	i5	1000000	random	1000	1000	6-vm-optimized	0	bitmapscan	cached-os	14.793
btree	i5	1000000	random	1000	1000	6-vm-optimized	0	bitmapscan	uncached	179.185
btree	i5	1000000	random	1000	1000	6-vm-optimized	0	indexonlyscan	cached	8.759
btree	i5	1000000	random	1000	1000	6-vm-optimized	0	indexonlyscan	cached-os	14.435
btree	i5	1000000	random	1000	1000	6-vm-optimized	0	indexonlyscan	uncached	180.291
btree	i5	1000000	random	1000	1000	6-vm-optimized	0	indexonlyscan-clean	cached	7.677
btree	i5	1000000	random	1000	1000	6-vm-optimized	0	indexonlyscan-clean	cached-os	7.963
btree	i5	1000000	random	1000	1000	6-vm-optimized	0	indexonlyscan-clean	uncached	13.248
btree	i5	1000000	random	1000	1000	6-vm-optimized	0	indexscan	cached	9.199
btree	i5	1000000	random	1000	1000	6-vm-optimized	0	indexscan	cached-os	14.571
btree	i5	1000000	random	1000	1000	6-vm-optimized	0	indexscan	uncached	178.171
btree	i5	1000000	random	1000	1000	6-vm-optimized	0	seqscan	cached	129.557
btree	i5	1000000	random	1000	1000	6-vm-optimized	0	seqscan	cached-os	146.837
btree	i5	1000000	random	1000	1000	6-vm-optimized	0	seqscan	uncached	381.918
btree	i5	1000000	random	1000	1000	6-vm-optimized	8	bitmapscan	cached	9.467
btree	i5	1000000	random	1000	1000	6-vm-optimized	8	bitmapscan	cached-os	16.285
btree	i5	1000000	random	1000	1000	6-vm-optimized	8	bitmapscan	uncached	184.463
btree	i5	1000000	random	1000	1000	6-vm-optimized	8	indexonlyscan	cached	8.98
btree	i5	1000000	random	1000	1000	6-vm-optimized	8	indexonlyscan	cached-os	15.807
btree	i5	1000000	random	1000	1000	6-vm-optimized	8	indexonlyscan	uncached	185.457
btree	i5	1000000	random	1000	1000	6-vm-optimized	8	indexonlyscan-clean	cached	7.619
btree	i5	1000000	random	1000	1000	6-vm-optimized	8	indexonlyscan-clean	cached-os	8.066
btree	i5	1000000	random	1000	1000	6-vm-optimized	8	indexonlyscan-clean	uncached	14.454
btree	i5	1000000	random	1000	1000	6-vm-optimized	8	indexscan	cached	9.297
btree	i5	1000000	random	1000	1000	6-vm-optimized	8	indexscan	cached-os	16.094
btree	i5	1000000	random	1000	1000	6-vm-optimized	8	indexscan	uncached	184.38
btree	i5	1000000	random	1000	1000	6-vm-optimized	8	seqscan	cached	130.762
btree	i5	1000000	random	1000	1000	6-vm-optimized	8	seqscan	cached-os	147.907
btree	i5	1000000	random	1000	1000	6-vm-optimized	8	seqscan	uncached	402.892
btree	i5	1000000	random	1000	1000	6-vm-optimized	32	bitmapscan	cached	9.5
btree	i5	1000000	random	1000	1000	6-vm-optimized	32	bitmapscan	cached-os	16.038
btree	i5	1000000	random	1000	1000	6-vm-optimized	32	bitmapscan	uncached	184.684
btree	i5	1000000	random	1000	1000	6-vm-optimized	32	indexonlyscan	cached	8.744
btree	i5	1000000	random	1000	1000	6-vm-optimized	32	indexonlyscan	cached-os	15.715
btree	i5	1000000	random	1000	1000	6-vm-optimized	32	indexonlyscan	uncached	184.132
btree	i5	1000000	random	1000	1000	6-vm-optimized	32	indexonlyscan-clean	cached	7.915
btree	i5	1000000	random	1000	1000	6-vm-optimized	32	indexonlyscan-clean	cached-os	8.147
btree	i5	1000000	random	1000	1000	6-vm-optimized	32	indexonlyscan-clean	uncached	14.65
btree	i5	1000000	random	1000	1000	6-vm-optimized	32	indexscan	cached	9.257
btree	i5	1000000	random	1000	1000	6-vm-optimized	32	indexscan	cached-os	16.451
btree	i5	1000000	random	1000	1000	6-vm-optimized	32	indexscan	uncached	180.2
btree	i5	1000000	random	1000	1000	6-vm-optimized	32	seqscan	cached	130.399
btree	i5	1000000	random	1000	1000	6-vm-optimized	32	seqscan	cached-os	145.991
btree	i5	1000000	random	1000	1000	6-vm-optimized	32	seqscan	uncached	373.901
btree	i5	1000000	random	1000	1000	7-20231016-rework	0	bitmapscan	cached	9.255
btree	i5	1000000	random	1000	1000	7-20231016-rework	0	bitmapscan	cached-os	15.043
btree	i5	1000000	random	1000	1000	7-20231016-rework	0	bitmapscan	uncached	182.453
btree	i5	1000000	random	1000	1000	7-20231016-rework	0	indexonlyscan	cached	8.732
btree	i5	1000000	random	1000	1000	7-20231016-rework	0	indexonlyscan	cached-os	14.352
btree	i5	1000000	random	1000	1000	7-20231016-rework	0	indexonlyscan	uncached	182.682
btree	i5	1000000	random	1000	1000	7-20231016-rework	0	indexonlyscan-clean	cached	7.943
btree	i5	1000000	random	1000	1000	7-20231016-rework	0	indexonlyscan-clean	cached-os	8.048
btree	i5	1000000	random	1000	1000	7-20231016-rework	0	indexonlyscan-clean	uncached	14.87
btree	i5	1000000	random	1000	1000	7-20231016-rework	0	indexscan	cached	9.003
btree	i5	1000000	random	1000	1000	7-20231016-rework	0	indexscan	cached-os	14.45
btree	i5	1000000	random	1000	1000	7-20231016-rework	0	indexscan	uncached	176.31
btree	i5	1000000	random	1000	1000	7-20231016-rework	0	seqscan	cached	132.613
btree	i5	1000000	random	1000	1000	7-20231016-rework	0	seqscan	cached-os	144.912
btree	i5	1000000	random	1000	1000	7-20231016-rework	0	seqscan	uncached	429.072
btree	i5	1000000	random	1000	1000	7-20231016-rework	8	bitmapscan	cached	9.369
btree	i5	1000000	random	1000	1000	7-20231016-rework	8	bitmapscan	cached-os	15.856
btree	i5	1000000	random	1000	1000	7-20231016-rework	8	bitmapscan	uncached	45.312
btree	i5	1000000	random	1000	1000	7-20231016-rework	8	indexonlyscan	cached	9.001
btree	i5	1000000	random	1000	1000	7-20231016-rework	8	indexonlyscan	cached-os	15.165
btree	i5	1000000	random	1000	1000	7-20231016-rework	8	indexonlyscan	uncached	42.397
btree	i5	1000000	random	1000	1000	7-20231016-rework	8	indexonlyscan-clean	cached	7.675
btree	i5	1000000	random	1000	1000	7-20231016-rework	8	indexonlyscan-clean	cached-os	7.978
btree	i5	1000000	random	1000	1000	7-20231016-rework	8	indexonlyscan-clean	uncached	15.099
btree	i5	1000000	random	1000	1000	7-20231016-rework	8	indexscan	cached	9.361
btree	i5	1000000	random	1000	1000	7-20231016-rework	8	indexscan	cached-os	15.301
btree	i5	1000000	random	1000	1000	7-20231016-rework	8	indexscan	uncached	40.62
btree	i5	1000000	random	1000	1000	7-20231016-rework	8	seqscan	cached	129.135
btree	i5	1000000	random	1000	1000	7-20231016-rework	8	seqscan	cached-os	145.884
btree	i5	1000000	random	1000	1000	7-20231016-rework	8	seqscan	uncached	399.624
btree	i5	1000000	random	1000	1000	7-20231016-rework	32	bitmapscan	cached	9.42
btree	i5	1000000	random	1000	1000	7-20231016-rework	32	bitmapscan	cached-os	15.618
btree	i5	1000000	random	1000	1000	7-20231016-rework	32	bitmapscan	uncached	31.646
btree	i5	1000000	random	1000	1000	7-20231016-rework	32	indexonlyscan	cached	8.933
btree	i5	1000000	random	1000	1000	7-20231016-rework	32	indexonlyscan	cached-os	14.838
btree	i5	1000000	random	1000	1000	7-20231016-rework	32	indexonlyscan	uncached	33.278
btree	i5	1000000	random	1000	1000	7-20231016-rework	32	indexonlyscan-clean	cached	7.806
btree	i5	1000000	random	1000	1000	7-20231016-rework	32	indexonlyscan-clean	cached-os	7.991
btree	i5	1000000	random	1000	1000	7-20231016-rework	32	indexonlyscan-clean	uncached	14.968
btree	i5	1000000	random	1000	1000	7-20231016-rework	32	indexscan	cached	9.285
btree	i5	1000000	random	1000	1000	7-20231016-rework	32	indexscan	cached-os	15.519
btree	i5	1000000	random	1000	1000	7-20231016-rework	32	indexscan	uncached	33.086
btree	i5	1000000	random	1000	1000	7-20231016-rework	32	seqscan	cached	129.541
btree	i5	1000000	random	1000	1000	7-20231016-rework	32	seqscan	cached-os	144.367
btree	i5	1000000	random	1000	1000	7-20231016-rework	32	seqscan	uncached	368.619
btree	i5	1000000	random	10000	100	1-master	0	bitmapscan	cached	22.82
btree	i5	1000000	random	10000	100	1-master	0	bitmapscan	cached-os	66.994
btree	i5	1000000	random	10000	100	1-master	0	bitmapscan	uncached	1130.95
btree	i5	1000000	random	10000	100	1-master	0	indexonlyscan	cached	17.416
btree	i5	1000000	random	10000	100	1-master	0	indexonlyscan	cached-os	61.104
btree	i5	1000000	random	10000	100	1-master	0	indexonlyscan	uncached	1100.123
btree	i5	1000000	random	10000	100	1-master	0	indexonlyscan-clean	cached	9.64
btree	i5	1000000	random	10000	100	1-master	0	indexonlyscan-clean	cached-os	9.827
btree	i5	1000000	random	10000	100	1-master	0	indexonlyscan-clean	uncached	17.339
btree	i5	1000000	random	10000	100	1-master	0	indexscan	cached	19.455
btree	i5	1000000	random	10000	100	1-master	0	indexscan	cached-os	63.477
btree	i5	1000000	random	10000	100	1-master	0	indexscan	uncached	1137.406
btree	i5	1000000	random	10000	100	1-master	0	seqscan	cached	134.402
btree	i5	1000000	random	10000	100	1-master	0	seqscan	cached-os	149.947
btree	i5	1000000	random	10000	100	1-master	0	seqscan	uncached	409.876
btree	i5	1000000	random	10000	100	1-master	8	bitmapscan	cached	23.817
btree	i5	1000000	random	10000	100	1-master	8	bitmapscan	cached-os	73.076
