test machine time rows dataset matches distinct build prefetch table_size index_size scan caching run value nfound cost duration best_plan correct_plan
hash i5 1700761414 1000000 random 10 100000 1-master 32 43479 4037 indexscan cached-os 2 27766 16 48.19 7.942000 0 1
hash i5 1700761414 1000000 random 10 100000 1-master 32 43479 4037 indexscan cached 2 27766 16 48.19 7.612000 0 1
hash i5 1700761414 1000000 random 10 100000 1-master 32 43479 4037 bitmapscan uncached 2 38378 9 47.70 15.212000 1 1
hash i5 1700761415 1000000 random 10 100000 1-master 32 43479 4037 bitmapscan cached-os 2 38378 9 47.70 8.269000 1 1
hash i5 1700761415 1000000 random 10 100000 1-master 32 43479 4037 bitmapscan cached 2 38378 9 47.70 7.558000 1 1
hash i5 1700761415 1000000 random 10 100000 1-master 32 43479 4037 indexscan uncached 3 53844 15 48.19 15.679000 0 1
hash i5 1700761415 1000000 random 10 100000 1-master 32 43479 4037 indexscan cached-os 3 53844 15 48.19 7.678000 0 1
hash i5 1700761415 1000000 random 10 100000 1-master 32 43479 4037 indexscan cached 3 53844 15 48.19 7.274000 0 1
hash i5 1700761415 1000000 random 10 100000 1-master 32 43479 4037 bitmapscan uncached 3 54160 9 47.70 16.188000 1 1
hash i5 1700761416 1000000 random 10 100000 1-master 32 43479 4037 bitmapscan cached-os 3 54160 9 47.70 7.853000 1 1
hash i5 1700761416 1000000 random 10 100000 1-master 32 43479 4037 bitmapscan cached 3 54160 9 47.70 7.223000 1 1
hash i5 1700761416 1000000 random 10 100000 1-master 32 43479 4037 indexscan uncached 4 72015 9 48.19 13.872000 0 1
hash i5 1700761416 1000000 random 10 100000 1-master 32 43479 4037 indexscan cached-os 4 72015 9 48.19 7.812000 0 1
hash i5 1700761417 1000000 random 10 100000 1-master 32 43479 4037 indexscan cached 4 72015 9 48.19 7.755000 0 1
hash i5 1700761417 1000000 random 10 100000 1-master 32 43479 4037 bitmapscan uncached 4 61467 13 47.70 14.783000 1 1
hash i5 1700761417 1000000 random 10 100000 1-master 32 43479 4037 bitmapscan cached-os 4 61467 13 47.70 7.978000 1 1
hash i5 1700761417 1000000 random 10 100000 1-master 32 43479 4037 bitmapscan cached 4 61467 13 47.70 7.441000 1 1
hash i5 1700761417 1000000 random 10 100000 1-master 32 43479 4037 indexscan uncached 5 95448 15 48.19 15.493000 0 1
hash i5 1700761418 1000000 random 10 100000 1-master 32 43479 4037 indexscan cached-os 5 95448 15 48.19 7.863000 0 1
hash i5 1700761418 1000000 random 10 100000 1-master 32 43479 4037 indexscan cached 5 95448 15 48.19 7.699000 0 1
hash i5 1700761418 1000000 random 10 100000 1-master 32 43479 4037 bitmapscan uncached 5 95219 10 47.70 13.318000 1 1
hash i5 1700761418 1000000 random 10 100000 1-master 32 43479 4037 bitmapscan cached-os 5 95219 10 47.70 7.744000 1 1
hash i5 1700761418 1000000 random 10 100000 1-master 32 43479 4037 bitmapscan cached 5 95219 10 47.70 7.507000 1 1
hash i5 1700761419 1000000 random 10 100000 1-master 8 43479 4037 indexscan uncached 1 19577 7 48.19 13.906000 0 1
hash i5 1700761419 1000000 random 10 100000 1-master 8 43479 4037 indexscan cached-os 1 19577 7 48.19 8.028000 0 1
hash i5 1700761419 1000000 random 10 100000 1-master 8 43479 4037 indexscan cached 1 19577 7 48.19 7.581000 0 1
hash i5 1700761419 1000000 random 10 100000 1-master 8 43479 4037 bitmapscan uncached 1 6282 15 47.70 13.577000 1 1
hash i5 1700761419 1000000 random 10 100000 1-master 8 43479 4037 bitmapscan cached-os 1 6282 15 47.70 7.811000 1 1
hash i5 1700761420 1000000 random 10 100000 1-master 8 43479 4037 bitmapscan cached 1 6282 15 47.70 7.640000 1 1
hash i5 1700761420 1000000 random 10 100000 1-master 8 43479 4037 seqscan uncached 1 382 8 55978.90 372.080000 0 1
hash i5 1700761420 1000000 random 10 100000 1-master 8 43479 4037 seqscan cached-os 1 382 8 55978.90 143.056000 0 1
hash i5 1700761421 1000000 random 10 100000 1-master 8 43479 4037 seqscan cached 1 382 8 55978.90 126.569000 0 1
hash i5 1700761421 1000000 random 10 100000 1-master 8 43479 4037 indexscan uncached 2 36678 9 48.19 14.458000 0 1
hash i5 1700761421 1000000 random 10 100000 1-master 8 43479 4037 indexscan cached-os 2 36678 9 48.19 7.711000 0 1
hash i5 1700761421 1000000 random 10 100000 1-master 8 43479 4037 indexscan cached 2 36678 9 48.19 7.510000 0 1
hash i5 1700761422 1000000 random 10 100000 1-master 8 43479 4037 bitmapscan uncached 2 34317 18 47.70 15.776000 1 1
hash i5 1700761422 1000000 random 10 100000 1-master 8 43479 4037 bitmapscan cached-os 2 34317 18 47.70 7.773000 1 1
hash i5 1700761422 1000000 random 10 100000 1-master 8 43479 4037 bitmapscan cached 2 34317 18 47.70 7.359000 1 1
hash i5 1700761422 1000000 random 10 100000 1-master 8 43479 4037 indexscan uncached 3 48175 7 48.19 13.898000 0 1
hash i5 1700761422 1000000 random 10 100000 1-master 8 43479 4037 indexscan cached-os 3 48175 7 48.19 8.214000 0 1
hash i5 1700761423 1000000 random 10 100000 1-master 8 43479 4037 indexscan cached 3 48175 7 48.19 7.710000 0 1
hash i5 1700761423 1000000 random 10 100000 1-master 8 43479 4037 bitmapscan uncached 3 41678 7 47.70 14.415000 1 1
hash i5 1700761423 1000000 random 10 100000 1-master 8 43479 4037 bitmapscan cached-os 3 41678 7 47.70 8.117000 1 1
hash i5 1700761423 1000000 random 10 100000 1-master 8 43479 4037 bitmapscan cached 3 41678 7 47.70 7.721000 1 1
hash i5 1700761423 1000000 random 10 100000 1-master 8 43479 4037 indexscan uncached 4 71386 9 48.19 14.246000 0 1
hash i5 1700761424 1000000 random 10 100000 1-master 8 43479 4037 indexscan cached-os 4 71386 9 48.19 7.693000 0 1
hash i5 1700761424 1000000 random 10 100000 1-master 8 43479 4037 indexscan cached 4 71386 9 48.19 7.303000 0 1
hash i5 1700761424 1000000 random 10 100000 1-master 8 43479 4037 bitmapscan uncached 4 72564 12 47.70 15.675000 1 1
hash i5 1700761424 1000000 random 10 100000 1-master 8 43479 4037 bitmapscan cached-os 4 72564 12 47.70 7.747000 1 1
hash i5 1700761424 1000000 random 10 100000 1-master 8 43479 4037 bitmapscan cached 4 72564 12 47.70 7.369000 1 1
hash i5 1700761424 1000000 random 10 100000 1-master 8 43479 4037 indexscan uncached 5 96874 9 48.19 14.027000 0 1
hash i5 1700761425 1000000 random 10 100000 1-master 8 43479 4037 indexscan cached-os 5 96874 9 48.19 7.792000 0 1
hash i5 1700761425 1000000 random 10 100000 1-master 8 43479 4037 indexscan cached 5 96874 9 48.19 7.596000 0 1
hash i5 1700761425 1000000 random 10 100000 1-master 8 43479 4037 bitmapscan uncached 5 89972 11 47.70 14.817000 1 1
hash i5 1700761425 1000000 random 10 100000 1-master 8 43479 4037 bitmapscan cached-os 5 89972 11 47.70 7.818000 1 1
hash i5 1700761426 1000000 random 10 100000 1-master 8 43479 4037 bitmapscan cached 5 89972 11 47.70 7.641000 1 1
hash i5 1700761426 1000000 random 10 100000 2-20231016 0 43479 4037 indexscan uncached 1 13873 10 48.19 14.058000 0 1
hash i5 1700761426 1000000 random 10 100000 2-20231016 0 43479 4037 indexscan cached-os 1 13873 10 48.19 7.994000 0 1
hash i5 1700761427 1000000 random 10 100000 2-20231016 0 43479 4037 indexscan cached 1 13873 10 48.19 7.610000 0 1
hash i5 1700761427 1000000 random 10 100000 2-20231016 0 43479 4037 bitmapscan uncached 1 2374 14 47.70 17.181000 1 1
hash i5 1700761427 1000000 random 10 100000 2-20231016 0 43479 4037 bitmapscan cached-os 1 2374 14 47.70 7.801000 1 1
hash i5 1700761427 1000000 random 10 100000 2-20231016 0 43479 4037 bitmapscan cached 1 2374 14 47.70 7.155000 1 1
hash i5 1700761427 1000000 random 10 100000 2-20231016 0 43479 4037 seqscan uncached 1 17691 4 55978.90 356.569000 0 1
hash i5 1700761428 1000000 random 10 100000 2-20231016 0 43479 4037 seqscan cached-os 1 17691 4 55978.90 144.354000 0 1
hash i5 1700761428 1000000 random 10 100000 2-20231016 0 43479 4037 seqscan cached 1 17691 4 55978.90 133.716000 0 1
hash i5 1700761428 1000000 random 10 100000 2-20231016 0 43479 4037 indexscan uncached 2 25253 12 48.19 15.609000 0 1
hash i5 1700761429 1000000 random 10 100000 2-20231016 0 43479 4037 indexscan cached-os 2 25253 12 48.19 7.760000 0 1
hash i5 1700761429 1000000 random 10 100000 2-20231016 0 43479 4037 indexscan cached 2 25253 12 48.19 7.324000 0 1
hash i5 1700761429 1000000 random 10 100000 2-20231016 0 43479 4037 bitmapscan uncached 2 27280 18 47.70 16.194000 1 1
hash i5 1700761429 1000000 random 10 100000 2-20231016 0 43479 4037 bitmapscan cached-os 2 27280 18 47.70 7.910000 1 1
hash i5 1700761430 1000000 random 10 100000 2-20231016 0 43479 4037 bitmapscan cached 2 27280 18 47.70 7.441000 1 1
hash i5 1700761430 1000000 random 10 100000 2-20231016 0 43479 4037 indexscan uncached 3 41093 12 48.19 14.562000 0 1
hash i5 1700761430 1000000 random 10 100000 2-20231016 0 43479 4037 indexscan cached-os 3 41093 12 48.19 7.770000 0 1
hash i5 1700761430 1000000 random 10 100000 2-20231016 0 43479 4037 indexscan cached 3 41093 12 48.19 7.234000 0 1
hash i5 1700761430 1000000 random 10 100000 2-20231016 0 43479 4037 bitmapscan uncached 3 42345 13 47.70 14.773000 1 1
hash i5 1700761430 1000000 random 10 100000 2-20231016 0 43479 4037 bitmapscan cached-os 3 42345 13 47.70 7.860000 1 1
hash i5 1700761431 1000000 random 10 100000 2-20231016 0 43479 4037 bitmapscan cached 3 42345 13 47.70 7.228000 1 1
hash i5 1700761431 1000000 random 10 100000 2-20231016 0 43479 4037 indexscan uncached 4 76759 13 48.19 15.879000 0 1
hash i5 1700761431 1000000 random 10 100000 2-20231016 0 43479 4037 indexscan cached-os 4 76759 13 48.19 7.769000 0 1
hash i5 1700761431 1000000 random 10 100000 2-20231016 0 43479 4037 indexscan cached 4 76759 13 48.19 7.417000 0 1
hash i5 1700761431 1000000 random 10 100000 2-20231016 0 43479 4037 bitmapscan uncached 4 64967 7 47.70 13.720000 1 1
hash i5 1700761432 1000000 random 10 100000 2-20231016 0 43479 4037 bitmapscan cached-os 4 64967 7 47.70 7.725000 1 1
hash i5 1700761432 1000000 random 10 100000 2-20231016 0 43479 4037 bitmapscan cached 4 64967 7 47.70 7.425000 1 1
hash i5 1700761432 1000000 random 10 100000 2-20231016 0 43479 4037 indexscan uncached 5 95446 18 48.19 17.837000 0 1
hash i5 1700761432 1000000 random 10 100000 2-20231016 0 43479 4037 indexscan cached-os 5 95446 18 48.19 7.869000 0 1
hash i5 1700761432 1000000 random 10 100000 2-20231016 0 43479 4037 indexscan cached 5 95446 18 48.19 7.254000 0 1
hash i5 1700761432 1000000 random 10 100000 2-20231016 0 43479 4037 bitmapscan uncached 5 94160 12 47.70 14.620000 1 1
hash i5 1700761433 1000000 random 10 100000 2-20231016 0 43479 4037 bitmapscan cached-os 5 94160 12 47.70 7.817000 1 1
hash i5 1700761433 1000000 random 10 100000 2-20231016 0 43479 4037 bitmapscan cached 5 94160 12 47.70 7.485000 1 1
hash i5 1700761433 1000000 random 10 100000 2-20231016 32 43479 4037 indexscan uncached 1 15029 15 48.19 13.687000 0 1
hash i5 1700761434 1000000 random 10 100000 2-20231016 32 43479 4037 indexscan cached-os 1 15029 15 48.19 7.810000 0 1
hash i5 1700761434 1000000 random 10 100000 2-20231016 32 43479 4037 indexscan cached 1 15029 15 48.19 7.531000 0 1
hash i5 1700761434 1000000 random 10 100000 2-20231016 32 43479 4037 bitmapscan uncached 1 18407 10 47.70 13.337000 1 1
hash i5 1700761434 1000000 random 10 100000 2-20231016 32 43479 4037 bitmapscan cached-os 1 18407 10 47.70 8.117000 1 1
hash i5 1700761434 1000000 random 10 100000 2-20231016 32 43479 4037 bitmapscan cached 1 18407 10 47.70 7.650000 1 1
hash i5 1700761434 1000000 random 10 100000 2-20231016 32 43479 4037 seqscan uncached 1 17617 11 55978.90 344.260000 0 1
hash i5 1700761435 1000000 random 10 100000 2-20231016 32 43479 4037 seqscan cached-os 1 17617 11 55978.90 144.395000 0 1
hash i5 1700761435 1000000 random 10 100000 2-20231016 32 43479 4037 seqscan cached 1 17617 11 55978.90 129.442000 0 1
hash i5 1700761436 1000000 random 10 100000 2-20231016 32 43479 4037 indexscan uncached 2 23393 13 48.19 13.578000 0 1
hash i5 1700761436 1000000 random 10 100000 2-20231016 32 43479 4037 indexscan cached-os 2 23393 13 48.19 7.906000 0 1
hash i5 1700761436 1000000 random 10 100000 2-20231016 32 43479 4037 indexscan cached 2 23393 13 48.19 7.679000 0 1
hash i5 1700761436 1000000 random 10 100000 2-20231016 32 43479 4037 bitmapscan uncached 2 29848 10 47.70 15.022000 1 1
hash i5 1700761436 1000000 random 10 100000 2-20231016 32 43479 4037 bitmapscan cached-os 2 29848 10 47.70 7.757000 1 1
hash i5 1700761437 1000000 random 10 100000 2-20231016 32 43479 4037 bitmapscan cached 2 29848 10 47.70 7.309000 1 1
hash i5 1700761437 1000000 random 10 100000 2-20231016 32 43479 4037 indexscan uncached 3 53791 9 48.19 13.293000 0 1
hash i5 1700761437 1000000 random 10 100000 2-20231016 32 43479 4037 indexscan cached-os 3 53791 9 48.19 7.947000 0 1
hash i5 1700761437 1000000 random 10 100000 2-20231016 32 43479 4037 indexscan cached 3 53791 9 48.19 7.477000 0 1
hash i5 1700761437 1000000 random 10 100000 2-20231016 32 43479 4037 bitmapscan uncached 3 43175 11 47.70 13.575000 1 1
hash i5 1700761438 1000000 random 10 100000 2-20231016 32 43479 4037 bitmapscan cached-os 3 43175 11 47.70 8.047000 1 1
hash i5 1700761438 1000000 random 10 100000 2-20231016 32 43479 4037 bitmapscan cached 3 43175 11 47.70 7.743000 1 1
hash i5 1700761438 1000000 random 10 100000 2-20231016 32 43479 4037 indexscan uncached 4 67188 19 48.19 13.673000 0 1
hash i5 1700761438 1000000 random 10 100000 2-20231016 32 43479 4037 indexscan cached-os 4 67188 19 48.19 7.853000 0 1
hash i5 1700761438 1000000 random 10 100000 2-20231016 32 43479 4037 indexscan cached 4 67188 19 48.19 7.448000 0 1
hash i5 1700761438 1000000 random 10 100000 2-20231016 32 43479 4037 bitmapscan uncached 4 78355 15 47.70 15.593000 1 1
hash i5 1700761439 1000000 random 10 100000 2-20231016 32 43479 4037 bitmapscan cached-os 4 78355 15 47.70 7.966000 1 1
hash i5 1700761439 1000000 random 10 100000 2-20231016 32 43479 4037 bitmapscan cached 4 78355 15 47.70 7.306000 1 1
hash i5 1700761439 1000000 random 10 100000 2-20231016 32 43479 4037 indexscan uncached 5 98233 13 48.19 14.399000 0 1
hash i5 1700761439 1000000 random 10 100000 2-20231016 32 43479 4037 indexscan cached-os 5 98233 13 48.19 7.793000 0 1
hash i5 1700761440 1000000 random 10 100000 2-20231016 32 43479 4037 indexscan cached 5 98233 13 48.19 7.494000 0 1
hash i5 1700761440 1000000 random 10 100000 2-20231016 32 43479 4037 bitmapscan uncached 5 81808 11 47.70 14.028000 1 1
hash i5 1700761440 1000000 random 10 100000 2-20231016 32 43479 4037 bitmapscan cached-os 5 81808 11 47.70 7.844000 1 1
hash i5 1700761440 1000000 random 10 100000 2-20231016 32 43479 4037 bitmapscan cached 5 81808 11 47.70 7.444000 1 1
hash i5 1700761440 1000000 random 10 100000 2-20231016 8 43479 4037 indexscan uncached 1 18449 15 48.19 13.821000 0 1
hash i5 1700761441 1000000 random 10 100000 2-20231016 8 43479 4037 indexscan cached-os 1 18449 15 48.19 7.989000 0 1
hash i5 1700761441 1000000 random 10 100000 2-20231016 8 43479 4037 indexscan cached 1 18449 15 48.19 7.358000 0 1
hash i5 1700761441 1000000 random 10 100000 2-20231016 8 43479 4037 bitmapscan uncached 1 18200 16 47.70 14.272000 1 1
hash i5 1700761441 1000000 random 10 100000 2-20231016 8 43479 4037 bitmapscan cached-os 1 18200 16 47.70 7.884000 1 1
hash i5 1700761442 1000000 random 10 100000 2-20231016 8 43479 4037 bitmapscan cached 1 18200 16 47.70 7.654000 1 1
hash i5 1700761442 1000000 random 10 100000 2-20231016 8 43479 4037 seqscan uncached 1 14685 14 55978.90 355.031000 0 1
hash i5 1700761442 1000000 random 10 100000 2-20231016 8 43479 4037 seqscan cached-os 1 14685 14 55978.90 144.539000 0 1
hash i5 1700761443 1000000 random 10 100000 2-20231016 8 43479 4037 seqscan cached 1 14685 14 55978.90 129.657000 0 1
hash i5 1700761443 1000000 random 10 100000 2-20231016 8 43479 4037 indexscan uncached 2 37946 7 48.19 15.481000 0 1
hash i5 1700761443 1000000 random 10 100000 2-20231016 8 43479 4037 indexscan cached-os 2 37946 7 48.19 7.651000 0 1
hash i5 1700761443 1000000 random 10 100000 2-20231016 8 43479 4037 indexscan cached 2 37946 7 48.19 7.583000 0 1
hash i5 1700761443 1000000 random 10 100000 2-20231016 8 43479 4037 bitmapscan uncached 2 20023 9 47.70 13.734000 1 1
hash i5 1700761444 1000000 random 10 100000 2-20231016 8 43479 4037 bitmapscan cached-os 2 20023 9 47.70 7.833000 1 1
hash i5 1700761444 1000000 random 10 100000 2-20231016 8 43479 4037 bitmapscan cached 2 20023 9 47.70 7.430000 1 1
hash i5 1700761444 1000000 random 10 100000 2-20231016 8 43479 4037 indexscan uncached 3 44916 7 48.19 13.591000 0 1
hash i5 1700761444 1000000 random 10 100000 2-20231016 8 43479 4037 indexscan cached-os 3 44916 7 48.19 7.888000 0 1
hash i5 1700761445 1000000 random 10 100000 2-20231016 8 43479 4037 indexscan cached 3 44916 7 48.19 7.672000 0 1
hash i5 1700761445 1000000 random 10 100000 2-20231016 8 43479 4037 bitmapscan uncached 3 52280 15 47.70 13.627000 1 1
hash i5 1700761445 1000000 random 10 100000 2-20231016 8 43479 4037 bitmapscan cached-os 3 52280 15 47.70 7.758000 1 1
hash i5 1700761445 1000000 random 10 100000 2-20231016 8 43479 4037 bitmapscan cached 3 52280 15 47.70 7.258000 1 1
hash i5 1700761445 1000000 random 10 100000 2-20231016 8 43479 4037 indexscan uncached 4 62185 11 48.19 13.627000 0 1
hash i5 1700761445 1000000 random 10 100000 2-20231016 8 43479 4037 indexscan cached-os 4 62185 11 48.19 7.726000 0 1
hash i5 1700761446 1000000 random 10 100000 2-20231016 8 43479 4037 indexscan cached 4 62185 11 48.19 7.455000 0 1
hash i5 1700761446 1000000 random 10 100000 2-20231016 8 43479 4037 bitmapscan uncached 4 70659 10 47.70 13.305000 1 1
hash i5 1700761446 1000000 random 10 100000 2-20231016 8 43479 4037 bitmapscan cached-os 4 70659 10 47.70 7.722000 1 1
hash i5 1700761446 1000000 random 10 100000 2-20231016 8 43479 4037 bitmapscan cached 4 70659 10 47.70 7.466000 1 1
hash i5 1700761446 1000000 random 10 100000 2-20231016 8 43479 4037 indexscan uncached 5 82809 25 48.19 15.230000 0 1
hash i5 1700761447 1000000 random 10 100000 2-20231016 8 43479 4037 indexscan cached-os 5 82809 25 48.19 7.953000 0 1
hash i5 1700761447 1000000 random 10 100000 2-20231016 8 43479 4037 indexscan cached 5 82809 25 48.19 7.870000 0 1
hash i5 1700761447 1000000 random 10 100000 2-20231016 8 43479 4037 bitmapscan uncached 5 84159 10 47.70 13.700000 1 1
hash i5 1700761447 1000000 random 10 100000 2-20231016 8 43479 4037 bitmapscan cached-os 5 84159 10 47.70 7.705000 1 1
hash i5 1700761447 1000000 random 10 100000 2-20231016 8 43479 4037 bitmapscan cached 5 84159 10 47.70 7.277000 1 1
hash i5 1700761448 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 indexscan uncached 1 14970 16 48.19 15.152000 0 1
hash i5 1700761448 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 indexscan cached-os 1 14970 16 48.19 7.901000 0 1
hash i5 1700761448 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 indexscan cached 1 14970 16 48.19 7.374000 0 1
hash i5 1700761448 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 bitmapscan uncached 1 18164 11 47.70 14.844000 1 1
hash i5 1700761449 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 bitmapscan cached-os 1 18164 11 47.70 7.747000 1 1
hash i5 1700761449 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 bitmapscan cached 1 18164 11 47.70 7.531000 1 1
hash i5 1700761449 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 seqscan uncached 1 7114 13 55978.90 357.642000 0 1
hash i5 1700761450 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 seqscan cached-os 1 7114 13 55978.90 141.558000 0 1
hash i5 1700761450 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 seqscan cached 1 7114 13 55978.90 126.661000 0 1
hash i5 1700761450 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 indexscan uncached 2 20886 11 48.19 14.761000 0 1
hash i5 1700761451 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 indexscan cached-os 2 20886 11 48.19 7.907000 0 1
hash i5 1700761451 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 indexscan cached 2 20886 11 48.19 7.435000 0 1
hash i5 1700761451 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 bitmapscan uncached 2 35426 9 47.70 16.450000 1 1
hash i5 1700761451 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 bitmapscan cached-os 2 35426 9 47.70 7.911000 1 1
hash i5 1700761451 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 bitmapscan cached 2 35426 9 47.70 7.667000 1 1
hash i5 1700761451 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 indexscan uncached 3 50479 12 48.19 14.494000 0 1
hash i5 1700761452 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 indexscan cached-os 3 50479 12 48.19 7.998000 0 1
hash i5 1700761452 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 indexscan cached 3 50479 12 48.19 7.489000 0 1
hash i5 1700761452 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 bitmapscan uncached 3 50591 7 47.70 15.045000 1 1
hash i5 1700761452 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 bitmapscan cached-os 3 50591 7 47.70 7.777000 1 1
hash i5 1700761453 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 bitmapscan cached 3 50591 7 47.70 7.573000 1 1
hash i5 1700761453 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 indexscan uncached 4 64722 13 48.19 14.889000 0 1
hash i5 1700761453 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 indexscan cached-os 4 64722 13 48.19 7.749000 0 1
hash i5 1700761453 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 indexscan cached 4 64722 13 48.19 7.407000 0 1
hash i5 1700761453 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 bitmapscan uncached 4 65778 12 47.70 17.422000 1 1
hash i5 1700761453 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 bitmapscan cached-os 4 65778 12 47.70 7.714000 1 1
hash i5 1700761454 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 bitmapscan cached 4 65778 12 47.70 7.507000 1 1
hash i5 1700761454 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 indexscan uncached 5 93063 12 48.19 14.761000 0 1
hash i5 1700761454 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 indexscan cached-os 5 93063 12 48.19 8.182000 0 1
hash i5 1700761454 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 indexscan cached 5 93063 12 48.19 7.543000 0 1
hash i5 1700761454 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 bitmapscan uncached 5 88121 11 47.70 14.697000 1 1
hash i5 1700761455 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 bitmapscan cached-os 5 88121 11 47.70 7.737000 1 1
hash i5 1700761455 1000000 random 10 100000 3-prefetchbuffer 0 43479 4037 bitmapscan cached 5 88121 11 47.70 7.263000 1 1
hash i5 1700761455 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 indexscan uncached 1 8942 13 48.19 13.286000 0 1
hash i5 1700761455 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 indexscan cached-os 1 8942 13 48.19 7.833000 0 1
hash i5 1700761456 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 indexscan cached 1 8942 13 48.19 7.958000 0 1
hash i5 1700761456 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 bitmapscan uncached 1 19831 8 47.70 13.485000 1 1
hash i5 1700761456 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 bitmapscan cached-os 1 19831 8 47.70 7.913000 1 1
hash i5 1700761456 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 bitmapscan cached 1 19831 8 47.70 7.674000 1 1
hash i5 1700761456 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 seqscan uncached 1 2538 9 55978.90 353.460000 0 1
hash i5 1700761457 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 seqscan cached-os 1 2538 9 55978.90 141.888000 0 1
hash i5 1700761457 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 seqscan cached 1 2538 9 55978.90 128.484000 0 1
hash i5 1700761457 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 indexscan uncached 2 25889 10 48.19 15.240000 0 1
hash i5 1700761458 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 indexscan cached-os 2 25889 10 48.19 7.800000 0 1
hash i5 1700761458 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 indexscan cached 2 25889 10 48.19 7.365000 0 1
hash i5 1700761458 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 bitmapscan uncached 2 28983 11 47.70 13.609000 1 1
hash i5 1700761458 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 bitmapscan cached-os 2 28983 11 47.70 7.956000 1 1
hash i5 1700761459 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 bitmapscan cached 2 28983 11 47.70 7.642000 1 1
hash i5 1700761459 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 indexscan uncached 3 45088 9 48.19 13.846000 0 1
hash i5 1700761459 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 indexscan cached-os 3 45088 9 48.19 7.827000 0 1
hash i5 1700761459 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 indexscan cached 3 45088 9 48.19 7.436000 0 1
hash i5 1700761459 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 bitmapscan uncached 3 54608 13 47.70 13.305000 1 1
hash i5 1700761460 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 bitmapscan cached-os 3 54608 13 47.70 7.977000 1 1
hash i5 1700761460 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 bitmapscan cached 3 54608 13 47.70 7.703000 1 1
hash i5 1700761460 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 indexscan uncached 4 73113 15 48.19 15.853000 0 1
hash i5 1700761460 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 indexscan cached-os 4 73113 15 48.19 8.026000 0 1
hash i5 1700761460 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 indexscan cached 4 73113 15 48.19 7.729000 0 1
hash i5 1700761460 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 bitmapscan uncached 4 74567 7 47.70 13.873000 1 1
hash i5 1700761461 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 bitmapscan cached-os 4 74567 7 47.70 8.122000 1 1
hash i5 1700761461 1000000 random 10 100000 3-prefetchbuffer 32 43479 4037 bitmapscan cached 4 74567 7 47.70 7.581000 1 1
