test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration best_plan correct_plan
btree xeon 1700753808 1000000 random 10000 100 3-prefetchbuffer 32 43479 855 indexscan cached-os 4 79 10078 13027.29 93.425000 0 1
btree xeon 1700753809 1000000 random 10000 100 3-prefetchbuffer 32 43479 855 indexscan cached 4 79 10078 13027.29 24.247000 0 1
btree xeon 1700753809 1000000 random 10000 100 3-prefetchbuffer 32 43479 855 bitmapscan uncached 4 70 10023 11281.70 197.794000 1 1
btree xeon 1700753809 1000000 random 10000 100 3-prefetchbuffer 32 43479 855 bitmapscan cached-os 4 70 10023 11281.70 92.420000 1 1
btree xeon 1700753809 1000000 random 10000 100 3-prefetchbuffer 32 43479 855 bitmapscan cached 4 70 10023 11281.70 28.704000 1 1
btree xeon 1700753810 1000000 random 10000 100 3-prefetchbuffer 32 43479 855 indexonlyscan uncached 5 85 10019 190.10 196.622000 1 1
btree xeon 1700753810 1000000 random 10000 100 3-prefetchbuffer 32 43479 855 indexonlyscan cached-os 5 85 10019 190.10 87.519000 1 1
btree xeon 1700753810 1000000 random 10000 100 3-prefetchbuffer 32 43479 855 indexonlyscan cached 5 85 10019 190.10 21.321000 1 1
btree xeon 1700753811 1000000 random 10000 100 3-prefetchbuffer 32 43479 855 indexonlyscan-clean uncached 5 86 10129 185.43 17.317000 1 1
btree xeon 1700753812 1000000 random 10000 100 3-prefetchbuffer 32 43479 855 indexonlyscan-clean cached-os 5 86 10129 185.43 14.642000 1 1
btree xeon 1700753812 1000000 random 10000 100 3-prefetchbuffer 32 43479 855 indexonlyscan-clean cached 5 86 10129 185.43 13.592000 1 1
btree xeon 1700753812 1000000 random 10000 100 3-prefetchbuffer 32 43479 855 indexscan uncached 5 99 9944 12403.34 212.947000 0 1
btree xeon 1700753813 1000000 random 10000 100 3-prefetchbuffer 32 43479 855 indexscan cached-os 5 99 9944 12403.34 88.603000 0 1
btree xeon 1700753813 1000000 random 10000 100 3-prefetchbuffer 32 43479 855 indexscan cached 5 99 9944 12403.34 24.134000 0 1
btree xeon 1700753813 1000000 random 10000 100 3-prefetchbuffer 32 43479 855 bitmapscan uncached 5 97 10095 11980.60 199.252000 1 1
btree xeon 1700753813 1000000 random 10000 100 3-prefetchbuffer 32 43479 855 bitmapscan cached-os 5 97 10095 11980.60 94.841000 1 1
btree xeon 1700753814 1000000 random 10000 100 3-prefetchbuffer 32 43479 855 bitmapscan cached 5 97 10095 11980.60 28.367000 1 1
btree xeon 1700753814 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan uncached 1 1 10075 179.00 259.062000 1 1
btree xeon 1700753815 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan cached-os 1 1 10075 179.00 85.140000 1 1
btree xeon 1700753815 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan cached 1 1 10075 179.00 22.445000 1 1
btree xeon 1700753816 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan-clean uncached 1 10 9912 171.10 16.845000 1 1
btree xeon 1700753816 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan-clean cached-os 1 10 9912 171.10 14.326000 1 1
btree xeon 1700753816 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan-clean cached 1 10 9912 171.10 13.867000 1 1
btree xeon 1700753817 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexscan uncached 1 17 9910 12528.25 259.230000 0 1
btree xeon 1700753817 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexscan cached-os 1 17 9910 12528.25 86.265000 0 1
btree xeon 1700753817 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexscan cached 1 17 9910 12528.25 23.833000 0 1
btree xeon 1700753818 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 bitmapscan uncached 1 13 9833 11024.21 258.344000 1 1
btree xeon 1700753818 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 bitmapscan cached-os 1 13 9833 11024.21 91.814000 1 1
btree xeon 1700753818 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 bitmapscan cached 1 13 9833 11024.21 28.228000 1 1
btree xeon 1700753818 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 seqscan uncached 1 11 10164 55978.90 389.240000 0 1
btree xeon 1700753819 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 seqscan cached-os 1 11 10164 55978.90 179.104000 0 1
btree xeon 1700753820 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 seqscan cached 1 11 10164 55978.90 167.007000 0 1
btree xeon 1700753820 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan uncached 2 28 10062 175.75 261.221000 1 1
btree xeon 1700753821 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan cached-os 2 28 10062 175.75 87.926000 1 1
btree xeon 1700753821 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan cached 2 28 10062 175.75 22.032000 1 1
btree xeon 1700753822 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan-clean uncached 2 40 9812 194.18 16.450000 1 1
btree xeon 1700753822 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan-clean cached-os 2 40 9812 194.18 13.538000 1 1
btree xeon 1700753822 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan-clean cached 2 40 9812 194.18 12.982000 1 1
btree xeon 1700753822 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexscan uncached 2 37 9948 13928.17 258.527000 0 1
btree xeon 1700753823 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexscan cached-os 2 37 9948 13928.17 89.418000 0 1
btree xeon 1700753823 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexscan cached 2 37 9948 13928.17 24.824000 0 1
btree xeon 1700753823 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 bitmapscan uncached 2 28 10062 10989.28 287.845000 1 1
btree xeon 1700753824 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 bitmapscan cached-os 2 28 10062 10989.28 89.997000 1 1
btree xeon 1700753824 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 bitmapscan cached 2 28 10062 10989.28 26.967000 1 1
btree xeon 1700753824 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan uncached 3 50 9983 180.75 259.153000 1 1
btree xeon 1700753825 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan cached-os 3 50 9983 180.75 86.045000 1 1
btree xeon 1700753825 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan cached 3 50 9983 180.75 22.318000 1 1
btree xeon 1700753826 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan-clean uncached 3 43 10139 193.60 17.492000 1 1
btree xeon 1700753827 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan-clean cached-os 3 43 10139 193.60 14.071000 1 1
btree xeon 1700753827 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan-clean cached 3 43 10139 193.60 13.488000 1 1
btree xeon 1700753827 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexscan uncached 3 50 9983 13271.73 276.765000 0 1
btree xeon 1700753828 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexscan cached-os 3 50 9983 13271.73 94.022000 0 1
btree xeon 1700753828 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexscan cached 3 50 9983 13271.73 24.713000 0 1
btree xeon 1700753828 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 bitmapscan uncached 3 57 9971 11697.07 262.462000 1 1
btree xeon 1700753828 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 bitmapscan cached-os 3 57 9971 11697.07 92.499000 1 1
btree xeon 1700753829 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 bitmapscan cached 3 57 9971 11697.07 27.937000 1 1
btree xeon 1700753829 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan uncached 4 68 10013 173.43 258.003000 1 1
btree xeon 1700753829 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan cached-os 4 68 10013 173.43 85.625000 1 1
btree xeon 1700753830 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan cached 4 68 10013 173.43 22.562000 1 1
btree xeon 1700753831 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan-clean uncached 4 62 9866 181.93 17.595000 1 1
btree xeon 1700753831 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan-clean cached-os 4 62 9866 181.93 13.996000 1 1
btree xeon 1700753831 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan-clean cached 4 62 9866 181.93 13.773000 1 1
btree xeon 1700753831 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexscan uncached 4 69 10018 13519.95 264.920000 0 1
btree xeon 1700753832 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexscan cached-os 4 69 10018 13519.95 90.225000 0 1
btree xeon 1700753832 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexscan cached 4 69 10018 13519.95 25.014000 0 1
btree xeon 1700753832 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 bitmapscan uncached 4 76 10072 11823.60 263.226000 1 1
btree xeon 1700753833 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 bitmapscan cached-os 4 76 10072 11823.60 94.706000 1 1
btree xeon 1700753833 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 bitmapscan cached 4 76 10072 11823.60 28.643000 1 1
btree xeon 1700753833 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan uncached 5 89 9963 177.85 256.547000 1 1
btree xeon 1700753834 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan cached-os 5 89 9963 177.85 85.505000 1 1
btree xeon 1700753834 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan cached 5 89 9963 177.85 22.613000 1 1
btree xeon 1700753835 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan-clean uncached 5 94 10012 187.75 17.442000 1 1
btree xeon 1700753836 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan-clean cached-os 5 94 10012 187.75 13.724000 1 1
btree xeon 1700753836 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexonlyscan-clean cached 5 94 10012 187.75 13.506000 1 1
btree xeon 1700753836 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexscan uncached 5 81 10056 12486.78 256.710000 0 1
btree xeon 1700753836 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexscan cached-os 5 81 10056 12486.78 86.730000 0 1
btree xeon 1700753837 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 indexscan cached 5 81 10056 12486.78 23.028000 0 1
btree xeon 1700753837 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 bitmapscan uncached 5 93 9809 11185.24 255.061000 1 1
btree xeon 1700753837 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 bitmapscan cached-os 5 93 9809 11185.24 89.547000 1 1
btree xeon 1700753838 1000000 random 10000 100 3-prefetchbuffer 8 43479 855 bitmapscan cached 5 93 9809 11185.24 27.430000 1 1
btree xeon 1700753838 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan uncached 1 13 9833 180.18 309.771000 1 1
btree xeon 1700753839 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan cached-os 1 13 9833 180.18 80.626000 1 1
btree xeon 1700753839 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan cached 1 13 9833 180.18 20.466000 1 1
btree xeon 1700753840 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan-clean uncached 1 5 10041 169.93 15.960000 1 1
btree xeon 1700753840 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan-clean cached-os 1 5 10041 169.93 12.739000 1 1
btree xeon 1700753841 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan-clean cached 1 5 10041 169.93 11.562000 1 1
btree xeon 1700753841 1000000 random 10000 100 4-preadv2 0 43479 855 indexscan uncached 1 8 10035 13804.93 313.201000 0 1
btree xeon 1700753841 1000000 random 10000 100 4-preadv2 0 43479 855 indexscan cached-os 1 8 10035 13804.93 82.703000 0 1
btree xeon 1700753842 1000000 random 10000 100 4-preadv2 0 43479 855 indexscan cached 1 8 10035 13804.93 21.974000 0 1
btree xeon 1700753842 1000000 random 10000 100 4-preadv2 0 43479 855 bitmapscan uncached 1 16 10037 12105.50 324.422000 1 1
btree xeon 1700753842 1000000 random 10000 100 4-preadv2 0 43479 855 bitmapscan cached-os 1 16 10037 12105.50 87.061000 1 1
btree xeon 1700753843 1000000 random 10000 100 4-preadv2 0 43479 855 bitmapscan cached 1 16 10037 12105.50 26.561000 1 1
btree xeon 1700753843 1000000 random 10000 100 4-preadv2 0 43479 855 seqscan uncached 1 11 10164 55978.90 405.622000 0 1
btree xeon 1700753844 1000000 random 10000 100 4-preadv2 0 43479 855 seqscan cached-os 1 11 10164 55978.90 177.814000 0 1
btree xeon 1700753844 1000000 random 10000 100 4-preadv2 0 43479 855 seqscan cached 1 11 10164 55978.90 165.089000 0 1
btree xeon 1700753844 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan uncached 2 38 10009 203.25 310.873000 1 1
btree xeon 1700753845 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan cached-os 2 38 10009 203.25 77.587000 1 1
btree xeon 1700753845 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan cached 2 38 10009 203.25 21.823000 1 1
btree xeon 1700753846 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan-clean uncached 2 27 10038 188.93 15.569000 1 1
btree xeon 1700753847 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan-clean cached-os 2 27 10038 188.93 12.460000 1 1
btree xeon 1700753847 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan-clean cached 2 27 10038 188.93 12.169000 1 1
btree xeon 1700753847 1000000 random 10000 100 4-preadv2 0 43479 855 indexscan uncached 2 35 9831 12195.41 325.070000 0 1
btree xeon 1700753847 1000000 random 10000 100 4-preadv2 0 43479 855 indexscan cached-os 2 35 9831 12195.41 78.569000 0 1
btree xeon 1700753848 1000000 random 10000 100 4-preadv2 0 43479 855 indexscan cached 2 35 9831 12195.41 22.404000 0 1
btree xeon 1700753848 1000000 random 10000 100 4-preadv2 0 43479 855 bitmapscan uncached 2 39 9965 11087.49 325.723000 1 1
btree xeon 1700753849 1000000 random 10000 100 4-preadv2 0 43479 855 bitmapscan cached-os 2 39 9965 11087.49 86.249000 1 1
btree xeon 1700753849 1000000 random 10000 100 4-preadv2 0 43479 855 bitmapscan cached 2 39 9965 11087.49 25.602000 1 1
btree xeon 1700753849 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan uncached 3 46 10038 184.85 322.598000 1 1
btree xeon 1700753850 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan cached-os 3 46 10038 184.85 79.996000 1 1
btree xeon 1700753850 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan cached 3 46 10038 184.85 20.503000 1 1
btree xeon 1700753851 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan-clean uncached 3 52 10064 179.60 16.200000 1 1
btree xeon 1700753851 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan-clean cached-os 3 52 10064 179.60 12.008000 1 1
btree xeon 1700753851 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan-clean cached 3 52 10064 179.60 11.925000 1 1
btree xeon 1700753851 1000000 random 10000 100 4-preadv2 0 43479 855 indexscan uncached 3 43 10139 12943.04 321.313000 0 1
btree xeon 1700753852 1000000 random 10000 100 4-preadv2 0 43479 855 indexscan cached-os 3 43 10139 12943.04 83.338000 0 1
btree xeon 1700753852 1000000 random 10000 100 4-preadv2 0 43479 855 indexscan cached 3 43 10139 12943.04 22.604000 0 1
btree xeon 1700753852 1000000 random 10000 100 4-preadv2 0 43479 855 bitmapscan uncached 3 54 10049 12386.69 320.730000 1 1
btree xeon 1700753853 1000000 random 10000 100 4-preadv2 0 43479 855 bitmapscan cached-os 3 54 10049 12386.69 86.577000 1 1
btree xeon 1700753853 1000000 random 10000 100 4-preadv2 0 43479 855 bitmapscan cached 3 54 10049 12386.69 26.477000 1 1
btree xeon 1700753854 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan uncached 4 79 10078 209.10 324.829000 1 1
btree xeon 1700753854 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan cached-os 4 79 10078 209.10 79.516000 1 1
btree xeon 1700753854 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan cached 4 79 10078 209.10 21.529000 1 1
btree xeon 1700753855 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan-clean uncached 4 77 10036 189.50 16.248000 1 1
btree xeon 1700753856 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan-clean cached-os 4 77 10036 189.50 12.097000 1 1
btree xeon 1700753856 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan-clean cached 4 77 10036 189.50 11.261000 1 1
btree xeon 1700753856 1000000 random 10000 100 4-preadv2 0 43479 855 indexscan uncached 4 63 9938 14614.76 321.103000 0 1
btree xeon 1700753857 1000000 random 10000 100 4-preadv2 0 43479 855 indexscan cached-os 4 63 9938 14614.76 80.216000 0 1
btree xeon 1700753857 1000000 random 10000 100 4-preadv2 0 43479 855 indexscan cached 4 63 9938 14614.76 22.408000 0 1
btree xeon 1700753857 1000000 random 10000 100 4-preadv2 0 43479 855 bitmapscan uncached 4 61 10023 11056.44 316.028000 1 1
btree xeon 1700753858 1000000 random 10000 100 4-preadv2 0 43479 855 bitmapscan cached-os 4 61 10023 11056.44 85.245000 1 1
btree xeon 1700753858 1000000 random 10000 100 4-preadv2 0 43479 855 bitmapscan cached 4 61 10023 11056.44 26.509000 1 1
btree xeon 1700753858 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan uncached 5 95 9910 182.50 317.288000 1 1
btree xeon 1700753859 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan cached-os 5 95 9910 182.50 79.085000 1 1
btree xeon 1700753859 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan cached 5 95 9910 182.50 21.360000 1 1
btree xeon 1700753860 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan-clean uncached 5 94 10012 168.75 15.231000 1 1
btree xeon 1700753860 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan-clean cached-os 5 94 10012 168.75 11.640000 1 1
btree xeon 1700753861 1000000 random 10000 100 4-preadv2 0 43479 855 indexonlyscan-clean cached 5 94 10012 168.75 11.132000 1 1
btree xeon 1700753861 1000000 random 10000 100 4-preadv2 0 43479 855 indexscan uncached 5 86 10129 14210.59 321.132000 0 1
btree xeon 1700753861 1000000 random 10000 100 4-preadv2 0 43479 855 indexscan cached-os 5 86 10129 14210.59 85.396000 0 1
btree xeon 1700753862 1000000 random 10000 100 4-preadv2 0 43479 855 indexscan cached 5 86 10129 14210.59 21.750000 0 1
btree xeon 1700753862 1000000 random 10000 100 4-preadv2 0 43479 855 bitmapscan uncached 5 86 10129 12074.87 322.677000 1 1
btree xeon 1700753862 1000000 random 10000 100 4-preadv2 0 43479 855 bitmapscan cached-os 5 86 10129 12074.87 85.309000 1 1
btree xeon 1700753863 1000000 random 10000 100 4-preadv2 0 43479 855 bitmapscan cached 5 86 10129 12074.87 26.768000 1 1
btree xeon 1700753863 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan uncached 1 2 9944 180.18 325.960000 1 1
btree xeon 1700753864 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan cached-os 1 2 9944 180.18 92.004000 1 1
btree xeon 1700753864 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan cached 1 2 9944 180.18 21.655000 1 1
btree xeon 1700753865 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan-clean uncached 1 17 9910 199.75 16.839000 1 1
btree xeon 1700753865 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan-clean cached-os 1 17 9910 199.75 14.047000 1 1
btree xeon 1700753865 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan-clean cached 1 17 9910 199.75 13.008000 1 1
btree xeon 1700753865 1000000 random 10000 100 4-preadv2 32 43479 855 indexscan uncached 1 15 9828 13068.28 322.918000 0 1
btree xeon 1700753866 1000000 random 10000 100 4-preadv2 32 43479 855 indexscan cached-os 1 15 9828 13068.28 95.900000 0 1
btree xeon 1700753866 1000000 random 10000 100 4-preadv2 32 43479 855 indexscan cached 1 15 9828 13068.28 23.913000 0 1
btree xeon 1700753867 1000000 random 10000 100 4-preadv2 32 43479 855 bitmapscan uncached 1 15 9828 11185.24 332.555000 1 1
btree xeon 1700753867 1000000 random 10000 100 4-preadv2 32 43479 855 bitmapscan cached-os 1 15 9828 11185.24 97.349000 1 1
btree xeon 1700753867 1000000 random 10000 100 4-preadv2 32 43479 855 bitmapscan cached 1 15 9828 11185.24 27.654000 1 1
btree xeon 1700753868 1000000 random 10000 100 4-preadv2 32 43479 855 seqscan uncached 1 11 10164 55978.90 411.179000 0 1
btree xeon 1700753868 1000000 random 10000 100 4-preadv2 32 43479 855 seqscan cached-os 1 11 10164 55978.90 180.976000 0 1
btree xeon 1700753869 1000000 random 10000 100 4-preadv2 32 43479 855 seqscan cached 1 11 10164 55978.90 166.447000 0 1
btree xeon 1700753869 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan uncached 2 37 9948 185.43 323.474000 1 1
btree xeon 1700753870 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan cached-os 2 37 9948 185.43 94.272000 1 1
btree xeon 1700753870 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan cached 2 37 9948 185.43 22.304000 1 1
btree xeon 1700753871 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan-clean uncached 2 35 9831 189.50 17.326000 1 1
btree xeon 1700753871 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan-clean cached-os 2 35 9831 189.50 14.364000 1 1
btree xeon 1700753872 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan-clean cached 2 35 9831 189.50 13.932000 1 1
btree xeon 1700753872 1000000 random 10000 100 4-preadv2 32 43479 855 indexscan uncached 2 35 9831 13683.21 325.889000 0 1
btree xeon 1700753872 1000000 random 10000 100 4-preadv2 32 43479 855 indexscan cached-os 2 35 9831 13683.21 94.360000 0 1
btree xeon 1700753873 1000000 random 10000 100 4-preadv2 32 43479 855 indexscan cached 2 35 9831 13683.21 23.932000 0 1
btree xeon 1700753873 1000000 random 10000 100 4-preadv2 32 43479 855 bitmapscan uncached 2 27 10038 11345.94 324.709000 1 1
btree xeon 1700753873 1000000 random 10000 100 4-preadv2 32 43479 855 bitmapscan cached-os 2 27 10038 11345.94 99.142000 1 1
btree xeon 1700753874 1000000 random 10000 100 4-preadv2 32 43479 855 bitmapscan cached 2 27 10038 11345.94 27.364000 1 1
btree xeon 1700753874 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan uncached 3 46 10038 181.93 319.760000 1 1
btree xeon 1700753874 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan cached-os 3 46 10038 181.93 95.898000 1 1
btree xeon 1700753875 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan cached 3 46 10038 181.93 22.796000 1 1
btree xeon 1700753876 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan-clean uncached 3 41 10240 196.52 17.959000 1 1
btree xeon 1700753876 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan-clean cached-os 3 41 10240 196.52 14.701000 1 1
btree xeon 1700753876 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan-clean cached 3 41 10240 196.52 13.564000 1 1
btree xeon 1700753876 1000000 random 10000 100 4-preadv2 32 43479 855 indexscan uncached 3 56 9921 13397.04 325.329000 0 1
btree xeon 1700753877 1000000 random 10000 100 4-preadv2 32 43479 855 indexscan cached-os 3 56 9921 13397.04 92.248000 0 1
btree xeon 1700753877 1000000 random 10000 100 4-preadv2 32 43479 855 indexscan cached 3 56 9921 13397.04 23.355000 0 1
btree xeon 1700753877 1000000 random 10000 100 4-preadv2 32 43479 855 bitmapscan uncached 3 56 9921 11442.18 325.029000 1 1
btree xeon 1700753878 1000000 random 10000 100 4-preadv2 32 43479 855 bitmapscan cached-os 3 56 9921 11442.18 97.069000 1 1
btree xeon 1700753878 1000000 random 10000 100 4-preadv2 32 43479 855 bitmapscan cached 3 56 9921 11442.18 27.249000 1 1
btree xeon 1700753878 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan uncached 4 76 10072 185.43 324.333000 1 1
btree xeon 1700753879 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan cached-os 4 76 10072 185.43 96.131000 1 1
btree xeon 1700753879 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan cached 4 76 10072 185.43 22.234000 1 1
btree xeon 1700753880 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan-clean uncached 4 77 10036 171.10 17.284000 1 1
btree xeon 1700753881 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan-clean cached-os 4 77 10036 171.10 14.124000 1 1
btree xeon 1700753881 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan-clean cached 4 77 10036 171.10 13.653000 1 1
btree xeon 1700753881 1000000 random 10000 100 4-preadv2 32 43479 855 indexscan uncached 4 72 9899 12863.27 314.500000 0 1
btree xeon 1700753882 1000000 random 10000 100 4-preadv2 32 43479 855 indexscan cached-os 4 72 9899 12863.27 95.451000 0 1
btree xeon 1700753882 1000000 random 10000 100 4-preadv2 32 43479 855 indexscan cached 4 72 9899 12863.27 24.316000 0 1
btree xeon 1700753882 1000000 random 10000 100 4-preadv2 32 43479 855 bitmapscan uncached 4 66 10004 11185.24 321.254000 1 1
btree xeon 1700753883 1000000 random 10000 100 4-preadv2 32 43479 855 bitmapscan cached-os 4 66 10004 11185.24 96.301000 1 1
btree xeon 1700753883 1000000 random 10000 100 4-preadv2 32 43479 855 bitmapscan cached 4 66 10004 11185.24 28.235000 1 1
btree xeon 1700753883 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan uncached 5 95 9910 199.75 321.108000 1 1
btree xeon 1700753884 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan cached-os 5 95 9910 199.75 91.000000 1 1
btree xeon 1700753884 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan cached 5 95 9910 199.75 22.969000 1 1
btree xeon 1700753885 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan-clean uncached 5 84 9958 174.00 17.202000 1 1
btree xeon 1700753885 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan-clean cached-os 5 84 9958 174.00 14.539000 1 1
btree xeon 1700753886 1000000 random 10000 100 4-preadv2 32 43479 855 indexonlyscan-clean cached 5 84 9958 174.00 14.090000 1 1
btree xeon 1700753886 1000000 random 10000 100 4-preadv2 32 43479 855 indexscan uncached 5 89 9963 14774.02 324.180000 0 1
btree xeon 1700753886 1000000 random 10000 100 4-preadv2 32 43479 855 indexscan cached-os 5 89 9963 14774.02 95.064000 0 1
btree xeon 1700753887 1000000 random 10000 100 4-preadv2 32 43479 855 indexscan cached 5 89 9963 14774.02 23.809000 0 1
