test	machine	rows	dataset	nmatches	ndistinct	build	prefetch	scan_type	caching	duration
btree	i5	1000000	random	1000	1000	6-vm-optimized	0	indexonlyscan-clean	cached	7.677
btree	i5	1000000	random	1000	1000	6-vm-optimized	0	indexonlyscan-clean	cached-os	7.963
btree	i5	1000000	random	1000	1000	6-vm-optimized	0	indexonlyscan-clean	uncached	13.248
btree	i5	1000000	random	1000	1000	6-vm-optimized	8	bitmapscan	cached	9.467
btree	i5	1000000	random	1000	1000	6-vm-optimized	8	bitmapscan	cached-os	16.285
btree	i5	1000000	random	1000	1000	6-vm-optimized	8	bitmapscan	uncached	184.463
btree	i5	1000000	random	1000	1000	6-vm-optimized	8	indexonlyscan	cached	8.98
btree	i5	1000000	random	1000	1000	6-vm-optimized	8	indexonlyscan	cached-os	15.807
btree	i5	1000000	random	1000	1000	6-vm-optimized	8	indexonlyscan	uncached	185.457
btree	i5	1000000	random	1000	1000	6-vm-optimized	8	indexonlyscan-clean	cached	7.619
btree	i5	1000000	random	1000	1000	6-vm-optimized	8	indexonlyscan-clean	cached-os	8.066
btree	i5	1000000	random	1000	1000	6-vm-optimized	8	indexonlyscan-clean	uncached	14.454
btree	i5	1000000	random	1000	1000	6-vm-optimized	32	bitmapscan	cached	9.5
btree	i5	1000000	random	1000	1000	6-vm-optimized	32	bitmapscan	cached-os	16.038
btree	i5	1000000	random	1000	1000	6-vm-optimized	32	bitmapscan	uncached	184.684
btree	i5	1000000	random	1000	1000	6-vm-optimized	32	indexonlyscan	cached	8.744
btree	i5	1000000	random	1000	1000	6-vm-optimized	32	indexonlyscan	cached-os	15.715
btree	i5	1000000	random	1000	1000	6-vm-optimized	32	indexonlyscan	uncached	184.132
btree	i5	1000000	random	1000	1000	6-vm-optimized	32	indexonlyscan-clean	cached	7.915
btree	i5	1000000	random	1000	1000	6-vm-optimized	32	indexonlyscan-clean	cached-os	8.147
btree	i5	1000000	random	1000	1000	6-vm-optimized	32	indexonlyscan-clean	uncached	14.65
btree	i5	1000000	random	1000	1000	7-20231016-rework	0	bitmapscan	cached	9.255
btree	i5	1000000	random	1000	1000	7-20231016-rework	0	bitmapscan	cached-os	15.043
btree	i5	1000000	random	1000	1000	7-20231016-rework	0	bitmapscan	uncached	182.453
btree	i5	1000000	random	1000	1000	7-20231016-rework	0	indexonlyscan	cached	8.732
btree	i5	1000000	random	1000	1000	7-20231016-rework	0	indexonlyscan	cached-os	14.352
btree	i5	1000000	random	1000	1000	7-20231016-rework	0	indexonlyscan	uncached	182.682
btree	i5	1000000	random	1000	1000	7-20231016-rework	0	indexonlyscan-clean	cached	7.943
btree	i5	1000000	random	1000	1000	7-20231016-rework	0	indexonlyscan-clean	cached-os	8.048
btree	i5	1000000	random	1000	1000	7-20231016-rework	0	indexonlyscan-clean	uncached	14.87
btree	i5	1000000	random	1000	1000	7-20231016-rework	8	bitmapscan	cached	9.369
btree	i5	1000000	random	1000	1000	7-20231016-rework	8	bitmapscan	cached-os	15.856
btree	i5	1000000	random	1000	1000	7-20231016-rework	8	bitmapscan	uncached	45.312
btree	i5	1000000	random	1000	1000	7-20231016-rework	8	indexonlyscan	cached	9.001
btree	i5	1000000	random	1000	1000	7-20231016-rework	8	indexonlyscan	cached-os	15.165
btree	i5	1000000	random	1000	1000	7-20231016-rework	8	indexonlyscan	uncached	42.397
btree	i5	1000000	random	1000	1000	7-20231016-rework	8	indexonlyscan-clean	cached	7.675
btree	i5	1000000	random	1000	1000	7-20231016-rework	8	indexonlyscan-clean	cached-os	7.978
btree	i5	1000000	random	1000	1000	7-20231016-rework	8	indexonlyscan-clean	uncached	15.099
btree	i5	1000000	random	1000	1000	7-20231016-rework	32	bitmapscan	cached	9.42
btree	i5	1000000	random	1000	1000	7-20231016-rework	32	bitmapscan	cached-os	15.618
btree	i5	1000000	random	1000	1000	7-20231016-rework	32	bitmapscan	uncached	31.646
btree	i5	1000000	random	1000	1000	7-20231016-rework	32	indexonlyscan	cached	8.933
btree	i5	1000000	random	1000	1000	7-20231016-rework	32	indexonlyscan	cached-os	14.838
btree	i5	1000000	random	1000	1000	7-20231016-rework	32	indexonlyscan	uncached	33.278
btree	i5	1000000	random	1000	1000	7-20231016-rework	32	indexonlyscan-clean	cached	7.806
btree	i5	1000000	random	1000	1000	7-20231016-rework	32	indexonlyscan-clean	cached-os	7.991
btree	i5	1000000	random	1000	1000	7-20231016-rework	32	indexonlyscan-clean	uncached	14.968
btree	i5	1000000	random	10000	100	1-master	0	bitmapscan	cached	22.82
btree	i5	1000000	random	10000	100	1-master	0	bitmapscan	cached-os	66.994
btree	i5	1000000	random	10000	100	1-master	0	bitmapscan	uncached	1130.95
btree	i5	1000000	random	10000	100	1-master	0	indexonlyscan	cached	17.416
btree	i5	1000000	random	10000	100	1-master	0	indexonlyscan	cached-os	61.104
btree	i5	1000000	random	10000	100	1-master	0	indexonlyscan	uncached	1100.123
btree	i5	1000000	random	10000	100	1-master	0	indexonlyscan-clean	cached	9.64
btree	i5	1000000	random	10000	100	1-master	0	indexonlyscan-clean	cached-os	9.827
btree	i5	1000000	random	10000	100	1-master	0	indexonlyscan-clean	uncached	17.339
btree	i5	1000000	random	10000	100	1-master	8	bitmapscan	cached	23.817
btree	i5	1000000	random	10000	100	1-master	8	bitmapscan	cached-os	73.076
btree	i5	1000000	random	10000	100	1-master	8	bitmapscan	uncached	342.725
btree	i5	1000000	random	10000	100	1-master	8	indexonlyscan	cached	17.49
btree	i5	1000000	random	10000	100	1-master	8	indexonlyscan	cached-os	61.394
btree	i5	1000000	random	10000	100	1-master	8	indexonlyscan	uncached	1206.416
btree	i5	1000000	random	10000	100	1-master	8	indexonlyscan-clean	cached	9.649
btree	i5	1000000	random	10000	100	1-master	8	indexonlyscan-clean	cached-os	10.099
btree	i5	1000000	random	10000	100	1-master	8	indexonlyscan-clean	uncached	16.401
btree	i5	1000000	random	10000	100	1-master	32	bitmapscan	cached	23.754
btree	i5	1000000	random	10000	100	1-master	32	bitmapscan	cached-os	73.039
btree	i5	1000000	random	10000	100	1-master	32	bitmapscan	uncached	221.976
btree	i5	1000000	random	10000	100	1-master	32	indexonlyscan	cached	17.622
btree	i5	1000000	random	10000	100	1-master	32	indexonlyscan	cached-os	61.592
btree	i5	1000000	random	10000	100	1-master	32	indexonlyscan	uncached	1180.071
btree	i5	1000000	random	10000	100	1-master	32	indexonlyscan-clean	cached	9.751
btree	i5	1000000	random	10000	100	1-master	32	indexonlyscan-clean	cached-os	10.14
btree	i5	1000000	random	10000	100	1-master	32	indexonlyscan-clean	uncached	16.461
btree	i5	1000000	random	10000	100	2-20231016	0	bitmapscan	cached	22.642
btree	i5	1000000	random	10000	100	2-20231016	0	bitmapscan	cached-os	67.225
btree	i5	1000000	random	10000	100	2-20231016	0	bitmapscan	uncached	1174.694
btree	i5	1000000	random	10000	100	2-20231016	0	indexonlyscan	cached	17.808
btree	i5	1000000	random	10000	100	2-20231016	0	indexonlyscan	cached-os	62.202
btree	i5	1000000	random	10000	100	2-20231016	0	indexonlyscan	uncached	1089.839
btree	i5	1000000	random	10000	100	2-20231016	0	indexonlyscan-clean	cached	10.072
btree	i5	1000000	random	10000	100	2-20231016	0	indexonlyscan-clean	cached-os	10.184
btree	i5	1000000	random	10000	100	2-20231016	0	indexonlyscan-clean	uncached	16.294
btree	i5	1000000	random	10000	100	2-20231016	8	bitmapscan	cached	23.354
btree	i5	1000000	random	10000	100	2-20231016	8	bitmapscan	cached-os	73.359
btree	i5	1000000	random	10000	100	2-20231016	8	bitmapscan	uncached	311.67
btree	i5	1000000	random	10000	100	2-20231016	8	indexonlyscan	cached	19.001
btree	i5	1000000	random	10000	100	2-20231016	8	indexonlyscan	cached-os	68.057
btree	i5	1000000	random	10000	100	2-20231016	8	indexonlyscan	uncached	355.542
btree	i5	1000000	random	10000	100	2-20231016	8	indexonlyscan-clean	cached	11.615
btree	i5	1000000	random	10000	100	2-20231016	8	indexonlyscan-clean	cached-os	11.671
btree	i5	1000000	random	10000	100	2-20231016	8	indexonlyscan-clean	uncached	18.017
btree	i5	1000000	random	10000	100	2-20231016	32	bitmapscan	cached	23.661
btree	i5	1000000	random	10000	100	2-20231016	32	bitmapscan	cached-os	73.4
btree	i5	1000000	random	10000	100	2-20231016	32	bitmapscan	uncached	213.256
btree	i5	1000000	random	10000	100	2-20231016	32	indexonlyscan	cached	19.197
btree	i5	1000000	random	10000	100	2-20231016	32	indexonlyscan	cached-os	68.97
btree	i5	1000000	random	10000	100	2-20231016	32	indexonlyscan	uncached	218.713
btree	i5	1000000	random	10000	100	2-20231016	32	indexonlyscan-clean	cached	11.43
btree	i5	1000000	random	10000	100	2-20231016	32	indexonlyscan-clean	cached-os	11.815
btree	i5	1000000	random	10000	100	2-20231016	32	indexonlyscan-clean	uncached	19.034
btree	i5	1000000	random	10000	100	3-prefetchbuffer	0	bitmapscan	cached	21.932
btree	i5	1000000	random	10000	100	3-prefetchbuffer	0	bitmapscan	cached-os	68.035
btree	i5	1000000	random	10000	100	3-prefetchbuffer	0	bitmapscan	uncached	1163.22
btree	i5	1000000	random	10000	100	3-prefetchbuffer	0	indexonlyscan	cached	17.665
btree	i5	1000000	random	10000	100	3-prefetchbuffer	0	indexonlyscan	cached-os	63.682
btree	i5	1000000	random	10000	100	3-prefetchbuffer	0	indexonlyscan	uncached	1134.225
btree	i5	1000000	random	10000	100	3-prefetchbuffer	0	indexonlyscan-clean	cached	9.821
btree	i5	1000000	random	10000	100	3-prefetchbuffer	0	indexonlyscan-clean	cached-os	10.073
btree	i5	1000000	random	10000	100	3-prefetchbuffer	0	indexonlyscan-clean	uncached	16.349
btree	i5	1000000	random	10000	100	3-prefetchbuffer	8	bitmapscan	cached	23.446
btree	i5	1000000	random	10000	100	3-prefetchbuffer	8	bitmapscan	cached-os	73.98
btree	i5	1000000	random	10000	100	3-prefetchbuffer	8	bitmapscan	uncached	298.017
btree	i5	1000000	random	10000	100	3-prefetchbuffer	8	indexonlyscan	cached	19.057
btree	i5	1000000	random	10000	100	3-prefetchbuffer	8	indexonlyscan	cached-os	69.942
btree	i5	1000000	random	10000	100	3-prefetchbuffer	8	indexonlyscan	uncached	297.61
btree	i5	1000000	random	10000	100	3-prefetchbuffer	8	indexonlyscan-clean	cached	11.44
btree	i5	1000000	random	10000	100	3-prefetchbuffer	8	indexonlyscan-clean	cached-os	11.594
btree	i5	1000000	random	10000	100	3-prefetchbuffer	8	indexonlyscan-clean	uncached	17.943
btree	i5	1000000	random	10000	100	3-prefetchbuffer	32	bitmapscan	cached	23.413
btree	i5	1000000	random	10000	100	3-prefetchbuffer	32	bitmapscan	cached-os	74.369
btree	i5	1000000	random	10000	100	3-prefetchbuffer	32	bitmapscan	uncached	217.576
btree	i5	1000000	random	10000	100	3-prefetchbuffer	32	indexonlyscan	cached	18.885
btree	i5	1000000	random	10000	100	3-prefetchbuffer	32	indexonlyscan	cached-os	70.551
btree	i5	1000000	random	10000	100	3-prefetchbuffer	32	indexonlyscan	uncached	208.099
btree	i5	1000000	random	10000	100	3-prefetchbuffer	32	indexonlyscan-clean	cached	11.291
btree	i5	1000000	random	10000	100	3-prefetchbuffer	32	indexonlyscan-clean	cached-os	11.679
btree	i5	1000000	random	10000	100	3-prefetchbuffer	32	indexonlyscan-clean	uncached	20.126
btree	i5	1000000	random	10000	100	4-preadv2	0	bitmapscan	cached	21.893
btree	i5	1000000	random	10000	100	4-preadv2	0	bitmapscan	cached-os	68.964
btree	i5	1000000	random	10000	100	4-preadv2	0	bitmapscan	uncached	1234.864
btree	i5	1000000	random	10000	100	4-preadv2	0	indexonlyscan	cached	17.516
btree	i5	1000000	random	10000	100	4-preadv2	0	indexonlyscan	cached-os	64.573
btree	i5	1000000	random	10000	100	4-preadv2	0	indexonlyscan	uncached	1149.036
btree	i5	1000000	random	10000	100	4-preadv2	0	indexonlyscan-clean	cached	9.993
btree	i5	1000000	random	10000	100	4-preadv2	0	indexonlyscan-clean	cached-os	9.903
btree	i5	1000000	random	10000	100	4-preadv2	0	indexonlyscan-clean	uncached	16.591
btree	i5	1000000	random	10000	100	4-preadv2	8	bitmapscan	cached	23.401
btree	i5	1000000	random	10000	100	4-preadv2	8	bitmapscan	cached-os	78.661
btree	i5	1000000	random	10000	100	4-preadv2	8	bitmapscan	uncached	1149.851
btree	i5	1000000	random	10000	100	4-preadv2	8	indexonlyscan	cached	18.091
btree	i5	1000000	random	10000	100	4-preadv2	8	indexonlyscan	cached-os	74.361
btree	i5	1000000	random	10000	100	4-preadv2	8	indexonlyscan	uncached	1082.436
btree	i5	1000000	random	10000	100	4-preadv2	8	indexonlyscan-clean	cached	11.357
btree	i5	1000000	random	10000	100	4-preadv2	8	indexonlyscan-clean	cached-os	11.787
btree	i5	1000000	random	10000	100	4-preadv2	8	indexonlyscan-clean	uncached	20.094
btree	i5	1000000	random	10000	100	4-preadv2	32	bitmapscan	cached	23.036
btree	i5	1000000	random	10000	100	4-preadv2	32	bitmapscan	cached-os	80.113
btree	i5	1000000	random	10000	100	4-preadv2	32	bitmapscan	uncached	1166.312
btree	i5	1000000	random	10000	100	4-preadv2	32	indexonlyscan	cached	18.435
btree	i5	1000000	random	10000	100	4-preadv2	32	indexonlyscan	cached-os	75.684
btree	i5	1000000	random	10000	100	4-preadv2	32	indexonlyscan	uncached	1147.609
btree	i5	1000000	random	10000	100	4-preadv2	32	indexonlyscan-clean	cached	11.208
btree	i5	1000000	random	10000	100	4-preadv2	32	indexonlyscan-clean	cached-os	11.649
btree	i5	1000000	random	10000	100	4-preadv2	32	indexonlyscan-clean	uncached	17.662
btree	i5	1000000	random	10000	100	5-sequential-lru	0	bitmapscan	cached	22.142
btree	i5	1000000	random	10000	100	5-sequential-lru	0	bitmapscan	cached-os	68.19
btree	i5	1000000	random	10000	100	5-sequential-lru	0	bitmapscan	uncached	1176.863
btree	i5	1000000	random	10000	100	5-sequential-lru	0	indexonlyscan	cached	17.813
btree	i5	1000000	random	10000	100	5-sequential-lru	0	indexonlyscan	cached-os	62.913
btree	i5	1000000	random	10000	100	5-sequential-lru	0	indexonlyscan	uncached	1165.47
btree	i5	1000000	random	10000	100	5-sequential-lru	0	indexonlyscan-clean	cached	9.911
btree	i5	1000000	random	10000	100	5-sequential-lru	0	indexonlyscan-clean	cached-os	9.985
btree	i5	1000000	random	10000	100	5-sequential-lru	0	indexonlyscan-clean	uncached	16.219
btree	i5	1000000	random	10000	100	5-sequential-lru	8	bitmapscan	cached	23.082
btree	i5	1000000	random	10000	100	5-sequential-lru	8	bitmapscan	cached-os	77.236
btree	i5	1000000	random	10000	100	5-sequential-lru	8	bitmapscan	uncached	1313.862
btree	i5	1000000	random	10000	100	5-sequential-lru	8	indexonlyscan	cached	18.833
btree	i5	1000000	random	10000	100	5-sequential-lru	8	indexonlyscan	cached-os	72.536
btree	i5	1000000	random	10000	100	5-sequential-lru	8	indexonlyscan	uncached	1120.605
btree	i5	1000000	random	10000	100	5-sequential-lru	8	indexonlyscan-clean	cached	11.413
btree	i5	1000000	random	10000	100	5-sequential-lru	8	indexonlyscan-clean	cached-os	11.752
btree	i5	1000000	random	10000	100	5-sequential-lru	8	indexonlyscan-clean	uncached	18.579
btree	i5	1000000	random	10000	100	5-sequential-lru	32	bitmapscan	cached	23.215
btree	i5	1000000	random	10000	100	5-sequential-lru	32	bitmapscan	cached-os	79.47
btree	i5	1000000	random	10000	100	5-sequential-lru	32	bitmapscan	uncached	1216.388
btree	i5	1000000	random	10000	100	5-sequential-lru	32	indexonlyscan	cached	18.851
btree	i5	1000000	random	10000	100	5-sequential-lru	32	indexonlyscan	cached-os	74.267
btree	i5	1000000	random	10000	100	5-sequential-lru	32	indexonlyscan	uncached	1127.353
btree	i5	1000000	random	10000	100	5-sequential-lru	32	indexonlyscan-clean	cached	11.605
btree	i5	1000000	random	10000	100	5-sequential-lru	32	indexonlyscan-clean	cached-os	11.901
btree	i5	1000000	random	10000	100	5-sequential-lru	32	indexonlyscan-clean	uncached	19.336
btree	i5	1000000	random	10000	100	6-vm-optimized	0	bitmapscan	cached	22.917
btree	i5	1000000	random	10000	100	6-vm-optimized	0	bitmapscan	cached-os	68.877
btree	i5	1000000	random	10000	100	6-vm-optimized	0	bitmapscan	uncached	1167.686
btree	i5	1000000	random	10000	100	6-vm-optimized	0	indexonlyscan	cached	18.209
btree	i5	1000000	random	10000	100	6-vm-optimized	0	indexonlyscan	cached-os	62.725
btree	i5	1000000	random	10000	100	6-vm-optimized	0	indexonlyscan	uncached	1169.194
btree	i5	1000000	random	10000	100	6-vm-optimized	0	indexonlyscan-clean	cached	9.608
btree	i5	1000000	random	10000	100	6-vm-optimized	0	indexonlyscan-clean	cached-os	10.071
btree	i5	1000000	random	10000	100	6-vm-optimized	0	indexonlyscan-clean	uncached	18.264
btree	i5	1000000	random	10000	100	6-vm-optimized	8	bitmapscan	cached	23.382
btree	i5	1000000	random	10000	100	6-vm-optimized	8	bitmapscan	cached-os	78.028
btree	i5	1000000	random	10000	100	6-vm-optimized	8	bitmapscan	uncached	1189.206
btree	i5	1000000	random	10000	100	6-vm-optimized	8	indexonlyscan	cached	19.123
btree	i5	1000000	random	10000	100	6-vm-optimized	8	indexonlyscan	cached-os	73.005
btree	i5	1000000	random	10000	100	6-vm-optimized	8	indexonlyscan	uncached	1123.787
btree	i5	1000000	random	10000	100	6-vm-optimized	8	indexonlyscan-clean	cached	10.06
btree	i5	1000000	random	10000	100	6-vm-optimized	8	indexonlyscan-clean	cached-os	10.132
btree	i5	1000000	random	10000	100	6-vm-optimized	8	indexonlyscan-clean	uncached	18.008
btree	i5	1000000	random	10000	100	6-vm-optimized	32	bitmapscan	cached	23.718
btree	i5	1000000	random	10000	100	6-vm-optimized	32	bitmapscan	cached-os	78.167
btree	i5	1000000	random	10000	100	6-vm-optimized	32	bitmapscan	uncached	1182.96
btree	i5	1000000	random	10000	100	6-vm-optimized	32	indexonlyscan	cached	19.029
btree	i5	1000000	random	10000	100	6-vm-optimized	32	indexonlyscan	cached-os	73.76
btree	i5	1000000	random	10000	100	6-vm-optimized	32	indexonlyscan	uncached	1134.111
btree	i5	1000000	random	10000	100	6-vm-optimized	32	indexonlyscan-clean	cached	10.001
btree	i5	1000000	random	10000	100	6-vm-optimized	32	indexonlyscan-clean	cached-os	10.126
btree	i5	1000000	random	10000	100	6-vm-optimized	32	indexonlyscan-clean	uncached	16.852
btree	i5	1000000	random	10000	100	7-20231016-rework	0	bitmapscan	cached	21.992
btree	i5	1000000	random	10000	100	7-20231016-rework	0	bitmapscan	cached-os	66.94
btree	i5	1000000	random	10000	100	7-20231016-rework	0	bitmapscan	uncached	1220.146
btree	i5	1000000	random	10000	100	7-20231016-rework	0	indexonlyscan	cached	17.736
btree	i5	1000000	random	10000	100	7-20231016-rework	0	indexonlyscan	cached-os	61.972
btree	i5	1000000	random	10000	100	7-20231016-rework	0	indexonlyscan	uncached	1159.213
btree	i5	1000000	random	10000	100	7-20231016-rework	0	indexonlyscan-clean	cached	9.832
btree	i5	1000000	random	10000	100	7-20231016-rework	0	indexonlyscan-clean	cached-os	9.942
btree	i5	1000000	random	10000	100	7-20231016-rework	0	indexonlyscan-clean	uncached	18.29
btree	i5	1000000	random	10000	100	7-20231016-rework	8	bitmapscan	cached	23.225
btree	i5	1000000	random	10000	100	7-20231016-rework	8	bitmapscan	cached-os	73.396
btree	i5	1000000	random	10000	100	7-20231016-rework	8	bitmapscan	uncached	266.614
btree	i5	1000000	random	10000	100	7-20231016-rework	8	indexonlyscan	cached	18.976
btree	i5	1000000	random	10000	100	7-20231016-rework	8	indexonlyscan	cached-os	69.282
btree	i5	1000000	random	10000	100	7-20231016-rework	8	indexonlyscan	uncached	332.687
btree	i5	1000000	random	10000	100	7-20231016-rework	8	indexonlyscan-clean	cached	10.031
btree	i5	1000000	random	10000	100	7-20231016-rework	8	indexonlyscan-clean	cached-os	10.092
btree	i5	1000000	random	10000	100	7-20231016-rework	8	indexonlyscan-clean	uncached	18.459
btree	i5	1000000	random	10000	100	7-20231016-rework	32	bitmapscan	cached	23.699
btree	i5	1000000	random	10000	100	7-20231016-rework	32	bitmapscan	cached-os	73.594
btree	i5	1000000	random	10000	100	7-20231016-rework	32	bitmapscan	uncached	227.186
btree	i5	1000000	random	10000	100	7-20231016-rework	32	indexonlyscan	cached	19.162
btree	i5	1000000	random	10000	100	7-20231016-rework	32	indexonlyscan	cached-os	69.219
btree	i5	1000000	random	10000	100	7-20231016-rework	32	indexonlyscan	uncached	238.645
btree	i5	1000000	random	10000	100	7-20231016-rework	32	indexonlyscan-clean	cached	9.975
btree	i5	1000000	random	10000	100	7-20231016-rework	32	indexonlyscan-clean	cached-os	10.177
btree	i5	1000000	random	10000	100	7-20231016-rework	32	indexonlyscan-clean	uncached	19.094
btree	i5	1000000	random	100000	10	1-master	0	bitmapscan	cached	103.117
btree	i5	1000000	random	100000	10	1-master	0	bitmapscan	cached-os	285.867
btree	i5	1000000	random	100000	10	1-master	0	bitmapscan	uncached	518.817
btree	i5	1000000	random	100000	10	1-master	0	indexonlyscan	cached	69.197
btree	i5	1000000	random	100000	10	1-master	0	indexonlyscan	cached-os	250.845
btree	i5	1000000	random	100000	10	1-master	0	indexonlyscan	uncached	483.14
btree	i5	1000000	random	100000	10	1-master	0	indexonlyscan-clean	cached	27.394
btree	i5	1000000	random	100000	10	1-master	0	indexonlyscan-clean	cached-os	28.065
btree	i5	1000000	random	100000	10	1-master	0	indexonlyscan-clean	uncached	35.284
btree	i5	1000000	random	100000	10	1-master	8	bitmapscan	cached	106.947
btree	i5	1000000	random	100000	10	1-master	8	bitmapscan	cached-os	317.308
btree	i5	1000000	random	100000	10	1-master	8	bitmapscan	uncached	1372.967
btree	i5	1000000	random	100000	10	1-master	8	indexonlyscan	cached	66.678
btree	i5	1000000	random	100000	10	1-master	8	indexonlyscan	cached-os	251.758
btree	i5	1000000	random	100000	10	1-master	8	indexonlyscan	uncached	495.348
btree	i5	1000000	random	100000	10	1-master	8	indexonlyscan-clean	cached	27.276
btree	i5	1000000	random	100000	10	1-master	8	indexonlyscan-clean	cached-os	28.031
btree	i5	1000000	random	100000	10	1-master	8	indexonlyscan-clean	uncached	33.275
btree	i5	1000000	random	100000	10	1-master	32	bitmapscan	cached	108.209
btree	i5	1000000	random	100000	10	1-master	32	bitmapscan	cached-os	316.342
btree	i5	1000000	random	100000	10	1-master	32	bitmapscan	uncached	860.316
btree	i5	1000000	random	100000	10	1-master	32	indexonlyscan	cached	66.411
btree	i5	1000000	random	100000	10	1-master	32	indexonlyscan	cached-os	251.041
btree	i5	1000000	random	100000	10	1-master	32	indexonlyscan	uncached	508.411
btree	i5	1000000	random	100000	10	1-master	32	indexonlyscan-clean	cached	27.461
btree	i5	1000000	random	100000	10	1-master	32	indexonlyscan-clean	cached-os	27.854
btree	i5	1000000	random	100000	10	1-master	32	indexonlyscan-clean	uncached	33.555
btree	i5	1000000	random	100000	10	2-20231016	0	bitmapscan	cached	97.519
btree	i5	1000000	random	100000	10	2-20231016	0	bitmapscan	cached-os	285.627
btree	i5	1000000	random	100000	10	2-20231016	0	bitmapscan	uncached	534.49
btree	i5	1000000	random	100000	10	2-20231016	0	indexonlyscan	cached	69.873
btree	i5	1000000	random	100000	10	2-20231016	0	indexonlyscan	cached-os	253.915
btree	i5	1000000	random	100000	10	2-20231016	0	indexonlyscan	uncached	487.964
btree	i5	1000000	random	100000	10	2-20231016	0	indexonlyscan-clean	cached	29.944
btree	i5	1000000	random	100000	10	2-20231016	0	indexonlyscan-clean	cached-os	30.37
btree	i5	1000000	random	100000	10	2-20231016	0	indexonlyscan-clean	uncached	36.241
btree	i5	1000000	random	100000	10	2-20231016	8	bitmapscan	cached	105.25
btree	i5	1000000	random	100000	10	2-20231016	8	bitmapscan	cached-os	316.677
btree	i5	1000000	random	100000	10	2-20231016	8	bitmapscan	uncached	1331.144
btree	i5	1000000	random	100000	10	2-20231016	8	indexonlyscan	cached	75.074
btree	i5	1000000	random	100000	10	2-20231016	8	indexonlyscan	cached-os	268.786
btree	i5	1000000	random	100000	10	2-20231016	8	indexonlyscan	uncached	537.697
btree	i5	1000000	random	100000	10	2-20231016	8	indexonlyscan-clean	cached	45.443
btree	i5	1000000	random	100000	10	2-20231016	8	indexonlyscan-clean	cached-os	46.105
btree	i5	1000000	random	100000	10	2-20231016	8	indexonlyscan-clean	uncached	53.675
btree	i5	1000000	random	100000	10	2-20231016	32	bitmapscan	cached	105.539
btree	i5	1000000	random	100000	10	2-20231016	32	bitmapscan	cached-os	317.468
btree	i5	1000000	random	100000	10	2-20231016	32	bitmapscan	uncached	856.659
btree	i5	1000000	random	100000	10	2-20231016	32	indexonlyscan	cached	75.685
btree	i5	1000000	random	100000	10	2-20231016	32	indexonlyscan	cached-os	267.575
btree	i5	1000000	random	100000	10	2-20231016	32	indexonlyscan	uncached	538.181
btree	i5	1000000	random	100000	10	2-20231016	32	indexonlyscan-clean	cached	45.015
btree	i5	1000000	random	100000	10	2-20231016	32	indexonlyscan-clean	cached-os	45.591
btree	i5	1000000	random	100000	10	2-20231016	32	indexonlyscan-clean	uncached	51.943
btree	i5	1000000	random	100000	10	3-prefetchbuffer	0	bitmapscan	cached	99.473
btree	i5	1000000	random	100000	10	3-prefetchbuffer	0	bitmapscan	cached-os	290.509
btree	i5	1000000	random	100000	10	3-prefetchbuffer	0	bitmapscan	uncached	537.569
btree	i5	1000000	random	100000	10	3-prefetchbuffer	0	indexonlyscan	cached	67.503
btree	i5	1000000	random	100000	10	3-prefetchbuffer	0	indexonlyscan	cached-os	259.749
btree	i5	1000000	random	100000	10	3-prefetchbuffer	0	indexonlyscan	uncached	529.069
btree	i5	1000000	random	100000	10	3-prefetchbuffer	0	indexonlyscan-clean	cached	27.809
btree	i5	1000000	random	100000	10	3-prefetchbuffer	0	indexonlyscan-clean	cached-os	28.502
btree	i5	1000000	random	100000	10	3-prefetchbuffer	0	indexonlyscan-clean	uncached	34.553
btree	i5	1000000	random	100000	10	3-prefetchbuffer	8	bitmapscan	cached	105.54
btree	i5	1000000	random	100000	10	3-prefetchbuffer	8	bitmapscan	cached-os	326.565
btree	i5	1000000	random	100000	10	3-prefetchbuffer	8	bitmapscan	uncached	1374.83
btree	i5	1000000	random	100000	10	3-prefetchbuffer	8	indexonlyscan	cached	80.454
btree	i5	1000000	random	100000	10	3-prefetchbuffer	8	indexonlyscan	cached-os	321.576
btree	i5	1000000	random	100000	10	3-prefetchbuffer	8	indexonlyscan	uncached	2412.931
btree	i5	1000000	random	100000	10	3-prefetchbuffer	8	indexonlyscan-clean	cached	43.429
btree	i5	1000000	random	100000	10	3-prefetchbuffer	8	indexonlyscan-clean	cached-os	44.011
btree	i5	1000000	random	100000	10	3-prefetchbuffer	8	indexonlyscan-clean	uncached	51.914
btree	i5	1000000	random	100000	10	3-prefetchbuffer	32	bitmapscan	cached	105.657
btree	i5	1000000	random	100000	10	3-prefetchbuffer	32	bitmapscan	cached-os	324.672
btree	i5	1000000	random	100000	10	3-prefetchbuffer	32	bitmapscan	uncached	865.652
btree	i5	1000000	random	100000	10	3-prefetchbuffer	32	indexonlyscan	cached	80.834
btree	i5	1000000	random	100000	10	3-prefetchbuffer	32	indexonlyscan	cached-os	318.998
btree	i5	1000000	random	100000	10	3-prefetchbuffer	32	indexonlyscan	uncached	1024.02
btree	i5	1000000	random	100000	10	3-prefetchbuffer	32	indexonlyscan-clean	cached	43.644
btree	i5	1000000	random	100000	10	3-prefetchbuffer	32	indexonlyscan-clean	cached-os	44.158
btree	i5	1000000	random	100000	10	3-prefetchbuffer	32	indexonlyscan-clean	uncached	50.719
btree	i5	1000000	random	100000	10	4-preadv2	0	bitmapscan	cached	97.982
