spgist 1682124218 1 1000 986 master uncached 537.058000 83166 83483 15529 15846
spgist 1682124221 1 1000 986 master cached 22.941000 83166 83483 15529 15846
spgist 1682124221 2 1000 977 master uncached 559.653000 86813 87130 33984 34301
spgist 1682124222 2 1000 977 master cached 22.792000 86813 87130 33984 34301
spgist 1682124222 3 1000 1016 master uncached 577.635000 70300 70617 50429 50746
spgist 1682124223 3 1000 1016 master cached 22.969000 70300 70617 50429 50746
spgist 1682124223 4 1000 1013 master uncached 564.342000 90481 90798 85406 85723
spgist 1682124224 4 1000 1013 master cached 22.752000 90481 90798 85406 85723
spgist 1682124224 5 1000 990 master uncached 550.788000 89083 89400 15982 16299
spgist 1682124225 5 1000 990 master cached 23.184000 89083 89400 15982 16299
spgist 1682124225 6 1000 959 master uncached 534.365000 81747 82064 9156 9473
spgist 1682124226 6 1000 959 master cached 22.595000 81747 82064 9156 9473
spgist 1682124226 7 1000 496 master uncached 478.909000 40062 40379 99843 100160
spgist 1682124226 7 1000 496 master cached 20.656000 40062 40379 99843 100160
spgist 1682124227 8 1000 1014 master uncached 558.552000 17874 18191 97280 97597
spgist 1682124227 8 1000 1014 master cached 22.772000 17874 18191 97280 97597
spgist 1682124227 9 1000 1029 master uncached 569.641000 15103 15420 28533 28850
spgist 1682124228 9 1000 1029 master cached 22.695000 15103 15420 28533 28850
spgist 1682124228 10 1000 1055 master uncached 547.042000 39447 39764 48230 48547
spgist 1682124229 10 1000 1055 master cached 23.066000 39447 39764 48230 48547
spgist 1682124229 1 1000 1005 patched uncached 410.729000 53206 53523 24905 25222
spgist 1682124230 1 1000 1005 patched cached 22.902000 53206 53523 24905 25222
spgist 1682124230 2 1000 1047 patched uncached 422.837000 73089 73406 33772 34089
spgist 1682124231 2 1000 1047 patched cached 22.621000 73089 73406 33772 34089
spgist 1682124231 3 1000 1085 patched uncached 429.079000 36554 36871 65283 65600
spgist 1682124232 3 1000 1085 patched cached 23.042000 36554 36871 65283 65600
spgist 1682124232 4 1000 970 patched uncached 420.508000 14393 14710 75185 75502
spgist 1682124232 4 1000 970 patched cached 22.571000 14393 14710 75185 75502
spgist 1682124232 5 1000 1021 patched uncached 430.000000 41387 41704 81174 81491
spgist 1682124233 5 1000 1021 patched cached 23.031000 41387 41704 81174 81491
spgist 1682124233 6 1000 974 patched uncached 423.396000 6261 6578 19484 19801
spgist 1682124234 6 1000 974 patched cached 22.569000 6261 6578 19484 19801
spgist 1682124234 7 1000 1029 patched uncached 426.496000 55929 56246 92396 92713
spgist 1682124235 7 1000 1029 patched cached 23.638000 55929 56246 92396 92713
spgist 1682124235 8 1000 1049 patched uncached 403.658000 34658 34975 29992 30309
spgist 1682124235 8 1000 1049 patched cached 22.837000 34658 34975 29992 30309
spgist 1682124235 9 1000 965 patched uncached 429.745000 55646 55963 22489 22806
spgist 1682124236 9 1000 965 patched cached 22.558000 55646 55963 22489 22806
spgist 1682124236 10 1000 1005 patched uncached 405.495000 52290 52607 54317 54634
