test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration
btree-sort i5 1686838042 1000000 random 1000 1000 master 0 43479 889 indexscan uncached 1 182 1001 233.60 175.327000
btree-sort i5 1686838043 1000000 random 1000 1000 master 0 43479 889 indexscan cached 1 182 1001 233.60 9.485000
btree-sort i5 1686838043 1000000 random 1000 1000 master 0 43479 889 bitmapscan uncached 1 58 1001 117615.27 506.141000
btree-sort i5 1686838044 1000000 random 1000 1000 master 0 43479 889 bitmapscan cached 1 58 1001 117615.27 176.295000
btree-sort i5 1686838044 1000000 random 1000 1000 master 0 43479 889 seqscan uncached 1 51 1001 108054.07 369.065000
btree-sort i5 1686838045 1000000 random 1000 1000 master 0 43479 889 seqscan cached 1 51 1001 108054.07 182.360000
btree-sort i5 1686838045 1000000 random 1000 1000 master 0 43479 889 indexscan uncached 2 248 1001 252.42 193.852000
btree-sort i5 1686838045 1000000 random 1000 1000 master 0 43479 889 indexscan cached 2 248 1001 252.42 9.806000
btree-sort i5 1686838045 1000000 random 1000 1000 master 0 43479 889 bitmapscan uncached 2 353 1001 94543.04 501.045000
btree-sort i5 1686838046 1000000 random 1000 1000 master 0 43479 889 bitmapscan cached 2 353 1001 94543.04 144.856000
btree-sort i5 1686838046 1000000 random 1000 1000 master 0 43479 889 indexscan uncached 3 468 1001 347.30 188.265000
btree-sort i5 1686838047 1000000 random 1000 1000 master 0 43479 889 indexscan cached 3 468 1001 347.30 9.724000
btree-sort i5 1686838047 1000000 random 1000 1000 master 0 43479 889 bitmapscan uncached 3 555 1001 78463.88 469.919000
btree-sort i5 1686838048 1000000 random 1000 1000 master 0 43479 889 bitmapscan cached 3 555 1001 78463.88 121.172000
btree-sort i5 1686838048 1000000 random 1000 1000 master 0 43479 889 indexscan uncached 4 743 1001 699.33 178.506000
btree-sort i5 1686838048 1000000 random 1000 1000 master 0 43479 889 indexscan cached 4 743 1001 699.33 9.510000
btree-sort i5 1686838049 1000000 random 1000 1000 master 0 43479 889 bitmapscan uncached 4 688 1001 68132.69 437.895000
btree-sort i5 1686838049 1000000 random 1000 1000 master 0 43479 889 bitmapscan cached 4 688 1001 68132.69 103.774000
btree-sort i5 1686838049 1000000 random 1000 1000 master 0 43479 889 indexscan uncached 5 862 1001 1297.20 182.254000
btree-sort i5 1686838050 1000000 random 1000 1000 master 0 43479 889 indexscan cached 5 862 1001 1297.20 9.565000
btree-sort i5 1686838050 1000000 random 1000 1000 master 0 43479 889 bitmapscan uncached 5 985 1001 31854.77 728.474000
btree-sort i5 1686838051 1000000 random 1000 1000 master 0 43479 889 bitmapscan cached 5 985 1001 31854.77 24.386000
btree-sort i5 1686838051 1000000 random 1000 1000 master 32 43479 889 indexscan uncached 1 141 1001 223.48 179.094000
btree-sort i5 1686838052 1000000 random 1000 1000 master 32 43479 889 indexscan cached 1 141 1001 223.48 9.224000
btree-sort i5 1686838052 1000000 random 1000 1000 master 32 43479 889 bitmapscan uncached 1 120 1001 112734.65 897.758000
btree-sort i5 1686838053 1000000 random 1000 1000 master 32 43479 889 bitmapscan cached 1 120 1001 112734.65 177.949000
btree-sort i5 1686838053 1000000 random 1000 1000 master 32 43479 889 seqscan uncached 1 8 1001 110402.94 379.012000
btree-sort i5 1686838054 1000000 random 1000 1000 master 32 43479 889 seqscan cached 1 8 1001 110402.94 186.984000
btree-sort i5 1686838054 1000000 random 1000 1000 master 32 43479 889 indexscan uncached 2 315 1001 274.76 180.141000
btree-sort i5 1686838055 1000000 random 1000 1000 master 32 43479 889 indexscan cached 2 315 1001 274.76 9.484000
btree-sort i5 1686838055 1000000 random 1000 1000 master 32 43479 889 bitmapscan uncached 2 266 1001 101220.77 867.025000
btree-sort i5 1686838056 1000000 random 1000 1000 master 32 43479 889 bitmapscan cached 2 266 1001 101220.77 163.078000
