test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration
btree-sort i5 1686868624 50000000 random 1000 50000 master 0 2173914 44239 indexscan uncached 1 8779 1001 3082.85 170.986000
btree-sort i5 1686868626 50000000 random 1000 50000 master 0 2173914 44239 indexscan cached 1 8779 1001 3082.85 9.870000
btree-sort i5 1686868626 50000000 random 1000 50000 master 0 2173914 44239 bitmapscan uncached 1 2319 1001 5954287.61 18637.368000
btree-sort i5 1686868645 50000000 random 1000 50000 master 0 2173914 44239 bitmapscan cached 1 2319 1001 5954287.61 18807.085000
btree-sort i5 1686868664 50000000 random 1000 50000 master 0 2173914 44239 seqscan uncached 1 7107 1001 5149978.70 15558.989000
btree-sort i5 1686868681 50000000 random 1000 50000 master 0 2173914 44239 seqscan cached 1 7107 1001 5149978.70 15690.647000
btree-sort i5 1686868697 50000000 random 1000 50000 master 0 2173914 44239 indexscan uncached 2 16615 1001 3084.42 167.069000
btree-sort i5 1686868698 50000000 random 1000 50000 master 0 2173914 44239 indexscan cached 2 16615 1001 3084.42 9.782000
btree-sort i5 1686868698 50000000 random 1000 50000 master 0 2173914 44239 bitmapscan uncached 2 19251 1001 4793965.65 17944.882000
btree-sort i5 1686868717 50000000 random 1000 50000 master 0 2173914 44239 bitmapscan cached 2 19251 1001 4793965.65 18135.425000
btree-sort i5 1686868735 50000000 random 1000 50000 master 0 2173914 44239 indexscan uncached 3 27122 1001 3088.18 165.619000
btree-sort i5 1686868736 50000000 random 1000 50000 master 0 2173914 44239 indexscan cached 3 27122 1001 3088.18 9.399000
btree-sort i5 1686868736 50000000 random 1000 50000 master 0 2173914 44239 bitmapscan uncached 3 29449 1001 4109266.48 17506.700000
btree-sort i5 1686868754 50000000 random 1000 50000 master 0 2173914 44239 bitmapscan cached 3 29449 1001 4109266.48 17525.305000
btree-sort i5 1686868772 50000000 random 1000 50000 master 0 2173914 44239 indexscan uncached 4 31955 1001 3091.41 164.761000
btree-sort i5 1686868773 50000000 random 1000 50000 master 0 2173914 44239 indexscan cached 4 31955 1001 3091.41 9.853000
btree-sort i5 1686868773 50000000 random 1000 50000 master 0 2173914 44239 bitmapscan uncached 4 35407 1001 3722656.32 17187.585000
btree-sort i5 1686868791 50000000 random 1000 50000 master 0 2173914 44239 bitmapscan cached 4 35407 1001 3722656.32 18474.452000
btree-sort i5 1686868809 50000000 random 1000 50000 master 0 2173914 44239 indexscan uncached 5 49883 1001 3917.77 172.335000
btree-sort i5 1686868811 50000000 random 1000 50000 master 0 2173914 44239 indexscan cached 5 49883 1001 3917.77 9.982000
