test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration
btree i5 1686842035 10000000 random 1000 10000 master 0 434783 8853 indexscan uncached 1 235 984 3997.77 158.439000
btree i5 1686842036 10000000 random 1000 10000 master 0 434783 8853 indexscan cached 1 235 984 3997.77 9.541000
btree i5 1686842036 10000000 random 1000 10000 master 0 434783 8853 bitmapscan uncached 1 997 1067 3858.00 175.169000
btree i5 1686842037 10000000 random 1000 10000 master 0 434783 8853 bitmapscan cached 1 997 1067 3858.00 9.799000
btree i5 1686842037 10000000 random 1000 10000 master 0 434783 8853 seqscan uncached 1 1575 953 559783.11 3177.612000
btree i5 1686842040 10000000 random 1000 10000 master 0 434783 8853 seqscan cached 1 1575 953 559783.11 1301.846000
btree i5 1686842041 10000000 random 1000 10000 master 0 434783 8853 indexscan uncached 2 3993 1003 3997.77 171.020000
btree i5 1686842042 10000000 random 1000 10000 master 0 434783 8853 indexscan cached 2 3993 1003 3997.77 9.513000
btree i5 1686842042 10000000 random 1000 10000 master 0 434783 8853 bitmapscan uncached 2 3579 1011 3858.00 166.551000
btree i5 1686842043 10000000 random 1000 10000 master 0 434783 8853 bitmapscan cached 2 3579 1011 3858.00 9.687000
btree i5 1686842043 10000000 random 1000 10000 master 0 434783 8853 indexscan uncached 3 5188 1007 3997.77 167.952000
btree i5 1686842043 10000000 random 1000 10000 master 0 434783 8853 indexscan cached 3 5188 1007 3997.77 9.571000
btree i5 1686842043 10000000 random 1000 10000 master 0 434783 8853 bitmapscan uncached 3 5028 1036 3858.00 172.612000
btree i5 1686842044 10000000 random 1000 10000 master 0 434783 8853 bitmapscan cached 3 5028 1036 3858.00 10.050000
btree i5 1686842044 10000000 random 1000 10000 master 0 434783 8853 indexscan uncached 4 7631 984 3997.77 157.902000
btree i5 1686842044 10000000 random 1000 10000 master 0 434783 8853 indexscan cached 4 7631 984 3997.77 9.278000
btree i5 1686842044 10000000 random 1000 10000 master 0 434783 8853 bitmapscan uncached 4 7967 1014 3858.00 166.992000
btree i5 1686842045 10000000 random 1000 10000 master 0 434783 8853 bitmapscan cached 4 7967 1014 3858.00 9.627000
btree i5 1686842045 10000000 random 1000 10000 master 0 434783 8853 indexscan uncached 5 8838 955 3997.77 159.032000
btree i5 1686842045 10000000 random 1000 10000 master 0 434783 8853 indexscan cached 5 8838 955 3997.77 9.577000
btree i5 1686842045 10000000 random 1000 10000 master 0 434783 8853 bitmapscan uncached 5 8683 1005 3858.00 164.490000
btree i5 1686842046 10000000 random 1000 10000 master 0 434783 8853 bitmapscan cached 5 8683 1005 3858.00 9.792000
btree i5 1686842046 10000000 random 1000 10000 master 32 434783 8853 indexscan uncached 1 333 1075 3997.77 179.147000
btree i5 1686842047 10000000 random 1000 10000 master 32 434783 8853 indexscan cached 1 333 1075 3997.77 9.584000
btree i5 1686842047 10000000 random 1000 10000 master 32 434783 8853 bitmapscan uncached 1 1008 957 3858.00 29.554000
btree i5 1686842047 10000000 random 1000 10000 master 32 434783 8853 bitmapscan cached 1 1008 957 3858.00 9.981000
btree i5 1686842047 10000000 random 1000 10000 master 32 434783 8853 seqscan uncached 1 999 1070 559783.11 3231.464000
btree i5 1686842051 10000000 random 1000 10000 master 32 434783 8853 seqscan cached 1 999 1070 559783.11 1309.004000
btree i5 1686842052 10000000 random 1000 10000 master 32 434783 8853 indexscan uncached 2 2518 1004 3997.77 171.684000
btree i5 1686842053 10000000 random 1000 10000 master 32 434783 8853 indexscan cached 2 2518 1004 3997.77 9.422000
btree i5 1686842053 10000000 random 1000 10000 master 32 434783 8853 bitmapscan uncached 2 2675 993 3858.00 33.176000
btree i5 1686842053 10000000 random 1000 10000 master 32 434783 8853 bitmapscan cached 2 2675 993 3858.00 9.897000
btree i5 1686842053 10000000 random 1000 10000 master 32 434783 8853 indexscan uncached 3 4052 1041 3997.77 172.696000
btree i5 1686842054 10000000 random 1000 10000 master 32 434783 8853 indexscan cached 3 4052 1041 3997.77 9.490000
btree i5 1686842054 10000000 random 1000 10000 master 32 434783 8853 bitmapscan uncached 3 5076 1036 3858.00 33.454000
btree i5 1686842054 10000000 random 1000 10000 master 32 434783 8853 bitmapscan cached 3 5076 1036 3858.00 9.942000
btree i5 1686842054 10000000 random 1000 10000 master 32 434783 8853 indexscan uncached 4 7263 947 3997.77 167.847000
btree i5 1686842054 10000000 random 1000 10000 master 32 434783 8853 indexscan cached 4 7263 947 3997.77 9.362000
btree i5 1686842054 10000000 random 1000 10000 master 32 434783 8853 bitmapscan uncached 4 7897 1016 3858.00 29.358000
btree i5 1686842055 10000000 random 1000 10000 master 32 434783 8853 bitmapscan cached 4 7897 1016 3858.00 10.009000
btree i5 1686842055 10000000 random 1000 10000 master 32 434783 8853 indexscan uncached 5 8864 961 3997.77 158.855000
btree i5 1686842055 10000000 random 1000 10000 master 32 434783 8853 indexscan cached 5 8864 961 3997.77 9.361000
btree i5 1686842055 10000000 random 1000 10000 master 32 434783 8853 bitmapscan uncached 5 9828 989 3858.00 29.977000
btree i5 1686842056 10000000 random 1000 10000 master 32 434783 8853 bitmapscan cached 5 9828 989 3858.00 11.912000
btree i5 1686842056 10000000 random 1000 10000 patched 0 434783 8853 indexscan uncached 1 1281 978 3997.77 168.918000
btree i5 1686842057 10000000 random 1000 10000 patched 0 434783 8853 indexscan cached 1 1281 978 3997.77 9.296000
btree i5 1686842057 10000000 random 1000 10000 patched 0 434783 8853 bitmapscan uncached 1 355 986 3858.00 157.160000
btree i5 1686842057 10000000 random 1000 10000 patched 0 434783 8853 bitmapscan cached 1 355 986 3858.00 9.669000
btree i5 1686842057 10000000 random 1000 10000 patched 0 434783 8853 seqscan uncached 1 47 962 559783.11 3340.726000
btree i5 1686842061 10000000 random 1000 10000 patched 0 434783 8853 seqscan cached 1 47 962 559783.11 1292.686000
btree i5 1686842062 10000000 random 1000 10000 patched 0 434783 8853 indexscan uncached 2 2994 964 3997.77 163.536000
btree i5 1686842063 10000000 random 1000 10000 patched 0 434783 8853 indexscan cached 2 2994 964 3997.77 9.301000
btree i5 1686842063 10000000 random 1000 10000 patched 0 434783 8853 bitmapscan uncached 2 2127 906 3858.00 153.196000
btree i5 1686842063 10000000 random 1000 10000 patched 0 434783 8853 bitmapscan cached 2 2127 906 3858.00 9.441000
btree i5 1686842063 10000000 random 1000 10000 patched 0 434783 8853 indexscan uncached 3 4512 989 3997.77 160.084000
btree i5 1686842064 10000000 random 1000 10000 patched 0 434783 8853 indexscan cached 3 4512 989 3997.77 9.462000
btree i5 1686842064 10000000 random 1000 10000 patched 0 434783 8853 bitmapscan uncached 3 5928 996 3858.00 163.360000
btree i5 1686842064 10000000 random 1000 10000 patched 0 434783 8853 bitmapscan cached 3 5928 996 3858.00 9.714000
btree i5 1686842064 10000000 random 1000 10000 patched 0 434783 8853 indexscan uncached 4 7078 1073 3997.77 176.321000
btree i5 1686842065 10000000 random 1000 10000 patched 0 434783 8853 indexscan cached 4 7078 1073 3997.77 9.430000
btree i5 1686842065 10000000 random 1000 10000 patched 0 434783 8853 bitmapscan uncached 4 7882 1018 3858.00 171.836000
btree i5 1686842066 10000000 random 1000 10000 patched 0 434783 8853 bitmapscan cached 4 7882 1018 3858.00 9.645000
btree i5 1686842066 10000000 random 1000 10000 patched 0 434783 8853 indexscan uncached 5 9921 966 3997.77 158.200000
btree i5 1686842066 10000000 random 1000 10000 patched 0 434783 8853 indexscan cached 5 9921 966 3997.77 9.231000
btree i5 1686842066 10000000 random 1000 10000 patched 0 434783 8853 bitmapscan uncached 5 8595 1040 3858.00 172.537000
btree i5 1686842067 10000000 random 1000 10000 patched 0 434783 8853 bitmapscan cached 5 8595 1040 3858.00 9.658000
