test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration
hash i5 1686978965 50000000 random 1000 50000 master 0 2173914 265876 indexscan uncached 1 6457 1001 4073.64 168.767000
hash i5 1686978967 50000000 random 1000 50000 master 0 2173914 265876 indexscan cached 1 6457 1001 4073.64 9.633000
hash i5 1686978967 50000000 random 1000 50000 master 0 2173914 265876 bitmapscan uncached 1 267 1015 4011.30 169.386000
hash i5 1686978968 50000000 random 1000 50000 master 0 2173914 265876 bitmapscan cached 1 267 1015 4011.30 9.784000
hash i5 1686978968 50000000 random 1000 50000 master 0 2173914 265876 seqscan uncached 1 8136 1051 2798914.30 15315.797000
hash i5 1686978984 50000000 random 1000 50000 master 0 2173914 265876 seqscan cached 1 8136 1051 2798914.30 15303.287000
hash i5 1686978999 50000000 random 1000 50000 master 0 2173914 265876 indexscan uncached 2 17170 1029 4073.64 170.943000
hash i5 1686979000 50000000 random 1000 50000 master 0 2173914 265876 indexscan cached 2 17170 1029 4073.64 9.511000
hash i5 1686979000 50000000 random 1000 50000 master 0 2173914 265876 bitmapscan uncached 2 16015 1019 4011.30 172.476000
hash i5 1686979001 50000000 random 1000 50000 master 0 2173914 265876 bitmapscan cached 2 16015 1019 4011.30 9.743000
hash i5 1686979001 50000000 random 1000 50000 master 0 2173914 265876 indexscan uncached 3 22167 948 4073.64 159.031000
hash i5 1686979001 50000000 random 1000 50000 master 0 2173914 265876 indexscan cached 3 22167 948 4073.64 10.523000
hash i5 1686979001 50000000 random 1000 50000 master 0 2173914 265876 bitmapscan uncached 3 29197 1020 4011.30 165.670000
hash i5 1686979002 50000000 random 1000 50000 master 0 2173914 265876 bitmapscan cached 3 29197 1020 4011.30 9.646000
hash i5 1686979002 50000000 random 1000 50000 master 0 2173914 265876 indexscan uncached 4 36634 1007 4073.64 164.336000
hash i5 1686979002 50000000 random 1000 50000 master 0 2173914 265876 indexscan cached 4 36634 1007 4073.64 9.442000
hash i5 1686979002 50000000 random 1000 50000 master 0 2173914 265876 bitmapscan uncached 4 38158 999 4011.30 171.936000
