test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration
btree-sort i5 1688039183 50000000 random 1000 50000 master 0 2173914 44244 indexscan uncached 1 5166 1001 3082.28 169.813000
btree-sort i5 1688039185 50000000 random 1000 50000 master 0 2173914 44244 indexscan cached 1 5166 1001 3082.28 8.641000
btree-sort i5 1688039185 50000000 random 1000 50000 master 0 2173914 44244 bitmapscan uncached 1 6243 1001 5677976.42 18469.617000
btree-sort i5 1688039204 50000000 random 1000 50000 master 0 2173914 44244 bitmapscan cached 1 6243 1001 5677976.42 18328.707000
btree-sort i5 1688039222 50000000 random 1000 50000 master 0 2173914 44244 seqscan uncached 1 5550 1001 5233219.42 15363.048000
btree-sort i5 1688039238 50000000 random 1000 50000 master 0 2173914 44244 seqscan cached 1 5550 1001 5233219.42 15404.140000
btree-sort i5 1688039254 50000000 random 1000 50000 master 0 2173914 44244 indexscan uncached 2 14544 1001 3083.93 170.057000
btree-sort i5 1688039255 50000000 random 1000 50000 master 0 2173914 44244 indexscan cached 2 14544 1001 3083.93 8.900000
btree-sort i5 1688039255 50000000 random 1000 50000 master 0 2173914 44244 bitmapscan uncached 2 10753 1001 5371349.71 18130.098000
btree-sort i5 1688039274 50000000 random 1000 50000 master 0 2173914 44244 bitmapscan cached 2 10753 1001 5371349.71 18064.624000
btree-sort i5 1688039292 50000000 random 1000 50000 master 0 2173914 44244 indexscan uncached 3 26489 1001 3087.93 163.102000
btree-sort i5 1688039293 50000000 random 1000 50000 master 0 2173914 44244 indexscan cached 3 26489 1001 3087.93 8.805000
btree-sort i5 1688039293 50000000 random 1000 50000 master 0 2173914 44244 bitmapscan uncached 3 24432 1001 4439915.05 17576.297000
btree-sort i5 1688039311 50000000 random 1000 50000 master 0 2173914 44244 bitmapscan cached 3 24432 1001 4439915.05 18493.094000
btree-sort i5 1688039329 50000000 random 1000 50000 master 0 2173914 44244 indexscan uncached 4 33521 1001 3092.77 167.882000
btree-sort i5 1688039331 50000000 random 1000 50000 master 0 2173914 44244 indexscan cached 4 33521 1001 3092.77 8.611000
btree-sort i5 1688039331 50000000 random 1000 50000 master 0 2173914 44244 bitmapscan uncached 4 35508 1001 3704471.45 19924.915000
btree-sort i5 1688039351 50000000 random 1000 50000 master 0 2173914 44244 bitmapscan cached 4 35508 1001 3704471.45 19173.646000
btree-sort i5 1688039370 50000000 random 1000 50000 master 0 2173914 44244 indexscan uncached 5 42267 1001 3111.33 167.314000
btree-sort i5 1688039371 50000000 random 1000 50000 master 0 2173914 44244 indexscan cached 5 42267 1001 3111.33 8.822000
btree-sort i5 1688039371 50000000 random 1000 50000 master 0 2173914 44244 bitmapscan uncached 5 41569 1001 3298864.67 18893.958000
btree-sort i5 1688039391 50000000 random 1000 50000 master 0 2173914 44244 bitmapscan cached 5 41569 1001 3298864.67 17301.035000
