test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration
btree i5 1687997840 10000000 random 1000 10000 master 0 434783 8852 indexscan uncached 1 1558 1040 3997.84 171.921000
btree i5 1687997841 10000000 random 1000 10000 master 0 434783 8852 indexscan cached 1 1558 1040 3997.84 8.149000
btree i5 1687997841 10000000 random 1000 10000 master 0 434783 8852 bitmapscan uncached 1 971 977 3858.00 168.826000
btree i5 1687997841 10000000 random 1000 10000 master 0 434783 8852 bitmapscan cached 1 971 977 3858.00 8.899000
btree i5 1687997841 10000000 random 1000 10000 master 0 434783 8852 seqscan uncached 1 1749 996 559781.49 3175.872000
btree i5 1687997845 10000000 random 1000 10000 master 0 434783 8852 seqscan cached 1 1749 996 559781.49 1349.063000
btree i5 1687997846 10000000 random 1000 10000 master 0 434783 8852 indexscan uncached 2 3476 1013 3997.84 165.115000
btree i5 1687997847 10000000 random 1000 10000 master 0 434783 8852 indexscan cached 2 3476 1013 3997.84 8.709000
btree i5 1687997847 10000000 random 1000 10000 master 0 434783 8852 bitmapscan uncached 2 2157 957 3858.00 157.722000
btree i5 1687997847 10000000 random 1000 10000 master 0 434783 8852 bitmapscan cached 2 2157 957 3858.00 8.956000
btree i5 1687997847 10000000 random 1000 10000 master 0 434783 8852 indexscan uncached 3 4240 948 3997.84 165.537000
btree i5 1687997848 10000000 random 1000 10000 master 0 434783 8852 indexscan cached 3 4240 948 3997.84 8.829000
btree i5 1687997848 10000000 random 1000 10000 master 0 434783 8852 bitmapscan uncached 3 5850 1028 3858.00 169.373000
btree i5 1687997848 10000000 random 1000 10000 master 0 434783 8852 bitmapscan cached 3 5850 1028 3858.00 9.274000
btree i5 1687997848 10000000 random 1000 10000 master 0 434783 8852 indexscan uncached 4 6665 1025 3997.84 168.438000
btree i5 1687997849 10000000 random 1000 10000 master 0 434783 8852 indexscan cached 4 6665 1025 3997.84 8.283000
btree i5 1687997849 10000000 random 1000 10000 master 0 434783 8852 bitmapscan uncached 4 6719 1013 3858.00 165.937000
btree i5 1687997849 10000000 random 1000 10000 master 0 434783 8852 bitmapscan cached 4 6719 1013 3858.00 8.987000
btree i5 1687997849 10000000 random 1000 10000 master 0 434783 8852 indexscan uncached 5 8339 1028 3997.84 169.249000
btree i5 1687997850 10000000 random 1000 10000 master 0 434783 8852 indexscan cached 5 8339 1028 3997.84 8.666000
btree i5 1687997850 10000000 random 1000 10000 master 0 434783 8852 bitmapscan uncached 5 9060 991 3858.00 167.592000
btree i5 1687997850 10000000 random 1000 10000 master 0 434783 8852 bitmapscan cached 5 9060 991 3858.00 8.770000
btree i5 1687997851 10000000 random 1000 10000 master 32 434783 8852 indexscan uncached 1 1741 954 3997.84 164.600000
btree i5 1687997851 10000000 random 1000 10000 master 32 434783 8852 indexscan cached 1 1741 954 3997.84 8.276000
btree i5 1687997851 10000000 random 1000 10000 master 32 434783 8852 bitmapscan uncached 1 811 949 3858.00 30.771000
btree i5 1687997851 10000000 random 1000 10000 master 32 434783 8852 bitmapscan cached 1 811 949 3858.00 9.053000
btree i5 1687997851 10000000 random 1000 10000 master 32 434783 8852 seqscan uncached 1 123 990 559781.49 3209.933000
btree i5 1687997855 10000000 random 1000 10000 master 32 434783 8852 seqscan cached 1 123 990 559781.49 1342.582000
btree i5 1687997856 10000000 random 1000 10000 master 32 434783 8852 indexscan uncached 2 2740 939 3997.84 161.731000
btree i5 1687997857 10000000 random 1000 10000 master 32 434783 8852 indexscan cached 2 2740 939 3997.84 8.434000
