test machine time rows dataset matches distinct build prefetch table_size index_size scan_type caching run value nfound cost duration
hash i5 1687996995 1000000 random 1000 1000 master 0 43479 5627 indexscan uncached 1 56 985 3977.41 164.480000
hash i5 1687996996 1000000 random 1000 1000 master 0 43479 5627 indexscan cached 1 56 985 3977.41 8.345000
hash i5 1687996996 1000000 random 1000 1000 master 0 43479 5627 bitmapscan uncached 1 113 935 3536.06 157.017000
hash i5 1687996996 1000000 random 1000 1000 master 0 43479 5627 bitmapscan cached 1 113 935 3536.06 8.814000
hash i5 1687996996 1000000 random 1000 1000 master 0 43479 5627 seqscan uncached 1 77 951 55978.90 369.440000
hash i5 1687996997 1000000 random 1000 1000 master 0 43479 5627 seqscan cached 1 77 951 55978.90 144.471000
hash i5 1687996997 1000000 random 1000 1000 master 0 43479 5627 indexscan uncached 2 396 983 3977.41 163.982000
hash i5 1687996998 1000000 random 1000 1000 master 0 43479 5627 indexscan cached 2 396 983 3977.41 8.449000
hash i5 1687996998 1000000 random 1000 1000 master 0 43479 5627 bitmapscan uncached 2 343 996 3536.06 163.869000
hash i5 1687996998 1000000 random 1000 1000 master 0 43479 5627 bitmapscan cached 2 343 996 3536.06 8.864000
hash i5 1687996998 1000000 random 1000 1000 master 0 43479 5627 indexscan uncached 3 416 942 3977.41 159.639000
hash i5 1687996999 1000000 random 1000 1000 master 0 43479 5627 indexscan cached 3 416 942 3977.41 8.427000
hash i5 1687996999 1000000 random 1000 1000 master 0 43479 5627 bitmapscan uncached 3 600 986 3536.06 164.479000
hash i5 1687996999 1000000 random 1000 1000 master 0 43479 5627 bitmapscan cached 3 600 986 3536.06 8.774000
hash i5 1687996999 1000000 random 1000 1000 master 0 43479 5627 indexscan uncached 4 759 991 3977.41 161.725000
hash i5 1687997000 1000000 random 1000 1000 master 0 43479 5627 indexscan cached 4 759 991 3977.41 8.522000
hash i5 1687997000 1000000 random 1000 1000 master 0 43479 5627 bitmapscan uncached 4 732 1003 3536.06 167.824000
hash i5 1687997000 1000000 random 1000 1000 master 0 43479 5627 bitmapscan cached 4 732 1003 3536.06 8.922000
hash i5 1687997000 1000000 random 1000 1000 master 0 43479 5627 indexscan uncached 5 817 1008 3977.41 163.894000
hash i5 1687997001 1000000 random 1000 1000 master 0 43479 5627 indexscan cached 5 817 1008 3977.41 8.649000
hash i5 1687997001 1000000 random 1000 1000 master 0 43479 5627 bitmapscan uncached 5 948 1028 3536.06 167.687000
hash i5 1687997001 1000000 random 1000 1000 master 0 43479 5627 bitmapscan cached 5 948 1028 3536.06 8.943000
hash i5 1687997001 1000000 random 1000 1000 master 32 43479 5627 indexscan uncached 1 96 983 3977.41 160.852000
hash i5 1687997002 1000000 random 1000 1000 master 32 43479 5627 indexscan cached 1 96 983 3977.41 8.252000
hash i5 1687997002 1000000 random 1000 1000 master 32 43479 5627 bitmapscan uncached 1 102 975 3536.06 30.696000
hash i5 1687997002 1000000 random 1000 1000 master 32 43479 5627 bitmapscan cached 1 102 975 3536.06 8.989000
hash i5 1687997002 1000000 random 1000 1000 master 32 43479 5627 seqscan uncached 1 94 999 55978.90 328.949000
hash i5 1687997003 1000000 random 1000 1000 master 32 43479 5627 seqscan cached 1 94 999 55978.90 144.359000
